input,output,text
Stellar Putting Gives Europe a 2 - 0 Ryder Cup Lead,yes,"Input: Stellar Putting Gives Europe a 2 - 0 Ryder Cup Lead Answer: yes
"
Moya Upset in First Round of China Open (AP),yes,"Input: Moya Upset in First Round of China Open (AP) Answer: yes
"
Yankees' Brown Has Successful Surgery,yes,"Input: Yankees' Brown Has Successful Surgery Answer: yes
"
It's always something with Sox,yes,"Input: It's always something with Sox Answer: yes
"
Ferrero upset in second round at China Open,yes,"Input: Ferrero upset in second round at China Open Answer: yes
"
"Ichiro with 260 hits, Writes First New Chapter in 84 Years",yes,"Input: Ichiro with 260 hits, Writes First New Chapter in 84 Years Answer: yes
"
Junqueira sets up Champ Car final,yes,"Input: Junqueira sets up Champ Car final Answer: yes
"
Warner to Start for Giants This Week (AP),yes,"Input: Warner to Start for Giants This Week (AP) Answer: yes
"
"Olympic Daily Preview - Thursday, August 19",yes,"Input: Olympic Daily Preview - Thursday, August 19 Answer: yes
"
Ghostzapper Has Speed to Burn,yes,"Input: Ghostzapper Has Speed to Burn Answer: yes
"
Aussie quartet put India on back foot,yes,"Input: Aussie quartet put India on back foot Answer: yes
"
Japan #39;s baseball players avert another strike,yes,"Input: Japan #39;s baseball players avert another strike Answer: yes
"
"GAME DAY RECAP Sunday, August 22",yes,"Input: GAME DAY RECAP Sunday, August 22 Answer: yes
"
Judge Declines to Dismiss Steroid Case (AP),yes,"Input: Judge Declines to Dismiss Steroid Case (AP) Answer: yes
"
Kederis proclaims innocence,yes,"Input: Kederis proclaims innocence Answer: yes
"
Marzeoti (4 TDs) paces Shawsheen,yes,"Input: Marzeoti (4 TDs) paces Shawsheen Answer: yes
"
"For Dempsey, soccer impasse qualifies as a concern",yes,"Input: For Dempsey, soccer impasse qualifies as a concern Answer: yes
"
Auburn is likely the odd team out,yes,"Input: Auburn is likely the odd team out Answer: yes
"
Marquee Matchup,yes,"Input: Marquee Matchup Answer: yes
"
England sweeps Zims,yes,"Input: England sweeps Zims Answer: yes
"
Martin wins second straight race,yes,"Input: Martin wins second straight race Answer: yes
"
San Diego Chargers,yes,"Input: San Diego Chargers Answer: yes
"
Emmons loses gold medal after aiming at wrong target,yes,"Input: Emmons loses gold medal after aiming at wrong target Answer: yes
"
Bucs decline option on reliever Boehringer,yes,"Input: Bucs decline option on reliever Boehringer Answer: yes
"
Boston Red Sox Team Report - September 24,yes,"Input: Boston Red Sox Team Report - September 24 Answer: yes
"
Silvestre #39;s double goals help Man. United beat Liverpool,yes,"Input: Silvestre #39;s double goals help Man. United beat Liverpool Answer: yes
"
ROGER #39;S READY,yes,"Input: ROGER #39;S READY Answer: yes
"
Wallace fined for Newman collision.,yes,"Input: Wallace fined for Newman collision. Answer: yes
"
Mumbai set for battle,yes,"Input: Mumbai set for battle Answer: yes
"
Egypt names former player Shehata as caretaker coach,yes,"Input: Egypt names former player Shehata as caretaker coach Answer: yes
"
Weis Sues Doctors,yes,"Input: Weis Sues Doctors Answer: yes
"
Wright ready to cash in after win,yes,"Input: Wright ready to cash in after win Answer: yes
"
Wakefield goes deep this time,yes,"Input: Wakefield goes deep this time Answer: yes
"
"Schilling, Morris face tall task",yes,"Input: Schilling, Morris face tall task Answer: yes
"
Van driven by Arsenal quest for glory,yes,"Input: Van driven by Arsenal quest for glory Answer: yes
"
Singer: Minaya returns home,yes,"Input: Singer: Minaya returns home Answer: yes
"
Vijay Singh seeks ninth win of 2004,yes,"Input: Vijay Singh seeks ninth win of 2004 Answer: yes
"
Tigers celebrating after Beavers don #39;t get their kicks,yes,"Input: Tigers celebrating after Beavers don #39;t get their kicks Answer: yes
"
"Phelps, fellow Olympians swimming again",yes,"Input: Phelps, fellow Olympians swimming again Answer: yes
"
Delhomme Questionable Against Cardinals (AP),yes,"Input: Delhomme Questionable Against Cardinals (AP) Answer: yes
"
Bearcat qb has broken bone in throwing hand,yes,"Input: Bearcat qb has broken bone in throwing hand Answer: yes
"
Wharf marks debut with wickets,yes,"Input: Wharf marks debut with wickets Answer: yes
"
Miller Wins Giant Slalom After Maier Falters,yes,"Input: Miller Wins Giant Slalom After Maier Falters Answer: yes
"
"NL Wrap: Backe Pitches, Hits Astros to Win Over Reds",yes,"Input: NL Wrap: Backe Pitches, Hits Astros to Win Over Reds Answer: yes
"
Roundup: Pleasantly Perfect takes Pacific Classic,yes,"Input: Roundup: Pleasantly Perfect takes Pacific Classic Answer: yes
"
Anticipation nation,yes,"Input: Anticipation nation Answer: yes
"
This could be the week for a Patriots loss,yes,"Input: This could be the week for a Patriots loss Answer: yes
"
Utes Pile It On,yes,"Input: Utes Pile It On Answer: yes
"
Greene Leads No. 8 Georgia to Rout of Kentucky,yes,"Input: Greene Leads No. 8 Georgia to Rout of Kentucky Answer: yes
"
UPDATE 2-Spaniards Garcia and Lara share Volvo Masters lead,yes,"Input: UPDATE 2-Spaniards Garcia and Lara share Volvo Masters lead Answer: yes
"
NCAA Wrong To Close Book On Williams,yes,"Input: NCAA Wrong To Close Book On Williams Answer: yes
"
AL Wrap: Ortiz Fuels Red Sox Fire as Blue Jays Go Down (Reuters),yes,"Input: AL Wrap: Ortiz Fuels Red Sox Fire as Blue Jays Go Down (Reuters) Answer: yes
"
CSKA sponsor rejects criticism,yes,"Input: CSKA sponsor rejects criticism Answer: yes
"
Boston Red Sox outperform their owner #39;s funds,yes,"Input: Boston Red Sox outperform their owner #39;s funds Answer: yes
"
Perez struggles against the Cardinals,yes,"Input: Perez struggles against the Cardinals Answer: yes
"
Ramirez should be taking it to heart,yes,"Input: Ramirez should be taking it to heart Answer: yes
"
A  #39;new Greece #39; beams after success of Games,yes,"Input: A  #39;new Greece #39; beams after success of Games Answer: yes
"
Browns' Dawson got feet wet with Vinatieri,yes,"Input: Browns' Dawson got feet wet with Vinatieri Answer: yes
"
UPDATE 1-Beck to face Youzhny in St Petersburg final,yes,"Input: UPDATE 1-Beck to face Youzhny in St Petersburg final Answer: yes
"
Louisiana Tech Bulldogs,yes,"Input: Louisiana Tech Bulldogs Answer: yes
"
Australian Open Exec Says Clijsters Out (AP),yes,"Input: Australian Open Exec Says Clijsters Out (AP) Answer: yes
"
Cahill Could Be in the Clear,yes,"Input: Cahill Could Be in the Clear Answer: yes
"
Socceroos lead at break,yes,"Input: Socceroos lead at break Answer: yes
"
"Green Tosses 3 Touchdown Passes, Chiefs Down Titans",yes,"Input: Green Tosses 3 Touchdown Passes, Chiefs Down Titans Answer: yes
"
"Crystal Palace 0, Charlton Athletic 1",yes,"Input: Crystal Palace 0, Charlton Athletic 1 Answer: yes
"
Gatlin Sprints from Unknown to Olympic Gold,yes,"Input: Gatlin Sprints from Unknown to Olympic Gold Answer: yes
"
Cavaliers activate Wagner again,yes,"Input: Cavaliers activate Wagner again Answer: yes
"
Costecu Makes It Two,yes,"Input: Costecu Makes It Two Answer: yes
"
"Russell moving on, away from Lakers",yes,"Input: Russell moving on, away from Lakers Answer: yes
"
Astros Try to Go Up 2-0 Over Braves (AP),yes,"Input: Astros Try to Go Up 2-0 Over Braves (AP) Answer: yes
"
Britain Edges U.S. for 400M Relay Gold (AP),yes,"Input: Britain Edges U.S. for 400M Relay Gold (AP) Answer: yes
"
U.S. Forced to Battle for Ryder Cup Survival,yes,"Input: U.S. Forced to Battle for Ryder Cup Survival Answer: yes
"
Rockets' McGrady Puts on Memorable Finish (AP),yes,"Input: Rockets' McGrady Puts on Memorable Finish (AP) Answer: yes
"
Closing Ceremonies,yes,"Input: Closing Ceremonies Answer: yes
"
WEEK 6: Pregame show hits the road for Seattle-New England,yes,"Input: WEEK 6: Pregame show hits the road for Seattle-New England Answer: yes
"
"Safin, Petrova upset in Kremlin Cup",yes,"Input: Safin, Petrova upset in Kremlin Cup Answer: yes
"
Zimbabwe cricket tour collapses,yes,"Input: Zimbabwe cricket tour collapses Answer: yes
"
"Gray, Demon Deacons Swing Back In Action, Seek To Shoot Down &lt;b&gt;...&lt;/b&gt;",yes,"Input: Gray, Demon Deacons Swing Back In Action, Seek To Shoot Down &lt;b&gt;...&lt;/b&gt; Answer: yes
"
Dawgs get Gators off their back,yes,"Input: Dawgs get Gators off their back Answer: yes
"
It #39;s got to be Cole on the left,yes,"Input: It #39;s got to be Cole on the left Answer: yes
"
FAMILIAR? Braves #39; tune is postseason dirge again,yes,"Input: FAMILIAR? Braves #39; tune is postseason dirge again Answer: yes
"
Hamilton Wins Cycling Time Trial Event,yes,"Input: Hamilton Wins Cycling Time Trial Event Answer: yes
"
"In OT, first-minute men lift UMass",yes,"Input: In OT, first-minute men lift UMass Answer: yes
"
No. 6 Syracuse Crushes N. Colo. 104-54,yes,"Input: No. 6 Syracuse Crushes N. Colo. 104-54 Answer: yes
"
My 50 random musings on the final major championship of the year,yes,"Input: My 50 random musings on the final major championship of the year Answer: yes
"
Guinn #39;s lack of fire does him in,yes,"Input: Guinn #39;s lack of fire does him in Answer: yes
"
Carly Patterson Wins the Women's All-Round,yes,"Input: Carly Patterson Wins the Women's All-Round Answer: yes
"
Brett Favre Shines as Green Bay Mauls St. Louis,yes,"Input: Brett Favre Shines as Green Bay Mauls St. Louis Answer: yes
"
Real eager to silence doubting supporters,yes,"Input: Real eager to silence doubting supporters Answer: yes
"
"Rangers Sign Weekes, Bolster Goaltending (AP)",yes,"Input: Rangers Sign Weekes, Bolster Goaltending (AP) Answer: yes
"
Kidd #39;s lack of playing time hurting Nets,yes,"Input: Kidd #39;s lack of playing time hurting Nets Answer: yes
"
It #39;s plain: Rain helps Red Sox Boston thinks it gained an edge &lt;b&gt;...&lt;/b&gt;,yes,"Input: It #39;s plain: Rain helps Red Sox Boston thinks it gained an edge &lt;b&gt;...&lt;/b&gt; Answer: yes
"
Butt waits on Uefa ruling,yes,"Input: Butt waits on Uefa ruling Answer: yes
"
McCain Optimistic About Steroid Test Deal (AP),yes,"Input: McCain Optimistic About Steroid Test Deal (AP) Answer: yes
"
Joyous Red Sox Fans Celebrate Clean Sweep Over Angels,yes,"Input: Joyous Red Sox Fans Celebrate Clean Sweep Over Angels Answer: yes
"
Two Michigan State receivers arrested on bomb-making charges,yes,"Input: Two Michigan State receivers arrested on bomb-making charges Answer: yes
"
Hamm hopes to get on a roll,yes,"Input: Hamm hopes to get on a roll Answer: yes
"
Gerrard available for Reds,yes,"Input: Gerrard available for Reds Answer: yes
"
ROBBO USHERS IN NEW ERA,yes,"Input: ROBBO USHERS IN NEW ERA Answer: yes
"
Johnson to request release or trade,yes,"Input: Johnson to request release or trade Answer: yes
"
UPDATE 2-Cricket-Malik reported for suspect action,yes,"Input: UPDATE 2-Cricket-Malik reported for suspect action Answer: yes
"
England held up in Zimbabwe,yes,"Input: England held up in Zimbabwe Answer: yes
"
Expectations too lofty for unlucky Willingham,yes,"Input: Expectations too lofty for unlucky Willingham Answer: yes
"
DEFOE DRIVES SPURS HOME,yes,"Input: DEFOE DRIVES SPURS HOME Answer: yes
"
Flu sidelines Clemens on Sunday,yes,"Input: Flu sidelines Clemens on Sunday Answer: yes
"
Game swings back and forth as Giteau toys with England  #39;s defence,yes,"Input: Game swings back and forth as Giteau toys with England  #39;s defence Answer: yes
"
Patriots Place Sam on Injured Reserve,yes,"Input: Patriots Place Sam on Injured Reserve Answer: yes
"
Button Must Stay With BAR!,yes,"Input: Button Must Stay With BAR! Answer: yes
"
Nebraska Player Charged With Assault,yes,"Input: Nebraska Player Charged With Assault Answer: yes
"
Chelsea advances in Champions League,yes,"Input: Chelsea advances in Champions League Answer: yes
"
"We can win the series, says Ganguly",yes,"Input: We can win the series, says Ganguly Answer: yes
"
IAAF to increase anti-doping measures,yes,"Input: IAAF to increase anti-doping measures Answer: yes
"
Pot charge dropped against Anthony,yes,"Input: Pot charge dropped against Anthony Answer: yes
"
"Woods, Mickelson form dynamic US duo",yes,"Input: Woods, Mickelson form dynamic US duo Answer: yes
"
"CFL erred, Stamps still losers",yes,"Input: CFL erred, Stamps still losers Answer: yes
"
UPI NewsTrack Sports,yes,"Input: UPI NewsTrack Sports Answer: yes
"
Ohio State #39;s big plays kill Wolverines,yes,"Input: Ohio State #39;s big plays kill Wolverines Answer: yes
"
Madrid draw with Villarreal to retain 2nd place,yes,"Input: Madrid draw with Villarreal to retain 2nd place Answer: yes
"
Busch Wins Pole for Season-Ending Race,yes,"Input: Busch Wins Pole for Season-Ending Race Answer: yes
"
Mighty Ortiz makes sure Sox can rest easy,yes,"Input: Mighty Ortiz makes sure Sox can rest easy Answer: yes
"
Benitez Plans Tactical Overhaul,yes,"Input: Benitez Plans Tactical Overhaul Answer: yes
"
Jags #39; Leftwich likely to start on Sunday,yes,"Input: Jags #39; Leftwich likely to start on Sunday Answer: yes
"
Woods struggling to cope with body changes: Singh,yes,"Input: Woods struggling to cope with body changes: Singh Answer: yes
"
Rejuvenated Real out to start scoring goals,yes,"Input: Rejuvenated Real out to start scoring goals Answer: yes
"
Greek sprinters quit to end Games scandal,yes,"Input: Greek sprinters quit to end Games scandal Answer: yes
"
Motorsport: Loeb matches record season,yes,"Input: Motorsport: Loeb matches record season Answer: yes
"
Afghan women make brief Olympic debut,yes,"Input: Afghan women make brief Olympic debut Answer: yes
"
Giants Hold On to Warner,yes,"Input: Giants Hold On to Warner Answer: yes
"
NHL Owner Is Criticized for Talking of Replacement Players,yes,"Input: NHL Owner Is Criticized for Talking of Replacement Players Answer: yes
"
Another controversial Man Utd-Arsenal game,yes,"Input: Another controversial Man Utd-Arsenal game Answer: yes
"
"CBS Fined  #36;550,000 for Jackson Stunt (AP)",yes,"Input: CBS Fined  #36;550,000 for Jackson Stunt (AP) Answer: yes
"
Millar and Ramirez homers highlight big Boston inning,yes,"Input: Millar and Ramirez homers highlight big Boston inning Answer: yes
"
Patriots Down Cardinals 23 - 12 Game Stats,yes,"Input: Patriots Down Cardinals 23 - 12 Game Stats Answer: yes
"
Chicago Bears Cut Bryan Robinson,yes,"Input: Chicago Bears Cut Bryan Robinson Answer: yes
"
Soccer Coach Raymond Goethals Dies at 83 (AP),yes,"Input: Soccer Coach Raymond Goethals Dies at 83 (AP) Answer: yes
"
Supah Blitz captures Del Mar BC Handicap,yes,"Input: Supah Blitz captures Del Mar BC Handicap Answer: yes
"
UPDATE 2-Manchester United calls off bid talks with Glazer,yes,"Input: UPDATE 2-Manchester United calls off bid talks with Glazer Answer: yes
"
Brewers introduce prospective buyer,yes,"Input: Brewers introduce prospective buyer Answer: yes
"
GOLF ROUNDUP: Haas closer to ending drought,yes,"Input: GOLF ROUNDUP: Haas closer to ending drought Answer: yes
"
Edmonds homer lifts Cardinals to Game 7 against Astros,yes,"Input: Edmonds homer lifts Cardinals to Game 7 against Astros Answer: yes
"
Angels Suspend Guillen Without Pay (AP),yes,"Input: Angels Suspend Guillen Without Pay (AP) Answer: yes
"
"Notes: Kahne, Harvick have verbal confrontation",yes,"Input: Notes: Kahne, Harvick have verbal confrontation Answer: yes
"
Roddick blisters junior champ,yes,"Input: Roddick blisters junior champ Answer: yes
"
Moya says he #39;ll beat Roddick on Friday,yes,"Input: Moya says he #39;ll beat Roddick on Friday Answer: yes
"
Titans Receiver Out With Knee Injury (AP),yes,"Input: Titans Receiver Out With Knee Injury (AP) Answer: yes
"
Anniversary remembered on game day,yes,"Input: Anniversary remembered on game day Answer: yes
"
Han earns a hand with playoff triumph,yes,"Input: Han earns a hand with playoff triumph Answer: yes
"
Two Wizards face possible suspensions,yes,"Input: Two Wizards face possible suspensions Answer: yes
"
Logjam at the point,yes,"Input: Logjam at the point Answer: yes
"
California Ace for Rose,yes,"Input: California Ace for Rose Answer: yes
"
Red Sox need Arroyo,yes,"Input: Red Sox need Arroyo Answer: yes
"
Media speculate on successor as England coach prepares to step &lt;b&gt;...&lt;/b&gt;,yes,"Input: Media speculate on successor as England coach prepares to step &lt;b&gt;...&lt;/b&gt; Answer: yes
"
Second seed Dementieva hammered in New Haven,yes,"Input: Second seed Dementieva hammered in New Haven Answer: yes
"
"Broadhurst, Fichardt lead Open de Madrid",yes,"Input: Broadhurst, Fichardt lead Open de Madrid Answer: yes
"
Jets: Abraham is likely to miss 3 games,yes,"Input: Jets: Abraham is likely to miss 3 games Answer: yes
"
Bettman says  #39;season is likely slipping away #39;,yes,"Input: Bettman says  #39;season is likely slipping away #39; Answer: yes
"
Legendary double for El Guerrouj,yes,"Input: Legendary double for El Guerrouj Answer: yes
"
Loeb extends lead over Solberg,yes,"Input: Loeb extends lead over Solberg Answer: yes
"
Gatlin sprints from unknown to 100m gold,yes,"Input: Gatlin sprints from unknown to 100m gold Answer: yes
"
"French Take Gold, Bronze in Single Kayak",yes,"Input: French Take Gold, Bronze in Single Kayak Answer: yes
"
Robson  #39; Massively Disappointed #39; at Newcastle Exit,yes,"Input: Robson  #39; Massively Disappointed #39; at Newcastle Exit Answer: yes
"
Sanchez wins; Costa bows out in Bucharest,yes,"Input: Sanchez wins; Costa bows out in Bucharest Answer: yes
"
Report: Spurrier Will Take S. Carolina Job (AP),yes,"Input: Report: Spurrier Will Take S. Carolina Job (AP) Answer: yes
"
"AL Wrap: Indians, Twins Split Unique Doubleheader",yes,"Input: AL Wrap: Indians, Twins Split Unique Doubleheader Answer: yes
"
Owens Explains Ravens Snub,yes,"Input: Owens Explains Ravens Snub Answer: yes
"
Lehman relishes chance to halt US slide,yes,"Input: Lehman relishes chance to halt US slide Answer: yes
"
"Team USA barely wins, but struggles not all players #39; fault",yes,"Input: Team USA barely wins, but struggles not all players #39; fault Answer: yes
"
Jury Can Hear of Kobe Accuser's Sex Life (AP),yes,"Input: Jury Can Hear of Kobe Accuser's Sex Life (AP) Answer: yes
"
"Brazilian GP, Friday",yes,"Input: Brazilian GP, Friday Answer: yes
"
Lions are suddenly road warriors,yes,"Input: Lions are suddenly road warriors Answer: yes
"
Glazer buys more Man United shares,yes,"Input: Glazer buys more Man United shares Answer: yes
"
UM defense a big hit from start to finish,yes,"Input: UM defense a big hit from start to finish Answer: yes
"
Finley finds a home with Angels,yes,"Input: Finley finds a home with Angels Answer: yes
"
Cards Try to Narrow Gap in Game 3,yes,"Input: Cards Try to Narrow Gap in Game 3 Answer: yes
"
Stanford ties Arizona in poll Media splits on who #39;s favorite in &lt;b&gt;...&lt;/b&gt;,yes,"Input: Stanford ties Arizona in poll Media splits on who #39;s favorite in &lt;b&gt;...&lt;/b&gt; Answer: yes
"
Showalter edges Twins #39; Gardenhire in AL,yes,"Input: Showalter edges Twins #39; Gardenhire in AL Answer: yes
"
AL Wrap: Red Sox Down Devil Rays to Clinch Playoff Spot,yes,"Input: AL Wrap: Red Sox Down Devil Rays to Clinch Playoff Spot Answer: yes
"
"Through Strife, Ravens Are Bonding and Winning Through Intimidation",yes,"Input: Through Strife, Ravens Are Bonding and Winning Through Intimidation Answer: yes
"
"NETS 96, BOBCATS 89 Nets Win but They Still Look Out of Sorts",yes,"Input: NETS 96, BOBCATS 89 Nets Win but They Still Look Out of Sorts Answer: yes
"
Ankiel Impressing Cardinals in September (AP),yes,"Input: Ankiel Impressing Cardinals in September (AP) Answer: yes
"
Battling Davenport through,yes,"Input: Battling Davenport through Answer: yes
"
NBA ROUNDUP: O #39;Neal puts on a show for new fans in Miami,yes,"Input: NBA ROUNDUP: O #39;Neal puts on a show for new fans in Miami Answer: yes
"
Drink-drive swimmer  #39;very sorry #39;,yes,"Input: Drink-drive swimmer  #39;very sorry #39; Answer: yes
"
Team almost had another legend,yes,"Input: Team almost had another legend Answer: yes
"
Dream team,yes,"Input: Dream team Answer: yes
"
Cricket: India embarrassed by Australia on rain-ravaged day,yes,"Input: Cricket: India embarrassed by Australia on rain-ravaged day Answer: yes
"
Right-hander must pass physical,yes,"Input: Right-hander must pass physical Answer: yes
"
"Ryder-You can bank on Tiger, says Sutton",yes,"Input: Ryder-You can bank on Tiger, says Sutton Answer: yes
"
A blazing start for Beijing,yes,"Input: A blazing start for Beijing Answer: yes
"
Report: Bowa on His Way Out of Philly,yes,"Input: Report: Bowa on His Way Out of Philly Answer: yes
"
"Brown, Fratello and Grizzlies all come out ahead",yes,"Input: Brown, Fratello and Grizzlies all come out ahead Answer: yes
"
Islamic threaten women #39;s soccer tournament in Bangladesh,yes,"Input: Islamic threaten women #39;s soccer tournament in Bangladesh Answer: yes
"
Indiana Hires Hoeppner,yes,"Input: Indiana Hires Hoeppner Answer: yes
"
Quincy Carter being released by the Cowboys,yes,"Input: Quincy Carter being released by the Cowboys Answer: yes
"
Red Sox Spread Good Feeling Across Nation (AP),yes,"Input: Red Sox Spread Good Feeling Across Nation (AP) Answer: yes
"
IndyCar champ Kanaan finishes second and every lap,yes,"Input: IndyCar champ Kanaan finishes second and every lap Answer: yes
"
"Torre Calls a Meeting, and the Yanks Respond",yes,"Input: Torre Calls a Meeting, and the Yanks Respond Answer: yes
"
Angels Rally Past A's to Clinch AL West Crown (Reuters),yes,"Input: Angels Rally Past A's to Clinch AL West Crown (Reuters) Answer: yes
"
"Sharapova, Molik Advance to Swisscom Final (AP)",yes,"Input: Sharapova, Molik Advance to Swisscom Final (AP) Answer: yes
"
Disgraced Greek sprint pair charged,yes,"Input: Disgraced Greek sprint pair charged Answer: yes
"
Tom Ridge sets all-age record in winning World Trotting Derby,yes,"Input: Tom Ridge sets all-age record in winning World Trotting Derby Answer: yes
"
"Liverpool completes signings of Alonso, Garcia",yes,"Input: Liverpool completes signings of Alonso, Garcia Answer: yes
"
Feyenoord cuts PSV #39;s lead to three,yes,"Input: Feyenoord cuts PSV #39;s lead to three Answer: yes
"
THIERRY HEELS THE WOUNDS,yes,"Input: THIERRY HEELS THE WOUNDS Answer: yes
"
Patriots Open With Win,yes,"Input: Patriots Open With Win Answer: yes
"
Galliani Applauds Both Ancelotti And Rijkaard,yes,"Input: Galliani Applauds Both Ancelotti And Rijkaard Answer: yes
"
Varitek's terms could be tough to meet,yes,"Input: Varitek's terms could be tough to meet Answer: yes
"
Former AL Batting Champion Dies at 78 (AP),yes,"Input: Former AL Batting Champion Dies at 78 (AP) Answer: yes
"
Chicago OKs Cubs to Play at Wrigley Field (AP),yes,"Input: Chicago OKs Cubs to Play at Wrigley Field (AP) Answer: yes
"
Defense is chief problem again,yes,"Input: Defense is chief problem again Answer: yes
"
"Subaru World Rally Team - Rally GB, Leg 1 Report",yes,"Input: Subaru World Rally Team - Rally GB, Leg 1 Report Answer: yes
"
UPDATE 2-Chelsea sack Mutu after positive dope test,yes,"Input: UPDATE 2-Chelsea sack Mutu after positive dope test Answer: yes
"
Victory so sweet after Athens collapse,yes,"Input: Victory so sweet after Athens collapse Answer: yes
"
Waugh: Shoaib will test Australians,yes,"Input: Waugh: Shoaib will test Australians Answer: yes
"
Shaq turns up heat in first outing with Miami,yes,"Input: Shaq turns up heat in first outing with Miami Answer: yes
"
Fish top 49ers in Brutal Bowl,yes,"Input: Fish top 49ers in Brutal Bowl Answer: yes
"
"Spain Condemns Racial Abuse, Defends Reputation",yes,"Input: Spain Condemns Racial Abuse, Defends Reputation Answer: yes
"
Fan v Fan: Manchester City-Tottenham Hotspur,yes,"Input: Fan v Fan: Manchester City-Tottenham Hotspur Answer: yes
"
Indians Mount Charge,yes,"Input: Indians Mount Charge Answer: yes
"
Steelers Look Super,yes,"Input: Steelers Look Super Answer: yes
"
Hard-running Dillon #39;s difference in making champs even tougher,yes,"Input: Hard-running Dillon #39;s difference in making champs even tougher Answer: yes
"
"Cricket-Lillee a victim of generational change, says spin guru",yes,"Input: Cricket-Lillee a victim of generational change, says spin guru Answer: yes
"
Gold belongs to Hamm,yes,"Input: Gold belongs to Hamm Answer: yes
"
Will Tiger Woods #39;s Marriage Score A Hole in One?,yes,"Input: Will Tiger Woods #39;s Marriage Score A Hole in One? Answer: yes
"
Hewitt Advances at Japan Open (AP),yes,"Input: Hewitt Advances at Japan Open (AP) Answer: yes
"
Everyone wants a piece of Orton,yes,"Input: Everyone wants a piece of Orton Answer: yes
"
