input,output,text
UnitedHealthcare pays \$3.5M to settle Medicare fraud claim,yes,"Input: UnitedHealthcare pays \$3.5M to settle Medicare fraud claim Answer: yes
"
Boeing to build cargo version of 777,yes,"Input: Boeing to build cargo version of 777 Answer: yes
"
Wal-Mart reduces sales forecast,yes,"Input: Wal-Mart reduces sales forecast Answer: yes
"
OPEC Aims for 4 Pct Boost in Oil Quotas,yes,"Input: OPEC Aims for 4 Pct Boost in Oil Quotas Answer: yes
"
"UPDATE 1-Star Gas suspends payout, may seek bankruptcy",yes,"Input: UPDATE 1-Star Gas suspends payout, may seek bankruptcy Answer: yes
"
"You Say Sell, I Say Potato",yes,"Input: You Say Sell, I Say Potato Answer: yes
"
WellPoint net income increases 28 percent,yes,"Input: WellPoint net income increases 28 percent Answer: yes
"
Boeing gets downpayments,yes,"Input: Boeing gets downpayments Answer: yes
"
Fears for T N pension after talks,yes,"Input: Fears for T N pension after talks Answer: yes
"
Weyerhaeuser Profit Up,yes,"Input: Weyerhaeuser Profit Up Answer: yes
"
Socially Responsible Funds on a Tear,yes,"Input: Socially Responsible Funds on a Tear Answer: yes
"
Techs extend Nikkei #39;s rally,yes,"Input: Techs extend Nikkei #39;s rally Answer: yes
"
Workers from 4 SF hotels go on strike,yes,"Input: Workers from 4 SF hotels go on strike Answer: yes
"
United Seeks Further Labor Cuts,yes,"Input: United Seeks Further Labor Cuts Answer: yes
"
General Mills converting all US cereals to whole grain,yes,"Input: General Mills converting all US cereals to whole grain Answer: yes
"
Oil Downturn Deepens as Supplies Swell,yes,"Input: Oil Downturn Deepens as Supplies Swell Answer: yes
"
Heathrow refuellers to push ahead with strike plans,yes,"Input: Heathrow refuellers to push ahead with strike plans Answer: yes
"
Bedding Blip? Go Back to Sleep,yes,"Input: Bedding Blip? Go Back to Sleep Answer: yes
"
Martha Stewart reports to jail to begin sentence,yes,"Input: Martha Stewart reports to jail to begin sentence Answer: yes
"
"Stocks Off on Exxon Downgrade, Oil Price",yes,"Input: Stocks Off on Exxon Downgrade, Oil Price Answer: yes
"
"SBC links e-mail, voice messages, fax",yes,"Input: SBC links e-mail, voice messages, fax Answer: yes
"
Children #39;s Place to buy Disney stores,yes,"Input: Children #39;s Place to buy Disney stores Answer: yes
"
Jones confirms deal to buy Barneys,yes,"Input: Jones confirms deal to buy Barneys Answer: yes
"
"Dreams of perfect market are fine, as long as they don't come true",yes,"Input: Dreams of perfect market are fine, as long as they don't come true Answer: yes
"
Agency sustains \$2 M hit,yes,"Input: Agency sustains \$2 M hit Answer: yes
"
"Time Warner, SEC near deal on AOL troubles",yes,"Input: Time Warner, SEC near deal on AOL troubles Answer: yes
"
UPDATE 2-Trump bondholders agree on recapitalization plan,yes,"Input: UPDATE 2-Trump bondholders agree on recapitalization plan Answer: yes
"
Flu Shot Shortage Highlights U.S. Crisis,yes,"Input: Flu Shot Shortage Highlights U.S. Crisis Answer: yes
"
Crunch Time for Biotech Companies,yes,"Input: Crunch Time for Biotech Companies Answer: yes
"
Cheap airfares help BAA profits,yes,"Input: Cheap airfares help BAA profits Answer: yes
"
Russia official gives Yukos assurance,yes,"Input: Russia official gives Yukos assurance Answer: yes
"
Miller slams transit funding,yes,"Input: Miller slams transit funding Answer: yes
"
OPEC Increases Oil Output,yes,"Input: OPEC Increases Oil Output Answer: yes
"
BlueGene sneaks past Earth Simulator,yes,"Input: BlueGene sneaks past Earth Simulator Answer: yes
"
Marsh says Putnam isn't on block,yes,"Input: Marsh says Putnam isn't on block Answer: yes
"
Cazenove faces scrutiny over merger talks,yes,"Input: Cazenove faces scrutiny over merger talks Answer: yes
"
"State, drug chains reach agreement",yes,"Input: State, drug chains reach agreement Answer: yes
"
Airport Staff Walk-Out Fails to Disrupt Flights,yes,"Input: Airport Staff Walk-Out Fails to Disrupt Flights Answer: yes
"
"Ask Jeeves retools search engine in bid to catch Google, Yahoo",yes,"Input: Ask Jeeves retools search engine in bid to catch Google, Yahoo Answer: yes
"
Cazenove teams up with JP Morgan,yes,"Input: Cazenove teams up with JP Morgan Answer: yes
"
Rapidly expanding Vietnam Airlines ready to take on America,yes,"Input: Rapidly expanding Vietnam Airlines ready to take on America Answer: yes
"
Welcome to Alderson,yes,"Input: Welcome to Alderson Answer: yes
"
Carrier #39;s uphill climb,yes,"Input: Carrier #39;s uphill climb Answer: yes
"
Judge asked to penalize Microsoft over e-mails,yes,"Input: Judge asked to penalize Microsoft over e-mails Answer: yes
"
ECB  quot;consensus quot; kept rates steady today,yes,"Input: ECB  quot;consensus quot; kept rates steady today Answer: yes
"
Dow Chemical reports 86 percent increase in profit,yes,"Input: Dow Chemical reports 86 percent increase in profit Answer: yes
"
"Small changes, big profits",yes,"Input: Small changes, big profits Answer: yes
"
Chavez rejects CD as opposition,yes,"Input: Chavez rejects CD as opposition Answer: yes
"
TUC urges 6 minimum wage rate,yes,"Input: TUC urges 6 minimum wage rate Answer: yes
"
Oil Near \$50 on Supply Fears in Nigeria,yes,"Input: Oil Near \$50 on Supply Fears in Nigeria Answer: yes
"
Cisco Systems 1st-Quarter Earnings Rise (Reuters),yes,"Input: Cisco Systems 1st-Quarter Earnings Rise (Reuters) Answer: yes
"
FTSE 100 lifted by bright Dow,yes,"Input: FTSE 100 lifted by bright Dow Answer: yes
"
Update 2: Google Says Revenue Growth Is Slowing,yes,"Input: Update 2: Google Says Revenue Growth Is Slowing Answer: yes
"
"Stocks End Flat, Intel Jumps After Hours",yes,"Input: Stocks End Flat, Intel Jumps After Hours Answer: yes
"
"S amp;P 500 Slides; Nasdaq, Dow Rise",yes,"Input: S amp;P 500 Slides; Nasdaq, Dow Rise Answer: yes
"
Santander sells stake in Royal Bank of Scotland,yes,"Input: Santander sells stake in Royal Bank of Scotland Answer: yes
"
Now It #39;s Official: Economy Shrunk,yes,"Input: Now It #39;s Official: Economy Shrunk Answer: yes
"
Mosaic Merger to Take Effect Today,yes,"Input: Mosaic Merger to Take Effect Today Answer: yes
"
Oil Hits \$51 a Barrel on Supply Outage,yes,"Input: Oil Hits \$51 a Barrel on Supply Outage Answer: yes
"
Opel workers abandon wildcat strikes,yes,"Input: Opel workers abandon wildcat strikes Answer: yes
"
Winter Concerns Push to Record High,yes,"Input: Winter Concerns Push to Record High Answer: yes
"
"Lego, Carrefour in French Price-Fix Probe (AP)",yes,"Input: Lego, Carrefour in French Price-Fix Probe (AP) Answer: yes
"
"FM, Reddy to attend IMF-WB meet",yes,"Input: FM, Reddy to attend IMF-WB meet Answer: yes
"
BT cuts prices for telecom rivals,yes,"Input: BT cuts prices for telecom rivals Answer: yes
"
Faces From The 1929 Crash,yes,"Input: Faces From The 1929 Crash Answer: yes
"
"Kroger Profit Falls, Warns on Sales",yes,"Input: Kroger Profit Falls, Warns on Sales Answer: yes
"
"Kroger Profit Falls, Warns on Sales",yes,"Input: Kroger Profit Falls, Warns on Sales Answer: yes
"
"Retail Sees Solid, Not Stellar, Holidays (Reuters)",yes,"Input: Retail Sees Solid, Not Stellar, Holidays (Reuters) Answer: yes
"
Attorney general is on target with aim at insurance industry ills,yes,"Input: Attorney general is on target with aim at insurance industry ills Answer: yes
"
Bank of America Fires Back at Parmalat,yes,"Input: Bank of America Fires Back at Parmalat Answer: yes
"
"Stocks Slip on Oil, Downgrade of Semis",yes,"Input: Stocks Slip on Oil, Downgrade of Semis Answer: yes
"
Trans-Tasman war hots up,yes,"Input: Trans-Tasman war hots up Answer: yes
"
US rules on share options finalised,yes,"Input: US rules on share options finalised Answer: yes
"
Federal Report Sees Crude Oil Staying High,yes,"Input: Federal Report Sees Crude Oil Staying High Answer: yes
"
Australia #39;s Seven FY Net Jumps 59 To A\$93.3M -2-,yes,"Input: Australia #39;s Seven FY Net Jumps 59 To A\$93.3M -2- Answer: yes
"
Banknorth investors voice doubts on bid,yes,"Input: Banknorth investors voice doubts on bid Answer: yes
"
"After Steep Drop, Price of Oil Rises",yes,"Input: After Steep Drop, Price of Oil Rises Answer: yes
"
"Cost of  #39;12 Days of Christmas #39; now is \$66,000",yes,"Input: Cost of  #39;12 Days of Christmas #39; now is \$66,000 Answer: yes
"
Oil Nears \$50 as Gulf Storms Curtail Output,yes,"Input: Oil Nears \$50 as Gulf Storms Curtail Output Answer: yes
"
Yukos to vote on bankruptcy,yes,"Input: Yukos to vote on bankruptcy Answer: yes
"
"GE to Buy Back \$15 Bln in Stock, Raises Dividend (Update1)",yes,"Input: GE to Buy Back \$15 Bln in Stock, Raises Dividend (Update1) Answer: yes
"
Industrial output falls in Japan,yes,"Input: Industrial output falls in Japan Answer: yes
"
Microsoft signs two Indian deals,yes,"Input: Microsoft signs two Indian deals Answer: yes
"
Oil Falls to 4-Month Low on Signs of Heating-Oil Supply Rise,yes,"Input: Oil Falls to 4-Month Low on Signs of Heating-Oil Supply Rise Answer: yes
"
Dollar Gains Vs Yen (Reuters),yes,"Input: Dollar Gains Vs Yen (Reuters) Answer: yes
"
Hurricanes soak Knight Ridder #39;s 3Q,yes,"Input: Hurricanes soak Knight Ridder #39;s 3Q Answer: yes
"
"TI Profit Up on Cellular, TV Chip Sales",yes,"Input: TI Profit Up on Cellular, TV Chip Sales Answer: yes
"
Jobless Claims Drop,yes,"Input: Jobless Claims Drop Answer: yes
"
Kmart names new CEO,yes,"Input: Kmart names new CEO Answer: yes
"
Fortune's 100 Most Doomed?,yes,"Input: Fortune's 100 Most Doomed? Answer: yes
"
"Sirius Satellite Radio  quot;outperform, quot; target price raised",yes,"Input: Sirius Satellite Radio  quot;outperform, quot; target price raised Answer: yes
"
USA : Wal-Mart predicts bumper Christmas,yes,"Input: USA : Wal-Mart predicts bumper Christmas Answer: yes
"
Nikkei Sinks Due to Exporters,yes,"Input: Nikkei Sinks Due to Exporters Answer: yes
"
Avon Third-Quarter Profit Rises,yes,"Input: Avon Third-Quarter Profit Rises Answer: yes
"
"Options expensing delay not enough,say US senators",yes,"Input: Options expensing delay not enough,say US senators Answer: yes
"
Durable Goods Orders Up,yes,"Input: Durable Goods Orders Up Answer: yes
"
"San Diego fiscally sound, mayor says",yes,"Input: San Diego fiscally sound, mayor says Answer: yes
"
Oracle #39;s bid still facing hurdles,yes,"Input: Oracle #39;s bid still facing hurdles Answer: yes
"
Spyware opponents win another battle,yes,"Input: Spyware opponents win another battle Answer: yes
"
America's Best Airline?,yes,"Input: America's Best Airline? Answer: yes
"
Auto Parts Sector Falls on Delphi News,yes,"Input: Auto Parts Sector Falls on Delphi News Answer: yes
"
Eurozone central bank gives clean bill of health to hedge funds,yes,"Input: Eurozone central bank gives clean bill of health to hedge funds Answer: yes
"
Connecticut joins California in Spitzer probe,yes,"Input: Connecticut joins California in Spitzer probe Answer: yes
"
Metropolitan Life Mandates Banks For Sterling Bond,yes,"Input: Metropolitan Life Mandates Banks For Sterling Bond Answer: yes
"
Report: Construction boom ahead,yes,"Input: Report: Construction boom ahead Answer: yes
"
Intel defeats AMD in court,yes,"Input: Intel defeats AMD in court Answer: yes
"
Japan #39;s SMFG in \$29B bid for UFJ,yes,"Input: Japan #39;s SMFG in \$29B bid for UFJ Answer: yes
"
UK growth at fastest pace in nearly 4 years,yes,"Input: UK growth at fastest pace in nearly 4 years Answer: yes
"
"Travelers Stuff Roads, Terminals",yes,"Input: Travelers Stuff Roads, Terminals Answer: yes
"
"Europe Clears Pay TV Deal, Creating Rival to BSkyB",yes,"Input: Europe Clears Pay TV Deal, Creating Rival to BSkyB Answer: yes
"
FCC Mulls Airborne Mobile Phone Use,yes,"Input: FCC Mulls Airborne Mobile Phone Use Answer: yes
"
Freddie tightens controls,yes,"Input: Freddie tightens controls Answer: yes
"
Hilfiger tumbles on grand jury probe,yes,"Input: Hilfiger tumbles on grand jury probe Answer: yes
"
Ireland #39;s National Carrier Seeks Govt. Aid,yes,"Input: Ireland #39;s National Carrier Seeks Govt. Aid Answer: yes
"
Report: Sprint/Nextel reach tentative \$36B deal,yes,"Input: Report: Sprint/Nextel reach tentative \$36B deal Answer: yes
"
WTO Hits EU Again Over Sugar Sales,yes,"Input: WTO Hits EU Again Over Sugar Sales Answer: yes
"
Texas Instruments Plans Investment,yes,"Input: Texas Instruments Plans Investment Answer: yes
"
Oracle Fails to Inspire Tech Rally,yes,"Input: Oracle Fails to Inspire Tech Rally Answer: yes
"
Stocks Open Lower as Wall St. Pulls Back,yes,"Input: Stocks Open Lower as Wall St. Pulls Back Answer: yes
"
British Energy to delist to save rescue plan,yes,"Input: British Energy to delist to save rescue plan Answer: yes
"
Cingular Closes  #36;41 Bln ATT Wireless Deal (Reuters),yes,"Input: Cingular Closes  #36;41 Bln ATT Wireless Deal (Reuters) Answer: yes
"
Econ Edge: The Economic Week,yes,"Input: Econ Edge: The Economic Week Answer: yes
"
Econ Edge: The Economic Week,yes,"Input: Econ Edge: The Economic Week Answer: yes
"
Danaher to Make Offer for Linx Printing,yes,"Input: Danaher to Make Offer for Linx Printing Answer: yes
"
Yukos warns it oil output is lagging,yes,"Input: Yukos warns it oil output is lagging Answer: yes
"
Director Leaves Hollinger Inc. Board,yes,"Input: Director Leaves Hollinger Inc. Board Answer: yes
"
How the credit policy will affect you,yes,"Input: How the credit policy will affect you Answer: yes
"
Update 14: Future of Fannie Mae Executives Unclear,yes,"Input: Update 14: Future of Fannie Mae Executives Unclear Answer: yes
"
Dollar in Sight of All-Time Low Vs Euro (Reuters),yes,"Input: Dollar in Sight of All-Time Low Vs Euro (Reuters) Answer: yes
"
Pfizer Hikes Warning on Bextra Skin Risk,yes,"Input: Pfizer Hikes Warning on Bextra Skin Risk Answer: yes
"
Microsoft Lawyer Says Company Able To Comply with EU Antitrust &lt;b&gt;...&lt;/b&gt;,yes,"Input: Microsoft Lawyer Says Company Able To Comply with EU Antitrust &lt;b&gt;...&lt;/b&gt; Answer: yes
"
"Microsoft plays up growth, dividend",yes,"Input: Microsoft plays up growth, dividend Answer: yes
"
AA takes soft option on cost cuts,yes,"Input: AA takes soft option on cost cuts Answer: yes
"
ChevronTexaco hit with \$40.3M ruling,yes,"Input: ChevronTexaco hit with \$40.3M ruling Answer: yes
"
Oracle to drop suit if takeover bid fails,yes,"Input: Oracle to drop suit if takeover bid fails Answer: yes
"
Ryanair names Liverpool airport as 12th base,yes,"Input: Ryanair names Liverpool airport as 12th base Answer: yes
"
EU: Coke Anti-Trust Deal Not Set in Stone,yes,"Input: EU: Coke Anti-Trust Deal Not Set in Stone Answer: yes
"
Constellation gets Mondavi for \$1.36B,yes,"Input: Constellation gets Mondavi for \$1.36B Answer: yes
"
Sprint to Buy Nextel in \$36 Billion Deal,yes,"Input: Sprint to Buy Nextel in \$36 Billion Deal Answer: yes
"
Airbus will move forward on 7E7 competitor,yes,"Input: Airbus will move forward on 7E7 competitor Answer: yes
"
China Minmetals in talks to buy Noranda,yes,"Input: China Minmetals in talks to buy Noranda Answer: yes
"
Google targets software giant ,yes,"Input: Google targets software giant  Answer: yes
"
"DreamWorks, Pixar rule digital animation",yes,"Input: DreamWorks, Pixar rule digital animation Answer: yes
"
Study: 39 Million Americans In Working Poor Families,yes,"Input: Study: 39 Million Americans In Working Poor Families Answer: yes
"
UPDATE: China Mobile 1H Net Up 7.8 On Subscriber Growth,yes,"Input: UPDATE: China Mobile 1H Net Up 7.8 On Subscriber Growth Answer: yes
"
Putin the power broker,yes,"Input: Putin the power broker Answer: yes
"
GenCorp to reject Steel Partners offer--CNBC,yes,"Input: GenCorp to reject Steel Partners offer--CNBC Answer: yes
"
Stocks Higher on Drop in Jobless Claims,yes,"Input: Stocks Higher on Drop in Jobless Claims Answer: yes
"
Stocks Higher on Drop in Jobless Claims,yes,"Input: Stocks Higher on Drop in Jobless Claims Answer: yes
"
Stronger Sales Boost JC Penney Earnings (Reuters),yes,"Input: Stronger Sales Boost JC Penney Earnings (Reuters) Answer: yes
"
Oil Falls Below \$49 on Nigeria Cease-Fire,yes,"Input: Oil Falls Below \$49 on Nigeria Cease-Fire Answer: yes
"
Four former El Paso natural gas traders charged,yes,"Input: Four former El Paso natural gas traders charged Answer: yes
"
Indian inflation peaks on imports,yes,"Input: Indian inflation peaks on imports Answer: yes
"
Cancer drug blow for AstraZeneca,yes,"Input: Cancer drug blow for AstraZeneca Answer: yes
"
Wall Street Looks Set for a Mixed Start (Reuters),yes,"Input: Wall Street Looks Set for a Mixed Start (Reuters) Answer: yes
"
Santander Takeover of Abbey Approved by UK #39;s FSA (Update1),yes,"Input: Santander Takeover of Abbey Approved by UK #39;s FSA (Update1) Answer: yes
"
INTERVIEW: Australia #39;s QBE Consolidates European Units,yes,"Input: INTERVIEW: Australia #39;s QBE Consolidates European Units Answer: yes
"
Crude Oil Futures Rise Above \$50 on Threat to Nigerian Supply,yes,"Input: Crude Oil Futures Rise Above \$50 on Threat to Nigerian Supply Answer: yes
"
Aisin finishes deal for Michigan land,yes,"Input: Aisin finishes deal for Michigan land Answer: yes
"
AOL Files Lawsuit Against IM  #39;Spim #39;,yes,"Input: AOL Files Lawsuit Against IM  #39;Spim #39; Answer: yes
"
TV's Passport Stamp of Approval,yes,"Input: TV's Passport Stamp of Approval Answer: yes
"
Oil prices rise above \$47 per barrel,yes,"Input: Oil prices rise above \$47 per barrel Answer: yes
"
Alcoa Warns Earnings to Miss Forecasts (Reuters),yes,"Input: Alcoa Warns Earnings to Miss Forecasts (Reuters) Answer: yes
"
US stocks gain on Kmart-Sears merger,yes,"Input: US stocks gain on Kmart-Sears merger Answer: yes
"
Mortgage approvals drop sharply,yes,"Input: Mortgage approvals drop sharply Answer: yes
"
Delta Air to Issue More Shares,yes,"Input: Delta Air to Issue More Shares Answer: yes
"
Hicks Muse Pays for ConAgra's Swift Stake,yes,"Input: Hicks Muse Pays for ConAgra's Swift Stake Answer: yes
"
U.S. Factory Growth Eases,yes,"Input: U.S. Factory Growth Eases Answer: yes
"
ADV: Try Currency Trading Risk-Free 30 Days,yes,"Input: ADV: Try Currency Trading Risk-Free 30 Days Answer: yes
"
"Labour has failed on pensions, commission will report",yes,"Input: Labour has failed on pensions, commission will report Answer: yes
"
"Technology ; STT, Telekom Malaysia buy 48 pct of Idea",yes,"Input: Technology ; STT, Telekom Malaysia buy 48 pct of Idea Answer: yes
"
German retailer snubs union plan,yes,"Input: German retailer snubs union plan Answer: yes
"
GE pledges to meet rules of disclosure in SEC pact,yes,"Input: GE pledges to meet rules of disclosure in SEC pact Answer: yes
"
Avaya to Buy Germany's Tenovis (Reuters),yes,"Input: Avaya to Buy Germany's Tenovis (Reuters) Answer: yes
"
Cost Cuts Boost Southwest Air Profit,yes,"Input: Cost Cuts Boost Southwest Air Profit Answer: yes
"
"UPDATE 3-Sonic, Asbury cut earnings estimates, stocks fall",yes,"Input: UPDATE 3-Sonic, Asbury cut earnings estimates, stocks fall Answer: yes
"
Thomson to Sell Media Group for  #36;350 Mln (Reuters),yes,"Input: Thomson to Sell Media Group for  #36;350 Mln (Reuters) Answer: yes
"
St. Paul Travelers Posts Hurricane Losses,yes,"Input: St. Paul Travelers Posts Hurricane Losses Answer: yes
"
Wal-Mart Move Ominous Sign for Retailers (AP),yes,"Input: Wal-Mart Move Ominous Sign for Retailers (AP) Answer: yes
"
"Japan GDP Hurts Yen, U.S. Trade Data Eyed",yes,"Input: Japan GDP Hurts Yen, U.S. Trade Data Eyed Answer: yes
"
CVS Same-Store Sales Up 5.4 Percent,yes,"Input: CVS Same-Store Sales Up 5.4 Percent Answer: yes
"
Lawmakers Grill Citigroup Japan Chief,yes,"Input: Lawmakers Grill Citigroup Japan Chief Answer: yes
"
