input,output,text
Blurry Image Might Be First Picture of Exoplanet,yes,"Input: Blurry Image Might Be First Picture of Exoplanet Answer: yes
"
Stopping spam at the source,yes,"Input: Stopping spam at the source Answer: yes
"
Our mobile margins will fall: Telstra,yes,"Input: Our mobile margins will fall: Telstra Answer: yes
"
IBM launches global computing grid,yes,"Input: IBM launches global computing grid Answer: yes
"
Video phones act as dating tools,yes,"Input: Video phones act as dating tools Answer: yes
"
"Mazu scores VC lifeblood from Symantec, others",yes,"Input: Mazu scores VC lifeblood from Symantec, others Answer: yes
"
Toys Will Be Toys,yes,"Input: Toys Will Be Toys Answer: yes
"
RSA sees looming identity crisis online,yes,"Input: RSA sees looming identity crisis online Answer: yes
"
Symantec launches antiphishing service,yes,"Input: Symantec launches antiphishing service Answer: yes
"
Dell cuts prices on many corporate products,yes,"Input: Dell cuts prices on many corporate products Answer: yes
"
IBM #39;s High-End Power5 Servers Catch HP,yes,"Input: IBM #39;s High-End Power5 Servers Catch HP Answer: yes
"
Broadband Providers Monitor Philly's Plans To Offer Citywide Wi-Fi (Investor's Business Daily),yes,"Input: Broadband Providers Monitor Philly's Plans To Offer Citywide Wi-Fi (Investor's Business Daily) Answer: yes
"
McData offers SAN consolidation,yes,"Input: McData offers SAN consolidation Answer: yes
"
Gauging Reactions To MSN Search,yes,"Input: Gauging Reactions To MSN Search Answer: yes
"
Privacy questions arise as RFID hits stores,yes,"Input: Privacy questions arise as RFID hits stores Answer: yes
"
Harvard Seeks Permission to Clone Human Embryos (Reuters),yes,"Input: Harvard Seeks Permission to Clone Human Embryos (Reuters) Answer: yes
"
Apple to give its stores a Mini Me look,yes,"Input: Apple to give its stores a Mini Me look Answer: yes
"
TheStreet.com May Be Up for Sale -- Report (Reuters),yes,"Input: TheStreet.com May Be Up for Sale -- Report (Reuters) Answer: yes
"
Citrix buying VPN company Net6 for \$50 million,yes,"Input: Citrix buying VPN company Net6 for \$50 million Answer: yes
"
Hit TV series 24 goes from small screen to smaller screen (AFP),yes,"Input: Hit TV series 24 goes from small screen to smaller screen (AFP) Answer: yes
"
NASA #39;s Departing Chief Defends Hubble Decision,yes,"Input: NASA #39;s Departing Chief Defends Hubble Decision Answer: yes
"
"Not To Be Outfeatured, Yahoo Adds E-mail Storage (NewsFactor)",yes,"Input: Not To Be Outfeatured, Yahoo Adds E-mail Storage (NewsFactor) Answer: yes
"
"Microsoft, Amazon to combine forces",yes,"Input: Microsoft, Amazon to combine forces Answer: yes
"
"Apple recalls 28,000 batteries",yes,"Input: Apple recalls 28,000 batteries Answer: yes
"
Socialites unite dolphin groups,yes,"Input: Socialites unite dolphin groups Answer: yes
"
Google Unveils Scholar Search Tool,yes,"Input: Google Unveils Scholar Search Tool Answer: yes
"
"Honey, did you remember to call the DVD recorder?",yes,"Input: Honey, did you remember to call the DVD recorder? Answer: yes
"
Microsoft corrals changes for Longhorn,yes,"Input: Microsoft corrals changes for Longhorn Answer: yes
"
Hosted E-Mail Service Leaves Windows for Linux,yes,"Input: Hosted E-Mail Service Leaves Windows for Linux Answer: yes
"
Personal Tech,yes,"Input: Personal Tech Answer: yes
"
Wells Fargo computers stolen,yes,"Input: Wells Fargo computers stolen Answer: yes
"
"Sources: Sprint, Nextel closing in on \$36B deal",yes,"Input: Sources: Sprint, Nextel closing in on \$36B deal Answer: yes
"
Attacks disrupt some credit card transactions,yes,"Input: Attacks disrupt some credit card transactions Answer: yes
"
"Hurricane center #39;s projection on Charley not far off, data show",yes,"Input: Hurricane center #39;s projection on Charley not far off, data show Answer: yes
"
Intel Shrinks Transistor Size By 30,yes,"Input: Intel Shrinks Transistor Size By 30 Answer: yes
"
Intel slashes Itanium prices as Madison looms,yes,"Input: Intel slashes Itanium prices as Madison looms Answer: yes
"
Stunt pilots to snag a falling NASA craft,yes,"Input: Stunt pilots to snag a falling NASA craft Answer: yes
"
 #39;SICKOS #39; HUNTING FOR DEER WITH A MOUSE,yes,"Input:  #39;SICKOS #39; HUNTING FOR DEER WITH A MOUSE Answer: yes
"
This week in merger news,yes,"Input: This week in merger news Answer: yes
"
Studios Attack BitTorrent,yes,"Input: Studios Attack BitTorrent Answer: yes
"
Windows Tip: Scheduled Tasks written by Greg Melton on Monday &lt;b&gt;...&lt;/b&gt;,yes,"Input: Windows Tip: Scheduled Tasks written by Greg Melton on Monday &lt;b&gt;...&lt;/b&gt; Answer: yes
"
Microsoft bends on Sender ID,yes,"Input: Microsoft bends on Sender ID Answer: yes
"
Video Game Makers Go Hollywood. Uh-Oh.,yes,"Input: Video Game Makers Go Hollywood. Uh-Oh. Answer: yes
"
WordPerfect Office 12 - Home Edition Defines Home Productivity &lt;b&gt;...&lt;/b&gt;,yes,"Input: WordPerfect Office 12 - Home Edition Defines Home Productivity &lt;b&gt;...&lt;/b&gt; Answer: yes
"
MPAA Sues First Movie Swappers,yes,"Input: MPAA Sues First Movie Swappers Answer: yes
"
Stem Cells Emit Healing Molecules,yes,"Input: Stem Cells Emit Healing Molecules Answer: yes
"
Could Newer Browsers Dethrone IE?,yes,"Input: Could Newer Browsers Dethrone IE? Answer: yes
"
Barrett: Good business models vary widely,yes,"Input: Barrett: Good business models vary widely Answer: yes
"
Mars Express Instrument Finds Possible New Evidence,yes,"Input: Mars Express Instrument Finds Possible New Evidence Answer: yes
"
Report: IBM software executive to become CA CEO,yes,"Input: Report: IBM software executive to become CA CEO Answer: yes
"
Taiwan #39;s Acer picks a European as president,yes,"Input: Taiwan #39;s Acer picks a European as president Answer: yes
"
Report: Amount of fine-particle pollution drops significantly,yes,"Input: Report: Amount of fine-particle pollution drops significantly Answer: yes
"
"Steal SpongeBob, buy a PC museum",yes,"Input: Steal SpongeBob, buy a PC museum Answer: yes
"
CE giants  #39;readying Blu-ray camcorders #39;,yes,"Input: CE giants  #39;readying Blu-ray camcorders #39; Answer: yes
"
Flat-screen TV,yes,"Input: Flat-screen TV Answer: yes
"
Dell Offers SUSE on Servers,yes,"Input: Dell Offers SUSE on Servers Answer: yes
"
SpaceShipOne Rolls Toward Victory,yes,"Input: SpaceShipOne Rolls Toward Victory Answer: yes
"
This week in open-source news,yes,"Input: This week in open-source news Answer: yes
"
MPAA widens piracy net,yes,"Input: MPAA widens piracy net Answer: yes
"
Apple iPod holds sway in Japan,yes,"Input: Apple iPod holds sway in Japan Answer: yes
"
BenQ Readies IPod Rival,yes,"Input: BenQ Readies IPod Rival Answer: yes
"
JFK killing fades in intensity,yes,"Input: JFK killing fades in intensity Answer: yes
"
EU Pursues Oracle-PeopleSoft Case (AP),yes,"Input: EU Pursues Oracle-PeopleSoft Case (AP) Answer: yes
"
U.S. Army aims to halt paperwork with IBM system,yes,"Input: U.S. Army aims to halt paperwork with IBM system Answer: yes
"
Microsoft Pushes Off SP2 Release,yes,"Input: Microsoft Pushes Off SP2 Release Answer: yes
"
"When outsourcing, don't forget security, experts say",yes,"Input: When outsourcing, don't forget security, experts say Answer: yes
"
"Microsoft #39;s quest for Google-like gold falls short, for now",yes,"Input: Microsoft #39;s quest for Google-like gold falls short, for now Answer: yes
"
Microsoft takes lead in handheld market,yes,"Input: Microsoft takes lead in handheld market Answer: yes
"
"New Year, New Notebooks For All",yes,"Input: New Year, New Notebooks For All Answer: yes
"
First Look: iPod Brings Music to Your Photos (PC World),yes,"Input: First Look: iPod Brings Music to Your Photos (PC World) Answer: yes
"
Sandia Motor Speedway for Sale on eBay (AP),yes,"Input: Sandia Motor Speedway for Sale on eBay (AP) Answer: yes
"
Olympics: High-Flying Holm Aims to Defy Science (Reuters),yes,"Input: Olympics: High-Flying Holm Aims to Defy Science (Reuters) Answer: yes
"
Foreseeing the Suns fate: Astronomical interferometry reveals &lt;b&gt;...&lt;/b&gt;,yes,"Input: Foreseeing the Suns fate: Astronomical interferometry reveals &lt;b&gt;...&lt;/b&gt; Answer: yes
"
AMD signs up for extra 64-bit production capacity,yes,"Input: AMD signs up for extra 64-bit production capacity Answer: yes
"
"Science Students Win \$100,000 Prize",yes,"Input: Science Students Win \$100,000 Prize Answer: yes
"
NASA scramjet goes for Mach 10 burn,yes,"Input: NASA scramjet goes for Mach 10 burn Answer: yes
"
"Earth's Solar System Shaped by Brush with Star, Astronomers Say (SPACE.com)",yes,"Input: Earth's Solar System Shaped by Brush with Star, Astronomers Say (SPACE.com) Answer: yes
"
SpaceShipOne Lands After 2nd Flight,yes,"Input: SpaceShipOne Lands After 2nd Flight Answer: yes
"
FCC expected to keep states off VoIP's back,yes,"Input: FCC expected to keep states off VoIP's back Answer: yes
"
Yahoo Acquires Another E-Mail Startup,yes,"Input: Yahoo Acquires Another E-Mail Startup Answer: yes
"
Early astronaut showed the moon was attainable,yes,"Input: Early astronaut showed the moon was attainable Answer: yes
"
Adobe Launching New Version of Acrobat by Year #39;s End,yes,"Input: Adobe Launching New Version of Acrobat by Year #39;s End Answer: yes
"
NASA braces for Frances,yes,"Input: NASA braces for Frances Answer: yes
"
Take-Two Sees Higher Sports Prices for New Consoles,yes,"Input: Take-Two Sees Higher Sports Prices for New Consoles Answer: yes
"
Martian Weather Blamed for Loss of Beagle 2,yes,"Input: Martian Weather Blamed for Loss of Beagle 2 Answer: yes
"
'Wikis' Offer Knowledge-Sharing Online (AP),yes,"Input: 'Wikis' Offer Knowledge-Sharing Online (AP) Answer: yes
"
Older mobiles may cause tumours: study,yes,"Input: Older mobiles may cause tumours: study Answer: yes
"
Salesforce.com 2Q Profit Up Sharply,yes,"Input: Salesforce.com 2Q Profit Up Sharply Answer: yes
"
Apple's New iMac Computer Is All Display,yes,"Input: Apple's New iMac Computer Is All Display Answer: yes
"
