input,output,text
What is the largest city in the world?,yes,"Input: What is the largest city in the world? Answer: yes
"
What country is the world 's largest importer of cognac?,yes,"Input: What country is the world 's largest importer of cognac? Answer: yes
"
What Russian city used to be called St. Petersburg and Petrograd?,yes,"Input: What Russian city used to be called St. Petersburg and Petrograd? Answer: yes
"
Where is Sinn Fein 's headquarters?,yes,"Input: Where is Sinn Fein 's headquarters? Answer: yes
"
Where is the Little League Museum?,yes,"Input: Where is the Little League Museum? Answer: yes
"
Where can I find a picture of a Blue Meanie?,yes,"Input: Where can I find a picture of a Blue Meanie? Answer: yes
"
Where are the Austerlitz and Victor Hugo subway stops?,yes,"Input: Where are the Austerlitz and Victor Hugo subway stops? Answer: yes
"
Where are the 49 steps?,yes,"Input: Where are the 49 steps? Answer: yes
"
What 's the name of a hotel in Indianapolis?,yes,"Input: What 's the name of a hotel in Indianapolis? Answer: yes
"
What is the address of the famous Mexican star `` Thalia ''?,yes,"Input: What is the address of the famous Mexican star `` Thalia ''? Answer: yes
"
Which area produces the least acidic coffee?,yes,"Input: Which area produces the least acidic coffee? Answer: yes
"
Where is Belize located?,yes,"Input: Where is Belize located? Answer: yes
"
What state was Herbert Hoover born in?,yes,"Input: What state was Herbert Hoover born in? Answer: yes
"
What is the most useful site on the Internet?,yes,"Input: What is the most useful site on the Internet? Answer: yes
"
What gate opened on East and West Berlin?,yes,"Input: What gate opened on East and West Berlin? Answer: yes
"
What is the Homelite Inc. home page?,yes,"Input: What is the Homelite Inc. home page? Answer: yes
"
What is the Homelite Inc. home page?,yes,"Input: What is the Homelite Inc. home page? Answer: yes
"
What city had a world fair in 1900?,yes,"Input: What city had a world fair in 1900? Answer: yes
"
What country is the origin of the band the Creeps?,yes,"Input: What country is the origin of the band the Creeps? Answer: yes
"
Where can I find a case on Individuals with Disabilities Education Act of 1991?,yes,"Input: Where can I find a case on Individuals with Disabilities Education Act of 1991? Answer: yes
"
Where did surfing originate?,yes,"Input: Where did surfing originate? Answer: yes
"
What kind of habitat does the scorpion live in?,yes,"Input: What kind of habitat does the scorpion live in? Answer: yes
"
Where does most of the marijuana entering the United States come from?,yes,"Input: Where does most of the marijuana entering the United States come from? Answer: yes
"
In 139 the papal court was forced to move from Rome to where?,yes,"Input: In 139 the papal court was forced to move from Rome to where? Answer: yes
"
What country 's people are the top television watchers?,yes,"Input: What country 's people are the top television watchers? Answer: yes
"
What New Hampshire hamlet rises early to vote first in U.S. presidential elections?,yes,"Input: What New Hampshire hamlet rises early to vote first in U.S. presidential elections? Answer: yes
"
What country boasts the most cars per mile of road?,yes,"Input: What country boasts the most cars per mile of road? Answer: yes
"
What Caribbean island is northeast of Trinidad?,yes,"Input: What Caribbean island is northeast of Trinidad? Answer: yes
"
What Tokyo street glitters with famed department stores and nightclubs?,yes,"Input: What Tokyo street glitters with famed department stores and nightclubs? Answer: yes
"
What U.S. state comes last in an alphabetical list?,yes,"Input: What U.S. state comes last in an alphabetical list? Answer: yes
"
Mississippi has what name for a state nickname?,yes,"Input: Mississippi has what name for a state nickname? Answer: yes
"
What U.S. city is The Queen of the Pacific?,yes,"Input: What U.S. city is The Queen of the Pacific? Answer: yes
"
What province is Montreal in?,yes,"Input: What province is Montreal in? Answer: yes
"
What country has the largest sheep population?,yes,"Input: What country has the largest sheep population? Answer: yes
"
What is the location of the Sea of Tranquility?,yes,"Input: What is the location of the Sea of Tranquility? Answer: yes
"
Where do lobsters like to live?,yes,"Input: Where do lobsters like to live? Answer: yes
"
What cathedral was Thomas Becket murdered in?,yes,"Input: What cathedral was Thomas Becket murdered in? Answer: yes
"
What is the deepest lake in the US?,yes,"Input: What is the deepest lake in the US? Answer: yes
"
Where in a tree does photosynthesis occur?,yes,"Input: Where in a tree does photosynthesis occur? Answer: yes
"
"What is the US Federal Government website for Standard Industrial Classification codes, SIC,?",yes,"Input: What is the US Federal Government website for Standard Industrial Classification codes, SIC,? Answer: yes
"
Where can I find book reviews of `` Turbulent Souls ''?,yes,"Input: Where can I find book reviews of `` Turbulent Souls ''? Answer: yes
"
Where is Guam?,yes,"Input: Where is Guam? Answer: yes
"
What is the location of McCarren Airport?,yes,"Input: What is the location of McCarren Airport? Answer: yes
"
Where do the adventures of `` The Swiss Family Robinson '' take place?,yes,"Input: Where do the adventures of `` The Swiss Family Robinson '' take place? Answer: yes
"
Where does the song Anything Goes take place?,yes,"Input: Where does the song Anything Goes take place? Answer: yes
"
"Where was helium first discovered, hence its name?",yes,"Input: Where was helium first discovered, hence its name? Answer: yes
"
"Where can I find all the information I need to know about the English Civil War, 1642-1649,?",yes,"Input: Where can I find all the information I need to know about the English Civil War, 1642-1649,? Answer: yes
"
What was the only country you were allowed to drive into Israel from in 1979?,yes,"Input: What was the only country you were allowed to drive into Israel from in 1979? Answer: yes
"
What country did the Nile River originate in?,yes,"Input: What country did the Nile River originate in? Answer: yes
"
What state is Mount McKinley in?,yes,"Input: What state is Mount McKinley in? Answer: yes
"
Tell me what city the Kentucky Horse Park is near?,yes,"Input: Tell me what city the Kentucky Horse Park is near? Answer: yes
"
What is a reliable site that I can download Heretic 2?,yes,"Input: What is a reliable site that I can download Heretic 2? Answer: yes
"
What state 's home to the Buffalo Bill Historical Center?,yes,"Input: What state 's home to the Buffalo Bill Historical Center? Answer: yes
"
Where is the Mall of the America?,yes,"Input: Where is the Mall of the America? Answer: yes
"
What nation boarders Mozambique?,yes,"Input: What nation boarders Mozambique? Answer: yes
"
Where is the official `` zero '' of the sea level?,yes,"Input: Where is the official `` zero '' of the sea level? Answer: yes
"
Where did Ty Cobb grow up?,yes,"Input: Where did Ty Cobb grow up? Answer: yes
"
What is the name of the highest mountain in Africa?,yes,"Input: What is the name of the highest mountain in Africa? Answer: yes
"
What country has the highest arson rate?,yes,"Input: What country has the highest arson rate? Answer: yes
"
What are the largest deserts in the world?,yes,"Input: What are the largest deserts in the world? Answer: yes
"
What is the oldest city in the United States?,yes,"Input: What is the oldest city in the United States? Answer: yes
"
"What U.S. state boasts Stone Mountain, the world 's largest mass of exposed granite?",yes,"Input: What U.S. state boasts Stone Mountain, the world 's largest mass of exposed granite? Answer: yes
"
"What is the address for the main government office in Rome, Italy?",yes,"Input: What is the address for the main government office in Rome, Italy? Answer: yes
"
Where can I get information about cystic fibrosis?,yes,"Input: Where can I get information about cystic fibrosis? Answer: yes
"
What is the capital of Italy?,yes,"Input: What is the capital of Italy? Answer: yes
"
What is Mark McGwire 's e-mail address?,yes,"Input: What is Mark McGwire 's e-mail address? Answer: yes
"
What country lies directly south of Detroit?,yes,"Input: What country lies directly south of Detroit? Answer: yes
"
What city boasts the Billingsgate fishmarket?,yes,"Input: What city boasts the Billingsgate fishmarket? Answer: yes
"
What lake in Scotland is said to hold one or more monsters?,yes,"Input: What lake in Scotland is said to hold one or more monsters? Answer: yes
"
What is the fastest growing state in the U.S.A. in 1998?,yes,"Input: What is the fastest growing state in the U.S.A. in 1998? Answer: yes
"
Where is the Lourve?,yes,"Input: Where is the Lourve? Answer: yes
"
What constellation represents a hunter with club and shield?,yes,"Input: What constellation represents a hunter with club and shield? Answer: yes
"
What square is the geographical center of London?,yes,"Input: What square is the geographical center of London? Answer: yes
"
What nationality were the 123 people who died in the Black Hole of Calcutta?,yes,"Input: What nationality were the 123 people who died in the Black Hole of Calcutta? Answer: yes
"
Where are the headquarters of Eli Lilly?,yes,"Input: Where are the headquarters of Eli Lilly? Answer: yes
"
Where is Webster University?,yes,"Input: Where is Webster University? Answer: yes
"
What country received all the Nobel Prizes awarded in 1976?,yes,"Input: What country received all the Nobel Prizes awarded in 1976? Answer: yes
"
What peninsula is Spain part of?,yes,"Input: What peninsula is Spain part of? Answer: yes
"
What is the largest island in the Mediterranean Sea?,yes,"Input: What is the largest island in the Mediterranean Sea? Answer: yes
"
What volcano showers ash on Sicily?,yes,"Input: What volcano showers ash on Sicily? Answer: yes
"
What is the highest peak in Africa?,yes,"Input: What is the highest peak in Africa? Answer: yes
"
Where can I learn about Samuel Gompers?,yes,"Input: Where can I learn about Samuel Gompers? Answer: yes
"
What does the River Seine empty into?,yes,"Input: What does the River Seine empty into? Answer: yes
"
What direction do most baseball pitchers pitch toward?,yes,"Input: What direction do most baseball pitchers pitch toward? Answer: yes
"
What U.S. city is known as The Rubber Capital of the World?,yes,"Input: What U.S. city is known as The Rubber Capital of the World? Answer: yes
"
What are the top five oil-producing countries in the world?,yes,"Input: What are the top five oil-producing countries in the world? Answer: yes
"
Where was George Washington born?,yes,"Input: Where was George Washington born? Answer: yes
"
"What county is Modesto, California in?",yes,"Input: What county is Modesto, California in? Answer: yes
"
What is the seafaring name for the southern tip of South America?,yes,"Input: What is the seafaring name for the southern tip of South America? Answer: yes
"
What Metropolis landmark was first introduced in the Superman cartoons of the 1940 's?,yes,"Input: What Metropolis landmark was first introduced in the Superman cartoons of the 1940 's? Answer: yes
"
What planet has the strongest magnetic field of all the planets?,yes,"Input: What planet has the strongest magnetic field of all the planets? Answer: yes
"
Where is the world championship sled dog race held each February?,yes,"Input: Where is the world championship sled dog race held each February? Answer: yes
"
Where can I find an Ask An Expert site?,yes,"Input: Where can I find an Ask An Expert site? Answer: yes
"
Where is Romania located?,yes,"Input: Where is Romania located? Answer: yes
"
Where is Perth?,yes,"Input: Where is Perth? Answer: yes
"
What state did Helen Keller call home?,yes,"Input: What state did Helen Keller call home? Answer: yes
"
What city is also known as `` The Gateway to the West ''?,yes,"Input: What city is also known as `` The Gateway to the West ''? Answer: yes
"
What country owns Corsica?,yes,"Input: What country owns Corsica? Answer: yes
"
Where could I go to take a ride on a steam locomotive?,yes,"Input: Where could I go to take a ride on a steam locomotive? Answer: yes
"
Where is Procter & Gamble based in the U.S.?,yes,"Input: Where is Procter & Gamble based in the U.S.? Answer: yes
"
Where are the tropical rain forest distributions?,yes,"Input: Where are the tropical rain forest distributions? Answer: yes
"
Where is Dartmouth College?,yes,"Input: Where is Dartmouth College? Answer: yes
"
What North American city sprouts the most parking meters?,yes,"Input: What North American city sprouts the most parking meters? Answer: yes
"
What city is served by Logan International Airport?,yes,"Input: What city is served by Logan International Airport? Answer: yes
"
What two countries are separated by the Bering Strait?,yes,"Input: What two countries are separated by the Bering Strait? Answer: yes
"
Where is Ayer 's rock?,yes,"Input: Where is Ayer 's rock? Answer: yes
"
What country 's capital was formed when Pesth and Buda merged?,yes,"Input: What country 's capital was formed when Pesth and Buda merged? Answer: yes
"
Where can I find information on becoming a journalist?,yes,"Input: Where can I find information on becoming a journalist? Answer: yes
"
Where do people mountain climb in Nepal?,yes,"Input: Where do people mountain climb in Nepal? Answer: yes
"
What 's the northernmost U.S. state apart from Alaska?,yes,"Input: What 's the northernmost U.S. state apart from Alaska? Answer: yes
"
What two countries is Andorra nestled between?,yes,"Input: What two countries is Andorra nestled between? Answer: yes
"
What Asian country once thrilled to the sport of cricket fighting?,yes,"Input: What Asian country once thrilled to the sport of cricket fighting? Answer: yes
"
What French province is cognac produced in?,yes,"Input: What French province is cognac produced in? Answer: yes
"
Where is Qatar?,yes,"Input: Where is Qatar? Answer: yes
"
What sea is Bombay on?,yes,"Input: What sea is Bombay on? Answer: yes
"
Where was the first golf course in the United States?,yes,"Input: Where was the first golf course in the United States? Answer: yes
"
Where are the U.S. headquarters for Procter & Gamble?,yes,"Input: Where are the U.S. headquarters for Procter & Gamble? Answer: yes
"
What continent is Egypt on?,yes,"Input: What continent is Egypt on? Answer: yes
"
What country 's northernmost city is Darwin?,yes,"Input: What country 's northernmost city is Darwin? Answer: yes
"
Where do quality drinks begin?,yes,"Input: Where do quality drinks begin? Answer: yes
"
Which city in Canada is the least-populated?,yes,"Input: Which city in Canada is the least-populated? Answer: yes
"
Where did Honecker rule?,yes,"Input: Where did Honecker rule? Answer: yes
"
"Where is Hearst Castle, built by publisher William Randolph Hearst?",yes,"Input: Where is Hearst Castle, built by publisher William Randolph Hearst? Answer: yes
"
"What city boasts Penn 's Landing, on the banks of the Delaware river?",yes,"Input: What city boasts Penn 's Landing, on the banks of the Delaware river? Answer: yes
"
What 's the name of the temple that is located near the capital city of Laos?,yes,"Input: What 's the name of the temple that is located near the capital city of Laos? Answer: yes
"
On which Hawaiian island is Pearl Harbor?,yes,"Input: On which Hawaiian island is Pearl Harbor? Answer: yes
"
Where did Sarge Steel get his metal hand?,yes,"Input: Where did Sarge Steel get his metal hand? Answer: yes
"
What is the capital of California?,yes,"Input: What is the capital of California? Answer: yes
"
What was the first town to be chartered in Vermont?,yes,"Input: What was the first town to be chartered in Vermont? Answer: yes
"
Where is the volcano Olympus Mons located?,yes,"Input: Where is the volcano Olympus Mons located? Answer: yes
"
What state has the least amount of rain per year?,yes,"Input: What state has the least amount of rain per year? Answer: yes
"
What country was Hitler the chancellor of?,yes,"Input: What country was Hitler the chancellor of? Answer: yes
"
Where can one find Mozambique?,yes,"Input: Where can one find Mozambique? Answer: yes
"
"Where was the Ligurian Republic, 1797-185,?",yes,"Input: Where was the Ligurian Republic, 1797-185,? Answer: yes
"
What are all the southern states of the U.S.?,yes,"Input: What are all the southern states of the U.S.? Answer: yes
"
What U.S. state 's biggest lake is Lake Sam Rayburn?,yes,"Input: What U.S. state 's biggest lake is Lake Sam Rayburn? Answer: yes
"
Where is Ocho Rios?,yes,"Input: Where is Ocho Rios? Answer: yes
"
What country in 1998 had the most suicides regardless of population size?,yes,"Input: What country in 1998 had the most suicides regardless of population size? Answer: yes
"
What country contains the highest point in South America?,yes,"Input: What country contains the highest point in South America? Answer: yes
"
"Where is Natchitoches, Louisiana?",yes,"Input: Where is Natchitoches, Louisiana? Answer: yes
"
"What celestial body has a diameter of 864, 000 miles?",yes,"Input: What celestial body has a diameter of 864, 000 miles? Answer: yes
"
Where can I find a website that gives comparisons of good prices?,yes,"Input: Where can I find a website that gives comparisons of good prices? Answer: yes
"
What are the capital cities of the two large countries that occupy the Iberian peninsula in Europe?,yes,"Input: What are the capital cities of the two large countries that occupy the Iberian peninsula in Europe? Answer: yes
"
What capital is built around Monument Circle which contains soldiers and sailors monument?,yes,"Input: What capital is built around Monument Circle which contains soldiers and sailors monument? Answer: yes
"
"What is the location of Edinburgh, Scotland?",yes,"Input: What is the location of Edinburgh, Scotland? Answer: yes
"
What building appropriately enough is depicted on the back of the 1-dollar bill?,yes,"Input: What building appropriately enough is depicted on the back of the 1-dollar bill? Answer: yes
"
What is worth seeing in Reims?,yes,"Input: What is worth seeing in Reims? Answer: yes
"
What U.S. state boasts Leif Ericson Park?,yes,"Input: What U.S. state boasts Leif Ericson Park? Answer: yes
"
What state did Anita Bryant represent in the 1959 Miss America contest?,yes,"Input: What state did Anita Bryant represent in the 1959 Miss America contest? Answer: yes
"
Where is the Danube?,yes,"Input: Where is the Danube? Answer: yes
"
"What country was first to use the airplane as a weapon of war, against the Turks in Libya?",yes,"Input: What country was first to use the airplane as a weapon of war, against the Turks in Libya? Answer: yes
"
What U.S. state is Dixville Notch in?,yes,"Input: What U.S. state is Dixville Notch in? Answer: yes
"
What is Stefan Edberg 's native country?,yes,"Input: What is Stefan Edberg 's native country? Answer: yes
"
What is the oldest building in the United States?,yes,"Input: What is the oldest building in the United States? Answer: yes
"
"Where can I find up-to-date coastal ocean surface temperature information, preferably along North America and the Caribbean?",yes,"Input: Where can I find up-to-date coastal ocean surface temperature information, preferably along North America and the Caribbean? Answer: yes
"
In what city is the famed St. Mark 's Square?,yes,"Input: In what city is the famed St. Mark 's Square? Answer: yes
"
What 's the largest U.S. city on the Great Lakes?,yes,"Input: What 's the largest U.S. city on the Great Lakes? Answer: yes
"
What is the nickname of Pennsylvania?,yes,"Input: What is the nickname of Pennsylvania? Answer: yes
"
Which country is Australia 's largest export market?,yes,"Input: Which country is Australia 's largest export market? Answer: yes
"
Where must a soccer goalie stand to be permitted to handle the ball?,yes,"Input: Where must a soccer goalie stand to be permitted to handle the ball? Answer: yes
"
"Where is it planned to berth the merchant ship, Lane Victory, which Merchant Marine veterans are converting into a floating museum?",yes,"Input: Where is it planned to berth the merchant ship, Lane Victory, which Merchant Marine veterans are converting into a floating museum? Answer: yes
"
What web sites are linked to the Report on Genesis Eldercare?,yes,"Input: What web sites are linked to the Report on Genesis Eldercare? Answer: yes
"
Where can I find a list of `` classic '' books 5th and 6th graders should read?,yes,"Input: Where can I find a list of `` classic '' books 5th and 6th graders should read? Answer: yes
"
What country was Mikhail Gorbachev the leader of?,yes,"Input: What country was Mikhail Gorbachev the leader of? Answer: yes
"
"Where does Buzz Aldrin want to build a permanent, manned space station?",yes,"Input: Where does Buzz Aldrin want to build a permanent, manned space station? Answer: yes
"
What country boasts the most dams?,yes,"Input: What country boasts the most dams? Answer: yes
"
What continent 's name appears on the upper left corner of a Budweiser label?,yes,"Input: What continent 's name appears on the upper left corner of a Budweiser label? Answer: yes
"
"Where are the apartments in Saint John, New Brunswick?",yes,"Input: Where are the apartments in Saint John, New Brunswick? Answer: yes
"
What U.S. state 's motto is `` Live free or Die ''?,yes,"Input: What U.S. state 's motto is `` Live free or Die ''? Answer: yes
"
Name the highest mountain.,yes,"Input: Name the highest mountain. Answer: yes
"
Where can I find the names of all the 15 Pokemon?,yes,"Input: Where can I find the names of all the 15 Pokemon? Answer: yes
"
What country has the most coastline?,yes,"Input: What country has the most coastline? Answer: yes
"
"What part of Britain comprises the Highlands, Central Lowlands, and Southern Uplands?",yes,"Input: What part of Britain comprises the Highlands, Central Lowlands, and Southern Uplands? Answer: yes
"
Where can you find the Venus flytrap?,yes,"Input: Where can you find the Venus flytrap? Answer: yes
"
Where do the Blackhawks maintain their operations?,yes,"Input: Where do the Blackhawks maintain their operations? Answer: yes
"
Where 's the 19th hole on a golf course?,yes,"Input: Where 's the 19th hole on a golf course? Answer: yes
"
Where is Tufts University?,yes,"Input: Where is Tufts University? Answer: yes
"
"What European country boasts the city of Furth, found where the rivers Rednitz and Pegnitz converge?",yes,"Input: What European country boasts the city of Furth, found where the rivers Rednitz and Pegnitz converge? Answer: yes
"
Where is the Isle of Man?,yes,"Input: Where is the Isle of Man? Answer: yes
"
Which is the wealthiest country in the world?,yes,"Input: Which is the wealthiest country in the world? Answer: yes
"
On what river is Strasbourg built?,yes,"Input: On what river is Strasbourg built? Answer: yes
"
What city has the two steepest streets in the U.S.?,yes,"Input: What city has the two steepest streets in the U.S.? Answer: yes
"
Where did makeup originate?,yes,"Input: Where did makeup originate? Answer: yes
"
What Kentucky city calls itself The Horse Center of America?,yes,"Input: What Kentucky city calls itself The Horse Center of America? Answer: yes
"
Where is the Mason/Dixon line?,yes,"Input: Where is the Mason/Dixon line? Answer: yes
"
Where is Procter & Gamble headquartered in the U.S.?,yes,"Input: Where is Procter & Gamble headquartered in the U.S.? Answer: yes
"
What was the birthplace of Edgar Allen Poe?,yes,"Input: What was the birthplace of Edgar Allen Poe? Answer: yes
"
What country would you visit to ski in the Dolomites?,yes,"Input: What country would you visit to ski in the Dolomites? Answer: yes
"
"What landmark Italian restaurant can be found at 239 West 48th Street, New York City?",yes,"Input: What landmark Italian restaurant can be found at 239 West 48th Street, New York City? Answer: yes
"
What two states is Washington D.C. between?,yes,"Input: What two states is Washington D.C. between? Answer: yes
"
Where is the Holland Tunnel?,yes,"Input: Where is the Holland Tunnel? Answer: yes
"
What planet did Percival Lovell discover?,yes,"Input: What planet did Percival Lovell discover? Answer: yes
"
What country is Kosovo a part of?,yes,"Input: What country is Kosovo a part of? Answer: yes
"
Where is the Mayo Clinic?,yes,"Input: Where is the Mayo Clinic? Answer: yes
"
Where did Luther display his `` Ninety-Five Theses ''?,yes,"Input: Where did Luther display his `` Ninety-Five Theses ''? Answer: yes
"
What city 's airport is named Logan International?,yes,"Input: What city 's airport is named Logan International? Answer: yes
"
Where can I find info on Alexander Mackenzie?,yes,"Input: Where can I find info on Alexander Mackenzie? Answer: yes
"
What country imposed the Berlin Blockade in 1948?,yes,"Input: What country imposed the Berlin Blockade in 1948? Answer: yes
"
Where was the largest concentration camp in World War II?,yes,"Input: Where was the largest concentration camp in World War II? Answer: yes
"
What is the city in which Maurizio Pellegrin lives called?,yes,"Input: What is the city in which Maurizio Pellegrin lives called? Answer: yes
"
On what avenue is the original Saks department store located?,yes,"Input: On what avenue is the original Saks department store located? Answer: yes
"
Which mountain range in North America stretches from Maine to Georgia?,yes,"Input: Which mountain range in North America stretches from Maine to Georgia? Answer: yes
"
What city is the setting for Puccini 's opera La Boheme?,yes,"Input: What city is the setting for Puccini 's opera La Boheme? Answer: yes
"
What is the highest dam in the U.S.?,yes,"Input: What is the highest dam in the U.S.? Answer: yes
"
Where can I take a test that will tell me what I should be when I grow up?,yes,"Input: Where can I take a test that will tell me what I should be when I grow up? Answer: yes
"
Where did guinea pigs originate?,yes,"Input: Where did guinea pigs originate? Answer: yes
"
What body of water does the Danube River flow into?,yes,"Input: What body of water does the Danube River flow into? Answer: yes
"
Where was Tesla born?,yes,"Input: Where was Tesla born? Answer: yes
"
What U.S. state includes the San Juan Islands?,yes,"Input: What U.S. state includes the San Juan Islands? Answer: yes
"
What constellation is known as The Water Bearer?,yes,"Input: What constellation is known as The Water Bearer? Answer: yes
"
In what area of the world was the Six Day War fought?,yes,"Input: In what area of the world was the Six Day War fought? Answer: yes
"
What was known as the Spice Island?,yes,"Input: What was known as the Spice Island? Answer: yes
"
What building are British monarchs crowned in?,yes,"Input: What building are British monarchs crowned in? Answer: yes
"
"What European capital celebrated its 2, 000th anniversary in 1951?",yes,"Input: What European capital celebrated its 2, 000th anniversary in 1951? Answer: yes
"
"What is the best place to live in the world, considering climate, civilization?",yes,"Input: What is the best place to live in the world, considering climate, civilization? Answer: yes
"
Where can I buy a good snowboard for less than $200?,yes,"Input: Where can I buy a good snowboard for less than $200? Answer: yes
"
What countries have the largest armed forces in the world?,yes,"Input: What countries have the largest armed forces in the world? Answer: yes
"
What famed river flows through Bagdad?,yes,"Input: What famed river flows through Bagdad? Answer: yes
"
What is one of the cities that the University of Minnesota is located in?,yes,"Input: What is one of the cities that the University of Minnesota is located in? Answer: yes
"
What is the National Park in Utah?,yes,"Input: What is the National Park in Utah? Answer: yes
"
What city in Florida is Sea World in?,yes,"Input: What city in Florida is Sea World in? Answer: yes
"
What country in Latin America is the largest one?,yes,"Input: What country in Latin America is the largest one? Answer: yes
"
In what state was the first co-educational college established,yes,"Input: In what state was the first co-educational college established Answer: yes
"
Where is Tornado Alley?,yes,"Input: Where is Tornado Alley? Answer: yes
"
McCarren Airport is located in what city?,yes,"Input: McCarren Airport is located in what city? Answer: yes
"
What are the world 's four oceans?,yes,"Input: What are the world 's four oceans? Answer: yes
"
Where can I buy movies on videotape online?,yes,"Input: Where can I buy movies on videotape online? Answer: yes
"
What two cities usually mark the extremes of English Channel swims?,yes,"Input: What two cities usually mark the extremes of English Channel swims? Answer: yes
"
Which city in China has the largest number of foreign financial companies?,yes,"Input: Which city in China has the largest number of foreign financial companies? Answer: yes
"
What country did Ponce de Leon come from?,yes,"Input: What country did Ponce de Leon come from? Answer: yes
"
Where is Inoco based?,yes,"Input: Where is Inoco based? Answer: yes
"
What 's the home of the Rockettes?,yes,"Input: What 's the home of the Rockettes? Answer: yes
"
