input,output,text
change,c,"Input: change Answer: c
"
appearance,a,"Input: appearance Answer: a
"
list,l,"Input: list Answer: l
"
goal,g,"Input: goal Answer: g
"
relationship,r,"Input: relationship Answer: r
"
court,c,"Input: court Answer: c
"
chart,c,"Input: chart Answer: c
"
church,c,"Input: church Answer: c
"
attempt,a,"Input: attempt Answer: a
"
recording,r,"Input: recording Answer: r
"
sound,s,"Input: sound Answer: s
"
cast,c,"Input: cast Answer: c
"
base,b,"Input: base Answer: b
"
interest,i,"Input: interest Answer: i
"
term,t,"Input: term Answer: t
"
post,p,"Input: post Answer: p
"
art,a,"Input: art Answer: a
"
future,f,"Input: future Answer: f
"
review,r,"Input: review Answer: r
"
cover,c,"Input: cover Answer: c
"
evidence,e,"Input: evidence Answer: e
"
idea,i,"Input: idea Answer: i
"
brother,b,"Input: brother Answer: b
"
football,f,"Input: football Answer: f
"
election,e,"Input: election Answer: e
"
loss,l,"Input: loss Answer: l
"
novel,n,"Input: novel Answer: n
"
coast,c,"Input: coast Answer: c
"
person,p,"Input: person Answer: p
"
sea,s,"Input: sea Answer: s
"
gun,g,"Input: gun Answer: g
"
hand,h,"Input: hand Answer: h
"
study,s,"Input: study Answer: s
"
response,r,"Input: response Answer: r
"
star,s,"Input: star Answer: s
"
decision,d,"Input: decision Answer: d
"
magazine,m,"Input: magazine Answer: m
"
issue,i,"Input: issue Answer: i
"
debut,d,"Input: debut Answer: d
"
program,p,"Input: program Answer: p
"
score,s,"Input: score Answer: s
"
money,m,"Input: money Answer: m
"
turn,t,"Input: turn Answer: t
"
community,c,"Input: community Answer: c
"
length,l,"Input: length Answer: l
"
king,k,"Input: king Answer: k
"
bridge,b,"Input: bridge Answer: b
"
plan,p,"Input: plan Answer: p
"
center,c,"Input: center Answer: c
"
business,b,"Input: business Answer: b
"
pressure,p,"Input: pressure Answer: p
"
percent,p,"Input: percent Answer: p
"
speed,s,"Input: speed Answer: s
"
president,p,"Input: president Answer: p
"
media,m,"Input: media Answer: m
"
summer,s,"Input: summer Answer: s
"
material,m,"Input: material Answer: m
"
cut,c,"Input: cut Answer: c
"
writer,w,"Input: writer Answer: w
"
date,d,"Input: date Answer: d
"
influence,i,"Input: influence Answer: i
"
fleet,f,"Input: fleet Answer: f
"
size,s,"Input: size Answer: s
"
structure,s,"Input: structure Answer: s
"
fact,f,"Input: fact Answer: f
"
past,p,"Input: past Answer: p
"
type,t,"Input: type Answer: t
"
daughter,d,"Input: daughter Answer: d
"
car,c,"Input: car Answer: c
"
food,f,"Input: food Answer: f
"
room,r,"Input: room Answer: r
"
movement,m,"Input: movement Answer: m
"
cost,c,"Input: cost Answer: c
"
river,r,"Input: river Answer: r
"
view,v,"Input: view Answer: v
"
language,l,"Input: language Answer: l
"
self,s,"Input: self Answer: s
"
staff,s,"Input: staff Answer: s
"
course,c,"Input: course Answer: c
"
experience,e,"Input: experience Answer: e
"
producer,p,"Input: producer Answer: p
"
research,r,"Input: research Answer: r
"
radio,r,"Input: radio Answer: r
"
space,s,"Input: space Answer: s
"
feature,f,"Input: feature Answer: f
"
division,d,"Input: division Answer: d
"
effect,e,"Input: effect Answer: e
"
leader,l,"Input: leader Answer: l
"
woman,w,"Input: woman Answer: w
"
voice,v,"Input: voice Answer: v
"
face,f,"Input: face Answer: f
"
gold,g,"Input: gold Answer: g
"
increase,i,"Input: increase Answer: i
"
friend,f,"Input: friend Answer: f
"
location,l,"Input: location Answer: l
"
status,s,"Input: status Answer: s
"
child,c,"Input: child Answer: c
"
report,r,"Input: report Answer: r
"
something,s,"Input: something Answer: s
"
village,v,"Input: village Answer: v
"
manager,m,"Input: manager Answer: m
"
majority,m,"Input: majority Answer: m
"
cause,c,"Input: cause Answer: c
"
act,a,"Input: act Answer: a
"
minute,m,"Input: minute Answer: m
"
meeting,m,"Input: meeting Answer: m
"
park,p,"Input: park Answer: p
"
nature,n,"Input: nature Answer: n
"
flight,f,"Input: flight Answer: f
"
information,i,"Input: information Answer: i
"
defeat,d,"Input: defeat Answer: d
"
singer,s,"Input: singer Answer: s
"
need,n,"Input: need Answer: n
"
industry,i,"Input: industry Answer: i
"
broadcast,b,"Input: broadcast Answer: b
"
interview,i,"Input: interview Answer: i
"
hour,h,"Input: hour Answer: h
"
audience,a,"Input: audience Answer: a
"
education,e,"Input: education Answer: e
"
trade,t,"Input: trade Answer: t
"
attention,a,"Input: attention Answer: a
"
operation,o,"Input: operation Answer: o
"
reach,r,"Input: reach Answer: r
"
officer,o,"Input: officer Answer: o
"
sister,s,"Input: sister Answer: s
"
ability,a,"Input: ability Answer: a
"
depression,d,"Input: depression Answer: d
"
pop,p,"Input: pop Answer: p
"
giving,g,"Input: giving Answer: g
"
deal,d,"Input: deal Answer: d
"
subject,s,"Input: subject Answer: s
"
commander,c,"Input: commander Answer: c
"
rate,r,"Input: rate Answer: r
"
produce,p,"Input: produce Answer: p
"
competition,c,"Input: competition Answer: c
"
unit,u,"Input: unit Answer: u
"
artist,a,"Input: artist Answer: a
"
energy,e,"Input: energy Answer: e
"
theme,t,"Input: theme Answer: t
"
wind,w,"Input: wind Answer: w
"
pass,p,"Input: pass Answer: p
"
centre,c,"Input: centre Answer: c
"
plot,p,"Input: plot Answer: p
"
access,a,"Input: access Answer: a
"
letter,l,"Input: letter Answer: l
"
practice,p,"Input: practice Answer: p
"
peak,p,"Input: peak Answer: p
"
capital,c,"Input: capital Answer: c
"
word,w,"Input: word Answer: w
"
edition,e,"Input: edition Answer: e
"
script,s,"Input: script Answer: s
"
health,h,"Input: health Answer: h
"
movie,m,"Input: movie Answer: m
"
network,n,"Input: network Answer: n
"
board,b,"Input: board Answer: b
"
effort,e,"Input: effort Answer: e
"
marriage,m,"Input: marriage Answer: m
"
college,c,"Input: college Answer: c
"
mass,m,"Input: mass Answer: m
"
cyclone,c,"Input: cyclone Answer: c
"
variety,v,"Input: variety Answer: v
"
morning,m,"Input: morning Answer: m
"
metal,m,"Input: metal Answer: m
"
combat,c,"Input: combat Answer: c
"
market,m,"Input: market Answer: m
"
coach,c,"Input: coach Answer: c
"
science,s,"Input: science Answer: s
"
source,s,"Input: source Answer: s
"
quality,q,"Input: quality Answer: q
"
fall,f,"Input: fall Answer: f
"
presence,p,"Input: presence Answer: p
"
oil,o,"Input: oil Answer: o
"
direction,d,"Input: direction Answer: d
"
break,b,"Input: break Answer: b
"
rule,r,"Input: rule Answer: r
"
enemy,e,"Input: enemy Answer: e
"
yard,y,"Input: yard Answer: y
"
concert,c,"Input: concert Answer: c
"
engine,e,"Input: engine Answer: e
"
traffic,t,"Input: traffic Answer: t
"
advance,a,"Input: advance Answer: a
"
mission,m,"Input: mission Answer: m
"
portion,p,"Input: portion Answer: p
"
scoring,s,"Input: scoring Answer: s
"
castle,c,"Input: castle Answer: c
"
property,p,"Input: property Answer: p
"
pair,p,"Input: pair Answer: p
"
award,a,"Input: award Answer: a
"
impact,i,"Input: impact Answer: i
"
call,c,"Input: call Answer: c
"
port,p,"Input: port Answer: p
"
approach,a,"Input: approach Answer: a
"
situation,s,"Input: situation Answer: s
"
distance,d,"Input: distance Answer: d
"
amount,a,"Input: amount Answer: a
"
test,t,"Input: test Answer: t
"
inch,i,"Input: inch Answer: i
"
actor,a,"Input: actor Answer: a
"
piece,p,"Input: piece Answer: p
"
dance,d,"Input: dance Answer: d
"
today,t,"Input: today Answer: t
"
train,t,"Input: train Answer: t
"
figure,f,"Input: figure Answer: f
"
trial,t,"Input: trial Answer: t
"
concept,c,"Input: concept Answer: c
"
scale,s,"Input: scale Answer: s
"
society,s,"Input: society Answer: s
"
job,j,"Input: job Answer: j
"
chief,c,"Input: chief Answer: c
"
author,a,"Input: author Answer: a
"
activity,a,"Input: activity Answer: a
"
policy,p,"Input: policy Answer: p
"
calling,c,"Input: calling Answer: c
"
cross,c,"Input: cross Answer: c
"
captain,c,"Input: captain Answer: c
"
account,a,"Input: account Answer: a
"
strength,s,"Input: strength Answer: s
"
plant,p,"Input: plant Answer: p
"
charge,c,"Input: charge Answer: c
"
county,c,"Input: county Answer: c
"
screen,s,"Input: screen Answer: s
"
wall,w,"Input: wall Answer: w
"
sense,s,"Input: sense Answer: s
"
pilot,p,"Input: pilot Answer: p
"
ice,i,"Input: ice Answer: i
"
reception,r,"Input: reception Answer: r
"
lot,l,"Input: lot Answer: l
"
winter,w,"Input: winter Answer: w
"
wing,w,"Input: wing Answer: w
"
focus,f,"Input: focus Answer: f
"
blood,b,"Input: blood Answer: b
"
weather,w,"Input: weather Answer: w
"
defense,d,"Input: defense Answer: d
"
student,s,"Input: student Answer: s
"
artillery,a,"Input: artillery Answer: a
"
executive,e,"Input: executive Answer: e
"
district,d,"Input: district Answer: d
"
image,i,"Input: image Answer: i
"
share,s,"Input: share Answer: s
"
border,b,"Input: border Answer: b
"
capture,c,"Input: capture Answer: c
"
injury,i,"Input: injury Answer: i
"
equipment,e,"Input: equipment Answer: e
"
organization,o,"Input: organization Answer: o
"
stone,s,"Input: stone Answer: s
"
growth,g,"Input: growth Answer: g
"
box,b,"Input: box Answer: b
"
husband,h,"Input: husband Answer: h
"
matter,m,"Input: matter Answer: m
"
content,c,"Input: content Answer: c
"
travel,t,"Input: travel Answer: t
"
heart,h,"Input: heart Answer: h
"
tournament,t,"Input: tournament Answer: t
"
conflict,c,"Input: conflict Answer: c
"
floor,f,"Input: floor Answer: f
"
couple,c,"Input: couple Answer: c
"
formation,f,"Input: formation Answer: f
"
reference,r,"Input: reference Answer: r
"
speech,s,"Input: speech Answer: s
"
territory,t,"Input: territory Answer: t
"
camp,c,"Input: camp Answer: c
"
value,v,"Input: value Answer: v
"
rainfall,r,"Input: rainfall Answer: r
"
championship,c,"Input: championship Answer: c
"
treatment,t,"Input: treatment Answer: t
"
university,u,"Input: university Answer: u
"
machine,m,"Input: machine Answer: m
"
guest,g,"Input: guest Answer: g
"
problem,p,"Input: problem Answer: p
"
reason,r,"Input: reason Answer: r
"
horse,h,"Input: horse Answer: h
"
governor,g,"Input: governor Answer: g
"
soundtrack,s,"Input: soundtrack Answer: s
"
offer,o,"Input: offer Answer: o
"
senior,s,"Input: senior Answer: s
"
background,b,"Input: background Answer: b
"
degree,d,"Input: degree Answer: d
"
railway,r,"Input: railway Answer: r
"
authority,a,"Input: authority Answer: a
"
birth,b,"Input: birth Answer: b
"
vote,v,"Input: vote Answer: v
"
website,w,"Input: website Answer: w
"
nothing,n,"Input: nothing Answer: n
"
filming,f,"Input: filming Answer: f
"
escape,e,"Input: escape Answer: e
"
capacity,c,"Input: capacity Answer: c
"
basis,b,"Input: basis Answer: b
"
fiction,f,"Input: fiction Answer: f
"
sequence,s,"Input: sequence Answer: s
"
weight,w,"Input: weight Answer: w
"
opposition,o,"Input: opposition Answer: o
"
newspaper,n,"Input: newspaper Answer: n
"
squadron,s,"Input: squadron Answer: s
"
risk,r,"Input: risk Answer: r
"
care,c,"Input: care Answer: c
"
contrast,c,"Input: contrast Answer: c
"
failure,f,"Input: failure Answer: f
"
nation,n,"Input: nation Answer: n
"
eye,e,"Input: eye Answer: e
"
threat,t,"Input: threat Answer: t
"
claim,c,"Input: claim Answer: c
"
supply,s,"Input: supply Answer: s
"
disease,d,"Input: disease Answer: d
"
drive,d,"Input: drive Answer: d
"
draft,d,"Input: draft Answer: d
"
bill,b,"Input: bill Answer: b
"
tower,t,"Input: tower Answer: t
"
administration,a,"Input: administration Answer: a
"
expansion,e,"Input: expansion Answer: e
"
boat,b,"Input: boat Answer: b
"
hospital,h,"Input: hospital Answer: h
"
leadership,l,"Input: leadership Answer: l
"
ring,r,"Input: ring Answer: r
"
management,m,"Input: management Answer: m
"
landing,l,"Input: landing Answer: l
"
data,d,"Input: data Answer: d
"
choice,c,"Input: choice Answer: c
"
silver,s,"Input: silver Answer: s
"
crossing,c,"Input: crossing Answer: c
"
fuel,f,"Input: fuel Answer: f
"
contact,c,"Input: contact Answer: c
"
gas,g,"Input: gas Answer: g
"
seat,s,"Input: seat Answer: s
"
girl,g,"Input: girl Answer: g
"
split,s,"Input: split Answer: s
"
committee,c,"Input: committee Answer: c
"
drama,d,"Input: drama Answer: d
"
sex,s,"Input: sex Answer: s
"
spring,s,"Input: spring Answer: s
"
beat,b,"Input: beat Answer: b
"
article,a,"Input: article Answer: a
"
animal,a,"Input: animal Answer: a
"
comedy,c,"Input: comedy Answer: c
"
transport,t,"Input: transport Answer: t
"
paper,p,"Input: paper Answer: p
"
leg,l,"Input: leg Answer: l
"
genus,g,"Input: genus Answer: g
"
flag,f,"Input: flag Answer: f
"
interchange,i,"Input: interchange Answer: i
"
purpose,p,"Input: purpose Answer: p
"
security,s,"Input: security Answer: s
"
infantry,i,"Input: infantry Answer: i
"
spread,s,"Input: spread Answer: s
"
search,s,"Input: search Answer: s
"
incident,i,"Input: incident Answer: i
"
mind,m,"Input: mind Answer: m
"
battalion,b,"Input: battalion Answer: b
"
text,t,"Input: text Answer: t
"
finish,f,"Input: finish Answer: f
"
critic,c,"Input: critic Answer: c
"
creation,c,"Input: creation Answer: c
"
mile,m,"Input: mile Answer: m
"
budget,b,"Input: budget Answer: b
"
flooding,f,"Input: flooding Answer: f
"
tradition,t,"Input: tradition Answer: t
"
arrival,a,"Input: arrival Answer: a
"
ceremony,c,"Input: ceremony Answer: c
"
condition,c,"Input: condition Answer: c
"
thing,t,"Input: thing Answer: t
"
color,c,"Input: color Answer: c
"
intensity,i,"Input: intensity Answer: i
"
street,s,"Input: street Answer: s
"
session,s,"Input: session Answer: s
"
wave,w,"Input: wave Answer: w
"
piano,p,"Input: piano Answer: p
"
criticism,c,"Input: criticism Answer: c
"
planet,p,"Input: planet Answer: p
"
reign,r,"Input: reign Answer: r
"
murder,m,"Input: murder Answer: m
"
selection,s,"Input: selection Answer: s
"
computer,c,"Input: computer Answer: c
"
council,c,"Input: council Answer: c
"
comic,c,"Input: comic Answer: c
"
peace,p,"Input: peace Answer: p
"
opportunity,o,"Input: opportunity Answer: o
"
question,q,"Input: question Answer: q
"
analysis,a,"Input: analysis Answer: a
"
shooting,s,"Input: shooting Answer: s
"
display,d,"Input: display Answer: d
"
deck,d,"Input: deck Answer: d
"
advantage,a,"Input: advantage Answer: a
"
conference,c,"Input: conference Answer: c
"
fan,f,"Input: fan Answer: f
"
prison,p,"Input: prison Answer: p
"
host,h,"Input: host Answer: h
"
volume,v,"Input: volume Answer: v
"
protection,p,"Input: protection Answer: p
"
target,t,"Input: target Answer: t
"
expedition,e,"Input: expedition Answer: e
"
publication,p,"Input: publication Answer: p
"
temperature,t,"Input: temperature Answer: t
"
economy,e,"Input: economy Answer: e
"
brief,b,"Input: brief Answer: b
"
edge,e,"Input: edge Answer: e
"
intersection,i,"Input: intersection Answer: i
"
motion,m,"Input: motion Answer: m
"
chance,c,"Input: chance Answer: c
"
label,l,"Input: label Answer: l
"
gain,g,"Input: gain Answer: g
"
element,e,"Input: element Answer: e
"
rear,r,"Input: rear Answer: r
"
literature,l,"Input: literature Answer: l
"
strike,s,"Input: strike Answer: s
"
technology,t,"Input: technology Answer: t
"
adult,a,"Input: adult Answer: a
"
anything,a,"Input: anything Answer: a
"
gameplay,g,"Input: gameplay Answer: g
"
resistance,r,"Input: resistance Answer: r
"
launch,l,"Input: launch Answer: l
"
storyline,s,"Input: storyline Answer: s
"
shape,s,"Input: shape Answer: s
"
sign,s,"Input: sign Answer: s
"
tax,t,"Input: tax Answer: t
"
agent,a,"Input: agent Answer: a
"
popularity,p,"Input: popularity Answer: p
"
reaction,r,"Input: reaction Answer: r
"
reputation,r,"Input: reputation Answer: r
"
estate,e,"Input: estate Answer: e
"
poem,p,"Input: poem Answer: p
"
southeast,s,"Input: southeast Answer: s
"
height,h,"Input: height Answer: h
"
alternative,a,"Input: alternative Answer: a
"
franchise,f,"Input: franchise Answer: f
"
opinion,o,"Input: opinion Answer: o
"
steel,s,"Input: steel Answer: s
"
planning,p,"Input: planning Answer: p
"
safety,s,"Input: safety Answer: s
"
existence,e,"Input: existence Answer: e
"
introduction,i,"Input: introduction Answer: i
"
promotion,p,"Input: promotion Answer: p
"
branch,b,"Input: branch Answer: b
"
product,p,"Input: product Answer: p
"
exchange,e,"Input: exchange Answer: e
"
defence,d,"Input: defence Answer: d
"
baseball,b,"Input: baseball Answer: b
"
platform,p,"Input: platform Answer: p
"
mouth,m,"Input: mouth Answer: m
"
request,r,"Input: request Answer: r
"
moment,m,"Input: moment Answer: m
"
freeway,f,"Input: freeway Answer: f
"
crowd,c,"Input: crowd Answer: c
"
settlement,s,"Input: settlement Answer: s
"
note,n,"Input: note Answer: n
"
method,m,"Input: method Answer: m
"
environment,e,"Input: environment Answer: e
"
iron,i,"Input: iron Answer: i
"
genre,g,"Input: genre Answer: g
"
composition,c,"Input: composition Answer: c
"
reserve,r,"Input: reserve Answer: r
"
knowledge,k,"Input: knowledge Answer: k
"
bank,b,"Input: bank Answer: b
"
statement,s,"Input: statement Answer: s
"
southwest,s,"Input: southwest Answer: s
"
rain,r,"Input: rain Answer: r
"
violence,v,"Input: violence Answer: v
"
function,f,"Input: function Answer: f
"
assault,a,"Input: assault Answer: a
"
battery,b,"Input: battery Answer: b
"
coal,c,"Input: coal Answer: c
"
candidate,c,"Input: candidate Answer: c
"
table,t,"Input: table Answer: t
"
distribution,d,"Input: distribution Answer: d
"
independence,i,"Input: independence Answer: i
"
contain,c,"Input: contain Answer: c
"
entrance,e,"Input: entrance Answer: e
"
combination,c,"Input: combination Answer: c
"
forest,f,"Input: forest Answer: f
"
stadium,s,"Input: stadium Answer: s
"
appeal,a,"Input: appeal Answer: a
"
campus,c,"Input: campus Answer: c
"
landfall,l,"Input: landfall Answer: l
"
cell,c,"Input: cell Answer: c
"
decade,d,"Input: decade Answer: d
"
boy,b,"Input: boy Answer: b
"
winner,w,"Input: winner Answer: w
"
evening,e,"Input: evening Answer: e
"
investigation,i,"Input: investigation Answer: i
"
message,m,"Input: message Answer: m
"
proposal,p,"Input: proposal Answer: p
"
trip,t,"Input: trip Answer: t
"
bit,b,"Input: bit Answer: b
"
duty,d,"Input: duty Answer: d
"
bomb,b,"Input: bomb Answer: b
"
phase,p,"Input: phase Answer: p
"
religion,r,"Input: religion Answer: r
"
hair,h,"Input: hair Answer: h
"
controversy,c,"Input: controversy Answer: c
"
hall,h,"Input: hall Answer: h
"
everything,e,"Input: everything Answer: e
"
breeding,b,"Input: breeding Answer: b
"
tail,t,"Input: tail Answer: t
"
importance,i,"Input: importance Answer: i
"
actress,a,"Input: actress Answer: a
"
bird,b,"Input: bird Answer: b
"
owner,o,"Input: owner Answer: o
"
steam,s,"Input: steam Answer: s
"
opera,o,"Input: opera Answer: o
"
nomination,n,"Input: nomination Answer: n
"
entry,e,"Input: entry Answer: e
"
crime,c,"Input: crime Answer: c
"
composer,c,"Input: composer Answer: c
"
transfer,t,"Input: transfer Answer: t
"
promote,p,"Input: promote Answer: p
"
price,p,"Input: price Answer: p
"
firm,f,"Input: firm Answer: f
"
extension,e,"Input: extension Answer: e
"
someone,s,"Input: someone Answer: s
"
roof,r,"Input: roof Answer: r
"
driving,d,"Input: driving Answer: d
"
identity,i,"Input: identity Answer: i
"
bottom,b,"Input: bottom Answer: b
"
zone,z,"Input: zone Answer: z
"
challenge,c,"Input: challenge Answer: c
"
lane,l,"Input: lane Answer: l
"
rail,r,"Input: rail Answer: r
"
noting,n,"Input: noting Answer: n
"
hotel,h,"Input: hotel Answer: h
"
relief,r,"Input: relief Answer: r
"
debate,d,"Input: debate Answer: d
"
depth,d,"Input: depth Answer: d
"
purchase,p,"Input: purchase Answer: p
"
departure,d,"Input: departure Answer: d
"
income,i,"Input: income Answer: i
"
decline,d,"Input: decline Answer: d
"
accident,a,"Input: accident Answer: a
"
recognition,r,"Input: recognition Answer: r
"
connection,c,"Input: connection Answer: c
"
mode,m,"Input: mode Answer: m
"
progress,p,"Input: progress Answer: p
"
sequel,s,"Input: sequel Answer: s
"
disc,d,"Input: disc Answer: d
"
museum,m,"Input: museum Answer: m
"
armor,a,"Input: armor Answer: a
"
measure,m,"Input: measure Answer: m
"
terminus,t,"Input: terminus Answer: t
"
department,d,"Input: department Answer: d
"
demand,d,"Input: demand Answer: d
"
spot,s,"Input: spot Answer: s
"
tank,t,"Input: tank Answer: t
"
circulation,c,"Input: circulation Answer: c
"
intelligence,i,"Input: intelligence Answer: i
"
possibility,p,"Input: possibility Answer: p
"
journey,j,"Input: journey Answer: j
"
freedom,f,"Input: freedom Answer: f
"
drug,d,"Input: drug Answer: d
"
generation,g,"Input: generation Answer: g
"
replacement,r,"Input: replacement Answer: r
"
downtown,d,"Input: downtown Answer: d
"
assistance,a,"Input: assistance Answer: a
"
destruction,d,"Input: destruction Answer: d
"
youth,y,"Input: youth Answer: y
"
medal,m,"Input: medal Answer: m
"
finishing,f,"Input: finishing Answer: f
"
atmosphere,a,"Input: atmosphere Answer: a
"
task,t,"Input: task Answer: t
"
block,b,"Input: block Answer: b
"
guard,g,"Input: guard Answer: g
"
theatre,t,"Input: theatre Answer: t
"
chorus,c,"Input: chorus Answer: c
"
hip,h,"Input: hip Answer: h
"
honor,h,"Input: honor Answer: h
"
establishment,e,"Input: establishment Answer: e
"
store,s,"Input: store Answer: s
"
completion,c,"Input: completion Answer: c
"
origin,o,"Input: origin Answer: o
"
responsibility,r,"Input: responsibility Answer: r
"
warning,w,"Input: warning Answer: w
"
skin,s,"Input: skin Answer: s
"
page,p,"Input: page Answer: p
"
province,p,"Input: province Answer: p
"
glass,g,"Input: glass Answer: g
"
path,p,"Input: path Answer: p
"
passage,p,"Input: passage Answer: p
"
aboard,a,"Input: aboard Answer: a
"
counter,c,"Input: counter Answer: c
"
breed,b,"Input: breed Answer: b
"
association,a,"Input: association Answer: a
"
cruiser,c,"Input: cruiser Answer: c
"
climate,c,"Input: climate Answer: c
"
classification,c,"Input: classification Answer: c
"
vehicle,v,"Input: vehicle Answer: v
"
reality,r,"Input: reality Answer: r
"
picture,p,"Input: picture Answer: p
"
memory,m,"Input: memory Answer: m
"
segment,s,"Input: segment Answer: s
"
bar,b,"Input: bar Answer: b
"
touchdown,t,"Input: touchdown Answer: t
"
difficulty,d,"Input: difficulty Answer: d
"
flow,f,"Input: flow Answer: f
"
basketball,b,"Input: basketball Answer: b
"
programme,p,"Input: programme Answer: p
"
cavalry,c,"Input: cavalry Answer: c
"
discovery,d,"Input: discovery Answer: d
"
inspiration,i,"Input: inspiration Answer: i
"
anniversary,a,"Input: anniversary Answer: a
"
funding,f,"Input: funding Answer: f
"
spoke,s,"Input: spoke Answer: s
"
praise,p,"Input: praise Answer: p
"
penalty,p,"Input: penalty Answer: p
"
pitch,p,"Input: pitch Answer: p
"
batting,b,"Input: batting Answer: b
"
pattern,p,"Input: pattern Answer: p
"
heat,h,"Input: heat Answer: h
"
commission,c,"Input: commission Answer: c
"
strategy,s,"Input: strategy Answer: s
"
documentary,d,"Input: documentary Answer: d
"
cap,c,"Input: cap Answer: c
"
architecture,a,"Input: architecture Answer: a
"
determine,d,"Input: determine Answer: d
"
