input,output,text
Sentence 1: A rabbit is running from an eagle. Sentence 2: A hare is running from a eagle.,4 - almost perfectly,"Input: Sentence 1: A rabbit is running from an eagle. Sentence 2: A hare is running from a eagle. Answer: 4 - almost perfectly
"
Sentence 1: The woman is frying a breaded pork chop. Sentence 2: A woman is cooking a breaded pork chop.,4 - almost perfectly,"Input: Sentence 1: The woman is frying a breaded pork chop. Sentence 2: A woman is cooking a breaded pork chop. Answer: 4 - almost perfectly
"
Sentence 1: A girl is flying a kite. Sentence 2: A girl running is flying a kite.,4 - almost perfectly,"Input: Sentence 1: A girl is flying a kite. Sentence 2: A girl running is flying a kite. Answer: 4 - almost perfectly
"
Sentence 1: A man is riding a mechanical bull. Sentence 2: A man rode a mechanical bull.,4 - almost perfectly,"Input: Sentence 1: A man is riding a mechanical bull. Sentence 2: A man rode a mechanical bull. Answer: 4 - almost perfectly
"
Sentence 1: The man is playing the guitar. Sentence 2: A man is playing a guitar.,5 - perfectly,"Input: Sentence 1: The man is playing the guitar. Sentence 2: A man is playing a guitar. Answer: 5 - perfectly
"
Sentence 1: A woman is dancing and singing with other women. Sentence 2: A woman is dancing and singing in the rain.,3 - probably,"Input: Sentence 1: A woman is dancing and singing with other women. Sentence 2: A woman is dancing and singing in the rain. Answer: 3 - probably
"
Sentence 1: A man is slicing a bun. Sentence 2: A man is slicing an onion.,2 - possibly,"Input: Sentence 1: A man is slicing a bun. Sentence 2: A man is slicing an onion. Answer: 2 - possibly
"
Sentence 1: A man is pouring oil into a pan. Sentence 2: A man is pouring oil into a skillet.,4 - almost perfectly,"Input: Sentence 1: A man is pouring oil into a pan. Sentence 2: A man is pouring oil into a skillet. Answer: 4 - almost perfectly
"
Sentence 1: A lion is playing with people. Sentence 2: A lion is playing with two men.,3 - probably,"Input: Sentence 1: A lion is playing with people. Sentence 2: A lion is playing with two men. Answer: 3 - probably
"
Sentence 1: A dog rides a skateboard. Sentence 2: A dog is riding a skateboard.,5 - perfectly,"Input: Sentence 1: A dog rides a skateboard. Sentence 2: A dog is riding a skateboard. Answer: 5 - perfectly
"
Sentence 1: Someone is carving a statue. Sentence 2: A man is carving a statue.,4 - almost perfectly,"Input: Sentence 1: Someone is carving a statue. Sentence 2: A man is carving a statue. Answer: 4 - almost perfectly
"
Sentence 1: A woman is slicing an onion. Sentence 2: A man is cutting an onion.,3 - probably,"Input: Sentence 1: A woman is slicing an onion. Sentence 2: A man is cutting an onion. Answer: 3 - probably
"
Sentence 1: A woman peels shrimp. Sentence 2: A woman is peeling shrimp.,5 - perfectly,"Input: Sentence 1: A woman peels shrimp. Sentence 2: A woman is peeling shrimp. Answer: 5 - perfectly
"
Sentence 1: A woman is frying fish. Sentence 2: A woman is cooking fish.,4 - almost perfectly,"Input: Sentence 1: A woman is frying fish. Sentence 2: A woman is cooking fish. Answer: 4 - almost perfectly
"
Sentence 1: A woman is playing an electric guitar. Sentence 2: A woman is playing a guitar.,4 - almost perfectly,"Input: Sentence 1: A woman is playing an electric guitar. Sentence 2: A woman is playing a guitar. Answer: 4 - almost perfectly
"
Sentence 1: A baby tiger is playing with a ball. Sentence 2: A baby is playing with a doll.,2 - possibly,"Input: Sentence 1: A baby tiger is playing with a ball. Sentence 2: A baby is playing with a doll. Answer: 2 - possibly
"
Sentence 1: A person is slicing a tomato. Sentence 2: A person is slicing some meat.,2 - possibly,"Input: Sentence 1: A person is slicing a tomato. Sentence 2: A person is slicing some meat. Answer: 2 - possibly
"
Sentence 1: A person cuts an onion. Sentence 2: A person is cutting an onion.,5 - perfectly,"Input: Sentence 1: A person cuts an onion. Sentence 2: A person is cutting an onion. Answer: 5 - perfectly
"
Sentence 1: A man is playing the piano. Sentence 2: A woman is playing the violin.,1 - probably not,"Input: Sentence 1: A man is playing the piano. Sentence 2: A woman is playing the violin. Answer: 1 - probably not
"
Sentence 1: A woman is playing the flute. Sentence 2: A man is playing the guitar.,1 - probably not,"Input: Sentence 1: A woman is playing the flute. Sentence 2: A man is playing the guitar. Answer: 1 - probably not
"
Sentence 1: A man is cutting up a potato. Sentence 2: A man is cutting up carrots.,2 - possibly,"Input: Sentence 1: A man is cutting up a potato. Sentence 2: A man is cutting up carrots. Answer: 2 - possibly
"
Sentence 1: A kid is playing guitar. Sentence 2: A boy is playing a guitar.,4 - almost perfectly,"Input: Sentence 1: A kid is playing guitar. Sentence 2: A boy is playing a guitar. Answer: 4 - almost perfectly
"
Sentence 1: A boy is playing guitar. Sentence 2: A man is playing a guitar.,3 - probably,"Input: Sentence 1: A boy is playing guitar. Sentence 2: A man is playing a guitar. Answer: 3 - probably
"
Sentence 1: A man is playing guitar. Sentence 2: A boy is playing a guitar.,3 - probably,"Input: Sentence 1: A man is playing guitar. Sentence 2: A boy is playing a guitar. Answer: 3 - probably
"
Sentence 1: A little boy is playing a keyboard. Sentence 2: A boy is playing key board.,4 - almost perfectly,"Input: Sentence 1: A little boy is playing a keyboard. Sentence 2: A boy is playing key board. Answer: 4 - almost perfectly
"
Sentence 1: A man is playing a guitar. Sentence 2: A man is playing an electric guitar.,4 - almost perfectly,"Input: Sentence 1: A man is playing a guitar. Sentence 2: A man is playing an electric guitar. Answer: 4 - almost perfectly
"
Sentence 1: A dog licks a baby. Sentence 2: A dog is licking a baby.,5 - perfectly,"Input: Sentence 1: A dog licks a baby. Sentence 2: A dog is licking a baby. Answer: 5 - perfectly
"
Sentence 1: A woman is slicing an onion. Sentence 2: A man is cutting and onion.,3 - probably,"Input: Sentence 1: A woman is slicing an onion. Sentence 2: A man is cutting and onion. Answer: 3 - probably
"
Sentence 1: A man is playing the guitar. Sentence 2: A man is playing the drums.,2 - possibly,"Input: Sentence 1: A man is playing the guitar. Sentence 2: A man is playing the drums. Answer: 2 - possibly
"
Sentence 1: A woman is slicing a pepper. Sentence 2: A woman is cutting a red pepper.,4 - almost perfectly,"Input: Sentence 1: A woman is slicing a pepper. Sentence 2: A woman is cutting a red pepper. Answer: 4 - almost perfectly
"
Sentence 1: A man is playing the drums. Sentence 2: A man plays the drum.,5 - perfectly,"Input: Sentence 1: A man is playing the drums. Sentence 2: A man plays the drum. Answer: 5 - perfectly
"
Sentence 1: A woman rides a horse. Sentence 2: A woman is riding a horse.,5 - perfectly,"Input: Sentence 1: A woman rides a horse. Sentence 2: A woman is riding a horse. Answer: 5 - perfectly
"
Sentence 1: A man is eating a banana by a tree. Sentence 2: A man is eating a banana.,4 - almost perfectly,"Input: Sentence 1: A man is eating a banana by a tree. Sentence 2: A man is eating a banana. Answer: 4 - almost perfectly
"
Sentence 1: A cat is playing a key board. Sentence 2: A man is playing two keyboards.,2 - possibly,"Input: Sentence 1: A cat is playing a key board. Sentence 2: A man is playing two keyboards. Answer: 2 - possibly
"
Sentence 1: A man chops down a tree with an axe. Sentence 2: A man cut a tree with an axe.,5 - perfectly,"Input: Sentence 1: A man chops down a tree with an axe. Sentence 2: A man cut a tree with an axe. Answer: 5 - perfectly
"
Sentence 1: A kid plays with a toy phone. Sentence 2: A little boy plays with a toy phone.,4 - almost perfectly,"Input: Sentence 1: A kid plays with a toy phone. Sentence 2: A little boy plays with a toy phone. Answer: 4 - almost perfectly
"
Sentence 1: A man is riding a motorcycle. Sentence 2: A man is riding a horse.,1 - probably not,"Input: Sentence 1: A man is riding a motorcycle. Sentence 2: A man is riding a horse. Answer: 1 - probably not
"
Sentence 1: A man is riding a motorcycle. Sentence 2: A man is riding a horse.,1 - probably not,"Input: Sentence 1: A man is riding a motorcycle. Sentence 2: A man is riding a horse. Answer: 1 - probably not
"
Sentence 1: A squirrel is spinning around in circles. Sentence 2: A squirrel runs around in circles.,4 - almost perfectly,"Input: Sentence 1: A squirrel is spinning around in circles. Sentence 2: A squirrel runs around in circles. Answer: 4 - almost perfectly
"
Sentence 1: A man and a woman are kissing. Sentence 2: A man and woman kiss.,5 - perfectly,"Input: Sentence 1: A man and a woman are kissing. Sentence 2: A man and woman kiss. Answer: 5 - perfectly
"
Sentence 1: A man is getting into a car. Sentence 2: A man is getting into a car in a garage.,4 - almost perfectly,"Input: Sentence 1: A man is getting into a car. Sentence 2: A man is getting into a car in a garage. Answer: 4 - almost perfectly
"
Sentence 1: A man is dancing. Sentence 2: A man is talking.,1 - probably not,"Input: Sentence 1: A man is dancing. Sentence 2: A man is talking. Answer: 1 - probably not
"
Sentence 1: A man is playing the guitar and singing. Sentence 2: A man is playing the guitar.,3 - probably,"Input: Sentence 1: A man is playing the guitar and singing. Sentence 2: A man is playing the guitar. Answer: 3 - probably
"
Sentence 1: A person is cutting mushrooms. Sentence 2: A person is cutting mushrooms with a knife.,4 - almost perfectly,"Input: Sentence 1: A person is cutting mushrooms. Sentence 2: A person is cutting mushrooms with a knife. Answer: 4 - almost perfectly
"
Sentence 1: A tiger cub is making a sound. Sentence 2: A tiger is walking around.,2 - possibly,"Input: Sentence 1: A tiger cub is making a sound. Sentence 2: A tiger is walking around. Answer: 2 - possibly
"
Sentence 1: A person is slicing onions. Sentence 2: A person is peeling an onion.,3 - probably,"Input: Sentence 1: A person is slicing onions. Sentence 2: A person is peeling an onion. Answer: 3 - probably
"
Sentence 1: A man is playing the piano. Sentence 2: A man is playing the trumpet.,2 - possibly,"Input: Sentence 1: A man is playing the piano. Sentence 2: A man is playing the trumpet. Answer: 2 - possibly
"
Sentence 1: A woman is peeling a potato. Sentence 2: A woman is peeling an apple.,2 - possibly,"Input: Sentence 1: A woman is peeling a potato. Sentence 2: A woman is peeling an apple. Answer: 2 - possibly
"
Sentence 1: A pankda is eating bamboo. Sentence 2: A panda bear is eating some bamboo.,4 - almost perfectly,"Input: Sentence 1: A pankda is eating bamboo. Sentence 2: A panda bear is eating some bamboo. Answer: 4 - almost perfectly
"
Sentence 1: A person is peeling an onion. Sentence 2: A person is peeling an eggplant.,2 - possibly,"Input: Sentence 1: A person is peeling an onion. Sentence 2: A person is peeling an eggplant. Answer: 2 - possibly
"
Sentence 1: A monkey pushes another monkey. Sentence 2: The monkey pushed the other monkey.,5 - perfectly,"Input: Sentence 1: A monkey pushes another monkey. Sentence 2: The monkey pushed the other monkey. Answer: 5 - perfectly
"
Sentence 1: A squirrel runs around in circles. Sentence 2: A squirrel is moving in circles.,4 - almost perfectly,"Input: Sentence 1: A squirrel runs around in circles. Sentence 2: A squirrel is moving in circles. Answer: 4 - almost perfectly
"
Sentence 1: A man is tying his shoe. Sentence 2: A man ties his shoe.,5 - perfectly,"Input: Sentence 1: A man is tying his shoe. Sentence 2: A man ties his shoe. Answer: 5 - perfectly
"
Sentence 1: A boy is singing and playing the piano. Sentence 2: A boy is playing the piano.,3 - probably,"Input: Sentence 1: A boy is singing and playing the piano. Sentence 2: A boy is playing the piano. Answer: 3 - probably
"
Sentence 1: A dog is eating water melon. Sentence 2: A dog is eating a piece of watermelon.,4 - almost perfectly,"Input: Sentence 1: A dog is eating water melon. Sentence 2: A dog is eating a piece of watermelon. Answer: 4 - almost perfectly
"
Sentence 1: A woman is chopping broccoli. Sentence 2: A woman is chopping broccoli with a knife.,4 - almost perfectly,"Input: Sentence 1: A woman is chopping broccoli. Sentence 2: A woman is chopping broccoli with a knife. Answer: 4 - almost perfectly
"
Sentence 1: A man is peeling a potato. Sentence 2: A man peeled a potatoe.,4 - almost perfectly,"Input: Sentence 1: A man is peeling a potato. Sentence 2: A man peeled a potatoe. Answer: 4 - almost perfectly
"
Sentence 1: A woman is playing a guitar. Sentence 2: A man plays a guitar.,2 - possibly,"Input: Sentence 1: A woman is playing a guitar. Sentence 2: A man plays a guitar. Answer: 2 - possibly
"
Sentence 1: A woman is slicing tomato. Sentence 2: A man is slicing onion.,2 - possibly,"Input: Sentence 1: A woman is slicing tomato. Sentence 2: A man is slicing onion. Answer: 2 - possibly
"
Sentence 1: A man swims underwater. Sentence 2: A woman is swimming underwater.,2 - possibly,"Input: Sentence 1: A man swims underwater. Sentence 2: A woman is swimming underwater. Answer: 2 - possibly
"
Sentence 1: A man and woman are talking. Sentence 2: A man and woman is eating.,2 - possibly,"Input: Sentence 1: A man and woman are talking. Sentence 2: A man and woman is eating. Answer: 2 - possibly
"
Sentence 1: A small dog is chasing a yoga ball. Sentence 2: A dog is chasing a ball.,4 - almost perfectly,"Input: Sentence 1: A small dog is chasing a yoga ball. Sentence 2: A dog is chasing a ball. Answer: 4 - almost perfectly
"
Sentence 1: The men are playing cricket. Sentence 2: The men are playing basketball.,2 - possibly,"Input: Sentence 1: The men are playing cricket. Sentence 2: The men are playing basketball. Answer: 2 - possibly
"
Sentence 1: A man rides off on a motorcycle. Sentence 2: A man is riding on a motorcycle.,4 - almost perfectly,"Input: Sentence 1: A man rides off on a motorcycle. Sentence 2: A man is riding on a motorcycle. Answer: 4 - almost perfectly
"
Sentence 1: A man is playing a guitar. Sentence 2: A man is singing and playing a guitar.,4 - almost perfectly,"Input: Sentence 1: A man is playing a guitar. Sentence 2: A man is singing and playing a guitar. Answer: 4 - almost perfectly
"
Sentence 1: The man talked on the telephone. Sentence 2: The man is talking on the phone.,4 - almost perfectly,"Input: Sentence 1: The man talked on the telephone. Sentence 2: The man is talking on the phone. Answer: 4 - almost perfectly
"
Sentence 1: A man is fishing. Sentence 2: A man is exercising.,0 - definitely not,"Input: Sentence 1: A man is fishing. Sentence 2: A man is exercising. Answer: 0 - definitely not
"
Sentence 1: A man is levitating. Sentence 2: A man is talking.,1 - probably not,"Input: Sentence 1: A man is levitating. Sentence 2: A man is talking. Answer: 1 - probably not
"
Sentence 1: Two boys are driving. Sentence 2: Two bays are dancing.,1 - probably not,"Input: Sentence 1: Two boys are driving. Sentence 2: Two bays are dancing. Answer: 1 - probably not
"
Sentence 1: A man is riding on a horse. Sentence 2: A girl is riding a horse.,3 - probably,"Input: Sentence 1: A man is riding on a horse. Sentence 2: A girl is riding a horse. Answer: 3 - probably
"
Sentence 1: A man is riding a bicycle. Sentence 2: A monkey is riding a bike.,2 - possibly,"Input: Sentence 1: A man is riding a bicycle. Sentence 2: A monkey is riding a bike. Answer: 2 - possibly
"
Sentence 1: A man is slicing potatoes. Sentence 2: A woman is peeling potato.,2 - possibly,"Input: Sentence 1: A man is slicing potatoes. Sentence 2: A woman is peeling potato. Answer: 2 - possibly
"
Sentence 1: A woman is peeling a potato. Sentence 2: A man is slicing potato.,2 - possibly,"Input: Sentence 1: A woman is peeling a potato. Sentence 2: A man is slicing potato. Answer: 2 - possibly
"
Sentence 1: A man is playing a guitar. Sentence 2: Someoen is playing guitar.,4 - almost perfectly,"Input: Sentence 1: A man is playing a guitar. Sentence 2: Someoen is playing guitar. Answer: 4 - almost perfectly
"
Sentence 1: A woman is slicing a leek. Sentence 2: A woman is slicing ginger.,2 - possibly,"Input: Sentence 1: A woman is slicing a leek. Sentence 2: A woman is slicing ginger. Answer: 2 - possibly
"
Sentence 1: The man cut a paper plate. Sentence 2: A man is cutting a paper plate.,5 - perfectly,"Input: Sentence 1: The man cut a paper plate. Sentence 2: A man is cutting a paper plate. Answer: 5 - perfectly
"
Sentence 1: The man is playing the guitar. Sentence 2: A man is playing the flute.,2 - possibly,"Input: Sentence 1: The man is playing the guitar. Sentence 2: A man is playing the flute. Answer: 2 - possibly
"
Sentence 1: A man is playing the piano. Sentence 2: The man is playing the violin.,2 - possibly,"Input: Sentence 1: A man is playing the piano. Sentence 2: The man is playing the violin. Answer: 2 - possibly
"
Sentence 1: A woman is slicing up some meat. Sentence 2: A woman is breading some meat.,2 - possibly,"Input: Sentence 1: A woman is slicing up some meat. Sentence 2: A woman is breading some meat. Answer: 2 - possibly
"
Sentence 1: A man is playing on his keyboard. Sentence 2: A man is playing a keyboard piano.,4 - almost perfectly,"Input: Sentence 1: A man is playing on his keyboard. Sentence 2: A man is playing a keyboard piano. Answer: 4 - almost perfectly
"
Sentence 1: The lady chopped up the green onions. Sentence 2: The lady cut up a green onion.,5 - perfectly,"Input: Sentence 1: The lady chopped up the green onions. Sentence 2: The lady cut up a green onion. Answer: 5 - perfectly
"
Sentence 1: Someone is sitring noodles in water. Sentence 2: A woman is boiling noodles in water.,3 - probably,"Input: Sentence 1: Someone is sitring noodles in water. Sentence 2: A woman is boiling noodles in water. Answer: 3 - probably
"
Sentence 1: Lionel Richie is dancing on the ceiling. Sentence 2: Lionel Ritchie dances while standing on the ceiling.,4 - almost perfectly,"Input: Sentence 1: Lionel Richie is dancing on the ceiling. Sentence 2: Lionel Ritchie dances while standing on the ceiling. Answer: 4 - almost perfectly
"
Sentence 1: A man is playing a piano. Sentence 2: A person is playing the piano.,4 - almost perfectly,"Input: Sentence 1: A man is playing a piano. Sentence 2: A person is playing the piano. Answer: 4 - almost perfectly
"
Sentence 1: A woman is playing flute. Sentence 2: A woman plays on a flute.,5 - perfectly,"Input: Sentence 1: A woman is playing flute. Sentence 2: A woman plays on a flute. Answer: 5 - perfectly
"
Sentence 1: A boy is checking a calender. Sentence 2: A boy is looking at a calendar.,4 - almost perfectly,"Input: Sentence 1: A boy is checking a calender. Sentence 2: A boy is looking at a calendar. Answer: 4 - almost perfectly
"
Sentence 1: A woman is cutting an onion. Sentence 2: A woman is chopping onions.,5 - perfectly,"Input: Sentence 1: A woman is cutting an onion. Sentence 2: A woman is chopping onions. Answer: 5 - perfectly
"
Sentence 1: A man is playing guitar. Sentence 2: A man plays a guitar.,5 - perfectly,"Input: Sentence 1: A man is playing guitar. Sentence 2: A man plays a guitar. Answer: 5 - perfectly
"
Sentence 1: A woman is using a sewing machine. Sentence 2: A woman is sewing on a machine.,5 - perfectly,"Input: Sentence 1: A woman is using a sewing machine. Sentence 2: A woman is sewing on a machine. Answer: 5 - perfectly
"
Sentence 1: A woman is flipping pancakes. Sentence 2: A cartoon chef is flipping pancakes.,3 - probably,"Input: Sentence 1: A woman is flipping pancakes. Sentence 2: A cartoon chef is flipping pancakes. Answer: 3 - probably
"
Sentence 1: A man is running on the road. Sentence 2: A car is driving down the road.,1 - probably not,"Input: Sentence 1: A man is running on the road. Sentence 2: A car is driving down the road. Answer: 1 - probably not
"
Sentence 1: A man is riding on a horse. Sentence 2: A man is talking on a phone.,1 - probably not,"Input: Sentence 1: A man is riding on a horse. Sentence 2: A man is talking on a phone. Answer: 1 - probably not
"
Sentence 1: A man is riding a bike. Sentence 2: A man is riding on a horse.,2 - possibly,"Input: Sentence 1: A man is riding a bike. Sentence 2: A man is riding on a horse. Answer: 2 - possibly
"
Sentence 1: A woman is dancing. Sentence 2: A man is eating.,0 - definitely not,"Input: Sentence 1: A woman is dancing. Sentence 2: A man is eating. Answer: 0 - definitely not
"
Sentence 1: A man is playing a piano. Sentence 2: A man is playing a flute.,2 - possibly,"Input: Sentence 1: A man is playing a piano. Sentence 2: A man is playing a flute. Answer: 2 - possibly
"
Sentence 1: A man is playing a flute. Sentence 2: A man is playing a piano.,2 - possibly,"Input: Sentence 1: A man is playing a flute. Sentence 2: A man is playing a piano. Answer: 2 - possibly
"
Sentence 1: A man is spinning. Sentence 2: A man is dancing.,2 - possibly,"Input: Sentence 1: A man is spinning. Sentence 2: A man is dancing. Answer: 2 - possibly
"
Sentence 1: A monkey is swinging from limb to limb. Sentence 2: A monkey is swinging from tree to tree.,3 - probably,"Input: Sentence 1: A monkey is swinging from limb to limb. Sentence 2: A monkey is swinging from tree to tree. Answer: 3 - probably
"
Sentence 1: The people got off the train. Sentence 2: The people got off the train at the station.,4 - almost perfectly,"Input: Sentence 1: The people got off the train. Sentence 2: The people got off the train at the station. Answer: 4 - almost perfectly
"
Sentence 1: A dog is jumping on a trampoline. Sentence 2: A dog bounces on a trampoline.,5 - perfectly,"Input: Sentence 1: A dog is jumping on a trampoline. Sentence 2: A dog bounces on a trampoline. Answer: 5 - perfectly
"
Sentence 1: A boy is playing an instrument. Sentence 2: A man is playing a trumpet.,2 - possibly,"Input: Sentence 1: A boy is playing an instrument. Sentence 2: A man is playing a trumpet. Answer: 2 - possibly
"
Sentence 1: A woman plays the guitar. Sentence 2: A man sings and plays the guitar.,2 - possibly,"Input: Sentence 1: A woman plays the guitar. Sentence 2: A man sings and plays the guitar. Answer: 2 - possibly
"
Sentence 1: A woman is picking a can. Sentence 2: A woman is slicing a tomato.,1 - probably not,"Input: Sentence 1: A woman is picking a can. Sentence 2: A woman is slicing a tomato. Answer: 1 - probably not
"
Sentence 1: A man is climbing a rope. Sentence 2: A man climbs up a rope.,5 - perfectly,"Input: Sentence 1: A man is climbing a rope. Sentence 2: A man climbs up a rope. Answer: 5 - perfectly
"
Sentence 1: A man is lifting a car. Sentence 2: A man is climbing a wall.,1 - probably not,"Input: Sentence 1: A man is lifting a car. Sentence 2: A man is climbing a wall. Answer: 1 - probably not
"
Sentence 1: The shirtless man sat in a chair. Sentence 2: A shirtless man is sitting on a chair.,4 - almost perfectly,"Input: Sentence 1: The shirtless man sat in a chair. Sentence 2: A shirtless man is sitting on a chair. Answer: 4 - almost perfectly
"
Sentence 1: Two women are wrestling. Sentence 2: Two women are wrestling on the floor.,4 - almost perfectly,"Input: Sentence 1: Two women are wrestling. Sentence 2: Two women are wrestling on the floor. Answer: 4 - almost perfectly
"
Sentence 1: The puppy played with a blue tennis ball. Sentence 2: A puppy is playing with a tennis ball.,4 - almost perfectly,"Input: Sentence 1: The puppy played with a blue tennis ball. Sentence 2: A puppy is playing with a tennis ball. Answer: 4 - almost perfectly
"
Sentence 1: A kangroo is eating something. Sentence 2: A kangaroo is eating.,5 - perfectly,"Input: Sentence 1: A kangroo is eating something. Sentence 2: A kangaroo is eating. Answer: 5 - perfectly
"
Sentence 1: A cat is playing a piano. Sentence 2: A man is playing a guitar.,1 - probably not,"Input: Sentence 1: A cat is playing a piano. Sentence 2: A man is playing a guitar. Answer: 1 - probably not
"
Sentence 1: The man cut some carpet with a knife. Sentence 2: A man is cutting carpet with a knife.,5 - perfectly,"Input: Sentence 1: The man cut some carpet with a knife. Sentence 2: A man is cutting carpet with a knife. Answer: 5 - perfectly
"
Sentence 1: A woman is riding a motorized scooter down a road. Sentence 2: A man is riding a motor scooter.,2 - possibly,"Input: Sentence 1: A woman is riding a motorized scooter down a road. Sentence 2: A man is riding a motor scooter. Answer: 2 - possibly
"
Sentence 1: someone is slicing a vegetable. Sentence 2: Someone is slicing a tomato.,3 - probably,"Input: Sentence 1: someone is slicing a vegetable. Sentence 2: Someone is slicing a tomato. Answer: 3 - probably
"
Sentence 1: A woman is dancing. Sentence 2: A man is talking.,0 - definitely not,"Input: Sentence 1: A woman is dancing. Sentence 2: A man is talking. Answer: 0 - definitely not
"
Sentence 1: A dog licks up a baby's drool. Sentence 2: A dog licks a baby.,2 - possibly,"Input: Sentence 1: A dog licks up a baby's drool. Sentence 2: A dog licks a baby. Answer: 2 - possibly
"
