input,output,text
hour,o,"Input: hour Answer: o
"
audience,u,"Input: audience Answer: u
"
education,d,"Input: education Answer: d
"
trade,r,"Input: trade Answer: r
"
attention,t,"Input: attention Answer: t
"
operation,p,"Input: operation Answer: p
"
reach,e,"Input: reach Answer: e
"
officer,f,"Input: officer Answer: f
"
sister,i,"Input: sister Answer: i
"
ability,b,"Input: ability Answer: b
"
depression,e,"Input: depression Answer: e
"
pop,o,"Input: pop Answer: o
"
giving,i,"Input: giving Answer: i
"
deal,e,"Input: deal Answer: e
"
subject,u,"Input: subject Answer: u
"
commander,o,"Input: commander Answer: o
"
rate,a,"Input: rate Answer: a
"
produce,r,"Input: produce Answer: r
"
competition,o,"Input: competition Answer: o
"
unit,n,"Input: unit Answer: n
"
artist,r,"Input: artist Answer: r
"
energy,n,"Input: energy Answer: n
"
theme,h,"Input: theme Answer: h
"
wind,i,"Input: wind Answer: i
"
pass,a,"Input: pass Answer: a
"
centre,e,"Input: centre Answer: e
"
plot,l,"Input: plot Answer: l
"
access,c,"Input: access Answer: c
"
letter,e,"Input: letter Answer: e
"
practice,r,"Input: practice Answer: r
"
peak,e,"Input: peak Answer: e
"
capital,a,"Input: capital Answer: a
"
word,o,"Input: word Answer: o
"
edition,d,"Input: edition Answer: d
"
script,c,"Input: script Answer: c
"
health,e,"Input: health Answer: e
"
movie,o,"Input: movie Answer: o
"
network,e,"Input: network Answer: e
"
board,o,"Input: board Answer: o
"
effort,f,"Input: effort Answer: f
"
marriage,a,"Input: marriage Answer: a
"
college,o,"Input: college Answer: o
"
mass,a,"Input: mass Answer: a
"
cyclone,y,"Input: cyclone Answer: y
"
variety,a,"Input: variety Answer: a
"
morning,o,"Input: morning Answer: o
"
metal,e,"Input: metal Answer: e
"
combat,o,"Input: combat Answer: o
"
market,a,"Input: market Answer: a
"
coach,o,"Input: coach Answer: o
"
science,c,"Input: science Answer: c
"
source,o,"Input: source Answer: o
"
quality,u,"Input: quality Answer: u
"
fall,a,"Input: fall Answer: a
"
presence,r,"Input: presence Answer: r
"
oil,i,"Input: oil Answer: i
"
direction,i,"Input: direction Answer: i
"
break,r,"Input: break Answer: r
"
rule,u,"Input: rule Answer: u
"
enemy,n,"Input: enemy Answer: n
"
yard,a,"Input: yard Answer: a
"
concert,o,"Input: concert Answer: o
"
engine,n,"Input: engine Answer: n
"
traffic,r,"Input: traffic Answer: r
"
advance,d,"Input: advance Answer: d
"
mission,i,"Input: mission Answer: i
"
portion,o,"Input: portion Answer: o
"
scoring,c,"Input: scoring Answer: c
"
castle,a,"Input: castle Answer: a
"
property,r,"Input: property Answer: r
"
pair,a,"Input: pair Answer: a
"
award,w,"Input: award Answer: w
"
impact,m,"Input: impact Answer: m
"
call,a,"Input: call Answer: a
"
port,o,"Input: port Answer: o
"
approach,p,"Input: approach Answer: p
"
situation,i,"Input: situation Answer: i
"
distance,i,"Input: distance Answer: i
"
amount,m,"Input: amount Answer: m
"
test,e,"Input: test Answer: e
"
inch,n,"Input: inch Answer: n
"
actor,c,"Input: actor Answer: c
"
piece,i,"Input: piece Answer: i
"
dance,a,"Input: dance Answer: a
"
today,o,"Input: today Answer: o
"
train,r,"Input: train Answer: r
"
figure,i,"Input: figure Answer: i
"
trial,r,"Input: trial Answer: r
"
concept,o,"Input: concept Answer: o
"
scale,c,"Input: scale Answer: c
"
society,o,"Input: society Answer: o
"
job,o,"Input: job Answer: o
"
chief,h,"Input: chief Answer: h
"
author,u,"Input: author Answer: u
"
activity,c,"Input: activity Answer: c
"
policy,o,"Input: policy Answer: o
"
calling,a,"Input: calling Answer: a
"
cross,r,"Input: cross Answer: r
"
captain,a,"Input: captain Answer: a
"
account,c,"Input: account Answer: c
"
strength,t,"Input: strength Answer: t
"
plant,l,"Input: plant Answer: l
"
charge,h,"Input: charge Answer: h
"
county,o,"Input: county Answer: o
"
screen,c,"Input: screen Answer: c
"
wall,a,"Input: wall Answer: a
"
sense,e,"Input: sense Answer: e
"
pilot,i,"Input: pilot Answer: i
"
ice,c,"Input: ice Answer: c
"
reception,e,"Input: reception Answer: e
"
lot,o,"Input: lot Answer: o
"
winter,i,"Input: winter Answer: i
"
wing,i,"Input: wing Answer: i
"
focus,o,"Input: focus Answer: o
"
blood,l,"Input: blood Answer: l
"
weather,e,"Input: weather Answer: e
"
defense,e,"Input: defense Answer: e
"
student,t,"Input: student Answer: t
"
artillery,r,"Input: artillery Answer: r
"
executive,x,"Input: executive Answer: x
"
district,i,"Input: district Answer: i
"
image,m,"Input: image Answer: m
"
share,h,"Input: share Answer: h
"
border,o,"Input: border Answer: o
"
capture,a,"Input: capture Answer: a
"
injury,n,"Input: injury Answer: n
"
equipment,q,"Input: equipment Answer: q
"
organization,r,"Input: organization Answer: r
"
stone,t,"Input: stone Answer: t
"
growth,r,"Input: growth Answer: r
"
box,o,"Input: box Answer: o
"
husband,u,"Input: husband Answer: u
"
matter,a,"Input: matter Answer: a
"
content,o,"Input: content Answer: o
"
travel,r,"Input: travel Answer: r
"
heart,e,"Input: heart Answer: e
"
tournament,o,"Input: tournament Answer: o
"
conflict,o,"Input: conflict Answer: o
"
floor,l,"Input: floor Answer: l
"
couple,o,"Input: couple Answer: o
"
formation,o,"Input: formation Answer: o
"
reference,e,"Input: reference Answer: e
"
speech,p,"Input: speech Answer: p
"
territory,e,"Input: territory Answer: e
"
camp,a,"Input: camp Answer: a
"
value,a,"Input: value Answer: a
"
rainfall,a,"Input: rainfall Answer: a
"
championship,h,"Input: championship Answer: h
"
treatment,r,"Input: treatment Answer: r
"
university,n,"Input: university Answer: n
"
machine,a,"Input: machine Answer: a
"
guest,u,"Input: guest Answer: u
"
problem,r,"Input: problem Answer: r
"
reason,e,"Input: reason Answer: e
"
horse,o,"Input: horse Answer: o
"
governor,o,"Input: governor Answer: o
"
soundtrack,o,"Input: soundtrack Answer: o
"
offer,f,"Input: offer Answer: f
"
senior,e,"Input: senior Answer: e
"
background,a,"Input: background Answer: a
"
degree,e,"Input: degree Answer: e
"
railway,a,"Input: railway Answer: a
"
authority,u,"Input: authority Answer: u
"
birth,i,"Input: birth Answer: i
"
vote,o,"Input: vote Answer: o
"
website,e,"Input: website Answer: e
"
nothing,o,"Input: nothing Answer: o
"
filming,i,"Input: filming Answer: i
"
escape,s,"Input: escape Answer: s
"
capacity,a,"Input: capacity Answer: a
"
basis,a,"Input: basis Answer: a
"
fiction,i,"Input: fiction Answer: i
"
sequence,e,"Input: sequence Answer: e
"
weight,e,"Input: weight Answer: e
"
opposition,p,"Input: opposition Answer: p
"
newspaper,e,"Input: newspaper Answer: e
"
squadron,q,"Input: squadron Answer: q
"
risk,i,"Input: risk Answer: i
"
care,a,"Input: care Answer: a
"
contrast,o,"Input: contrast Answer: o
"
failure,a,"Input: failure Answer: a
"
nation,a,"Input: nation Answer: a
"
eye,y,"Input: eye Answer: y
"
threat,h,"Input: threat Answer: h
"
claim,l,"Input: claim Answer: l
"
supply,u,"Input: supply Answer: u
"
disease,i,"Input: disease Answer: i
"
drive,r,"Input: drive Answer: r
"
draft,r,"Input: draft Answer: r
"
bill,i,"Input: bill Answer: i
"
tower,o,"Input: tower Answer: o
"
administration,d,"Input: administration Answer: d
"
expansion,x,"Input: expansion Answer: x
"
boat,o,"Input: boat Answer: o
"
hospital,o,"Input: hospital Answer: o
"
leadership,e,"Input: leadership Answer: e
"
ring,i,"Input: ring Answer: i
"
management,a,"Input: management Answer: a
"
landing,a,"Input: landing Answer: a
"
data,a,"Input: data Answer: a
"
choice,h,"Input: choice Answer: h
"
silver,i,"Input: silver Answer: i
"
crossing,r,"Input: crossing Answer: r
"
fuel,u,"Input: fuel Answer: u
"
contact,o,"Input: contact Answer: o
"
gas,a,"Input: gas Answer: a
"
seat,e,"Input: seat Answer: e
"
girl,i,"Input: girl Answer: i
"
split,p,"Input: split Answer: p
"
committee,o,"Input: committee Answer: o
"
drama,r,"Input: drama Answer: r
"
sex,e,"Input: sex Answer: e
"
spring,p,"Input: spring Answer: p
"
beat,e,"Input: beat Answer: e
"
article,r,"Input: article Answer: r
"
animal,n,"Input: animal Answer: n
"
comedy,o,"Input: comedy Answer: o
"
transport,r,"Input: transport Answer: r
"
paper,a,"Input: paper Answer: a
"
leg,e,"Input: leg Answer: e
"
genus,e,"Input: genus Answer: e
"
flag,l,"Input: flag Answer: l
"
interchange,n,"Input: interchange Answer: n
"
purpose,u,"Input: purpose Answer: u
"
security,e,"Input: security Answer: e
"
infantry,n,"Input: infantry Answer: n
"
spread,p,"Input: spread Answer: p
"
search,e,"Input: search Answer: e
"
incident,n,"Input: incident Answer: n
"
mind,i,"Input: mind Answer: i
"
battalion,a,"Input: battalion Answer: a
"
text,e,"Input: text Answer: e
"
finish,i,"Input: finish Answer: i
"
critic,r,"Input: critic Answer: r
"
creation,r,"Input: creation Answer: r
"
mile,i,"Input: mile Answer: i
"
budget,u,"Input: budget Answer: u
"
flooding,l,"Input: flooding Answer: l
"
tradition,r,"Input: tradition Answer: r
"
arrival,r,"Input: arrival Answer: r
"
ceremony,e,"Input: ceremony Answer: e
"
condition,o,"Input: condition Answer: o
"
thing,h,"Input: thing Answer: h
"
color,o,"Input: color Answer: o
"
intensity,n,"Input: intensity Answer: n
"
street,t,"Input: street Answer: t
"
session,e,"Input: session Answer: e
"
wave,a,"Input: wave Answer: a
"
piano,i,"Input: piano Answer: i
"
criticism,r,"Input: criticism Answer: r
"
planet,l,"Input: planet Answer: l
"
reign,e,"Input: reign Answer: e
"
murder,u,"Input: murder Answer: u
"
selection,e,"Input: selection Answer: e
"
computer,o,"Input: computer Answer: o
"
council,o,"Input: council Answer: o
"
comic,o,"Input: comic Answer: o
"
peace,e,"Input: peace Answer: e
"
opportunity,p,"Input: opportunity Answer: p
"
question,u,"Input: question Answer: u
"
analysis,n,"Input: analysis Answer: n
"
shooting,h,"Input: shooting Answer: h
"
display,i,"Input: display Answer: i
"
deck,e,"Input: deck Answer: e
"
advantage,d,"Input: advantage Answer: d
"
conference,o,"Input: conference Answer: o
"
fan,a,"Input: fan Answer: a
"
prison,r,"Input: prison Answer: r
"
host,o,"Input: host Answer: o
"
volume,o,"Input: volume Answer: o
"
protection,r,"Input: protection Answer: r
"
target,a,"Input: target Answer: a
"
expedition,x,"Input: expedition Answer: x
"
publication,u,"Input: publication Answer: u
"
temperature,e,"Input: temperature Answer: e
"
economy,c,"Input: economy Answer: c
"
brief,r,"Input: brief Answer: r
"
edge,d,"Input: edge Answer: d
"
intersection,n,"Input: intersection Answer: n
"
motion,o,"Input: motion Answer: o
"
chance,h,"Input: chance Answer: h
"
label,a,"Input: label Answer: a
"
gain,a,"Input: gain Answer: a
"
element,l,"Input: element Answer: l
"
rear,e,"Input: rear Answer: e
"
literature,i,"Input: literature Answer: i
"
strike,t,"Input: strike Answer: t
"
technology,e,"Input: technology Answer: e
"
adult,d,"Input: adult Answer: d
"
anything,n,"Input: anything Answer: n
"
gameplay,a,"Input: gameplay Answer: a
"
resistance,e,"Input: resistance Answer: e
"
launch,a,"Input: launch Answer: a
"
storyline,t,"Input: storyline Answer: t
"
shape,h,"Input: shape Answer: h
"
sign,i,"Input: sign Answer: i
"
tax,a,"Input: tax Answer: a
"
agent,g,"Input: agent Answer: g
"
popularity,o,"Input: popularity Answer: o
"
reaction,e,"Input: reaction Answer: e
"
reputation,e,"Input: reputation Answer: e
"
estate,s,"Input: estate Answer: s
"
poem,o,"Input: poem Answer: o
"
southeast,o,"Input: southeast Answer: o
"
height,e,"Input: height Answer: e
"
alternative,l,"Input: alternative Answer: l
"
franchise,r,"Input: franchise Answer: r
"
opinion,p,"Input: opinion Answer: p
"
steel,t,"Input: steel Answer: t
"
planning,l,"Input: planning Answer: l
"
safety,a,"Input: safety Answer: a
"
existence,x,"Input: existence Answer: x
"
introduction,n,"Input: introduction Answer: n
"
promotion,r,"Input: promotion Answer: r
"
branch,r,"Input: branch Answer: r
"
product,r,"Input: product Answer: r
"
exchange,x,"Input: exchange Answer: x
"
defence,e,"Input: defence Answer: e
"
baseball,a,"Input: baseball Answer: a
"
platform,l,"Input: platform Answer: l
"
mouth,o,"Input: mouth Answer: o
"
request,e,"Input: request Answer: e
"
moment,o,"Input: moment Answer: o
"
freeway,r,"Input: freeway Answer: r
"
crowd,r,"Input: crowd Answer: r
"
settlement,e,"Input: settlement Answer: e
"
note,o,"Input: note Answer: o
"
method,e,"Input: method Answer: e
"
environment,n,"Input: environment Answer: n
"
iron,r,"Input: iron Answer: r
"
genre,e,"Input: genre Answer: e
"
composition,o,"Input: composition Answer: o
"
reserve,e,"Input: reserve Answer: e
"
knowledge,n,"Input: knowledge Answer: n
"
bank,a,"Input: bank Answer: a
"
statement,t,"Input: statement Answer: t
"
southwest,o,"Input: southwest Answer: o
"
rain,a,"Input: rain Answer: a
"
violence,i,"Input: violence Answer: i
"
function,u,"Input: function Answer: u
"
assault,s,"Input: assault Answer: s
"
battery,a,"Input: battery Answer: a
"
coal,o,"Input: coal Answer: o
"
candidate,a,"Input: candidate Answer: a
"
table,a,"Input: table Answer: a
"
distribution,i,"Input: distribution Answer: i
"
independence,n,"Input: independence Answer: n
"
contain,o,"Input: contain Answer: o
"
entrance,n,"Input: entrance Answer: n
"
combination,o,"Input: combination Answer: o
"
forest,o,"Input: forest Answer: o
"
stadium,t,"Input: stadium Answer: t
"
appeal,p,"Input: appeal Answer: p
"
campus,a,"Input: campus Answer: a
"
landfall,a,"Input: landfall Answer: a
"
cell,e,"Input: cell Answer: e
"
decade,e,"Input: decade Answer: e
"
boy,o,"Input: boy Answer: o
"
winner,i,"Input: winner Answer: i
"
evening,v,"Input: evening Answer: v
"
investigation,n,"Input: investigation Answer: n
"
message,e,"Input: message Answer: e
"
proposal,r,"Input: proposal Answer: r
"
trip,r,"Input: trip Answer: r
"
bit,i,"Input: bit Answer: i
"
duty,u,"Input: duty Answer: u
"
bomb,o,"Input: bomb Answer: o
"
phase,h,"Input: phase Answer: h
"
religion,e,"Input: religion Answer: e
"
hair,a,"Input: hair Answer: a
"
controversy,o,"Input: controversy Answer: o
"
hall,a,"Input: hall Answer: a
"
everything,v,"Input: everything Answer: v
"
breeding,r,"Input: breeding Answer: r
"
tail,a,"Input: tail Answer: a
"
importance,m,"Input: importance Answer: m
"
actress,c,"Input: actress Answer: c
"
bird,i,"Input: bird Answer: i
"
owner,w,"Input: owner Answer: w
"
steam,t,"Input: steam Answer: t
"
opera,p,"Input: opera Answer: p
"
nomination,o,"Input: nomination Answer: o
"
entry,n,"Input: entry Answer: n
"
crime,r,"Input: crime Answer: r
"
composer,o,"Input: composer Answer: o
"
transfer,r,"Input: transfer Answer: r
"
promote,r,"Input: promote Answer: r
"
price,r,"Input: price Answer: r
"
firm,i,"Input: firm Answer: i
"
extension,x,"Input: extension Answer: x
"
someone,o,"Input: someone Answer: o
"
roof,o,"Input: roof Answer: o
"
driving,r,"Input: driving Answer: r
"
identity,d,"Input: identity Answer: d
"
bottom,o,"Input: bottom Answer: o
"
zone,o,"Input: zone Answer: o
"
challenge,h,"Input: challenge Answer: h
"
lane,a,"Input: lane Answer: a
"
rail,a,"Input: rail Answer: a
"
noting,o,"Input: noting Answer: o
"
hotel,o,"Input: hotel Answer: o
"
relief,e,"Input: relief Answer: e
"
debate,e,"Input: debate Answer: e
"
depth,e,"Input: depth Answer: e
"
purchase,u,"Input: purchase Answer: u
"
departure,e,"Input: departure Answer: e
"
income,n,"Input: income Answer: n
"
decline,e,"Input: decline Answer: e
"
accident,c,"Input: accident Answer: c
"
recognition,e,"Input: recognition Answer: e
"
connection,o,"Input: connection Answer: o
"
mode,o,"Input: mode Answer: o
"
progress,r,"Input: progress Answer: r
"
sequel,e,"Input: sequel Answer: e
"
disc,i,"Input: disc Answer: i
"
museum,u,"Input: museum Answer: u
"
armor,r,"Input: armor Answer: r
"
measure,e,"Input: measure Answer: e
"
terminus,e,"Input: terminus Answer: e
"
department,e,"Input: department Answer: e
"
demand,e,"Input: demand Answer: e
"
spot,p,"Input: spot Answer: p
"
tank,a,"Input: tank Answer: a
"
circulation,i,"Input: circulation Answer: i
"
intelligence,n,"Input: intelligence Answer: n
"
possibility,o,"Input: possibility Answer: o
"
journey,o,"Input: journey Answer: o
"
freedom,r,"Input: freedom Answer: r
"
drug,r,"Input: drug Answer: r
"
generation,e,"Input: generation Answer: e
"
replacement,e,"Input: replacement Answer: e
"
downtown,o,"Input: downtown Answer: o
"
assistance,s,"Input: assistance Answer: s
"
destruction,e,"Input: destruction Answer: e
"
youth,o,"Input: youth Answer: o
"
medal,e,"Input: medal Answer: e
"
finishing,i,"Input: finishing Answer: i
"
atmosphere,t,"Input: atmosphere Answer: t
"
task,a,"Input: task Answer: a
"
block,l,"Input: block Answer: l
"
guard,u,"Input: guard Answer: u
"
theatre,h,"Input: theatre Answer: h
"
chorus,h,"Input: chorus Answer: h
"
hip,i,"Input: hip Answer: i
"
honor,o,"Input: honor Answer: o
"
establishment,s,"Input: establishment Answer: s
"
store,t,"Input: store Answer: t
"
completion,o,"Input: completion Answer: o
"
origin,r,"Input: origin Answer: r
"
responsibility,e,"Input: responsibility Answer: e
"
warning,a,"Input: warning Answer: a
"
skin,k,"Input: skin Answer: k
"
page,a,"Input: page Answer: a
"
province,r,"Input: province Answer: r
"
glass,l,"Input: glass Answer: l
"
path,a,"Input: path Answer: a
"
passage,a,"Input: passage Answer: a
"
aboard,b,"Input: aboard Answer: b
"
counter,o,"Input: counter Answer: o
"
breed,r,"Input: breed Answer: r
"
association,s,"Input: association Answer: s
"
cruiser,r,"Input: cruiser Answer: r
"
climate,l,"Input: climate Answer: l
"
classification,l,"Input: classification Answer: l
"
vehicle,e,"Input: vehicle Answer: e
"
reality,e,"Input: reality Answer: e
"
picture,i,"Input: picture Answer: i
"
memory,e,"Input: memory Answer: e
"
segment,e,"Input: segment Answer: e
"
bar,a,"Input: bar Answer: a
"
touchdown,o,"Input: touchdown Answer: o
"
difficulty,i,"Input: difficulty Answer: i
"
flow,l,"Input: flow Answer: l
"
basketball,a,"Input: basketball Answer: a
"
programme,r,"Input: programme Answer: r
"
cavalry,a,"Input: cavalry Answer: a
"
discovery,i,"Input: discovery Answer: i
"
inspiration,n,"Input: inspiration Answer: n
"
anniversary,n,"Input: anniversary Answer: n
"
funding,u,"Input: funding Answer: u
"
spoke,p,"Input: spoke Answer: p
"
praise,r,"Input: praise Answer: r
"
penalty,e,"Input: penalty Answer: e
"
pitch,i,"Input: pitch Answer: i
"
batting,a,"Input: batting Answer: a
"
pattern,a,"Input: pattern Answer: a
"
heat,e,"Input: heat Answer: e
"
commission,o,"Input: commission Answer: o
"
strategy,t,"Input: strategy Answer: t
"
documentary,o,"Input: documentary Answer: o
"
cap,a,"Input: cap Answer: a
"
architecture,r,"Input: architecture Answer: r
"
determine,e,"Input: determine Answer: e
"
