input,output,text
fee,see,"Input: fee Answer: see
"
celebration,conversation,"Input: celebration Answer: conversation
"
nurse,worse,"Input: nurse Answer: worse
"
sea,disagree,"Input: sea Answer: disagree
"
bear,compare,"Input: bear Answer: compare
"
show,blow,"Input: show Answer: blow
"
fail,rail,"Input: fail Answer: rail
"
hi,buy,"Input: hi Answer: buy
"
soul,whole,"Input: soul Answer: whole
"
jet,net,"Input: jet Answer: net
"
location,conversation,"Input: location Answer: conversation
"
population,registration,"Input: population Answer: registration
"
storm,form,"Input: storm Answer: form
"
sun,son,"Input: sun Answer: son
"
freeze,these,"Input: freeze Answer: these
"
conversation,presentation,"Input: conversation Answer: presentation
"
eye,tie,"Input: eye Answer: tie
"
ache,take,"Input: ache Answer: take
"
deep,sheep,"Input: deep Answer: sheep
"
there,spare,"Input: there Answer: spare
"
lie,my,"Input: lie Answer: my
"
great,plate,"Input: great Answer: plate
"
their,rare,"Input: their Answer: rare
"
speak,technique,"Input: speak Answer: technique
"
few,flu,"Input: few Answer: flu
"
slow,so,"Input: slow Answer: so
"
care,rare,"Input: care Answer: rare
"
rise,prize,"Input: rise Answer: prize
"
boil,spoil,"Input: boil Answer: spoil
"
stain,contain,"Input: stain Answer: contain
"
prepare,their,"Input: prepare Answer: their
"
so,snow,"Input: so Answer: snow
"
destroy,toy,"Input: destroy Answer: toy
"
pour,war,"Input: pour Answer: war
"
mine,line,"Input: mine Answer: line
"
cheese,freeze,"Input: cheese Answer: freeze
"
fair,share,"Input: fair Answer: share
"
relaxation,presentation,"Input: relaxation Answer: presentation
"
clown,downtown,"Input: clown Answer: downtown
"
intermission,competition,"Input: intermission Answer: competition
"
explain,train,"Input: explain Answer: train
"
loan,zone,"Input: loan Answer: zone
"
site,flight,"Input: site Answer: flight
"
slow,go,"Input: slow Answer: go
"
technology,apology,"Input: technology Answer: apology
"
clean,bean,"Input: clean Answer: bean
"
friend,defend,"Input: friend Answer: defend
"
communication,station,"Input: communication Answer: station
"
right,tight,"Input: right Answer: tight
"
invite,flight,"Input: invite Answer: flight
"
fee,sea,"Input: fee Answer: sea
"
ahead,head,"Input: ahead Answer: head
"
tight,overnight,"Input: tight Answer: overnight
"
bright,fight,"Input: bright Answer: fight
"
grill,skill,"Input: grill Answer: skill
"
die,high,"Input: die Answer: high
"
how,allow,"Input: how Answer: allow
"
registration,animation,"Input: registration Answer: animation
"
height,quite,"Input: height Answer: quite
"
near,career,"Input: near Answer: career
"
expensive,inexpensive,"Input: expensive Answer: inexpensive
"
cake,mistake,"Input: cake Answer: mistake
"
downtown,noun,"Input: downtown Answer: noun
"
wild,child,"Input: wild Answer: child
"
hi,eye,"Input: hi Answer: eye
"
cut,hut,"Input: cut Answer: hut
"
goal,soul,"Input: goal Answer: soul
"
polite,night,"Input: polite Answer: night
"
pear,compare,"Input: pear Answer: compare
"
agree,degree,"Input: agree Answer: degree
"
park,mark,"Input: park Answer: mark
"
late,wait,"Input: late Answer: wait
"
hit,sit,"Input: hit Answer: sit
"
registration,information,"Input: registration Answer: information
"
prepare,care,"Input: prepare Answer: care
"
priest,east,"Input: priest Answer: east
"
active,attractive,"Input: active Answer: attractive
"
pot,spot,"Input: pot Answer: spot
"
operation,preparation,"Input: operation Answer: preparation
"
bill,grill,"Input: bill Answer: grill
"
wide,side,"Input: wide Answer: side
"
population,situation,"Input: population Answer: situation
"
sore,floor,"Input: sore Answer: floor
"
location,reservation,"Input: location Answer: reservation
"
mistake,shake,"Input: mistake Answer: shake
"
shirt,dessert,"Input: shirt Answer: dessert
"
quite,might,"Input: quite Answer: might
"
postpone,alone,"Input: postpone Answer: alone
"
sky,die,"Input: sky Answer: die
"
shape,escape,"Input: shape Answer: escape
"
invitation,relaxation,"Input: invitation Answer: relaxation
"
preparation,location,"Input: preparation Answer: location
"
store,door,"Input: store Answer: door
"
hate,gate,"Input: hate Answer: gate
"
all,baseball,"Input: all Answer: baseball
"
section,election,"Input: section Answer: election
"
owe,grow,"Input: owe Answer: grow
"
dry,spy,"Input: dry Answer: spy
"
enjoy,annoy,"Input: enjoy Answer: annoy
"
promote,note,"Input: promote Answer: note
"
information,punctuation,"Input: information Answer: punctuation
"
repair,questionnaire,"Input: repair Answer: questionnaire
"
animation,generation,"Input: animation Answer: generation
"
old,hold,"Input: old Answer: hold
"
dress,undress,"Input: dress Answer: undress
"
straight,great,"Input: straight Answer: great
"
ski,free,"Input: ski Answer: free
"
connection,election,"Input: connection Answer: election
"
do,flu,"Input: do Answer: flu
"
fare,fair,"Input: fare Answer: fair
"
brave,behave,"Input: brave Answer: behave
"
loose,juice,"Input: loose Answer: juice
"
tight,sight,"Input: tight Answer: sight
"
not,pot,"Input: not Answer: pot
"
punctuation,situation,"Input: punctuation Answer: situation
"
dear,fear,"Input: dear Answer: fear
"
eye,pie,"Input: eye Answer: pie
"
trend,attend,"Input: trend Answer: attend
"
date,create,"Input: date Answer: create
"
animation,presentation,"Input: animation Answer: presentation
"
from,thumb,"Input: from Answer: thumb
"
lake,cake,"Input: lake Answer: cake
"
brochure,pure,"Input: brochure Answer: pure
"
trend,send,"Input: trend Answer: send
"
fax,tax,"Input: fax Answer: tax
"
hate,weight,"Input: hate Answer: weight
"
outside,decide,"Input: outside Answer: decide
"
defend,attend,"Input: defend Answer: attend
"
stressful,successful,"Input: stressful Answer: successful
"
operation,presentation,"Input: operation Answer: presentation
"
less,guess,"Input: less Answer: guess
"
plain,gain,"Input: plain Answer: gain
"
face,space,"Input: face Answer: space
"
bury,ferry,"Input: bury Answer: ferry
"
immigration,location,"Input: immigration Answer: location
"
prepare,pear,"Input: prepare Answer: pear
"
sight,site,"Input: sight Answer: site
"
sew,no,"Input: sew Answer: no
"
baseball,mall,"Input: baseball Answer: mall
"
kangaroo,view,"Input: kangaroo Answer: view
"
point,disappoint,"Input: point Answer: disappoint
"
ceiling,feeling,"Input: ceiling Answer: feeling
"
spend,intend,"Input: spend Answer: intend
"
drink,think,"Input: drink Answer: think
"
tea,knee,"Input: tea Answer: knee
"
persuade,trade,"Input: persuade Answer: trade
"
roll,soul,"Input: roll Answer: soul
"
unwell,sell,"Input: unwell Answer: sell
"
twin,begin,"Input: twin Answer: begin
"
sink,pink,"Input: sink Answer: pink
"
lemonade,persuade,"Input: lemonade Answer: persuade
"
try,eye,"Input: try Answer: eye
"
tea,see,"Input: tea Answer: see
"
gain,rain,"Input: gain Answer: rain
"
role,control,"Input: role Answer: control
"
intend,defend,"Input: intend Answer: defend
"
fun,gun,"Input: fun Answer: gun
"
write,polite,"Input: write Answer: polite
"
yes,guess,"Input: yes Answer: guess
"
explanation,celebration,"Input: explanation Answer: celebration
"
plane,plain,"Input: plane Answer: plain
"
tip,ship,"Input: tip Answer: ship
"
ship,trip,"Input: ship Answer: trip
"
situation,conversation,"Input: situation Answer: conversation
"
animation,transportation,"Input: animation Answer: transportation
"
bake,break,"Input: bake Answer: break
"
awake,steak,"Input: awake Answer: steak
"
please,these,"Input: please Answer: these
"
explanation,conversation,"Input: explanation Answer: conversation
"
unpack,black,"Input: unpack Answer: black
"
imagination,preparation,"Input: imagination Answer: preparation
"
attack,track,"Input: attack Answer: track
"
their,spare,"Input: their Answer: spare
"
throw,snow,"Input: throw Answer: snow
"
expedition,permission,"Input: expedition Answer: permission
"
jam,exam,"Input: jam Answer: exam
"
preparation,immigration,"Input: preparation Answer: immigration
"
eye,high,"Input: eye Answer: high
"
loan,bone,"Input: loan Answer: bone
"
yet,net,"Input: yet Answer: net
"
best,suggest,"Input: best Answer: suggest
"
fair,declare,"Input: fair Answer: declare
"
relation,location,"Input: relation Answer: location
"
throw,so,"Input: throw Answer: so
"
communication,examination,"Input: communication Answer: examination
"
transportation,preparation,"Input: transportation Answer: preparation
"
kangaroo,crew,"Input: kangaroo Answer: crew
"
occupation,reservation,"Input: occupation Answer: reservation
"
fly,eye,"Input: fly Answer: eye
"
cent,tent,"Input: cent Answer: tent
"
phone,postpone,"Input: phone Answer: postpone
"
chess,guess,"Input: chess Answer: guess
"
reach,each,"Input: reach Answer: each
"
spill,kill,"Input: spill Answer: kill
"
spy,nearby,"Input: spy Answer: nearby
"
flat,at,"Input: flat Answer: at
"
conversation,punctuation,"Input: conversation Answer: punctuation
"
boat,goat,"Input: boat Answer: goat
"
right,invite,"Input: right Answer: invite
"
key,she,"Input: key Answer: she
"
date,skate,"Input: date Answer: skate
"
sea,see,"Input: sea Answer: see
"
understand,stand,"Input: understand Answer: stand
"
free,degree,"Input: free Answer: degree
"
share,bear,"Input: share Answer: bear
"
sand,hand,"Input: sand Answer: hand
"
waste,taste,"Input: waste Answer: taste
"
reservation,organization,"Input: reservation Answer: organization
"
so,show,"Input: so Answer: show
"
chain,plane,"Input: chain Answer: plane
"
too,you,"Input: too Answer: you
"
so,slow,"Input: so Answer: slow
"
die,bye,"Input: die Answer: bye
"
cent,rent,"Input: cent Answer: rent
"
population,reservation,"Input: population Answer: reservation
"
invitation,explanation,"Input: invitation Answer: explanation
"
let,cigarette,"Input: let Answer: cigarette
"
add,mad,"Input: add Answer: mad
"
beach,speech,"Input: beach Answer: speech
"
air,pair,"Input: air Answer: pair
"
plane,explain,"Input: plane Answer: explain
"
know,ago,"Input: know Answer: ago
"
goodbye,hi,"Input: goodbye Answer: hi
"
frame,name,"Input: frame Answer: name
"
composition,ambition,"Input: composition Answer: ambition
"
pick,stick,"Input: pick Answer: stick
"
mail,rail,"Input: mail Answer: rail
"
death,breath,"Input: death Answer: breath
"
explanation,identification,"Input: explanation Answer: identification
"
small,call,"Input: small Answer: call
"
rare,their,"Input: rare Answer: their
"
overnight,might,"Input: overnight Answer: might
"
dozen,cousin,"Input: dozen Answer: cousin
"
slow,snow,"Input: slow Answer: snow
"
mistake,lake,"Input: mistake Answer: lake
"
take,steak,"Input: take Answer: steak
"
write,kite,"Input: write Answer: kite
"
stone,loan,"Input: stone Answer: loan
"
bed,dead,"Input: bed Answer: dead
"
suggest,southwest,"Input: suggest Answer: southwest
"
gun,son,"Input: gun Answer: son
"
bright,sight,"Input: bright Answer: sight
"
bone,zone,"Input: bone Answer: zone
"
cat,flat,"Input: cat Answer: flat
"
ache,cake,"Input: ache Answer: cake
"
tight,kite,"Input: tight Answer: kite
"
show,so,"Input: show Answer: so
"
lip,trip,"Input: lip Answer: trip
"
know,row,"Input: know Answer: row
"
brake,ache,"Input: brake Answer: ache
"
apology,biology,"Input: apology Answer: biology
"
plate,hate,"Input: plate Answer: hate
"
registration,communication,"Input: registration Answer: communication
"
nearby,high,"Input: nearby Answer: high
"
cheek,antique,"Input: cheek Answer: antique
"
track,snack,"Input: track Answer: snack
"
tall,baseball,"Input: tall Answer: baseball
"
zone,stone,"Input: zone Answer: stone
"
northwest,guest,"Input: northwest Answer: guest
"
ferry,scary,"Input: ferry Answer: scary
"
view,too,"Input: view Answer: too
"
degree,she,"Input: degree Answer: she
"
boat,coat,"Input: boat Answer: coat
"
die,eye,"Input: die Answer: eye
"
plain,stain,"Input: plain Answer: stain
"
recover,cover,"Input: recover Answer: cover
"
take,snake,"Input: take Answer: snake
"
floor,pour,"Input: floor Answer: pour
"
free,ski,"Input: free Answer: ski
"
dressed,rest,"Input: dressed Answer: rest
"
stressed,arrest,"Input: stressed Answer: arrest
"
die,apply,"Input: die Answer: apply
"
presentation,information,"Input: presentation Answer: information
"
spare,square,"Input: spare Answer: square
"
instead,bed,"Input: instead Answer: bed
"
worse,purse,"Input: worse Answer: purse
"
hair,fair,"Input: hair Answer: fair
"
immigration,punctuation,"Input: immigration Answer: punctuation
"
blow,oh,"Input: blow Answer: oh
"
ache,steak,"Input: ache Answer: steak
"
tense,sense,"Input: tense Answer: sense
"
mood,rude,"Input: mood Answer: rude
"
chess,success,"Input: chess Answer: success
"
dislike,alike,"Input: dislike Answer: alike
"
ski,degree,"Input: ski Answer: degree
"
key,fee,"Input: key Answer: fee
"
shampoo,too,"Input: shampoo Answer: too
"
condition,composition,"Input: condition Answer: composition
"
bye,hi,"Input: bye Answer: hi
"
imagination,invitation,"Input: imagination Answer: invitation
"
deep,sleep,"Input: deep Answer: sleep
"
relation,communication,"Input: relation Answer: communication
"
kite,height,"Input: kite Answer: height
"
pool,school,"Input: pool Answer: school
"
break,cake,"Input: break Answer: cake
"
file,style,"Input: file Answer: style
"
same,frame,"Input: same Answer: frame
"
hat,cat,"Input: hat Answer: cat
"
yet,cigarette,"Input: yet Answer: cigarette
"
control,whole,"Input: control Answer: whole
"
position,exhibition,"Input: position Answer: exhibition
"
fit,sit,"Input: fit Answer: sit
"
chain,main,"Input: chain Answer: main
"
pure,tour,"Input: pure Answer: tour
"
honey,money,"Input: honey Answer: money
"
drawer,shore,"Input: drawer Answer: shore
"
sign,line,"Input: sign Answer: line
"
buy,fly,"Input: buy Answer: fly
"
short,sort,"Input: short Answer: sort
"
pick,click,"Input: pick Answer: click
"
repair,pair,"Input: repair Answer: pair
"
stamp,camp,"Input: stamp Answer: camp
"
wear,bear,"Input: wear Answer: bear
"
dressed,suggest,"Input: dressed Answer: suggest
"
red,dead,"Input: red Answer: dead
"
pill,spill,"Input: pill Answer: spill
"
bank,blank,"Input: bank Answer: blank
"
flight,invite,"Input: flight Answer: invite
"
oh,show,"Input: oh Answer: show
"
invite,height,"Input: invite Answer: height
"
cake,steak,"Input: cake Answer: steak
"
vacation,communication,"Input: vacation Answer: communication
"
game,aim,"Input: game Answer: aim
"
lose,whose,"Input: lose Answer: whose
"
bee,tea,"Input: bee Answer: tea
"
scary,very,"Input: scary Answer: very
"
lighter,writer,"Input: lighter Answer: writer
"
stain,gain,"Input: stain Answer: gain
"
answer,dancer,"Input: answer Answer: dancer
"
real,steal,"Input: real Answer: steal
"
boat,note,"Input: boat Answer: note
"
celebration,transportation,"Input: celebration Answer: transportation
"
mention,attention,"Input: mention Answer: attention
"
floor,explore,"Input: floor Answer: explore
"
shave,wave,"Input: shave Answer: wave
"
gain,main,"Input: gain Answer: main
"
care,pair,"Input: care Answer: pair
"
generation,application,"Input: generation Answer: application
"
souvenir,beer,"Input: souvenir Answer: beer
"
reservation,communication,"Input: reservation Answer: communication
"
northeast,priest,"Input: northeast Answer: priest
"
occupation,identification,"Input: occupation Answer: identification
"
apply,fly,"Input: apply Answer: fly
"
skill,fill,"Input: skill Answer: fill
"
switch,rich,"Input: switch Answer: rich
"
tree,sea,"Input: tree Answer: sea
"
bear,air,"Input: bear Answer: air
"
clap,map,"Input: clap Answer: map
"
call,tall,"Input: call Answer: tall
"
press,chess,"Input: press Answer: chess
"
plain,main,"Input: plain Answer: main
"
bill,kill,"Input: bill Answer: kill
"
plus,bus,"Input: plus Answer: bus
"
transportation,punctuation,"Input: transportation Answer: punctuation
"
imagination,vacation,"Input: imagination Answer: vacation
"
complain,contain,"Input: complain Answer: contain
"
information,occupation,"Input: information Answer: occupation
"
fur,stir,"Input: fur Answer: stir
"
set,wet,"Input: set Answer: wet
"
love,above,"Input: love Answer: above
"
shine,line,"Input: shine Answer: line
"
kangaroo,you,"Input: kangaroo Answer: you
"
sight,fight,"Input: sight Answer: fight
"
beer,year,"Input: beer Answer: year
"
still,skill,"Input: still Answer: skill
"
cigarette,pet,"Input: cigarette Answer: pet
"
more,floor,"Input: more Answer: floor
"
bat,fat,"Input: bat Answer: fat
"
chair,air,"Input: chair Answer: air
"
blue,shampoo,"Input: blue Answer: shampoo
"
information,generation,"Input: information Answer: generation
"
scooter,computer,"Input: scooter Answer: computer
"
sign,design,"Input: sign Answer: design
"
brain,plane,"Input: brain Answer: plane
"
bit,kit,"Input: bit Answer: kit
"
breeze,cheese,"Input: breeze Answer: cheese
"
more,score,"Input: more Answer: score
"
unknown,stone,"Input: unknown Answer: stone
"
position,condition,"Input: position Answer: condition
"
lip,slip,"Input: lip Answer: slip
"
very,bury,"Input: very Answer: bury
"
dress,mess,"Input: dress Answer: mess
"
sad,add,"Input: sad Answer: add
"
fail,male,"Input: fail Answer: male
"
ago,low,"Input: ago Answer: low
"
shoe,blue,"Input: shoe Answer: blue
"
bell,hotel,"Input: bell Answer: hotel
"
unimportant,important,"Input: unimportant Answer: important
"
sit,fit,"Input: sit Answer: fit
"
coat,vote,"Input: coat Answer: vote
"
southwest,depressed,"Input: southwest Answer: depressed
"
lie,tie,"Input: lie Answer: tie
"
how,cow,"Input: how Answer: cow
"
cake,shake,"Input: cake Answer: shake
"
own,stone,"Input: own Answer: stone
"
skate,state,"Input: skate Answer: state
"
each,beach,"Input: each Answer: beach
"
shy,dry,"Input: shy Answer: dry
"
try,nearby,"Input: try Answer: nearby
"
hope,soap,"Input: hope Answer: soap
"
chin,pin,"Input: chin Answer: pin
"
under,wonder,"Input: under Answer: wonder
"
high,guy,"Input: high Answer: guy
"
grill,spill,"Input: grill Answer: spill
"
blouse,house,"Input: blouse Answer: house
"
invite,despite,"Input: invite Answer: despite
"
rug,mug,"Input: rug Answer: mug
"
conversation,information,"Input: conversation Answer: information
"
compare,care,"Input: compare Answer: care
"
jet,pet,"Input: jet Answer: pet
"
composition,position,"Input: composition Answer: position
"
communication,situation,"Input: communication Answer: situation
"
late,state,"Input: late Answer: state
"
imagination,information,"Input: imagination Answer: information
"
stir,sir,"Input: stir Answer: sir
"
blow,so,"Input: blow Answer: so
"
brain,contain,"Input: brain Answer: contain
"
create,skate,"Input: create Answer: skate
"
spill,till,"Input: spill Answer: till
"
pair,there,"Input: pair Answer: there
"
rest,dressed,"Input: rest Answer: dressed
"
lend,send,"Input: lend Answer: send
"
expedition,exhibition,"Input: expedition Answer: exhibition
"
approve,improve,"Input: approve Answer: improve
"
win,skin,"Input: win Answer: skin
"
location,explanation,"Input: location Answer: explanation
"
zoo,do,"Input: zoo Answer: do
"
owe,snow,"Input: owe Answer: snow
"
cry,try,"Input: cry Answer: try
"
till,until,"Input: till Answer: until
"
begin,pin,"Input: begin Answer: pin
"
fly,high,"Input: fly Answer: high
"
buy,spy,"Input: buy Answer: spy
"
wear,compare,"Input: wear Answer: compare
"
shine,fine,"Input: shine Answer: fine
"
guest,breast,"Input: guest Answer: breast
"
communication,punctuation,"Input: communication Answer: punctuation
"
fine,shine,"Input: fine Answer: shine
"
throat,coat,"Input: throat Answer: coat
"
identification,application,"Input: identification Answer: application
"
grade,trade,"Input: grade Answer: trade
"
hair,fare,"Input: hair Answer: fare
"
examination,registration,"Input: examination Answer: registration
"
key,agree,"Input: key Answer: agree
"
fight,might,"Input: fight Answer: might
"
ink,think,"Input: ink Answer: think
"
presentation,application,"Input: presentation Answer: application
"
best,southwest,"Input: best Answer: southwest
"
guy,cry,"Input: guy Answer: cry
"
disagree,he,"Input: disagree Answer: he
"
knee,tea,"Input: knee Answer: tea
"
steak,brake,"Input: steak Answer: brake
"
improve,remove,"Input: improve Answer: remove
"
sheep,steep,"Input: sheep Answer: steep
"
transportation,relation,"Input: transportation Answer: relation
"
relation,registration,"Input: relation Answer: registration
"
jail,mail,"Input: jail Answer: mail
"
mess,yes,"Input: mess Answer: yes
"
shark,park,"Input: shark Answer: park
"
wow,allow,"Input: wow Answer: allow
"
install,mall,"Input: install Answer: mall
"
snake,steak,"Input: snake Answer: steak
"
bite,bright,"Input: bite Answer: bright
"
promote,throat,"Input: promote Answer: throat
"
build,grilled,"Input: build Answer: grilled
"
souvenir,year,"Input: souvenir Answer: year
"
celebration,organization,"Input: celebration Answer: organization
"
stress,dress,"Input: stress Answer: dress
"
press,stress,"Input: press Answer: stress
"
generation,celebration,"Input: generation Answer: celebration
"
path,math,"Input: path Answer: math
"
presentation,immigration,"Input: presentation Answer: immigration
"
west,southwest,"Input: west Answer: southwest
"
station,occupation,"Input: station Answer: occupation
"
might,despite,"Input: might Answer: despite
"
their,declare,"Input: their Answer: declare
"
northwest,rest,"Input: northwest Answer: rest
"
flu,kangaroo,"Input: flu Answer: kangaroo
"
guest,best,"Input: guest Answer: best
"
shoe,do,"Input: shoe Answer: do
"
score,explore,"Input: score Answer: explore
"
competition,intermission,"Input: competition Answer: intermission
"
communication,transportation,"Input: communication Answer: transportation
"
row,slow,"Input: row Answer: slow
"
occupation,immigration,"Input: occupation Answer: immigration
"
too,view,"Input: too Answer: view
"
late,hate,"Input: late Answer: hate
"
invitation,generation,"Input: invitation Answer: generation
"
awake,make,"Input: awake Answer: make
"
mall,install,"Input: mall Answer: install
"
no,go,"Input: no Answer: go
"
presentation,relaxation,"Input: presentation Answer: relaxation
"
forever,clever,"Input: forever Answer: clever
"
action,attraction,"Input: action Answer: attraction
"
fight,polite,"Input: fight Answer: polite
"
tight,write,"Input: tight Answer: write
"
store,explore,"Input: store Answer: explore
"
fight,kite,"Input: fight Answer: kite
"
see,knee,"Input: see Answer: knee
"
fare,prepare,"Input: fare Answer: prepare
"
install,wall,"Input: install Answer: wall
"
grill,until,"Input: grill Answer: until
"
trust,dust,"Input: trust Answer: dust
"
outside,guide,"Input: outside Answer: guide
"
still,spill,"Input: still Answer: spill
"
prepare,bear,"Input: prepare Answer: bear
"
some,thumb,"Input: some Answer: thumb
"
blue,crew,"Input: blue Answer: crew
"
he,she,"Input: he Answer: she
"
green,clean,"Input: green Answer: clean
"
state,create,"Input: state Answer: create
"
collect,correct,"Input: collect Answer: correct
"
die,goodbye,"Input: die Answer: goodbye
"
silk,milk,"Input: silk Answer: milk
"
gold,fold,"Input: gold Answer: fold
"
likely,unlikely,"Input: likely Answer: unlikely
"
role,goal,"Input: role Answer: goal
"
chat,at,"Input: chat Answer: at
"
ring,king,"Input: ring Answer: king
"
remove,approve,"Input: remove Answer: approve
"
how,wow,"Input: how Answer: wow
"
add,glad,"Input: add Answer: glad
"
mood,include,"Input: mood Answer: include
"
correct,expect,"Input: correct Answer: expect
"
compare,prepare,"Input: compare Answer: prepare
"
pet,jet,"Input: pet Answer: jet
"
relaxation,relation,"Input: relaxation Answer: relation
"
ago,snow,"Input: ago Answer: snow
"
application,invitation,"Input: application Answer: invitation
"
sew,oh,"Input: sew Answer: oh
"
low,sew,"Input: low Answer: sew
"
flu,zoo,"Input: flu Answer: zoo
"
think,pink,"Input: think Answer: pink
"
bake,shake,"Input: bake Answer: shake
"
life,wife,"Input: life Answer: wife
"
relaxation,organization,"Input: relaxation Answer: organization
"
plug,mug,"Input: plug Answer: mug
"
he,pea,"Input: he Answer: pea
"
slow,row,"Input: slow Answer: row
"
earn,turn,"Input: earn Answer: turn
"
flight,fight,"Input: flight Answer: fight
"
kite,site,"Input: kite Answer: site
"
promote,goat,"Input: promote Answer: goat
"
steep,deep,"Input: steep Answer: deep
"
design,line,"Input: design Answer: line
"
phone,zone,"Input: phone Answer: zone
"
night,height,"Input: night Answer: height
"
relaxation,animation,"Input: relaxation Answer: animation
"
sky,by,"Input: sky Answer: by
"
