input,output,text
magazine,mag,"Input: magazine Answer: mag
"
become,go,"Input: become Answer: go
"
station,place,"Input: station Answer: place
"
gambling,play,"Input: gambling Answer: play
"
walk,walking,"Input: walk Answer: walking
"
successor,replacement,"Input: successor Answer: replacement
"
flat,level,"Input: flat Answer: level
"
watch,see,"Input: watch Answer: see
"
enemy,opposition,"Input: enemy Answer: opposition
"
heathen,ethnic,"Input: heathen Answer: ethnic
"
sleeve,arm,"Input: sleeve Answer: arm
"
forum,assembly,"Input: forum Answer: assembly
"
laid,set,"Input: laid Answer: set
"
saturation,intensity,"Input: saturation Answer: intensity
"
research,search,"Input: research Answer: search
"
proportional,relative,"Input: proportional Answer: relative
"
acquire,gain,"Input: acquire Answer: gain
"
attendance,attending,"Input: attendance Answer: attending
"
desire,want,"Input: desire Answer: want
"
secret,private,"Input: secret Answer: private
"
immunity,resistance,"Input: immunity Answer: resistance
"
sphere,area,"Input: sphere Answer: area
"
respect,value,"Input: respect Answer: value
"
recipe,formula,"Input: recipe Answer: formula
"
van,caravan,"Input: van Answer: caravan
"
argue,reason,"Input: argue Answer: reason
"
price,terms,"Input: price Answer: terms
"
establish,found,"Input: establish Answer: found
"
temper,season,"Input: temper Answer: season
"
speculate,job,"Input: speculate Answer: job
"
superintendent,super,"Input: superintendent Answer: super
"
nothing,zero,"Input: nothing Answer: zero
"
finally,eventually,"Input: finally Answer: eventually
"
variety,change,"Input: variety Answer: change
"
accrue,fall,"Input: accrue Answer: fall
"
government,administration,"Input: government Answer: administration
"
leadership,leading,"Input: leadership Answer: leading
"
hand,deal,"Input: hand Answer: deal
"
instrument,tool,"Input: instrument Answer: tool
"
discharged,fired,"Input: discharged Answer: fired
"
any,whatever,"Input: any Answer: whatever
"
extra,special,"Input: extra Answer: special
"
vent,air,"Input: vent Answer: air
"
call,claim,"Input: call Answer: claim
"
descent,fall,"Input: descent Answer: fall
"
sorrow,regret,"Input: sorrow Answer: regret
"
clientele,business,"Input: clientele Answer: business
"
dangerous,serious,"Input: dangerous Answer: serious
"
mistake,error,"Input: mistake Answer: error
"
order,say,"Input: order Answer: say
"
observation,watching,"Input: observation Answer: watching
"
environment,surroundings,"Input: environment Answer: surroundings
"
peculiarly,particularly,"Input: peculiarly Answer: particularly
"
meaning,significant,"Input: meaning Answer: significant
"
gay,jolly,"Input: gay Answer: jolly
"
jurisprudence,law,"Input: jurisprudence Answer: law
"
organizational,organisational,"Input: organizational Answer: organisational
"
angry,wild,"Input: angry Answer: wild
"
downstairs,below,"Input: downstairs Answer: below
"
handling,manipulation,"Input: handling Answer: manipulation
"
imperial,royal,"Input: imperial Answer: royal
"
promulgated,published,"Input: promulgated Answer: published
"
transcript,copy,"Input: transcript Answer: copy
"
toast,pledge,"Input: toast Answer: pledge
"
wax,full,"Input: wax Answer: full
"
hello,hi,"Input: hello Answer: hi
"
want,need,"Input: want Answer: need
"
impact,wallop,"Input: impact Answer: wallop
"
leverage,purchase,"Input: leverage Answer: purchase
"
damage,hurt,"Input: damage Answer: hurt
"
reservation,reserve,"Input: reservation Answer: reserve
"
hands,custody,"Input: hands Answer: custody
"
retained,maintained,"Input: retained Answer: maintained
"
aforesaid,said,"Input: aforesaid Answer: said
"
further,farther,"Input: further Answer: farther
"
click,dawn,"Input: click Answer: dawn
"
premise,assumption,"Input: premise Answer: assumption
"
bespeak,point,"Input: bespeak Answer: point
"
country,state,"Input: country Answer: state
"
diary,journal,"Input: diary Answer: journal
"
seated,sitting,"Input: seated Answer: sitting
"
gossip,comment,"Input: gossip Answer: comment
"
cardinal,central,"Input: cardinal Answer: central
"
cherished,wanted,"Input: cherished Answer: wanted
"
medium,sensitive,"Input: medium Answer: sensitive
"
repository,secretary,"Input: repository Answer: secretary
"
dawn,daybreak,"Input: dawn Answer: daybreak
"
creature,tool,"Input: creature Answer: tool
"
behavior,conduct,"Input: behavior Answer: conduct
"
recitation,reading,"Input: recitation Answer: reading
"
application,covering,"Input: application Answer: covering
"
pulse,beat,"Input: pulse Answer: beat
"
exist,be,"Input: exist Answer: be
"
protest,resist,"Input: protest Answer: resist
"
plot,game,"Input: plot Answer: game
"
consume,have,"Input: consume Answer: have
"
version,edition,"Input: version Answer: edition
"
administrator,executive,"Input: administrator Answer: executive
"
hole,hollow,"Input: hole Answer: hollow
"
current,stream,"Input: current Answer: stream
"
occupation,line,"Input: occupation Answer: line
"
equal,be,"Input: equal Answer: be
"
texture,grain,"Input: texture Answer: grain
"
strictly,purely,"Input: strictly Answer: purely
"
rally,exchange,"Input: rally Answer: exchange
"
rent,split,"Input: rent Answer: split
"
fan,lover,"Input: fan Answer: lover
"
share,part,"Input: share Answer: part
"
are,ar,"Input: are Answer: ar
"
relations,dealings,"Input: relations Answer: dealings
"
duplicate,double,"Input: duplicate Answer: double
"
connection,link,"Input: connection Answer: link
"
ordering,order,"Input: ordering Answer: order
"
social,societal,"Input: social Answer: societal
"
hypothesis,theory,"Input: hypothesis Answer: theory
"
consolation,comfort,"Input: consolation Answer: comfort
"
matchless,one,"Input: matchless Answer: one
"
impossible,unacceptable,"Input: impossible Answer: unacceptable
"
submission,entry,"Input: submission Answer: entry
"
gaze,regard,"Input: gaze Answer: regard
"
school,schooling,"Input: school Answer: schooling
"
issue,number,"Input: issue Answer: number
"
technology,engineering,"Input: technology Answer: engineering
"
monster,devil,"Input: monster Answer: devil
"
imitate,copy,"Input: imitate Answer: copy
"
retentive,long,"Input: retentive Answer: long
"
subsequently,after,"Input: subsequently Answer: after
"
restraint,control,"Input: restraint Answer: control
"
quick,ready,"Input: quick Answer: ready
"
deference,respect,"Input: deference Answer: respect
"
feat,effort,"Input: feat Answer: effort
"
destiny,fate,"Input: destiny Answer: fate
"
circular,bill,"Input: circular Answer: bill
"
cry,call,"Input: cry Answer: call
"
whistle,sing,"Input: whistle Answer: sing
"
requirement,demand,"Input: requirement Answer: demand
"
translate,render,"Input: translate Answer: render
"
bid,press,"Input: bid Answer: press
"
rush,race,"Input: rush Answer: race
"
classical,classic,"Input: classical Answer: classic
"
anticipate,counter,"Input: anticipate Answer: counter
"
node,client,"Input: node Answer: client
"
dwell,lie,"Input: dwell Answer: lie
"
flying,fast,"Input: flying Answer: fast
"
direction,way,"Input: direction Answer: way
"
benefit,welfare,"Input: benefit Answer: welfare
"
round,around,"Input: round Answer: around
"
integrated,structured,"Input: integrated Answer: structured
"
greet,recognize,"Input: greet Answer: recognize
"
judge,try,"Input: judge Answer: try
"
diagram,plot,"Input: diagram Answer: plot
"
decreased,reduced,"Input: decreased Answer: reduced
"
commemorate,remember,"Input: commemorate Answer: remember
"
group,radical,"Input: group Answer: radical
"
revue,review,"Input: revue Answer: review
"
wealth,riches,"Input: wealth Answer: riches
"
flush,even,"Input: flush Answer: even
"
condition,term,"Input: condition Answer: term
"
lining,facing,"Input: lining Answer: facing
"
love,enjoy,"Input: love Answer: enjoy
"
bankruptcy,failure,"Input: bankruptcy Answer: failure
"
police,law,"Input: police Answer: law
"
underground,resistance,"Input: underground Answer: resistance
"
state,commonwealth,"Input: state Answer: commonwealth
"
brood,cover,"Input: brood Answer: cover
"
consistency,body,"Input: consistency Answer: body
"
peel,skin,"Input: peel Answer: skin
"
ideal,saint,"Input: ideal Answer: saint
"
doctor,physician,"Input: doctor Answer: physician
"
health,wellness,"Input: health Answer: wellness
"
boyfriend,fellow,"Input: boyfriend Answer: fellow
"
origin,descent,"Input: origin Answer: descent
"
radius,r,"Input: radius Answer: r
"
reception,response,"Input: reception Answer: response
"
respective,several,"Input: respective Answer: several
"
auspices,protection,"Input: auspices Answer: protection
"
sooner,earlier,"Input: sooner Answer: earlier
"
size,sizing,"Input: size Answer: sizing
"
twentieth,20th,"Input: twentieth Answer: 20th
"
barn,b,"Input: barn Answer: b
"
naturally,course,"Input: naturally Answer: course
"
director,manager,"Input: director Answer: manager
"
serial,series,"Input: serial Answer: series
"
strip,slip,"Input: strip Answer: slip
"
structure,construction,"Input: structure Answer: construction
"
basis,base,"Input: basis Answer: base
"
wall,fence,"Input: wall Answer: fence
"
document,papers,"Input: document Answer: papers
"
match,check,"Input: match Answer: check
"
achieve,reach,"Input: achieve Answer: reach
"
flower,prime,"Input: flower Answer: prime
"
accustomed,customary,"Input: accustomed Answer: customary
"
re,ray,"Input: re Answer: ray
"
talk,speak,"Input: talk Answer: speak
"
peer,equal,"Input: peer Answer: equal
"
bag,grip,"Input: bag Answer: grip
"
rationale,principle,"Input: rationale Answer: principle
"
usher,show,"Input: usher Answer: show
"
proficiency,technique,"Input: proficiency Answer: technique
"
interpretation,reading,"Input: interpretation Answer: reading
"
tons,lots,"Input: tons Answer: lots
"
probe,investigation,"Input: probe Answer: investigation
"
proceeding,proceedings,"Input: proceeding Answer: proceedings
"
boldness,face,"Input: boldness Answer: face
"
leave,result,"Input: leave Answer: result
"
coating,coat,"Input: coating Answer: coat
"
exhaust,release,"Input: exhaust Answer: release
"
trouble,problem,"Input: trouble Answer: problem
"
homework,preparation,"Input: homework Answer: preparation
"
buddy,brother,"Input: buddy Answer: brother
"
compress,press,"Input: compress Answer: press
"
intellectual,rational,"Input: intellectual Answer: rational
"
escape,flight,"Input: escape Answer: flight
"
secondhand,used,"Input: secondhand Answer: used
"
strive,reach,"Input: strive Answer: reach
"
outdo,best,"Input: outdo Answer: best
"
try,attempt,"Input: try Answer: attempt
"
opinion,thought,"Input: opinion Answer: thought
"
affectionate,warm,"Input: affectionate Answer: warm
"
mound,hill,"Input: mound Answer: hill
"
excerpt,selection,"Input: excerpt Answer: selection
"
menstruation,period,"Input: menstruation Answer: period
"
submit,state,"Input: submit Answer: state
"
will,testament,"Input: will Answer: testament
"
custom,tradition,"Input: custom Answer: tradition
"
enactment,passage,"Input: enactment Answer: passage
"
discourse,discuss,"Input: discourse Answer: discuss
"
authority,dominance,"Input: authority Answer: dominance
"
planning,preparation,"Input: planning Answer: preparation
"
favorite,favourite,"Input: favorite Answer: favourite
"
bogus,fake,"Input: bogus Answer: fake
"
announcement,declaration,"Input: announcement Answer: declaration
"
nucleotide,base,"Input: nucleotide Answer: base
"
volition,will,"Input: volition Answer: will
"
red,cherry,"Input: red Answer: cherry
"
palace,castle,"Input: palace Answer: castle
"
alternatively,instead,"Input: alternatively Answer: instead
"
objective,documentary,"Input: objective Answer: documentary
"
binding,back,"Input: binding Answer: back
"
adjacent,next,"Input: adjacent Answer: next
"
persona,image,"Input: persona Answer: image
"
introduction,entry,"Input: introduction Answer: entry
"
reign,sovereignty,"Input: reign Answer: sovereignty
"
celebration,festivity,"Input: celebration Answer: festivity
"
disposed,prepared,"Input: disposed Answer: prepared
"
lacking,missing,"Input: lacking Answer: missing
"
disgusted,sick,"Input: disgusted Answer: sick
"
readiness,preparation,"Input: readiness Answer: preparation
"
greens,green,"Input: greens Answer: green
"
roast,joint,"Input: roast Answer: joint
"
reasonable,sensible,"Input: reasonable Answer: sensible
"
finger,thumb,"Input: finger Answer: thumb
"
accompaniment,support,"Input: accompaniment Answer: support
"
aesthetic,artistic,"Input: aesthetic Answer: artistic
"
heading,head,"Input: heading Answer: head
"
persist,remain,"Input: persist Answer: remain
"
deserve,merit,"Input: deserve Answer: merit
"
glance,glimpse,"Input: glance Answer: glimpse
"
device,twist,"Input: device Answer: twist
"
fiscal,financial,"Input: fiscal Answer: financial
"
bang,charge,"Input: bang Answer: charge
"
corn,maize,"Input: corn Answer: maize
"
remedy,cure,"Input: remedy Answer: cure
"
versatile,various,"Input: versatile Answer: various
"
genuine,true,"Input: genuine Answer: true
"
universe,world,"Input: universe Answer: world
"
quarter,canton,"Input: quarter Answer: canton
"
eighteen,18,"Input: eighteen Answer: 18
"
divine,inspired,"Input: divine Answer: inspired
"
loss,red,"Input: loss Answer: red
"
easily,easy,"Input: easily Answer: easy
"
bloom,flower,"Input: bloom Answer: flower
"
incision,section,"Input: incision Answer: section
"
cost,be,"Input: cost Answer: be
"
reproduction,breeding,"Input: reproduction Answer: breeding
"
kin,family,"Input: kin Answer: family
"
recognized,recognised,"Input: recognized Answer: recognised
"
basal,base,"Input: basal Answer: base
"
friendly,favorable,"Input: friendly Answer: favorable
"
million,billion,"Input: million Answer: billion
"
culture,civilization,"Input: culture Answer: civilization
"
seven,7,"Input: seven Answer: 7
"
react,respond,"Input: react Answer: respond
"
remarkable,singular,"Input: remarkable Answer: singular
"
date,appointment,"Input: date Answer: appointment
"
liberation,release,"Input: liberation Answer: release
"
dancing,dance,"Input: dancing Answer: dance
"
messiah,christ,"Input: messiah Answer: christ
"
annoyance,pain,"Input: annoyance Answer: pain
"
initiation,introduction,"Input: initiation Answer: introduction
"
wash,washing,"Input: wash Answer: washing
"
contempt,despite,"Input: contempt Answer: despite
"
cognition,knowledge,"Input: cognition Answer: knowledge
"
religious,spiritual,"Input: religious Answer: spiritual
"
tune,line,"Input: tune Answer: line
"
generation,multiplication,"Input: generation Answer: multiplication
"
feast,banquet,"Input: feast Answer: banquet
"
broadly,generally,"Input: broadly Answer: generally
"
enough,plenty,"Input: enough Answer: plenty
"
apt,given,"Input: apt Answer: given
"
bridge,span,"Input: bridge Answer: span
"
decay,decline,"Input: decay Answer: decline
"
company,society,"Input: company Answer: society
"
minute,narrow,"Input: minute Answer: narrow
"
sermon,discourse,"Input: sermon Answer: discourse
"
partake,share,"Input: partake Answer: share
"
hidden,secret,"Input: hidden Answer: secret
"
surround,ring,"Input: surround Answer: ring
"
presence,front,"Input: presence Answer: front
"
sensitive,raw,"Input: sensitive Answer: raw
"
translation,version,"Input: translation Answer: version
"
peasant,provincial,"Input: peasant Answer: provincial
"
torso,body,"Input: torso Answer: body
"
token,item,"Input: token Answer: item
"
central,exchange,"Input: central Answer: exchange
"
incorrect,wrong,"Input: incorrect Answer: wrong
"
guidance,direction,"Input: guidance Answer: direction
"
recess,corner,"Input: recess Answer: corner
"
severe,terrible,"Input: severe Answer: terrible
"
server,host,"Input: server Answer: host
"
absorb,draw,"Input: absorb Answer: draw
"
farewell,leave,"Input: farewell Answer: leave
"
controversy,argument,"Input: controversy Answer: argument
"
worry,care,"Input: worry Answer: care
"
ford,crossing,"Input: ford Answer: crossing
"
evil,wickedness,"Input: evil Answer: wickedness
"
fond,partial,"Input: fond Answer: partial
"
crippled,game,"Input: crippled Answer: game
"
evaluate,judge,"Input: evaluate Answer: judge
"
hearing,audience,"Input: hearing Answer: audience
"
program,programme,"Input: program Answer: programme
"
civil,civic,"Input: civil Answer: civic
"
dear,good,"Input: dear Answer: good
"
fourteen,14,"Input: fourteen Answer: 14
"
lend,bring,"Input: lend Answer: bring
"
even,still,"Input: even Answer: still
"
advent,coming,"Input: advent Answer: coming
"
layer,bed,"Input: layer Answer: bed
"
sort,sorting,"Input: sort Answer: sorting
"
duct,channel,"Input: duct Answer: channel
"
dirt,soil,"Input: dirt Answer: soil
"
always,ever,"Input: always Answer: ever
"
urge,press,"Input: urge Answer: press
"
void,vacuum,"Input: void Answer: vacuum
"
tested,tried,"Input: tested Answer: tried
"
channel,line,"Input: channel Answer: line
"
minutes,proceedings,"Input: minutes Answer: proceedings
"
sixty,60,"Input: sixty Answer: 60
"
trade,switch,"Input: trade Answer: switch
"
territory,soil,"Input: territory Answer: soil
"
departure,going,"Input: departure Answer: going
"
formation,shaping,"Input: formation Answer: shaping
"
rebellion,rising,"Input: rebellion Answer: rising
"
bay,quest,"Input: bay Answer: quest
"
opposite,paired,"Input: opposite Answer: paired
"
coldness,cold,"Input: coldness Answer: cold
"
flow,stream,"Input: flow Answer: stream
"
cake,bar,"Input: cake Answer: bar
"
training,preparation,"Input: training Answer: preparation
"
great,outstanding,"Input: great Answer: outstanding
"
log,lumber,"Input: log Answer: lumber
"
sword,steel,"Input: sword Answer: steel
"
outline,scheme,"Input: outline Answer: scheme
"
profoundly,deeply,"Input: profoundly Answer: deeply
"
promptly,quickly,"Input: promptly Answer: quickly
"
east,eastward,"Input: east Answer: eastward
"
file,register,"Input: file Answer: register
"
recall,withdraw,"Input: recall Answer: withdraw
"
writer,author,"Input: writer Answer: author
"
eloquent,silver,"Input: eloquent Answer: silver
"
penetrate,bottom,"Input: penetrate Answer: bottom
"
folk,folks,"Input: folk Answer: folks
"
obedience,respect,"Input: obedience Answer: respect
"
crisp,sharp,"Input: crisp Answer: sharp
"
covenant,compact,"Input: covenant Answer: compact
"
dim,faint,"Input: dim Answer: faint
"
injury,hurt,"Input: injury Answer: hurt
"
behavioral,behavioural,"Input: behavioral Answer: behavioural
"
coil,spiral,"Input: coil Answer: spiral
"
plan,program,"Input: plan Answer: program
"
treaty,accord,"Input: treaty Answer: accord
"
yoke,link,"Input: yoke Answer: link
"
evening,even,"Input: evening Answer: even
"
conviction,sentence,"Input: conviction Answer: sentence
"
watery,weak,"Input: watery Answer: weak
"
foreman,chief,"Input: foreman Answer: chief
"
decree,order,"Input: decree Answer: order
"
rationality,reason,"Input: rationality Answer: reason
"
dumb,silent,"Input: dumb Answer: silent
"
feature,characteristic,"Input: feature Answer: characteristic
"
commend,remember,"Input: commend Answer: remember
"
flip,sky,"Input: flip Answer: sky
"
minus,negative,"Input: minus Answer: negative
"
remark,input,"Input: remark Answer: input
"
skeleton,frame,"Input: skeleton Answer: frame
"
ineffective,unable,"Input: ineffective Answer: unable
"
beak,bill,"Input: beak Answer: bill
"
assay,check,"Input: assay Answer: check
"
complete,over,"Input: complete Answer: over
"
energy,push,"Input: energy Answer: push
"
autonomous,independent,"Input: autonomous Answer: independent
"
nervous,neural,"Input: nervous Answer: neural
"
vulnerability,exposure,"Input: vulnerability Answer: exposure
"
impressive,telling,"Input: impressive Answer: telling
"
circumference,circuit,"Input: circumference Answer: circuit
"
reserve,book,"Input: reserve Answer: book
"
alarm,alert,"Input: alarm Answer: alert
"
independently,severally,"Input: independently Answer: severally
"
vanguard,van,"Input: vanguard Answer: van
"
restitution,return,"Input: restitution Answer: return
"
operational,operating,"Input: operational Answer: operating
"
performance,execution,"Input: performance Answer: execution
"
consecrated,sacred,"Input: consecrated Answer: sacred
"
dormitory,hall,"Input: dormitory Answer: hall
"
literature,lit,"Input: literature Answer: lit
"
fleshy,heavy,"Input: fleshy Answer: heavy
"
bourgeois,conservative,"Input: bourgeois Answer: conservative
"
sweet,sweetness,"Input: sweet Answer: sweetness
"
announced,proclaimed,"Input: announced Answer: proclaimed
"
absolutely,dead,"Input: absolutely Answer: dead
"
sequence,succession,"Input: sequence Answer: succession
"
era,epoch,"Input: era Answer: epoch
"
way,path,"Input: way Answer: path
"
collection,collecting,"Input: collection Answer: collecting
"
catch,get,"Input: catch Answer: get
"
baffled,lost,"Input: baffled Answer: lost
"
increase,growth,"Input: increase Answer: growth
"
building,edifice,"Input: building Answer: edifice
"
settlement,resolution,"Input: settlement Answer: resolution
"
picture,show,"Input: picture Answer: show
"
detail,point,"Input: detail Answer: point
"
incorrectly,wrong,"Input: incorrectly Answer: wrong
"
fully,full,"Input: fully Answer: full
"
primitive,naive,"Input: primitive Answer: naive
"
