input,output,text
The students helped the authors.,The authors were helped by the students.,"Input: The students helped the authors. Answer: The authors were helped by the students.
"
The artist thanked the lawyers.,The lawyers were thanked by the artist.,"Input: The artist thanked the lawyers. Answer: The lawyers were thanked by the artist.
"
The presidents recommended the student.,The student was recommended by the presidents.,"Input: The presidents recommended the student. Answer: The student was recommended by the presidents.
"
The athlete helped the artist.,The artist was helped by the athlete.,"Input: The athlete helped the artist. Answer: The artist was helped by the athlete.
"
The judge stopped the lawyer.,The lawyer was stopped by the judge.,"Input: The judge stopped the lawyer. Answer: The lawyer was stopped by the judge.
"
The senators advised the professors.,The professors were advised by the senators.,"Input: The senators advised the professors. Answer: The professors were advised by the senators.
"
The artist introduced the scientist.,The scientist was introduced by the artist.,"Input: The artist introduced the scientist. Answer: The scientist was introduced by the artist.
"
The scientist mentioned the judge.,The judge was mentioned by the scientist.,"Input: The scientist mentioned the judge. Answer: The judge was mentioned by the scientist.
"
The senator avoided the tourists.,The tourists were avoided by the senator.,"Input: The senator avoided the tourists. Answer: The tourists were avoided by the senator.
"
The senator supported the managers.,The managers were supported by the senator.,"Input: The senator supported the managers. Answer: The managers were supported by the senator.
"
The lawyer recognized the senators.,The senators were recognized by the lawyer.,"Input: The lawyer recognized the senators. Answer: The senators were recognized by the lawyer.
"
The professors helped the managers.,The managers were helped by the professors.,"Input: The professors helped the managers. Answer: The managers were helped by the professors.
"
The lawyer supported the tourists.,The tourists were supported by the lawyer.,"Input: The lawyer supported the tourists. Answer: The tourists were supported by the lawyer.
"
The artist advised the scientists.,The scientists were advised by the artist.,"Input: The artist advised the scientists. Answer: The scientists were advised by the artist.
"
The secretary avoided the senator.,The senator was avoided by the secretary.,"Input: The secretary avoided the senator. Answer: The senator was avoided by the secretary.
"
The tourists recognized the lawyer.,The lawyer was recognized by the tourists.,"Input: The tourists recognized the lawyer. Answer: The lawyer was recognized by the tourists.
"
The professors advised the athlete.,The athlete was advised by the professors.,"Input: The professors advised the athlete. Answer: The athlete was advised by the professors.
"
The tourists recommended the lawyer.,The lawyer was recommended by the tourists.,"Input: The tourists recommended the lawyer. Answer: The lawyer was recommended by the tourists.
"
The athlete mentioned the scientist.,The scientist was mentioned by the athlete.,"Input: The athlete mentioned the scientist. Answer: The scientist was mentioned by the athlete.
"
The judges supported the lawyer.,The lawyer was supported by the judges.,"Input: The judges supported the lawyer. Answer: The lawyer was supported by the judges.
"
The scientist encouraged the authors.,The authors were encouraged by the scientist.,"Input: The scientist encouraged the authors. Answer: The authors were encouraged by the scientist.
"
The author advised the judge.,The judge was advised by the author.,"Input: The author advised the judge. Answer: The judge was advised by the author.
"
The secretaries supported the scientists.,The scientists were supported by the secretaries.,"Input: The secretaries supported the scientists. Answer: The scientists were supported by the secretaries.
"
The student supported the professors.,The professors were supported by the student.,"Input: The student supported the professors. Answer: The professors were supported by the student.
"
The banker introduced the athletes.,The athletes were introduced by the banker.,"Input: The banker introduced the athletes. Answer: The athletes were introduced by the banker.
"
The doctors helped the professor.,The professor was helped by the doctors.,"Input: The doctors helped the professor. Answer: The professor was helped by the doctors.
"
The student recommended the judges.,The judges were recommended by the student.,"Input: The student recommended the judges. Answer: The judges were recommended by the student.
"
The artist advised the professor.,The professor was advised by the artist.,"Input: The artist advised the professor. Answer: The professor was advised by the artist.
"
The secretaries advised the banker.,The banker was advised by the secretaries.,"Input: The secretaries advised the banker. Answer: The banker was advised by the secretaries.
"
The banker advised the judge.,The judge was advised by the banker.,"Input: The banker advised the judge. Answer: The judge was advised by the banker.
"
The managers introduced the scientist.,The scientist was introduced by the managers.,"Input: The managers introduced the scientist. Answer: The scientist was introduced by the managers.
"
The authors contacted the secretaries.,The secretaries were contacted by the authors.,"Input: The authors contacted the secretaries. Answer: The secretaries were contacted by the authors.
"
The actor stopped the bankers.,The bankers were stopped by the actor.,"Input: The actor stopped the bankers. Answer: The bankers were stopped by the actor.
"
The doctor encouraged the scientist.,The scientist was encouraged by the doctor.,"Input: The doctor encouraged the scientist. Answer: The scientist was encouraged by the doctor.
"
The senators introduced the banker.,The banker was introduced by the senators.,"Input: The senators introduced the banker. Answer: The banker was introduced by the senators.
"
The authors stopped the lawyers.,The lawyers were stopped by the authors.,"Input: The authors stopped the lawyers. Answer: The lawyers were stopped by the authors.
"
The managers introduced the bankers.,The bankers were introduced by the managers.,"Input: The managers introduced the bankers. Answer: The bankers were introduced by the managers.
"
The scientist encouraged the doctors.,The doctors were encouraged by the scientist.,"Input: The scientist encouraged the doctors. Answer: The doctors were encouraged by the scientist.
"
The lawyer contacted the students.,The students were contacted by the lawyer.,"Input: The lawyer contacted the students. Answer: The students were contacted by the lawyer.
"
The professor mentioned the scientists.,The scientists were mentioned by the professor.,"Input: The professor mentioned the scientists. Answer: The scientists were mentioned by the professor.
"
The judge recommended the lawyer.,The lawyer was recommended by the judge.,"Input: The judge recommended the lawyer. Answer: The lawyer was recommended by the judge.
"
The professors believed the manager.,The manager was believed by the professors.,"Input: The professors believed the manager. Answer: The manager was believed by the professors.
"
The bankers advised the scientist.,The scientist was advised by the bankers.,"Input: The bankers advised the scientist. Answer: The scientist was advised by the bankers.
"
The author thanked the artist.,The artist was thanked by the author.,"Input: The author thanked the artist. Answer: The artist was thanked by the author.
"
The artist helped the senators.,The senators were helped by the artist.,"Input: The artist helped the senators. Answer: The senators were helped by the artist.
"
The lawyer avoided the secretaries.,The secretaries were avoided by the lawyer.,"Input: The lawyer avoided the secretaries. Answer: The secretaries were avoided by the lawyer.
"
The doctor recognized the actors.,The actors were recognized by the doctor.,"Input: The doctor recognized the actors. Answer: The actors were recognized by the doctor.
"
The presidents recognized the scientist.,The scientist was recognized by the presidents.,"Input: The presidents recognized the scientist. Answer: The scientist was recognized by the presidents.
"
The athlete introduced the president.,The president was introduced by the athlete.,"Input: The athlete introduced the president. Answer: The president was introduced by the athlete.
"
The tourists helped the doctors.,The doctors were helped by the tourists.,"Input: The tourists helped the doctors. Answer: The doctors were helped by the tourists.
"
The manager introduced the president.,The president was introduced by the manager.,"Input: The manager introduced the president. Answer: The president was introduced by the manager.
"
The manager recommended the authors.,The authors were recommended by the manager.,"Input: The manager recommended the authors. Answer: The authors were recommended by the manager.
"
The scientists recognized the managers.,The managers were recognized by the scientists.,"Input: The scientists recognized the managers. Answer: The managers were recognized by the scientists.
"
The scientist encouraged the banker.,The banker was encouraged by the scientist.,"Input: The scientist encouraged the banker. Answer: The banker was encouraged by the scientist.
"
The doctors introduced the actor.,The actor was introduced by the doctors.,"Input: The doctors introduced the actor. Answer: The actor was introduced by the doctors.
"
The doctors stopped the scientists.,The scientists were stopped by the doctors.,"Input: The doctors stopped the scientists. Answer: The scientists were stopped by the doctors.
"
The secretary thanked the judges.,The judges were thanked by the secretary.,"Input: The secretary thanked the judges. Answer: The judges were thanked by the secretary.
"
The athletes thanked the scientist.,The scientist was thanked by the athletes.,"Input: The athletes thanked the scientist. Answer: The scientist was thanked by the athletes.
"
The bankers helped the lawyer.,The lawyer was helped by the bankers.,"Input: The bankers helped the lawyer. Answer: The lawyer was helped by the bankers.
"
The athlete avoided the actor.,The actor was avoided by the athlete.,"Input: The athlete avoided the actor. Answer: The actor was avoided by the athlete.
"
The judges encouraged the students.,The students were encouraged by the judges.,"Input: The judges encouraged the students. Answer: The students were encouraged by the judges.
"
The scientist stopped the banker.,The banker was stopped by the scientist.,"Input: The scientist stopped the banker. Answer: The banker was stopped by the scientist.
"
The senator mentioned the secretaries.,The secretaries were mentioned by the senator.,"Input: The senator mentioned the secretaries. Answer: The secretaries were mentioned by the senator.
"
The managers mentioned the student.,The student was mentioned by the managers.,"Input: The managers mentioned the student. Answer: The student was mentioned by the managers.
"
The presidents supported the senator.,The senator was supported by the presidents.,"Input: The presidents supported the senator. Answer: The senator was supported by the presidents.
"
The scientists advised the professor.,The professor was advised by the scientists.,"Input: The scientists advised the professor. Answer: The professor was advised by the scientists.
"
The actor encouraged the scientists.,The scientists were encouraged by the actor.,"Input: The actor encouraged the scientists. Answer: The scientists were encouraged by the actor.
"
The actors stopped the manager.,The manager was stopped by the actors.,"Input: The actors stopped the manager. Answer: The manager was stopped by the actors.
"
The tourists contacted the actors.,The actors were contacted by the tourists.,"Input: The tourists contacted the actors. Answer: The actors were contacted by the tourists.
"
The actor recommended the professor.,The professor was recommended by the actor.,"Input: The actor recommended the professor. Answer: The professor was recommended by the actor.
"
The manager mentioned the senators.,The senators were mentioned by the manager.,"Input: The manager mentioned the senators. Answer: The senators were mentioned by the manager.
"
The bankers recommended the senators.,The senators were recommended by the bankers.,"Input: The bankers recommended the senators. Answer: The senators were recommended by the bankers.
"
The manager helped the professors.,The professors were helped by the manager.,"Input: The manager helped the professors. Answer: The professors were helped by the manager.
"
The president encouraged the professor.,The professor was encouraged by the president.,"Input: The president encouraged the professor. Answer: The professor was encouraged by the president.
"
The scientist recommended the president.,The president was recommended by the scientist.,"Input: The scientist recommended the president. Answer: The president was recommended by the scientist.
"
The secretary stopped the presidents.,The presidents were stopped by the secretary.,"Input: The secretary stopped the presidents. Answer: The presidents were stopped by the secretary.
"
The author stopped the professor.,The professor was stopped by the author.,"Input: The author stopped the professor. Answer: The professor was stopped by the author.
"
The judges admired the student.,The student was admired by the judges.,"Input: The judges admired the student. Answer: The student was admired by the judges.
"
The doctors thanked the senator.,The senator was thanked by the doctors.,"Input: The doctors thanked the senator. Answer: The senator was thanked by the doctors.
"
The manager recognized the doctors.,The doctors were recognized by the manager.,"Input: The manager recognized the doctors. Answer: The doctors were recognized by the manager.
"
The athlete believed the managers.,The managers were believed by the athlete.,"Input: The athlete believed the managers. Answer: The managers were believed by the athlete.
"
The president believed the professors.,The professors were believed by the president.,"Input: The president believed the professors. Answer: The professors were believed by the president.
"
The student encouraged the professor.,The professor was encouraged by the student.,"Input: The student encouraged the professor. Answer: The professor was encouraged by the student.
"
The president admired the lawyers.,The lawyers were admired by the president.,"Input: The president admired the lawyers. Answer: The lawyers were admired by the president.
"
The athletes admired the students.,The students were admired by the athletes.,"Input: The athletes admired the students. Answer: The students were admired by the athletes.
"
The secretaries introduced the doctor.,The doctor was introduced by the secretaries.,"Input: The secretaries introduced the doctor. Answer: The doctor was introduced by the secretaries.
"
The scientists supported the athletes.,The athletes were supported by the scientists.,"Input: The scientists supported the athletes. Answer: The athletes were supported by the scientists.
"
The actors encouraged the lawyers.,The lawyers were encouraged by the actors.,"Input: The actors encouraged the lawyers. Answer: The lawyers were encouraged by the actors.
"
The secretaries encouraged the authors.,The authors were encouraged by the secretaries.,"Input: The secretaries encouraged the authors. Answer: The authors were encouraged by the secretaries.
"
The judges introduced the banker.,The banker was introduced by the judges.,"Input: The judges introduced the banker. Answer: The banker was introduced by the judges.
"
The secretary helped the tourist.,The tourist was helped by the secretary.,"Input: The secretary helped the tourist. Answer: The tourist was helped by the secretary.
"
The manager recognized the secretaries.,The secretaries were recognized by the manager.,"Input: The manager recognized the secretaries. Answer: The secretaries were recognized by the manager.
"
The tourist encouraged the banker.,The banker was encouraged by the tourist.,"Input: The tourist encouraged the banker. Answer: The banker was encouraged by the tourist.
"
The artists thanked the athlete.,The athlete was thanked by the artists.,"Input: The artists thanked the athlete. Answer: The athlete was thanked by the artists.
"
The banker avoided the secretaries.,The secretaries were avoided by the banker.,"Input: The banker avoided the secretaries. Answer: The secretaries were avoided by the banker.
"
The artist stopped the athlete.,The athlete was stopped by the artist.,"Input: The artist stopped the athlete. Answer: The athlete was stopped by the artist.
"
The judge recommended the scientists.,The scientists were recommended by the judge.,"Input: The judge recommended the scientists. Answer: The scientists were recommended by the judge.
"
The author thanked the secretary.,The secretary was thanked by the author.,"Input: The author thanked the secretary. Answer: The secretary was thanked by the author.
"
The doctor believed the artists.,The artists were believed by the doctor.,"Input: The doctor believed the artists. Answer: The artists were believed by the doctor.
"
The lawyers mentioned the author.,The author was mentioned by the lawyers.,"Input: The lawyers mentioned the author. Answer: The author was mentioned by the lawyers.
"
The students recognized the tourist.,The tourist was recognized by the students.,"Input: The students recognized the tourist. Answer: The tourist was recognized by the students.
"
The doctor advised the athletes.,The athletes were advised by the doctor.,"Input: The doctor advised the athletes. Answer: The athletes were advised by the doctor.
"
The athletes thanked the lawyer.,The lawyer was thanked by the athletes.,"Input: The athletes thanked the lawyer. Answer: The lawyer was thanked by the athletes.
"
The lawyers supported the judge.,The judge was supported by the lawyers.,"Input: The lawyers supported the judge. Answer: The judge was supported by the lawyers.
"
The scientist helped the presidents.,The presidents were helped by the scientist.,"Input: The scientist helped the presidents. Answer: The presidents were helped by the scientist.
"
The doctor encouraged the judges.,The judges were encouraged by the doctor.,"Input: The doctor encouraged the judges. Answer: The judges were encouraged by the doctor.
"
The doctor encouraged the lawyers.,The lawyers were encouraged by the doctor.,"Input: The doctor encouraged the lawyers. Answer: The lawyers were encouraged by the doctor.
"
The senator contacted the actor.,The actor was contacted by the senator.,"Input: The senator contacted the actor. Answer: The actor was contacted by the senator.
"
The secretary contacted the tourist.,The tourist was contacted by the secretary.,"Input: The secretary contacted the tourist. Answer: The tourist was contacted by the secretary.
"
The judges helped the artists.,The artists were helped by the judges.,"Input: The judges helped the artists. Answer: The artists were helped by the judges.
"
The professor thanked the tourists.,The tourists were thanked by the professor.,"Input: The professor thanked the tourists. Answer: The tourists were thanked by the professor.
"
The manager thanked the president.,The president was thanked by the manager.,"Input: The manager thanked the president. Answer: The president was thanked by the manager.
"
The banker avoided the doctors.,The doctors were avoided by the banker.,"Input: The banker avoided the doctors. Answer: The doctors were avoided by the banker.
"
The judge recognized the senator.,The senator was recognized by the judge.,"Input: The judge recognized the senator. Answer: The senator was recognized by the judge.
"
The doctor avoided the student.,The student was avoided by the doctor.,"Input: The doctor avoided the student. Answer: The student was avoided by the doctor.
"
The artists thanked the scientist.,The scientist was thanked by the artists.,"Input: The artists thanked the scientist. Answer: The scientist was thanked by the artists.
"
The doctors believed the banker.,The banker was believed by the doctors.,"Input: The doctors believed the banker. Answer: The banker was believed by the doctors.
"
The managers contacted the scientist.,The scientist was contacted by the managers.,"Input: The managers contacted the scientist. Answer: The scientist was contacted by the managers.
"
The actor advised the senator.,The senator was advised by the actor.,"Input: The actor advised the senator. Answer: The senator was advised by the actor.
"
The professor advised the artists.,The artists were advised by the professor.,"Input: The professor advised the artists. Answer: The artists were advised by the professor.
"
The lawyer thanked the athlete.,The athlete was thanked by the lawyer.,"Input: The lawyer thanked the athlete. Answer: The athlete was thanked by the lawyer.
"
The judges avoided the secretaries.,The secretaries were avoided by the judges.,"Input: The judges avoided the secretaries. Answer: The secretaries were avoided by the judges.
"
The students stopped the managers.,The managers were stopped by the students.,"Input: The students stopped the managers. Answer: The managers were stopped by the students.
"
The bankers supported the author.,The author was supported by the bankers.,"Input: The bankers supported the author. Answer: The author was supported by the bankers.
"
The doctors mentioned the artists.,The artists were mentioned by the doctors.,"Input: The doctors mentioned the artists. Answer: The artists were mentioned by the doctors.
"
The secretaries introduced the doctors.,The doctors were introduced by the secretaries.,"Input: The secretaries introduced the doctors. Answer: The doctors were introduced by the secretaries.
"
The actors stopped the athletes.,The athletes were stopped by the actors.,"Input: The actors stopped the athletes. Answer: The athletes were stopped by the actors.
"
The author helped the manager.,The manager was helped by the author.,"Input: The author helped the manager. Answer: The manager was helped by the author.
"
The managers stopped the doctor.,The doctor was stopped by the managers.,"Input: The managers stopped the doctor. Answer: The doctor was stopped by the managers.
"
The doctors stopped the actor.,The actor was stopped by the doctors.,"Input: The doctors stopped the actor. Answer: The actor was stopped by the doctors.
"
The professors contacted the actor.,The actor was contacted by the professors.,"Input: The professors contacted the actor. Answer: The actor was contacted by the professors.
"
The manager recognized the lawyer.,The lawyer was recognized by the manager.,"Input: The manager recognized the lawyer. Answer: The lawyer was recognized by the manager.
"
The scientist believed the author.,The author was believed by the scientist.,"Input: The scientist believed the author. Answer: The author was believed by the scientist.
"
The artist recommended the student.,The student was recommended by the artist.,"Input: The artist recommended the student. Answer: The student was recommended by the artist.
"
The professors encouraged the students.,The students were encouraged by the professors.,"Input: The professors encouraged the students. Answer: The students were encouraged by the professors.
"
The doctors advised the actor.,The actor was advised by the doctors.,"Input: The doctors advised the actor. Answer: The actor was advised by the doctors.
"
The president recognized the students.,The students were recognized by the president.,"Input: The president recognized the students. Answer: The students were recognized by the president.
"
The judges mentioned the bankers.,The bankers were mentioned by the judges.,"Input: The judges mentioned the bankers. Answer: The bankers were mentioned by the judges.
"
The tourist helped the actor.,The actor was helped by the tourist.,"Input: The tourist helped the actor. Answer: The actor was helped by the tourist.
"
The managers stopped the actors.,The actors were stopped by the managers.,"Input: The managers stopped the actors. Answer: The actors were stopped by the managers.
"
The athletes mentioned the tourist.,The tourist was mentioned by the athletes.,"Input: The athletes mentioned the tourist. Answer: The tourist was mentioned by the athletes.
"
The lawyer supported the banker.,The banker was supported by the lawyer.,"Input: The lawyer supported the banker. Answer: The banker was supported by the lawyer.
"
The tourist believed the athlete.,The athlete was believed by the tourist.,"Input: The tourist believed the athlete. Answer: The athlete was believed by the tourist.
"
The senators mentioned the artists.,The artists were mentioned by the senators.,"Input: The senators mentioned the artists. Answer: The artists were mentioned by the senators.
"
The judges admired the actors.,The actors were admired by the judges.,"Input: The judges admired the actors. Answer: The actors were admired by the judges.
"
The authors recognized the banker.,The banker was recognized by the authors.,"Input: The authors recognized the banker. Answer: The banker was recognized by the authors.
"
The lawyer supported the athletes.,The athletes were supported by the lawyer.,"Input: The lawyer supported the athletes. Answer: The athletes were supported by the lawyer.
"
The professor admired the athlete.,The athlete was admired by the professor.,"Input: The professor admired the athlete. Answer: The athlete was admired by the professor.
"
The actors recommended the secretaries.,The secretaries were recommended by the actors.,"Input: The actors recommended the secretaries. Answer: The secretaries were recommended by the actors.
"
The bankers introduced the professors.,The professors were introduced by the bankers.,"Input: The bankers introduced the professors. Answer: The professors were introduced by the bankers.
"
The lawyers contacted the scientists.,The scientists were contacted by the lawyers.,"Input: The lawyers contacted the scientists. Answer: The scientists were contacted by the lawyers.
"
The actors introduced the professor.,The professor was introduced by the actors.,"Input: The actors introduced the professor. Answer: The professor was introduced by the actors.
"
The secretary helped the manager.,The manager was helped by the secretary.,"Input: The secretary helped the manager. Answer: The manager was helped by the secretary.
"
The manager stopped the actors.,The actors were stopped by the manager.,"Input: The manager stopped the actors. Answer: The actors were stopped by the manager.
"
The judge supported the athletes.,The athletes were supported by the judge.,"Input: The judge supported the athletes. Answer: The athletes were supported by the judge.
"
The actor supported the president.,The president was supported by the actor.,"Input: The actor supported the president. Answer: The president was supported by the actor.
"
The senators helped the tourist.,The tourist was helped by the senators.,"Input: The senators helped the tourist. Answer: The tourist was helped by the senators.
"
The tourists recommended the student.,The student was recommended by the tourists.,"Input: The tourists recommended the student. Answer: The student was recommended by the tourists.
"
The banker helped the secretaries.,The secretaries were helped by the banker.,"Input: The banker helped the secretaries. Answer: The secretaries were helped by the banker.
"
The tourist supported the athlete.,The athlete was supported by the tourist.,"Input: The tourist supported the athlete. Answer: The athlete was supported by the tourist.
"
The athletes introduced the doctors.,The doctors were introduced by the athletes.,"Input: The athletes introduced the doctors. Answer: The doctors were introduced by the athletes.
"
The author believed the tourist.,The tourist was believed by the author.,"Input: The author believed the tourist. Answer: The tourist was believed by the author.
"
The senator admired the authors.,The authors were admired by the senator.,"Input: The senator admired the authors. Answer: The authors were admired by the senator.
"
The secretary avoided the artists.,The artists were avoided by the secretary.,"Input: The secretary avoided the artists. Answer: The artists were avoided by the secretary.
"
The authors recognized the scientist.,The scientist was recognized by the authors.,"Input: The authors recognized the scientist. Answer: The scientist was recognized by the authors.
"
The actor stopped the judge.,The judge was stopped by the actor.,"Input: The actor stopped the judge. Answer: The judge was stopped by the actor.
"
The secretaries believed the senator.,The senator was believed by the secretaries.,"Input: The secretaries believed the senator. Answer: The senator was believed by the secretaries.
"
The doctors avoided the athletes.,The athletes were avoided by the doctors.,"Input: The doctors avoided the athletes. Answer: The athletes were avoided by the doctors.
"
The secretary recognized the tourists.,The tourists were recognized by the secretary.,"Input: The secretary recognized the tourists. Answer: The tourists were recognized by the secretary.
"
The doctors advised the professors.,The professors were advised by the doctors.,"Input: The doctors advised the professors. Answer: The professors were advised by the doctors.
"
The manager believed the artist.,The artist was believed by the manager.,"Input: The manager believed the artist. Answer: The artist was believed by the manager.
"
The senator recognized the managers.,The managers were recognized by the senator.,"Input: The senator recognized the managers. Answer: The managers were recognized by the senator.
"
The actors supported the professors.,The professors were supported by the actors.,"Input: The actors supported the professors. Answer: The professors were supported by the actors.
"
The senators recognized the scientists.,The scientists were recognized by the senators.,"Input: The senators recognized the scientists. Answer: The scientists were recognized by the senators.
"
The managers avoided the senator.,The senator was avoided by the managers.,"Input: The managers avoided the senator. Answer: The senator was avoided by the managers.
"
The judge mentioned the tourist.,The tourist was mentioned by the judge.,"Input: The judge mentioned the tourist. Answer: The tourist was mentioned by the judge.
"
The doctors thanked the secretaries.,The secretaries were thanked by the doctors.,"Input: The doctors thanked the secretaries. Answer: The secretaries were thanked by the doctors.
"
The senators stopped the manager.,The manager was stopped by the senators.,"Input: The senators stopped the manager. Answer: The manager was stopped by the senators.
"
The actor supported the professor.,The professor was supported by the actor.,"Input: The actor supported the professor. Answer: The professor was supported by the actor.
"
The authors encouraged the athlete.,The athlete was encouraged by the authors.,"Input: The authors encouraged the athlete. Answer: The athlete was encouraged by the authors.
"
The tourist helped the authors.,The authors were helped by the tourist.,"Input: The tourist helped the authors. Answer: The authors were helped by the tourist.
"
The presidents helped the artist.,The artist was helped by the presidents.,"Input: The presidents helped the artist. Answer: The artist was helped by the presidents.
"
The authors encouraged the students.,The students were encouraged by the authors.,"Input: The authors encouraged the students. Answer: The students were encouraged by the authors.
"
The doctor introduced the tourist.,The tourist was introduced by the doctor.,"Input: The doctor introduced the tourist. Answer: The tourist was introduced by the doctor.
"
The professor avoided the doctors.,The doctors were avoided by the professor.,"Input: The professor avoided the doctors. Answer: The doctors were avoided by the professor.
"
The author admired the presidents.,The presidents were admired by the author.,"Input: The author admired the presidents. Answer: The presidents were admired by the author.
"
The bankers thanked the professors.,The professors were thanked by the bankers.,"Input: The bankers thanked the professors. Answer: The professors were thanked by the bankers.
"
The judges helped the students.,The students were helped by the judges.,"Input: The judges helped the students. Answer: The students were helped by the judges.
"
The athlete thanked the student.,The student was thanked by the athlete.,"Input: The athlete thanked the student. Answer: The student was thanked by the athlete.
"
The judge supported the senator.,The senator was supported by the judge.,"Input: The judge supported the senator. Answer: The senator was supported by the judge.
"
The banker contacted the tourist.,The tourist was contacted by the banker.,"Input: The banker contacted the tourist. Answer: The tourist was contacted by the banker.
"
The student contacted the professor.,The professor was contacted by the student.,"Input: The student contacted the professor. Answer: The professor was contacted by the student.
"
The artist thanked the doctor.,The doctor was thanked by the artist.,"Input: The artist thanked the doctor. Answer: The doctor was thanked by the artist.
"
The students helped the senator.,The senator was helped by the students.,"Input: The students helped the senator. Answer: The senator was helped by the students.
"
The secretary believed the banker.,The banker was believed by the secretary.,"Input: The secretary believed the banker. Answer: The banker was believed by the secretary.
"
The professor recognized the scientist.,The scientist was recognized by the professor.,"Input: The professor recognized the scientist. Answer: The scientist was recognized by the professor.
"
The actors thanked the doctor.,The doctor was thanked by the actors.,"Input: The actors thanked the doctor. Answer: The doctor was thanked by the actors.
"
The actors stopped the artists.,The artists were stopped by the actors.,"Input: The actors stopped the artists. Answer: The artists were stopped by the actors.
"
The bankers stopped the lawyer.,The lawyer was stopped by the bankers.,"Input: The bankers stopped the lawyer. Answer: The lawyer was stopped by the bankers.
"
The judges mentioned the tourists.,The tourists were mentioned by the judges.,"Input: The judges mentioned the tourists. Answer: The tourists were mentioned by the judges.
"
The manager stopped the doctors.,The doctors were stopped by the manager.,"Input: The manager stopped the doctors. Answer: The doctors were stopped by the manager.
"
The manager contacted the actor.,The actor was contacted by the manager.,"Input: The manager contacted the actor. Answer: The actor was contacted by the manager.
"
The tourist believed the judge.,The judge was believed by the tourist.,"Input: The tourist believed the judge. Answer: The judge was believed by the tourist.
"
The professor supported the student.,The student was supported by the professor.,"Input: The professor supported the student. Answer: The student was supported by the professor.
"
The author believed the actor.,The actor was believed by the author.,"Input: The author believed the actor. Answer: The actor was believed by the author.
"
The professor believed the scientist.,The scientist was believed by the professor.,"Input: The professor believed the scientist. Answer: The scientist was believed by the professor.
"
The secretary recommended the professor.,The professor was recommended by the secretary.,"Input: The secretary recommended the professor. Answer: The professor was recommended by the secretary.
"
The athlete encouraged the banker.,The banker was encouraged by the athlete.,"Input: The athlete encouraged the banker. Answer: The banker was encouraged by the athlete.
"
The presidents mentioned the scientists.,The scientists were mentioned by the presidents.,"Input: The presidents mentioned the scientists. Answer: The scientists were mentioned by the presidents.
"
