input,output,text
147,one hundred and forty-seven,"Input: 147 Answer: one hundred and forty-seven
"
148,one hundred and forty-eight,"Input: 148 Answer: one hundred and forty-eight
"
149,one hundred and forty-nine,"Input: 149 Answer: one hundred and forty-nine
"
150,one hundred and fifty,"Input: 150 Answer: one hundred and fifty
"
151,one hundred and fifty-one,"Input: 151 Answer: one hundred and fifty-one
"
152,one hundred and fifty-two,"Input: 152 Answer: one hundred and fifty-two
"
153,one hundred and fifty-three,"Input: 153 Answer: one hundred and fifty-three
"
154,one hundred and fifty-four,"Input: 154 Answer: one hundred and fifty-four
"
155,one hundred and fifty-five,"Input: 155 Answer: one hundred and fifty-five
"
156,one hundred and fifty-six,"Input: 156 Answer: one hundred and fifty-six
"
157,one hundred and fifty-seven,"Input: 157 Answer: one hundred and fifty-seven
"
158,one hundred and fifty-eight,"Input: 158 Answer: one hundred and fifty-eight
"
159,one hundred and fifty-nine,"Input: 159 Answer: one hundred and fifty-nine
"
160,one hundred and sixty,"Input: 160 Answer: one hundred and sixty
"
161,one hundred and sixty-one,"Input: 161 Answer: one hundred and sixty-one
"
162,one hundred and sixty-two,"Input: 162 Answer: one hundred and sixty-two
"
163,one hundred and sixty-three,"Input: 163 Answer: one hundred and sixty-three
"
164,one hundred and sixty-four,"Input: 164 Answer: one hundred and sixty-four
"
165,one hundred and sixty-five,"Input: 165 Answer: one hundred and sixty-five
"
166,one hundred and sixty-six,"Input: 166 Answer: one hundred and sixty-six
"
167,one hundred and sixty-seven,"Input: 167 Answer: one hundred and sixty-seven
"
168,one hundred and sixty-eight,"Input: 168 Answer: one hundred and sixty-eight
"
169,one hundred and sixty-nine,"Input: 169 Answer: one hundred and sixty-nine
"
170,one hundred and seventy,"Input: 170 Answer: one hundred and seventy
"
171,one hundred and seventy-one,"Input: 171 Answer: one hundred and seventy-one
"
172,one hundred and seventy-two,"Input: 172 Answer: one hundred and seventy-two
"
173,one hundred and seventy-three,"Input: 173 Answer: one hundred and seventy-three
"
174,one hundred and seventy-four,"Input: 174 Answer: one hundred and seventy-four
"
175,one hundred and seventy-five,"Input: 175 Answer: one hundred and seventy-five
"
176,one hundred and seventy-six,"Input: 176 Answer: one hundred and seventy-six
"
177,one hundred and seventy-seven,"Input: 177 Answer: one hundred and seventy-seven
"
178,one hundred and seventy-eight,"Input: 178 Answer: one hundred and seventy-eight
"
179,one hundred and seventy-nine,"Input: 179 Answer: one hundred and seventy-nine
"
180,one hundred and eighty,"Input: 180 Answer: one hundred and eighty
"
181,one hundred and eighty-one,"Input: 181 Answer: one hundred and eighty-one
"
182,one hundred and eighty-two,"Input: 182 Answer: one hundred and eighty-two
"
183,one hundred and eighty-three,"Input: 183 Answer: one hundred and eighty-three
"
184,one hundred and eighty-four,"Input: 184 Answer: one hundred and eighty-four
"
185,one hundred and eighty-five,"Input: 185 Answer: one hundred and eighty-five
"
186,one hundred and eighty-six,"Input: 186 Answer: one hundred and eighty-six
"
187,one hundred and eighty-seven,"Input: 187 Answer: one hundred and eighty-seven
"
188,one hundred and eighty-eight,"Input: 188 Answer: one hundred and eighty-eight
"
189,one hundred and eighty-nine,"Input: 189 Answer: one hundred and eighty-nine
"
190,one hundred and ninety,"Input: 190 Answer: one hundred and ninety
"
191,one hundred and ninety-one,"Input: 191 Answer: one hundred and ninety-one
"
192,one hundred and ninety-two,"Input: 192 Answer: one hundred and ninety-two
"
193,one hundred and ninety-three,"Input: 193 Answer: one hundred and ninety-three
"
194,one hundred and ninety-four,"Input: 194 Answer: one hundred and ninety-four
"
195,one hundred and ninety-five,"Input: 195 Answer: one hundred and ninety-five
"
196,one hundred and ninety-six,"Input: 196 Answer: one hundred and ninety-six
"
197,one hundred and ninety-seven,"Input: 197 Answer: one hundred and ninety-seven
"
198,one hundred and ninety-eight,"Input: 198 Answer: one hundred and ninety-eight
"
199,one hundred and ninety-nine,"Input: 199 Answer: one hundred and ninety-nine
"
200,two hundred,"Input: 200 Answer: two hundred
"
201,two hundred and one,"Input: 201 Answer: two hundred and one
"
202,two hundred and two,"Input: 202 Answer: two hundred and two
"
203,two hundred and three,"Input: 203 Answer: two hundred and three
"
204,two hundred and four,"Input: 204 Answer: two hundred and four
"
205,two hundred and five,"Input: 205 Answer: two hundred and five
"
206,two hundred and six,"Input: 206 Answer: two hundred and six
"
207,two hundred and seven,"Input: 207 Answer: two hundred and seven
"
208,two hundred and eight,"Input: 208 Answer: two hundred and eight
"
209,two hundred and nine,"Input: 209 Answer: two hundred and nine
"
210,two hundred and ten,"Input: 210 Answer: two hundred and ten
"
211,two hundred and eleven,"Input: 211 Answer: two hundred and eleven
"
212,two hundred and twelve,"Input: 212 Answer: two hundred and twelve
"
213,two hundred and thirteen,"Input: 213 Answer: two hundred and thirteen
"
214,two hundred and fourteen,"Input: 214 Answer: two hundred and fourteen
"
215,two hundred and fifteen,"Input: 215 Answer: two hundred and fifteen
"
216,two hundred and sixteen,"Input: 216 Answer: two hundred and sixteen
"
217,two hundred and seventeen,"Input: 217 Answer: two hundred and seventeen
"
218,two hundred and eighteen,"Input: 218 Answer: two hundred and eighteen
"
219,two hundred and nineteen,"Input: 219 Answer: two hundred and nineteen
"
220,two hundred and twenty,"Input: 220 Answer: two hundred and twenty
"
221,two hundred and twenty-one,"Input: 221 Answer: two hundred and twenty-one
"
222,two hundred and twenty-two,"Input: 222 Answer: two hundred and twenty-two
"
223,two hundred and twenty-three,"Input: 223 Answer: two hundred and twenty-three
"
224,two hundred and twenty-four,"Input: 224 Answer: two hundred and twenty-four
"
225,two hundred and twenty-five,"Input: 225 Answer: two hundred and twenty-five
"
226,two hundred and twenty-six,"Input: 226 Answer: two hundred and twenty-six
"
227,two hundred and twenty-seven,"Input: 227 Answer: two hundred and twenty-seven
"
228,two hundred and twenty-eight,"Input: 228 Answer: two hundred and twenty-eight
"
229,two hundred and twenty-nine,"Input: 229 Answer: two hundred and twenty-nine
"
230,two hundred and thirty,"Input: 230 Answer: two hundred and thirty
"
231,two hundred and thirty-one,"Input: 231 Answer: two hundred and thirty-one
"
232,two hundred and thirty-two,"Input: 232 Answer: two hundred and thirty-two
"
233,two hundred and thirty-three,"Input: 233 Answer: two hundred and thirty-three
"
234,two hundred and thirty-four,"Input: 234 Answer: two hundred and thirty-four
"
235,two hundred and thirty-five,"Input: 235 Answer: two hundred and thirty-five
"
236,two hundred and thirty-six,"Input: 236 Answer: two hundred and thirty-six
"
237,two hundred and thirty-seven,"Input: 237 Answer: two hundred and thirty-seven
"
238,two hundred and thirty-eight,"Input: 238 Answer: two hundred and thirty-eight
"
240,two hundred and forty,"Input: 240 Answer: two hundred and forty
"
241,two hundred and forty-one,"Input: 241 Answer: two hundred and forty-one
"
242,two hundred and forty-two,"Input: 242 Answer: two hundred and forty-two
"
243,two hundred and forty-three,"Input: 243 Answer: two hundred and forty-three
"
244,two hundred and forty-four,"Input: 244 Answer: two hundred and forty-four
"
245,two hundred and forty-five,"Input: 245 Answer: two hundred and forty-five
"
246,two hundred and forty-six,"Input: 246 Answer: two hundred and forty-six
"
247,two hundred and forty-seven,"Input: 247 Answer: two hundred and forty-seven
"
248,two hundred and forty-eight,"Input: 248 Answer: two hundred and forty-eight
"
249,two hundred and forty-nine,"Input: 249 Answer: two hundred and forty-nine
"
250,two hundred and fifty,"Input: 250 Answer: two hundred and fifty
"
251,two hundred and fifty-one,"Input: 251 Answer: two hundred and fifty-one
"
252,two hundred and fifty-two,"Input: 252 Answer: two hundred and fifty-two
"
253,two hundred and fifty-three,"Input: 253 Answer: two hundred and fifty-three
"
254,two hundred and fifty-four,"Input: 254 Answer: two hundred and fifty-four
"
255,two hundred and fifty-five,"Input: 255 Answer: two hundred and fifty-five
"
256,two hundred and fifty-six,"Input: 256 Answer: two hundred and fifty-six
"
257,two hundred and fifty-seven,"Input: 257 Answer: two hundred and fifty-seven
"
258,two hundred and fifty-eight,"Input: 258 Answer: two hundred and fifty-eight
"
260,two hundred and sixty,"Input: 260 Answer: two hundred and sixty
"
261,two hundred and sixty-one,"Input: 261 Answer: two hundred and sixty-one
"
262,two hundred and sixty-two,"Input: 262 Answer: two hundred and sixty-two
"
263,two hundred and sixty-three,"Input: 263 Answer: two hundred and sixty-three
"
264,two hundred and sixty-four,"Input: 264 Answer: two hundred and sixty-four
"
265,two hundred and sixty-five,"Input: 265 Answer: two hundred and sixty-five
"
266,two hundred and sixty-six,"Input: 266 Answer: two hundred and sixty-six
"
267,two hundred and sixty-seven,"Input: 267 Answer: two hundred and sixty-seven
"
268,two hundred and sixty-eight,"Input: 268 Answer: two hundred and sixty-eight
"
269,two hundred and sixty-nine,"Input: 269 Answer: two hundred and sixty-nine
"
270,two hundred and seventy,"Input: 270 Answer: two hundred and seventy
"
271,two hundred and seventy-one,"Input: 271 Answer: two hundred and seventy-one
"
272,two hundred and seventy-two,"Input: 272 Answer: two hundred and seventy-two
"
273,two hundred and seventy-three,"Input: 273 Answer: two hundred and seventy-three
"
274,two hundred and seventy-four,"Input: 274 Answer: two hundred and seventy-four
"
275,two hundred and seventy-five,"Input: 275 Answer: two hundred and seventy-five
"
276,two hundred and seventy-six,"Input: 276 Answer: two hundred and seventy-six
"
277,two hundred and seventy-seven,"Input: 277 Answer: two hundred and seventy-seven
"
278,two hundred and seventy-eight,"Input: 278 Answer: two hundred and seventy-eight
"
279,two hundred and seventy-nine,"Input: 279 Answer: two hundred and seventy-nine
"
280,two hundred and eighty,"Input: 280 Answer: two hundred and eighty
"
281,two hundred and eighty-one,"Input: 281 Answer: two hundred and eighty-one
"
282,two hundred and eighty-two,"Input: 282 Answer: two hundred and eighty-two
"
283,two hundred and eighty-three,"Input: 283 Answer: two hundred and eighty-three
"
284,two hundred and eighty-four,"Input: 284 Answer: two hundred and eighty-four
"
286,two hundred and eighty-six,"Input: 286 Answer: two hundred and eighty-six
"
287,two hundred and eighty-seven,"Input: 287 Answer: two hundred and eighty-seven
"
288,two hundred and eighty-eight,"Input: 288 Answer: two hundred and eighty-eight
"
289,two hundred and eighty-nine,"Input: 289 Answer: two hundred and eighty-nine
"
290,two hundred and ninety,"Input: 290 Answer: two hundred and ninety
"
291,two hundred and ninety-one,"Input: 291 Answer: two hundred and ninety-one
"
292,two hundred and ninety-two,"Input: 292 Answer: two hundred and ninety-two
"
293,two hundred and ninety-three,"Input: 293 Answer: two hundred and ninety-three
"
294,two hundred and ninety-four,"Input: 294 Answer: two hundred and ninety-four
"
295,two hundred and ninety-five,"Input: 295 Answer: two hundred and ninety-five
"
296,two hundred and ninety-six,"Input: 296 Answer: two hundred and ninety-six
"
297,two hundred and ninety-seven,"Input: 297 Answer: two hundred and ninety-seven
"
298,two hundred and ninety-eight,"Input: 298 Answer: two hundred and ninety-eight
"
299,two hundred and ninety-nine,"Input: 299 Answer: two hundred and ninety-nine
"
300,three hundred,"Input: 300 Answer: three hundred
"
301,three hundred and one,"Input: 301 Answer: three hundred and one
"
302,three hundred and two,"Input: 302 Answer: three hundred and two
"
303,three hundred and three,"Input: 303 Answer: three hundred and three
"
304,three hundred and four,"Input: 304 Answer: three hundred and four
"
305,three hundred and five,"Input: 305 Answer: three hundred and five
"
306,three hundred and six,"Input: 306 Answer: three hundred and six
"
307,three hundred and seven,"Input: 307 Answer: three hundred and seven
"
308,three hundred and eight,"Input: 308 Answer: three hundred and eight
"
309,three hundred and nine,"Input: 309 Answer: three hundred and nine
"
310,three hundred and ten,"Input: 310 Answer: three hundred and ten
"
311,three hundred and eleven,"Input: 311 Answer: three hundred and eleven
"
312,three hundred and twelve,"Input: 312 Answer: three hundred and twelve
"
313,three hundred and thirteen,"Input: 313 Answer: three hundred and thirteen
"
314,three hundred and fourteen,"Input: 314 Answer: three hundred and fourteen
"
315,three hundred and fifteen,"Input: 315 Answer: three hundred and fifteen
"
317,three hundred and seventeen,"Input: 317 Answer: three hundred and seventeen
"
318,three hundred and eighteen,"Input: 318 Answer: three hundred and eighteen
"
319,three hundred and nineteen,"Input: 319 Answer: three hundred and nineteen
"
320,three hundred and twenty,"Input: 320 Answer: three hundred and twenty
"
321,three hundred and twenty-one,"Input: 321 Answer: three hundred and twenty-one
"
322,three hundred and twenty-two,"Input: 322 Answer: three hundred and twenty-two
"
323,three hundred and twenty-three,"Input: 323 Answer: three hundred and twenty-three
"
324,three hundred and twenty-four,"Input: 324 Answer: three hundred and twenty-four
"
325,three hundred and twenty-five,"Input: 325 Answer: three hundred and twenty-five
"
326,three hundred and twenty-six,"Input: 326 Answer: three hundred and twenty-six
"
327,three hundred and twenty-seven,"Input: 327 Answer: three hundred and twenty-seven
"
328,three hundred and twenty-eight,"Input: 328 Answer: three hundred and twenty-eight
"
329,three hundred and twenty-nine,"Input: 329 Answer: three hundred and twenty-nine
"
330,three hundred and thirty,"Input: 330 Answer: three hundred and thirty
"
331,three hundred and thirty-one,"Input: 331 Answer: three hundred and thirty-one
"
332,three hundred and thirty-two,"Input: 332 Answer: three hundred and thirty-two
"
333,three hundred and thirty-three,"Input: 333 Answer: three hundred and thirty-three
"
334,three hundred and thirty-four,"Input: 334 Answer: three hundred and thirty-four
"
335,three hundred and thirty-five,"Input: 335 Answer: three hundred and thirty-five
"
336,three hundred and thirty-six,"Input: 336 Answer: three hundred and thirty-six
"
337,three hundred and thirty-seven,"Input: 337 Answer: three hundred and thirty-seven
"
338,three hundred and thirty-eight,"Input: 338 Answer: three hundred and thirty-eight
"
339,three hundred and thirty-nine,"Input: 339 Answer: three hundred and thirty-nine
"
340,three hundred and forty,"Input: 340 Answer: three hundred and forty
"
341,three hundred and forty-one,"Input: 341 Answer: three hundred and forty-one
"
342,three hundred and forty-two,"Input: 342 Answer: three hundred and forty-two
"
343,three hundred and forty-three,"Input: 343 Answer: three hundred and forty-three
"
344,three hundred and forty-four,"Input: 344 Answer: three hundred and forty-four
"
345,three hundred and forty-five,"Input: 345 Answer: three hundred and forty-five
"
346,three hundred and forty-six,"Input: 346 Answer: three hundred and forty-six
"
347,three hundred and forty-seven,"Input: 347 Answer: three hundred and forty-seven
"
348,three hundred and forty-eight,"Input: 348 Answer: three hundred and forty-eight
"
349,three hundred and forty-nine,"Input: 349 Answer: three hundred and forty-nine
"
350,three hundred and fifty,"Input: 350 Answer: three hundred and fifty
"
351,three hundred and fifty-one,"Input: 351 Answer: three hundred and fifty-one
"
352,three hundred and fifty-two,"Input: 352 Answer: three hundred and fifty-two
"
353,three hundred and fifty-three,"Input: 353 Answer: three hundred and fifty-three
"
354,three hundred and fifty-four,"Input: 354 Answer: three hundred and fifty-four
"
355,three hundred and fifty-five,"Input: 355 Answer: three hundred and fifty-five
"
356,three hundred and fifty-six,"Input: 356 Answer: three hundred and fifty-six
"
357,three hundred and fifty-seven,"Input: 357 Answer: three hundred and fifty-seven
"
358,three hundred and fifty-eight,"Input: 358 Answer: three hundred and fifty-eight
"
359,three hundred and fifty-nine,"Input: 359 Answer: three hundred and fifty-nine
"
360,three hundred and sixty,"Input: 360 Answer: three hundred and sixty
"
361,three hundred and sixty-one,"Input: 361 Answer: three hundred and sixty-one
"
362,three hundred and sixty-two,"Input: 362 Answer: three hundred and sixty-two
"
363,three hundred and sixty-three,"Input: 363 Answer: three hundred and sixty-three
"
364,three hundred and sixty-four,"Input: 364 Answer: three hundred and sixty-four
"
365,three hundred and sixty-five,"Input: 365 Answer: three hundred and sixty-five
"
366,three hundred and sixty-six,"Input: 366 Answer: three hundred and sixty-six
"
367,three hundred and sixty-seven,"Input: 367 Answer: three hundred and sixty-seven
"
368,three hundred and sixty-eight,"Input: 368 Answer: three hundred and sixty-eight
"
369,three hundred and sixty-nine,"Input: 369 Answer: three hundred and sixty-nine
"
370,three hundred and seventy,"Input: 370 Answer: three hundred and seventy
"
371,three hundred and seventy-one,"Input: 371 Answer: three hundred and seventy-one
"
372,three hundred and seventy-two,"Input: 372 Answer: three hundred and seventy-two
"
373,three hundred and seventy-three,"Input: 373 Answer: three hundred and seventy-three
"
374,three hundred and seventy-four,"Input: 374 Answer: three hundred and seventy-four
"
375,three hundred and seventy-five,"Input: 375 Answer: three hundred and seventy-five
"
376,three hundred and seventy-six,"Input: 376 Answer: three hundred and seventy-six
"
377,three hundred and seventy-seven,"Input: 377 Answer: three hundred and seventy-seven
"
378,three hundred and seventy-eight,"Input: 378 Answer: three hundred and seventy-eight
"
379,three hundred and seventy-nine,"Input: 379 Answer: three hundred and seventy-nine
"
380,three hundred and eighty,"Input: 380 Answer: three hundred and eighty
"
381,three hundred and eighty-one,"Input: 381 Answer: three hundred and eighty-one
"
382,three hundred and eighty-two,"Input: 382 Answer: three hundred and eighty-two
"
383,three hundred and eighty-three,"Input: 383 Answer: three hundred and eighty-three
"
384,three hundred and eighty-four,"Input: 384 Answer: three hundred and eighty-four
"
385,three hundred and eighty-five,"Input: 385 Answer: three hundred and eighty-five
"
386,three hundred and eighty-six,"Input: 386 Answer: three hundred and eighty-six
"
387,three hundred and eighty-seven,"Input: 387 Answer: three hundred and eighty-seven
"
388,three hundred and eighty-eight,"Input: 388 Answer: three hundred and eighty-eight
"
389,three hundred and eighty-nine,"Input: 389 Answer: three hundred and eighty-nine
"
390,three hundred and ninety,"Input: 390 Answer: three hundred and ninety
"
391,three hundred and ninety-one,"Input: 391 Answer: three hundred and ninety-one
"
392,three hundred and ninety-two,"Input: 392 Answer: three hundred and ninety-two
"
393,three hundred and ninety-three,"Input: 393 Answer: three hundred and ninety-three
"
394,three hundred and ninety-four,"Input: 394 Answer: three hundred and ninety-four
"
395,three hundred and ninety-five,"Input: 395 Answer: three hundred and ninety-five
"
396,three hundred and ninety-six,"Input: 396 Answer: three hundred and ninety-six
"
397,three hundred and ninety-seven,"Input: 397 Answer: three hundred and ninety-seven
"
398,three hundred and ninety-eight,"Input: 398 Answer: three hundred and ninety-eight
"
399,three hundred and ninety-nine,"Input: 399 Answer: three hundred and ninety-nine
"
400,four hundred,"Input: 400 Answer: four hundred
"
401,four hundred and one,"Input: 401 Answer: four hundred and one
"
402,four hundred and two,"Input: 402 Answer: four hundred and two
"
403,four hundred and three,"Input: 403 Answer: four hundred and three
"
404,four hundred and four,"Input: 404 Answer: four hundred and four
"
405,four hundred and five,"Input: 405 Answer: four hundred and five
"
406,four hundred and six,"Input: 406 Answer: four hundred and six
"
407,four hundred and seven,"Input: 407 Answer: four hundred and seven
"
408,four hundred and eight,"Input: 408 Answer: four hundred and eight
"
409,four hundred and nine,"Input: 409 Answer: four hundred and nine
"
410,four hundred and ten,"Input: 410 Answer: four hundred and ten
"
411,four hundred and eleven,"Input: 411 Answer: four hundred and eleven
"
412,four hundred and twelve,"Input: 412 Answer: four hundred and twelve
"
413,four hundred and thirteen,"Input: 413 Answer: four hundred and thirteen
"
414,four hundred and fourteen,"Input: 414 Answer: four hundred and fourteen
"
415,four hundred and fifteen,"Input: 415 Answer: four hundred and fifteen
"
416,four hundred and sixteen,"Input: 416 Answer: four hundred and sixteen
"
417,four hundred and seventeen,"Input: 417 Answer: four hundred and seventeen
"
418,four hundred and eighteen,"Input: 418 Answer: four hundred and eighteen
"
419,four hundred and nineteen,"Input: 419 Answer: four hundred and nineteen
"
420,four hundred and twenty,"Input: 420 Answer: four hundred and twenty
"
421,four hundred and twenty-one,"Input: 421 Answer: four hundred and twenty-one
"
422,four hundred and twenty-two,"Input: 422 Answer: four hundred and twenty-two
"
423,four hundred and twenty-three,"Input: 423 Answer: four hundred and twenty-three
"
424,four hundred and twenty-four,"Input: 424 Answer: four hundred and twenty-four
"
