input,output,text
"bee, racoon",racoon,"Input: bee, racoon Answer: racoon
"
"bee, sheltie",sheltie,"Input: bee, sheltie Answer: sheltie
"
"labradoodle, bee",labradoodle,"Input: labradoodle, bee Answer: labradoodle
"
"goldendoodle, bee",goldendoodle,"Input: goldendoodle, bee Answer: goldendoodle
"
"collie, bee",collie,"Input: collie, bee Answer: collie
"
"coyote, bee",coyote,"Input: coyote, bee Answer: coyote
"
"dog, bee",dog,"Input: dog, bee Answer: dog
"
"bee, chamois",chamois,"Input: bee, chamois Answer: chamois
"
"bee, chinook",chinook,"Input: bee, chinook Answer: chinook
"
"bee, human",human,"Input: bee, human Answer: human
"
"octopus, bee",octopus,"Input: octopus, bee Answer: octopus
"
"bee, alpaca",alpaca,"Input: bee, alpaca Answer: alpaca
"
"bee, donkey",donkey,"Input: bee, donkey Answer: donkey
"
"pit bull, bee",pit bull,"Input: pit bull, bee Answer: pit bull
"
"bee, bulldog",bulldog,"Input: bee, bulldog Answer: bulldog
"
"goat, bee",goat,"Input: goat, bee Answer: goat
"
"bee, greyhound",greyhound,"Input: bee, greyhound Answer: greyhound
"
"bee, wombat",wombat,"Input: bee, wombat Answer: wombat
"
"bee, golden retriever",golden retriever,"Input: bee, golden retriever Answer: golden retriever
"
"leopard, bee",leopard,"Input: leopard, bee Answer: leopard
"
"bee, capybara",capybara,"Input: bee, capybara Answer: capybara
"
"boxer, bee",boxer,"Input: boxer, bee Answer: boxer
"
"bee, chimpanzee",chimpanzee,"Input: bee, chimpanzee Answer: chimpanzee
"
"bee, cougar",cougar,"Input: bee, cougar Answer: cougar
"
"bee, tortoise",tortoise,"Input: bee, tortoise Answer: tortoise
"
"deer, bee",deer,"Input: deer, bee Answer: deer
"
"bee, wolf",wolf,"Input: bee, wolf Answer: wolf
"
"cheetah, bee",cheetah,"Input: cheetah, bee Answer: cheetah
"
"turtle, bee",turtle,"Input: turtle, bee Answer: turtle
"
"bee, orangutan",orangutan,"Input: bee, orangutan Answer: orangutan
"
"bee, wild boar",wild boar,"Input: bee, wild boar Answer: wild boar
"
"bee, bull shark",bull shark,"Input: bee, bull shark Answer: bull shark
"
"llama, bee",llama,"Input: llama, bee Answer: llama
"
"bear, bee",bear,"Input: bear, bee Answer: bear
"
"pony, bee",pony,"Input: pony, bee Answer: pony
"
"tiger, bee",tiger,"Input: tiger, bee Answer: tiger
"
"sea lion, bee",sea lion,"Input: sea lion, bee Answer: sea lion
"
"jaguar, bee",jaguar,"Input: jaguar, bee Answer: jaguar
"
"bee, lion",lion,"Input: bee, lion Answer: lion
"
"wildebeest, bee",wildebeest,"Input: wildebeest, bee Answer: wildebeest
"
"bee, tuna",tuna,"Input: bee, tuna Answer: tuna
"
"bee, gorilla",gorilla,"Input: bee, gorilla Answer: gorilla
"
"bee, mule",mule,"Input: bee, mule Answer: mule
"
"bee, manatee",manatee,"Input: bee, manatee Answer: manatee
"
"sturgeon, bee",sturgeon,"Input: sturgeon, bee Answer: sturgeon
"
"bee, camel",camel,"Input: bee, camel Answer: camel
"
"elk, bee",elk,"Input: elk, bee Answer: elk
"
"bee, horse",horse,"Input: bee, horse Answer: horse
"
"cattle, bee",cattle,"Input: cattle, bee Answer: cattle
"
"shark, bee",shark,"Input: shark, bee Answer: shark
"
"elephant, bee",elephant,"Input: elephant, bee Answer: elephant
"
"bee, giraffe",giraffe,"Input: bee, giraffe Answer: giraffe
"
"moose, bee",moose,"Input: moose, bee Answer: moose
"
"bee, crocodile",crocodile,"Input: bee, crocodile Answer: crocodile
"
"bee, liger",liger,"Input: bee, liger Answer: liger
"
"bee, grizzly bear",grizzly bear,"Input: bee, grizzly bear Answer: grizzly bear
"
"bee, hippopotamus",hippopotamus,"Input: bee, hippopotamus Answer: hippopotamus
"
"whale shark, bee",whale shark,"Input: whale shark, bee Answer: whale shark
"
"killer whale, bee",killer whale,"Input: killer whale, bee Answer: killer whale
"
"bee, great white shark",great white shark,"Input: bee, great white shark Answer: great white shark
"
"sperm whale, bee",sperm whale,"Input: sperm whale, bee Answer: sperm whale
"
"polar bear, bee",polar bear,"Input: polar bear, bee Answer: polar bear
"
"bee, elephant",elephant,"Input: bee, elephant Answer: elephant
"
"rabbit, goldfish",rabbit,"Input: rabbit, goldfish Answer: rabbit
"
"goldfish, lobster",lobster,"Input: goldfish, lobster Answer: lobster
"
"goldfish, parrot",parrot,"Input: goldfish, parrot Answer: parrot
"
"cat, goldfish",cat,"Input: cat, goldfish Answer: cat
"
"largemouth bass, goldfish",largemouth bass,"Input: largemouth bass, goldfish Answer: largemouth bass
"
"goldfish, pelican",pelican,"Input: goldfish, pelican Answer: pelican
"
"koala, goldfish",koala,"Input: koala, goldfish Answer: koala
"
"goldfish, poodle",poodle,"Input: goldfish, poodle Answer: poodle
"
"goldfish, bald eagle",bald eagle,"Input: goldfish, bald eagle Answer: bald eagle
"
"dachshund, goldfish",dachshund,"Input: dachshund, goldfish Answer: dachshund
"
"goldfish, beagle",beagle,"Input: goldfish, beagle Answer: beagle
"
"koi, goldfish",koi,"Input: koi, goldfish Answer: koi
"
"cockapoo, goldfish",cockapoo,"Input: cockapoo, goldfish Answer: cockapoo
"
"goldfish, puppy",puppy,"Input: goldfish, puppy Answer: puppy
"
"raccoon, goldfish",raccoon,"Input: raccoon, goldfish Answer: raccoon
"
"common carp, goldfish",common carp,"Input: common carp, goldfish Answer: common carp
"
"pug, goldfish",pug,"Input: pug, goldfish Answer: pug
"
"goldfish, rat terrier",rat terrier,"Input: goldfish, rat terrier Answer: rat terrier
"
"goldfish, racoon",racoon,"Input: goldfish, racoon Answer: racoon
"
"sheltie, goldfish",sheltie,"Input: sheltie, goldfish Answer: sheltie
"
"goldfish, labradoodle",labradoodle,"Input: goldfish, labradoodle Answer: labradoodle
"
"goldendoodle, goldfish",goldendoodle,"Input: goldendoodle, goldfish Answer: goldendoodle
"
"collie, goldfish",collie,"Input: collie, goldfish Answer: collie
"
"coyote, goldfish",coyote,"Input: coyote, goldfish Answer: coyote
"
"dog, goldfish",dog,"Input: dog, goldfish Answer: dog
"
"goldfish, chamois",chamois,"Input: goldfish, chamois Answer: chamois
"
"goldfish, chinook",chinook,"Input: goldfish, chinook Answer: chinook
"
"human, goldfish",human,"Input: human, goldfish Answer: human
"
"octopus, goldfish",octopus,"Input: octopus, goldfish Answer: octopus
"
"alpaca, goldfish",alpaca,"Input: alpaca, goldfish Answer: alpaca
"
"goldfish, donkey",donkey,"Input: goldfish, donkey Answer: donkey
"
"pit bull, goldfish",pit bull,"Input: pit bull, goldfish Answer: pit bull
"
"bulldog, goldfish",bulldog,"Input: bulldog, goldfish Answer: bulldog
"
"goldfish, goat",goat,"Input: goldfish, goat Answer: goat
"
"goldfish, greyhound",greyhound,"Input: goldfish, greyhound Answer: greyhound
"
"goldfish, wombat",wombat,"Input: goldfish, wombat Answer: wombat
"
"goldfish, golden retriever",golden retriever,"Input: goldfish, golden retriever Answer: golden retriever
"
"leopard, goldfish",leopard,"Input: leopard, goldfish Answer: leopard
"
"goldfish, capybara",capybara,"Input: goldfish, capybara Answer: capybara
"
"goldfish, boxer",boxer,"Input: goldfish, boxer Answer: boxer
"
"chimpanzee, goldfish",chimpanzee,"Input: chimpanzee, goldfish Answer: chimpanzee
"
"cougar, goldfish",cougar,"Input: cougar, goldfish Answer: cougar
"
"goldfish, tortoise",tortoise,"Input: goldfish, tortoise Answer: tortoise
"
"deer, goldfish",deer,"Input: deer, goldfish Answer: deer
"
"goldfish, wolf",wolf,"Input: goldfish, wolf Answer: wolf
"
"cheetah, goldfish",cheetah,"Input: cheetah, goldfish Answer: cheetah
"
"goldfish, turtle",turtle,"Input: goldfish, turtle Answer: turtle
"
"goldfish, orangutan",orangutan,"Input: goldfish, orangutan Answer: orangutan
"
"wild boar, goldfish",wild boar,"Input: wild boar, goldfish Answer: wild boar
"
"bull shark, goldfish",bull shark,"Input: bull shark, goldfish Answer: bull shark
"
"goldfish, llama",llama,"Input: goldfish, llama Answer: llama
"
"goldfish, bear",bear,"Input: goldfish, bear Answer: bear
"
"pony, goldfish",pony,"Input: pony, goldfish Answer: pony
"
"goldfish, tiger",tiger,"Input: goldfish, tiger Answer: tiger
"
"sea lion, goldfish",sea lion,"Input: sea lion, goldfish Answer: sea lion
"
"jaguar, goldfish",jaguar,"Input: jaguar, goldfish Answer: jaguar
"
"goldfish, lion",lion,"Input: goldfish, lion Answer: lion
"
"wildebeest, goldfish",wildebeest,"Input: wildebeest, goldfish Answer: wildebeest
"
"tuna, goldfish",tuna,"Input: tuna, goldfish Answer: tuna
"
"gorilla, goldfish",gorilla,"Input: gorilla, goldfish Answer: gorilla
"
"mule, goldfish",mule,"Input: mule, goldfish Answer: mule
"
"goldfish, manatee",manatee,"Input: goldfish, manatee Answer: manatee
"
"goldfish, sturgeon",sturgeon,"Input: goldfish, sturgeon Answer: sturgeon
"
"camel, goldfish",camel,"Input: camel, goldfish Answer: camel
"
"goldfish, elk",elk,"Input: goldfish, elk Answer: elk
"
"horse, goldfish",horse,"Input: horse, goldfish Answer: horse
"
"goldfish, cattle",cattle,"Input: goldfish, cattle Answer: cattle
"
"goldfish, shark",shark,"Input: goldfish, shark Answer: shark
"
"elephant, goldfish",elephant,"Input: elephant, goldfish Answer: elephant
"
"goldfish, giraffe",giraffe,"Input: goldfish, giraffe Answer: giraffe
"
"moose, goldfish",moose,"Input: moose, goldfish Answer: moose
"
"crocodile, goldfish",crocodile,"Input: crocodile, goldfish Answer: crocodile
"
"goldfish, liger",liger,"Input: goldfish, liger Answer: liger
"
"grizzly bear, goldfish",grizzly bear,"Input: grizzly bear, goldfish Answer: grizzly bear
"
"goldfish, hippopotamus",hippopotamus,"Input: goldfish, hippopotamus Answer: hippopotamus
"
"whale shark, goldfish",whale shark,"Input: whale shark, goldfish Answer: whale shark
"
"killer whale, goldfish",killer whale,"Input: killer whale, goldfish Answer: killer whale
"
"goldfish, great white shark",great white shark,"Input: goldfish, great white shark Answer: great white shark
"
"sperm whale, goldfish",sperm whale,"Input: sperm whale, goldfish Answer: sperm whale
"
"goldfish, polar bear",polar bear,"Input: goldfish, polar bear Answer: polar bear
"
"goldfish, elephant",elephant,"Input: goldfish, elephant Answer: elephant
"
"flea, rabbit",rabbit,"Input: flea, rabbit Answer: rabbit
"
"lobster, flea",lobster,"Input: lobster, flea Answer: lobster
"
"parrot, flea",parrot,"Input: parrot, flea Answer: parrot
"
"cat, flea",cat,"Input: cat, flea Answer: cat
"
"flea, largemouth bass",largemouth bass,"Input: flea, largemouth bass Answer: largemouth bass
"
"flea, pelican",pelican,"Input: flea, pelican Answer: pelican
"
"koala, flea",koala,"Input: koala, flea Answer: koala
"
"flea, poodle",poodle,"Input: flea, poodle Answer: poodle
"
"bald eagle, flea",bald eagle,"Input: bald eagle, flea Answer: bald eagle
"
"flea, dachshund",dachshund,"Input: flea, dachshund Answer: dachshund
"
"flea, beagle",beagle,"Input: flea, beagle Answer: beagle
"
"flea, koi",koi,"Input: flea, koi Answer: koi
"
"cockapoo, flea",cockapoo,"Input: cockapoo, flea Answer: cockapoo
"
"flea, puppy",puppy,"Input: flea, puppy Answer: puppy
"
"flea, raccoon",raccoon,"Input: flea, raccoon Answer: raccoon
"
"flea, common carp",common carp,"Input: flea, common carp Answer: common carp
"
"pug, flea",pug,"Input: pug, flea Answer: pug
"
"flea, rat terrier",rat terrier,"Input: flea, rat terrier Answer: rat terrier
"
"racoon, flea",racoon,"Input: racoon, flea Answer: racoon
"
"flea, sheltie",sheltie,"Input: flea, sheltie Answer: sheltie
"
"labradoodle, flea",labradoodle,"Input: labradoodle, flea Answer: labradoodle
"
"flea, goldendoodle",goldendoodle,"Input: flea, goldendoodle Answer: goldendoodle
"
"collie, flea",collie,"Input: collie, flea Answer: collie
"
"coyote, flea",coyote,"Input: coyote, flea Answer: coyote
"
"flea, dog",dog,"Input: flea, dog Answer: dog
"
"flea, chamois",chamois,"Input: flea, chamois Answer: chamois
"
"chinook, flea",chinook,"Input: chinook, flea Answer: chinook
"
"human, flea",human,"Input: human, flea Answer: human
"
"flea, octopus",octopus,"Input: flea, octopus Answer: octopus
"
"alpaca, flea",alpaca,"Input: alpaca, flea Answer: alpaca
"
"donkey, flea",donkey,"Input: donkey, flea Answer: donkey
"
"flea, pit bull",pit bull,"Input: flea, pit bull Answer: pit bull
"
"bulldog, flea",bulldog,"Input: bulldog, flea Answer: bulldog
"
"flea, goat",goat,"Input: flea, goat Answer: goat
"
"flea, greyhound",greyhound,"Input: flea, greyhound Answer: greyhound
"
"flea, wombat",wombat,"Input: flea, wombat Answer: wombat
"
"golden retriever, flea",golden retriever,"Input: golden retriever, flea Answer: golden retriever
"
"flea, leopard",leopard,"Input: flea, leopard Answer: leopard
"
"capybara, flea",capybara,"Input: capybara, flea Answer: capybara
"
"boxer, flea",boxer,"Input: boxer, flea Answer: boxer
"
"chimpanzee, flea",chimpanzee,"Input: chimpanzee, flea Answer: chimpanzee
"
"cougar, flea",cougar,"Input: cougar, flea Answer: cougar
"
"flea, tortoise",tortoise,"Input: flea, tortoise Answer: tortoise
"
"deer, flea",deer,"Input: deer, flea Answer: deer
"
"wolf, flea",wolf,"Input: wolf, flea Answer: wolf
"
"cheetah, flea",cheetah,"Input: cheetah, flea Answer: cheetah
"
"turtle, flea",turtle,"Input: turtle, flea Answer: turtle
"
"flea, orangutan",orangutan,"Input: flea, orangutan Answer: orangutan
"
"flea, wild boar",wild boar,"Input: flea, wild boar Answer: wild boar
"
"flea, bull shark",bull shark,"Input: flea, bull shark Answer: bull shark
"
"llama, flea",llama,"Input: llama, flea Answer: llama
"
"flea, bear",bear,"Input: flea, bear Answer: bear
"
"flea, pony",pony,"Input: flea, pony Answer: pony
"
"tiger, flea",tiger,"Input: tiger, flea Answer: tiger
"
"sea lion, flea",sea lion,"Input: sea lion, flea Answer: sea lion
"
"flea, jaguar",jaguar,"Input: flea, jaguar Answer: jaguar
"
"flea, lion",lion,"Input: flea, lion Answer: lion
"
"flea, wildebeest",wildebeest,"Input: flea, wildebeest Answer: wildebeest
"
"flea, tuna",tuna,"Input: flea, tuna Answer: tuna
"
"flea, gorilla",gorilla,"Input: flea, gorilla Answer: gorilla
"
"mule, flea",mule,"Input: mule, flea Answer: mule
"
"manatee, flea",manatee,"Input: manatee, flea Answer: manatee
"
"flea, sturgeon",sturgeon,"Input: flea, sturgeon Answer: sturgeon
"
"camel, flea",camel,"Input: camel, flea Answer: camel
"
"elk, flea",elk,"Input: elk, flea Answer: elk
"
"horse, flea",horse,"Input: horse, flea Answer: horse
"
"cattle, flea",cattle,"Input: cattle, flea Answer: cattle
"
"shark, flea",shark,"Input: shark, flea Answer: shark
"
"flea, elephant",elephant,"Input: flea, elephant Answer: elephant
"
"flea, giraffe",giraffe,"Input: flea, giraffe Answer: giraffe
"
"moose, flea",moose,"Input: moose, flea Answer: moose
"
"flea, crocodile",crocodile,"Input: flea, crocodile Answer: crocodile
"
"flea, liger",liger,"Input: flea, liger Answer: liger
"
"grizzly bear, flea",grizzly bear,"Input: grizzly bear, flea Answer: grizzly bear
"
