input,output,text
center,right,"Input: center Answer: right
"
unworldly,worldly,"Input: unworldly Answer: worldly
"
insincere,sincere,"Input: insincere Answer: sincere
"
disbelieve,believe,"Input: disbelieve Answer: believe
"
middle,end,"Input: middle Answer: end
"
breathing,breathless,"Input: breathing Answer: breathless
"
shared,unshared,"Input: shared Answer: unshared
"
minimally,maximally,"Input: minimally Answer: maximally
"
inefficient,efficient,"Input: inefficient Answer: efficient
"
unaccompanied,accompanied,"Input: unaccompanied Answer: accompanied
"
inside,outside,"Input: inside Answer: outside
"
depreciation,appreciation,"Input: depreciation Answer: appreciation
"
manual,automatic,"Input: manual Answer: automatic
"
disembark,embark,"Input: disembark Answer: embark
"
crooked,straight,"Input: crooked Answer: straight
"
distant,close,"Input: distant Answer: close
"
association,disassociation,"Input: association Answer: disassociation
"
sell,buy,"Input: sell Answer: buy
"
headed,headless,"Input: headed Answer: headless
"
propriety,impropriety,"Input: propriety Answer: impropriety
"
lower,raise,"Input: lower Answer: raise
"
uncombined,combined,"Input: uncombined Answer: combined
"
passionate,passionless,"Input: passionate Answer: passionless
"
inelegant,elegant,"Input: inelegant Answer: elegant
"
last,first,"Input: last Answer: first
"
hopeful,hopeless,"Input: hopeful Answer: hopeless
"
unfruitful,fruitful,"Input: unfruitful Answer: fruitful
"
disorganized,organized,"Input: disorganized Answer: organized
"
atomistic,holistic,"Input: atomistic Answer: holistic
"
determined,undetermined,"Input: determined Answer: undetermined
"
foe,friend,"Input: foe Answer: friend
"
concealing,revealing,"Input: concealing Answer: revealing
"
hopefully,hopelessly,"Input: hopefully Answer: hopelessly
"
opaque,clear,"Input: opaque Answer: clear
"
lowered,raised,"Input: lowered Answer: raised
"
fine,coarse,"Input: fine Answer: coarse
"
sadness,happiness,"Input: sadness Answer: happiness
"
unarmed,armed,"Input: unarmed Answer: armed
"
temperate,intemperate,"Input: temperate Answer: intemperate
"
marked,unmarked,"Input: marked Answer: unmarked
"
pro,anti,"Input: pro Answer: anti
"
acute,chronic,"Input: acute Answer: chronic
"
exhausted,unexhausted,"Input: exhausted Answer: unexhausted
"
tender,tough,"Input: tender Answer: tough
"
immobile,mobile,"Input: immobile Answer: mobile
"
heterogeneity,homogeneity,"Input: heterogeneity Answer: homogeneity
"
feed,starve,"Input: feed Answer: starve
"
unnatural,natural,"Input: unnatural Answer: natural
"
preventive,permissive,"Input: preventive Answer: permissive
"
intolerance,tolerance,"Input: intolerance Answer: tolerance
"
disloyal,loyal,"Input: disloyal Answer: loyal
"
uninhibited,inhibited,"Input: uninhibited Answer: inhibited
"
nonspecific,specific,"Input: nonspecific Answer: specific
"
happiness,sadness,"Input: happiness Answer: sadness
"
autologous,homologous,"Input: autologous Answer: homologous
"
more,less,"Input: more Answer: less
"
reputable,disreputable,"Input: reputable Answer: disreputable
"
aft,fore,"Input: aft Answer: fore
"
unbalance,balance,"Input: unbalance Answer: balance
"
synchronous,asynchronous,"Input: synchronous Answer: asynchronous
"
necessitate,obviate,"Input: necessitate Answer: obviate
"
experience,inexperience,"Input: experience Answer: inexperience
"
unblock,block,"Input: unblock Answer: block
"
varietal,generic,"Input: varietal Answer: generic
"
monism,pluralism,"Input: monism Answer: pluralism
"
bull,bear,"Input: bull Answer: bear
"
second,first,"Input: second Answer: first
"
creditor,debtor,"Input: creditor Answer: debtor
"
present,past,"Input: present Answer: past
"
turned,unturned,"Input: turned Answer: unturned
"
inflexible,flexible,"Input: inflexible Answer: flexible
"
no,all,"Input: no Answer: all
"
increment,decrement,"Input: increment Answer: decrement
"
unstained,stained,"Input: unstained Answer: stained
"
careless,careful,"Input: careless Answer: careful
"
consciousness,unconsciousness,"Input: consciousness Answer: unconsciousness
"
applaud,boo,"Input: applaud Answer: boo
"
outer,inner,"Input: outer Answer: inner
"
heedful,heedless,"Input: heedful Answer: heedless
"
fat,thin,"Input: fat Answer: thin
"
effectiveness,ineffectiveness,"Input: effectiveness Answer: ineffectiveness
"
patronize,boycott,"Input: patronize Answer: boycott
"
merciless,merciful,"Input: merciless Answer: merciful
"
dissociate,associate,"Input: dissociate Answer: associate
"
unemployment,employment,"Input: unemployment Answer: employment
"
enthusiastic,unenthusiastic,"Input: enthusiastic Answer: unenthusiastic
"
predictable,unpredictable,"Input: predictable Answer: unpredictable
"
fire,hire,"Input: fire Answer: hire
"
explicitly,implicitly,"Input: explicitly Answer: implicitly
"
stingy,generous,"Input: stingy Answer: generous
"
nonaligned,aligned,"Input: nonaligned Answer: aligned
"
rejuvenate,age,"Input: rejuvenate Answer: age
"
luckily,unluckily,"Input: luckily Answer: unluckily
"
melted,unmelted,"Input: melted Answer: unmelted
"
persistent,caducous,"Input: persistent Answer: caducous
"
incomprehension,comprehension,"Input: incomprehension Answer: comprehension
"
like,unlike,"Input: like Answer: unlike
"
unavailability,availability,"Input: unavailability Answer: availability
"
superiority,inferiority,"Input: superiority Answer: inferiority
"
relevance,irrelevance,"Input: relevance Answer: irrelevance
"
awkward,graceful,"Input: awkward Answer: graceful
"
extant,extinct,"Input: extant Answer: extinct
"
distributive,collective,"Input: distributive Answer: collective
"
cross,uncross,"Input: cross Answer: uncross
"
insubordination,subordination,"Input: insubordination Answer: subordination
"
run,idle,"Input: run Answer: idle
"
significantly,insignificantly,"Input: significantly Answer: insignificantly
"
unmade,made,"Input: unmade Answer: made
"
competence,incompetence,"Input: competence Answer: incompetence
"
conventional,nuclear,"Input: conventional Answer: nuclear
"
stretch,shrink,"Input: stretch Answer: shrink
"
meager,ample,"Input: meager Answer: ample
"
recessive,dominant,"Input: recessive Answer: dominant
"
notice,ignore,"Input: notice Answer: ignore
"
bearing,nonbearing,"Input: bearing Answer: nonbearing
"
small,large,"Input: small Answer: large
"
suffix,prefix,"Input: suffix Answer: prefix
"
regularity,irregularity,"Input: regularity Answer: irregularity
"
imprecisely,precisely,"Input: imprecisely Answer: precisely
"
thinness,thickness,"Input: thinness Answer: thickness
"
officially,unofficially,"Input: officially Answer: unofficially
"
fair,unfair,"Input: fair Answer: unfair
"
forget,mind,"Input: forget Answer: mind
"
undetected,detected,"Input: undetected Answer: detected
"
internationalism,nationalism,"Input: internationalism Answer: nationalism
"
unclean,clean,"Input: unclean Answer: clean
"
unwelcome,welcome,"Input: unwelcome Answer: welcome
"
vowel,consonant,"Input: vowel Answer: consonant
"
weakening,strengthening,"Input: weakening Answer: strengthening
"
loudly,softly,"Input: loudly Answer: softly
"
intervention,nonintervention,"Input: intervention Answer: nonintervention
"
pleased,displeased,"Input: pleased Answer: displeased
"
unfrozen,frozen,"Input: unfrozen Answer: frozen
"
patiently,impatiently,"Input: patiently Answer: impatiently
"
former,latter,"Input: former Answer: latter
"
studio,location,"Input: studio Answer: location
"
less,more,"Input: less Answer: more
"
unofficially,officially,"Input: unofficially Answer: officially
"
northern,southern,"Input: northern Answer: southern
"
agitate,calm,"Input: agitate Answer: calm
"
covered,bare,"Input: covered Answer: bare
"
gravity,levity,"Input: gravity Answer: levity
"
gradual,sudden,"Input: gradual Answer: sudden
"
loud,soft,"Input: loud Answer: soft
"
divide,multiply,"Input: divide Answer: multiply
"
nadir,zenith,"Input: nadir Answer: zenith
"
reasonably,unreasonably,"Input: reasonably Answer: unreasonably
"
disappear,appear,"Input: disappear Answer: appear
"
figurative,literal,"Input: figurative Answer: literal
"
obey,disobey,"Input: obey Answer: disobey
"
utility,inutility,"Input: utility Answer: inutility
"
uncut,cut,"Input: uncut Answer: cut
"
closeness,openness,"Input: closeness Answer: openness
"
revolutionary,counterrevolutionary,"Input: revolutionary Answer: counterrevolutionary
"
unsteady,steady,"Input: unsteady Answer: steady
"
intransitive,transitive,"Input: intransitive Answer: transitive
"
unconvinced,convinced,"Input: unconvinced Answer: convinced
"
inductive,deductive,"Input: inductive Answer: deductive
"
yin,yang,"Input: yin Answer: yang
"
arming,disarming,"Input: arming Answer: disarming
"
reliable,unreliable,"Input: reliable Answer: unreliable
"
merciful,merciless,"Input: merciful Answer: merciless
"
unclothed,clothed,"Input: unclothed Answer: clothed
"
atypically,typically,"Input: atypically Answer: typically
"
acquit,convict,"Input: acquit Answer: convict
"
promote,demote,"Input: promote Answer: demote
"
unreliable,reliable,"Input: unreliable Answer: reliable
"
dark,light,"Input: dark Answer: light
"
enthrone,dethrone,"Input: enthrone Answer: dethrone
"
topless,topped,"Input: topless Answer: topped
"
accuracy,inaccuracy,"Input: accuracy Answer: inaccuracy
"
inaccessibility,accessibility,"Input: inaccessibility Answer: accessibility
"
lesser,greater,"Input: lesser Answer: greater
"
amphoteric,alkaline,"Input: amphoteric Answer: alkaline
"
nonexplosive,explosive,"Input: nonexplosive Answer: explosive
"
lovable,hateful,"Input: lovable Answer: hateful
"
powerlessness,power,"Input: powerlessness Answer: power
"
neutral,positive,"Input: neutral Answer: positive
"
sensory,extrasensory,"Input: sensory Answer: extrasensory
"
immoral,moral,"Input: immoral Answer: moral
"
prospective,retrospective,"Input: prospective Answer: retrospective
"
unmotivated,motivated,"Input: unmotivated Answer: motivated
"
paternal,maternal,"Input: paternal Answer: maternal
"
immutable,mutable,"Input: immutable Answer: mutable
"
nonhuman,human,"Input: nonhuman Answer: human
"
unconscious,conscious,"Input: unconscious Answer: conscious
"
institutional,noninstitutional,"Input: institutional Answer: noninstitutional
"
satisfaction,dissatisfaction,"Input: satisfaction Answer: dissatisfaction
"
congenial,uncongenial,"Input: congenial Answer: uncongenial
"
unashamed,ashamed,"Input: unashamed Answer: ashamed
"
advance,back,"Input: advance Answer: back
"
order,disorder,"Input: order Answer: disorder
"
imperfect,perfect,"Input: imperfect Answer: perfect
"
relax,tense,"Input: relax Answer: tense
"
divest,invest,"Input: divest Answer: invest
"
dove,hawk,"Input: dove Answer: hawk
"
comprehensible,incomprehensible,"Input: comprehensible Answer: incomprehensible
"
unloved,loved,"Input: unloved Answer: loved
"
win,lose,"Input: win Answer: lose
"
intolerably,tolerably,"Input: intolerably Answer: tolerably
"
impalpable,palpable,"Input: impalpable Answer: palpable
"
flatter,disparage,"Input: flatter Answer: disparage
"
unpopularity,popularity,"Input: unpopularity Answer: popularity
"
politic,impolitic,"Input: politic Answer: impolitic
"
biennial,annual,"Input: biennial Answer: annual
"
repute,disrepute,"Input: repute Answer: disrepute
"
joyless,joyous,"Input: joyless Answer: joyous
"
minimize,maximize,"Input: minimize Answer: maximize
"
isometric,isotonic,"Input: isometric Answer: isotonic
"
intrastate,interstate,"Input: intrastate Answer: interstate
"
freelance,salaried,"Input: freelance Answer: salaried
"
indoors,outdoors,"Input: indoors Answer: outdoors
"
please,displease,"Input: please Answer: displease
"
enlightened,unenlightened,"Input: enlightened Answer: unenlightened
"
pack,unpack,"Input: pack Answer: unpack
"
unstructured,structured,"Input: unstructured Answer: structured
"
incomprehensible,comprehensible,"Input: incomprehensible Answer: comprehensible
"
counterfeit,genuine,"Input: counterfeit Answer: genuine
"
altered,unaltered,"Input: altered Answer: unaltered
"
courtesy,discourtesy,"Input: courtesy Answer: discourtesy
"
downwards,upwards,"Input: downwards Answer: upwards
"
absence,presence,"Input: absence Answer: presence
"
unsupported,supported,"Input: unsupported Answer: supported
"
intelligent,unintelligent,"Input: intelligent Answer: unintelligent
"
extraordinary,ordinary,"Input: extraordinary Answer: ordinary
"
arrive,leave,"Input: arrive Answer: leave
"
endogenous,exogenous,"Input: endogenous Answer: exogenous
"
hurried,unhurried,"Input: hurried Answer: unhurried
"
untangled,tangled,"Input: untangled Answer: tangled
"
unethical,ethical,"Input: unethical Answer: ethical
"
cauline,radical,"Input: cauline Answer: radical
"
unequivocal,equivocal,"Input: unequivocal Answer: equivocal
"
generosity,stinginess,"Input: generosity Answer: stinginess
"
leave,arrive,"Input: leave Answer: arrive
"
consecrated,desecrated,"Input: consecrated Answer: desecrated
"
geometrically,linearly,"Input: geometrically Answer: linearly
"
thoughtful,thoughtless,"Input: thoughtful Answer: thoughtless
"
uncharged,charged,"Input: uncharged Answer: charged
"
defined,undefined,"Input: defined Answer: undefined
"
indispensable,dispensable,"Input: indispensable Answer: dispensable
"
divergent,convergent,"Input: divergent Answer: convergent
"
nonclassical,classical,"Input: nonclassical Answer: classical
"
unsurprised,surprised,"Input: unsurprised Answer: surprised
"
undramatic,dramatic,"Input: undramatic Answer: dramatic
"
liked,disliked,"Input: liked Answer: disliked
"
oblique,parallel,"Input: oblique Answer: parallel
"
responsible,irresponsible,"Input: responsible Answer: irresponsible
"
unprofessional,professional,"Input: unprofessional Answer: professional
"
immeasurable,measurable,"Input: immeasurable Answer: measurable
"
equality,inequality,"Input: equality Answer: inequality
"
descriptive,prescriptive,"Input: descriptive Answer: prescriptive
"
nephew,niece,"Input: nephew Answer: niece
"
unwrap,wrap,"Input: unwrap Answer: wrap
"
capable,incapable,"Input: capable Answer: incapable
"
unreserved,reserved,"Input: unreserved Answer: reserved
"
tragedy,comedy,"Input: tragedy Answer: comedy
"
niece,nephew,"Input: niece Answer: nephew
"
coastal,inland,"Input: coastal Answer: inland
"
indiscriminate,discriminate,"Input: indiscriminate Answer: discriminate
"
inhumane,humane,"Input: inhumane Answer: humane
"
finished,unfinished,"Input: finished Answer: unfinished
"
pleasantly,unpleasantly,"Input: pleasantly Answer: unpleasantly
"
uncooperative,cooperative,"Input: uncooperative Answer: cooperative
"
favorable,unfavorable,"Input: favorable Answer: unfavorable
"
joyful,sorrowful,"Input: joyful Answer: sorrowful
"
dry,sweet,"Input: dry Answer: sweet
"
inflow,outflow,"Input: inflow Answer: outflow
"
heavily,lightly,"Input: heavily Answer: lightly
"
paved,unpaved,"Input: paved Answer: unpaved
"
colored,uncolored,"Input: colored Answer: uncolored
"
closed,open,"Input: closed Answer: open
"
punitive,rehabilitative,"Input: punitive Answer: rehabilitative
"
voluntarily,involuntarily,"Input: voluntarily Answer: involuntarily
"
territorial,extraterritorial,"Input: territorial Answer: extraterritorial
"
parasite,host,"Input: parasite Answer: host
"
incomplete,complete,"Input: incomplete Answer: complete
"
qualify,disqualify,"Input: qualify Answer: disqualify
"
unguided,guided,"Input: unguided Answer: guided
"
irrevocable,revocable,"Input: irrevocable Answer: revocable
"
impractical,practical,"Input: impractical Answer: practical
"
inconstancy,constancy,"Input: inconstancy Answer: constancy
"
potential,actual,"Input: potential Answer: actual
"
loser,winner,"Input: loser Answer: winner
"
bisexual,homosexual,"Input: bisexual Answer: homosexual
"
undefined,defined,"Input: undefined Answer: defined
"
defense,offense,"Input: defense Answer: offense
"
nonpregnant,pregnant,"Input: nonpregnant Answer: pregnant
"
tire,refresh,"Input: tire Answer: refresh
"
incompetent,competent,"Input: incompetent Answer: competent
"
comfortably,uncomfortably,"Input: comfortably Answer: uncomfortably
"
negligent,diligent,"Input: negligent Answer: diligent
"
lowborn,noble,"Input: lowborn Answer: noble
"
critically,uncritically,"Input: critically Answer: uncritically
"
opacity,transparency,"Input: opacity Answer: transparency
"
aqueous,igneous,"Input: aqueous Answer: igneous
"
intrinsic,extrinsic,"Input: intrinsic Answer: extrinsic
"
acquaintance,stranger,"Input: acquaintance Answer: stranger
"
leading,following,"Input: leading Answer: following
"
harmonious,inharmonious,"Input: harmonious Answer: inharmonious
"
malnourished,nourished,"Input: malnourished Answer: nourished
"
ambitious,unambitious,"Input: ambitious Answer: unambitious
"
uncritically,critically,"Input: uncritically Answer: critically
"
manage,fail,"Input: manage Answer: fail
"
unstuck,stuck,"Input: unstuck Answer: stuck
"
untrained,trained,"Input: untrained Answer: trained
"
retail,wholesale,"Input: retail Answer: wholesale
"
cathode,anode,"Input: cathode Answer: anode
"
ordinal,cardinal,"Input: ordinal Answer: cardinal
"
invulnerable,vulnerable,"Input: invulnerable Answer: vulnerable
"
windward,leeward,"Input: windward Answer: leeward
"
resolute,irresolute,"Input: resolute Answer: irresolute
"
ascending,descending,"Input: ascending Answer: descending
"
roughen,smooth,"Input: roughen Answer: smooth
"
indicate,contraindicate,"Input: indicate Answer: contraindicate
"
principled,unprincipled,"Input: principled Answer: unprincipled
"
informed,uninformed,"Input: informed Answer: uninformed
"
cautiously,incautiously,"Input: cautiously Answer: incautiously
"
inconsistent,consistent,"Input: inconsistent Answer: consistent
"
domestic,foreign,"Input: domestic Answer: foreign
"
prosecute,defend,"Input: prosecute Answer: defend
"
strong,weak,"Input: strong Answer: weak
"
civil,sidereal,"Input: civil Answer: sidereal
"
eastern,western,"Input: eastern Answer: western
"
painless,painful,"Input: painless Answer: painful
"
passive,active,"Input: passive Answer: active
"
down,up,"Input: down Answer: up
"
unappealing,appealing,"Input: unappealing Answer: appealing
"
father,mother,"Input: father Answer: mother
"
unbelief,belief,"Input: unbelief Answer: belief
"
continued,discontinued,"Input: continued Answer: discontinued
"
confined,invasive,"Input: confined Answer: invasive
"
classical,nonclassical,"Input: classical Answer: nonclassical
"
uncoil,coil,"Input: uncoil Answer: coil
"
cleared,uncleared,"Input: cleared Answer: uncleared
"
son,daughter,"Input: son Answer: daughter
"
extended,unextended,"Input: extended Answer: unextended
"
diligent,negligent,"Input: diligent Answer: negligent
"
enjoy,suffer,"Input: enjoy Answer: suffer
"
extraterritorial,territorial,"Input: extraterritorial Answer: territorial
"
delicate,rugged,"Input: delicate Answer: rugged
"
existence,nonexistence,"Input: existence Answer: nonexistence
"
indistinct,distinct,"Input: indistinct Answer: distinct
"
incautiously,cautiously,"Input: incautiously Answer: cautiously
"
untrustworthy,trustworthy,"Input: untrustworthy Answer: trustworthy
"
patriotic,unpatriotic,"Input: patriotic Answer: unpatriotic
"
commercial,noncommercial,"Input: commercial Answer: noncommercial
"
freeze,boil,"Input: freeze Answer: boil
"
commonality,individuality,"Input: commonality Answer: individuality
"
unfaithfulness,faithfulness,"Input: unfaithfulness Answer: faithfulness
"
blame,absolve,"Input: blame Answer: absolve
"
war,peace,"Input: war Answer: peace
"
distal,proximal,"Input: distal Answer: proximal
"
atonic,tonic,"Input: atonic Answer: tonic
"
outpatient,inpatient,"Input: outpatient Answer: inpatient
"
looseness,tightness,"Input: looseness Answer: tightness
"
addressed,unaddressed,"Input: addressed Answer: unaddressed
"
unknowable,knowable,"Input: unknowable Answer: knowable
"
exclude,include,"Input: exclude Answer: include
"
correctly,incorrectly,"Input: correctly Answer: incorrectly
"
significant,insignificant,"Input: significant Answer: insignificant
"
thoughtfully,thoughtlessly,"Input: thoughtfully Answer: thoughtlessly
"
earned,unearned,"Input: earned Answer: unearned
"
expensive,cheap,"Input: expensive Answer: cheap
"
impersonally,personally,"Input: impersonally Answer: personally
"
worthlessness,worth,"Input: worthlessness Answer: worth
"
instability,stability,"Input: instability Answer: stability
"
inattentive,attentive,"Input: inattentive Answer: attentive
"
empirically,theoretically,"Input: empirically Answer: theoretically
"
inadequacy,adequacy,"Input: inadequacy Answer: adequacy
"
masculinity,femininity,"Input: masculinity Answer: femininity
"
unsure,sure,"Input: unsure Answer: sure
"
sour,sweet,"Input: sour Answer: sweet
"
worth,worthlessness,"Input: worth Answer: worthlessness
"
beseeching,imperative,"Input: beseeching Answer: imperative
"
matriarchal,patriarchal,"Input: matriarchal Answer: patriarchal
"
inefficacy,efficacy,"Input: inefficacy Answer: efficacy
"
discontinued,continued,"Input: discontinued Answer: continued
"
lighten,darken,"Input: lighten Answer: darken
"
contraindication,indication,"Input: contraindication Answer: indication
"
retrospective,prospective,"Input: retrospective Answer: prospective
"
endemic,epidemic,"Input: endemic Answer: epidemic
"
permanence,impermanence,"Input: permanence Answer: impermanence
"
unwritten,written,"Input: unwritten Answer: written
"
separate,joint,"Input: separate Answer: joint
"
rush,delay,"Input: rush Answer: delay
"
complaining,uncomplaining,"Input: complaining Answer: uncomplaining
"
used,misused,"Input: used Answer: misused
"
straighten,bend,"Input: straighten Answer: bend
"
adequately,inadequately,"Input: adequately Answer: inadequately
"
linger,rush,"Input: linger Answer: rush
"
inferior,superior,"Input: inferior Answer: superior
"
consistently,inconsistently,"Input: consistently Answer: inconsistently
"
physical,mental,"Input: physical Answer: mental
"
mistrust,trust,"Input: mistrust Answer: trust
"
avascular,vascular,"Input: avascular Answer: vascular
"
rounded,angular,"Input: rounded Answer: angular
"
unpaid,paid,"Input: unpaid Answer: paid
"
stimulate,stifle,"Input: stimulate Answer: stifle
"
development,nondevelopment,"Input: development Answer: nondevelopment
"
ascent,descent,"Input: ascent Answer: descent
"
likely,unlikely,"Input: likely Answer: unlikely
"
undignified,dignified,"Input: undignified Answer: dignified
"
advantageous,disadvantageous,"Input: advantageous Answer: disadvantageous
"
ordinary,extraordinary,"Input: ordinary Answer: extraordinary
"
multiform,uniform,"Input: multiform Answer: uniform
"
cephalic,caudal,"Input: cephalic Answer: caudal
"
worthy,unworthy,"Input: worthy Answer: unworthy
"
member,nonmember,"Input: member Answer: nonmember
"
despair,hope,"Input: despair Answer: hope
"
extensive,intensive,"Input: extensive Answer: intensive
"
infallibility,fallibility,"Input: infallibility Answer: fallibility
"
adoptive,biological,"Input: adoptive Answer: biological
"
unassisted,assisted,"Input: unassisted Answer: assisted
"
patience,impatience,"Input: patience Answer: impatience
"
perennial,annual,"Input: perennial Answer: annual
"
potent,impotent,"Input: potent Answer: impotent
"
superior,inferior,"Input: superior Answer: inferior
"
below,above,"Input: below Answer: above
"
unpaved,paved,"Input: unpaved Answer: paved
"
adorned,unadorned,"Input: adorned Answer: unadorned
"
nonracial,racial,"Input: nonracial Answer: racial
"
cover,uncover,"Input: cover Answer: uncover
"
uncontaminated,contaminated,"Input: uncontaminated Answer: contaminated
"
insensitivity,sensitivity,"Input: insensitivity Answer: sensitivity
"
wasteful,thrifty,"Input: wasteful Answer: thrifty
"
chromatic,diatonic,"Input: chromatic Answer: diatonic
"
complexity,simplicity,"Input: complexity Answer: simplicity
"
heuristic,algorithmic,"Input: heuristic Answer: algorithmic
"
abstain,consume,"Input: abstain Answer: consume
"
purity,impurity,"Input: purity Answer: impurity
"
approbation,disapprobation,"Input: approbation Answer: disapprobation
"
frivolity,seriousness,"Input: frivolity Answer: seriousness
"
controversial,uncontroversial,"Input: controversial Answer: uncontroversial
"
unrefined,refined,"Input: unrefined Answer: refined
"
unregistered,registered,"Input: unregistered Answer: registered
"
probable,improbable,"Input: probable Answer: improbable
"
discipline,indiscipline,"Input: discipline Answer: indiscipline
"
dissonance,harmony,"Input: dissonance Answer: harmony
"
rehabilitative,punitive,"Input: rehabilitative Answer: punitive
"
uncultivated,cultivated,"Input: uncultivated Answer: cultivated
"
restrained,unrestrained,"Input: restrained Answer: unrestrained
"
extension,flexion,"Input: extension Answer: flexion
"
concern,unconcern,"Input: concern Answer: unconcern
"
unaddressed,addressed,"Input: unaddressed Answer: addressed
"
disobedience,obedience,"Input: disobedience Answer: obedience
"
unfixed,fixed,"Input: unfixed Answer: fixed
"
inshore,offshore,"Input: inshore Answer: offshore
"
obligate,facultative,"Input: obligate Answer: facultative
"
wisdom,folly,"Input: wisdom Answer: folly
"
boy,girl,"Input: boy Answer: girl
"
unimportance,importance,"Input: unimportance Answer: importance
"
fastened,unfastened,"Input: fastened Answer: unfastened
"
unloaded,loaded,"Input: unloaded Answer: loaded
"
unaware,aware,"Input: unaware Answer: aware
"
unjustly,justly,"Input: unjustly Answer: justly
"
toxic,nontoxic,"Input: toxic Answer: nontoxic
"
variable,invariable,"Input: variable Answer: invariable
"
narrowing,widening,"Input: narrowing Answer: widening
"
industrial,nonindustrial,"Input: industrial Answer: nonindustrial
"
resident,nonresident,"Input: resident Answer: nonresident
"
impossibility,possibility,"Input: impossibility Answer: possibility
"
unimpressive,impressive,"Input: unimpressive Answer: impressive
"
inexpedient,expedient,"Input: inexpedient Answer: expedient
"
there,here,"Input: there Answer: here
"
nonsurgical,surgical,"Input: nonsurgical Answer: surgical
"
equipped,unequipped,"Input: equipped Answer: unequipped
"
begrudge,wish,"Input: begrudge Answer: wish
"
waxing,waning,"Input: waxing Answer: waning
"
adequacy,inadequacy,"Input: adequacy Answer: inadequacy
"
labeled,unlabeled,"Input: labeled Answer: unlabeled
"
effector,receptor,"Input: effector Answer: receptor
"
undemocratic,democratic,"Input: undemocratic Answer: democratic
"
toothless,toothed,"Input: toothless Answer: toothed
"
wrapped,unwrapped,"Input: wrapped Answer: unwrapped
"
unaltered,altered,"Input: unaltered Answer: altered
"
undrained,drained,"Input: undrained Answer: drained
"
discriminate,indiscriminate,"Input: discriminate Answer: indiscriminate
"
diminution,augmentation,"Input: diminution Answer: augmentation
"
underived,derived,"Input: underived Answer: derived
"
unchain,chain,"Input: unchain Answer: chain
"
saturated,unsaturated,"Input: saturated Answer: unsaturated
"
immaterial,material,"Input: immaterial Answer: material
"
subordinating,coordinating,"Input: subordinating Answer: coordinating
"
profitable,unprofitable,"Input: profitable Answer: unprofitable
"
insolvent,solvent,"Input: insolvent Answer: solvent
"
grateful,ungrateful,"Input: grateful Answer: ungrateful
"
visibility,invisibility,"Input: visibility Answer: invisibility
"
treated,untreated,"Input: treated Answer: untreated
"
nonmagnetic,magnetic,"Input: nonmagnetic Answer: magnetic
"
sonic,supersonic,"Input: sonic Answer: supersonic
"
untidy,tidy,"Input: untidy Answer: tidy
"
incapable,capable,"Input: incapable Answer: capable
"
brunet,blond,"Input: brunet Answer: blond
"
weighty,weightless,"Input: weighty Answer: weightless
"
unconsciously,consciously,"Input: unconsciously Answer: consciously
"
publicized,suppressed,"Input: publicized Answer: suppressed
"
