input,output,text
Lithuania,Vilnius,"Input: Lithuania Answer: Vilnius
"
Luxembourg,Luxembourg [Luxemburg/L,"Input: Luxembourg Answer: Luxembourg [Luxemburg/L
"
Macao,Macao,"Input: Macao Answer: Macao
"
Macedonia,Skopje,"Input: Macedonia Answer: Skopje
"
Madagascar,Antananarivo,"Input: Madagascar Answer: Antananarivo
"
Malawi,Lilongwe,"Input: Malawi Answer: Lilongwe
"
Malaysia,Kuala Lumpur,"Input: Malaysia Answer: Kuala Lumpur
"
Maldives,Male,"Input: Maldives Answer: Male
"
Mali,Bamako,"Input: Mali Answer: Bamako
"
Malta,Valletta,"Input: Malta Answer: Valletta
"
Marshall Islands,Dalap-Uliga-Darrit,"Input: Marshall Islands Answer: Dalap-Uliga-Darrit
"
Martinique,Fort-de-France,"Input: Martinique Answer: Fort-de-France
"
Mauritania,Nouakchott,"Input: Mauritania Answer: Nouakchott
"
Mauritius,Port-Louis,"Input: Mauritius Answer: Port-Louis
"
Mayotte,Mamoutzou,"Input: Mayotte Answer: Mamoutzou
"
Mexico,Ciudad de M,"Input: Mexico Answer: Ciudad de M
"
"Micronesia, Federated States of",Palikir,"Input: Micronesia, Federated States of Answer: Palikir
"
Moldova,Chisinau,"Input: Moldova Answer: Chisinau
"
Monaco,Monaco-Ville,"Input: Monaco Answer: Monaco-Ville
"
Mongolia,Ulan Bator,"Input: Mongolia Answer: Ulan Bator
"
Montserrat,Plymouth,"Input: Montserrat Answer: Plymouth
"
Morocco,Rabat,"Input: Morocco Answer: Rabat
"
Mozambique,Maputo,"Input: Mozambique Answer: Maputo
"
Myanmar,Rangoon (Yangon),"Input: Myanmar Answer: Rangoon (Yangon)
"
Namibia,Windhoek,"Input: Namibia Answer: Windhoek
"
Nauru,Yaren,"Input: Nauru Answer: Yaren
"
Nepal,Kathmandu,"Input: Nepal Answer: Kathmandu
"
Netherlands,Amsterdam,"Input: Netherlands Answer: Amsterdam
"
Netherlands Antilles,Willemstad,"Input: Netherlands Antilles Answer: Willemstad
"
New Caledonia,Noum,"Input: New Caledonia Answer: Noum
"
New Zealand,Wellington,"Input: New Zealand Answer: Wellington
"
Nicaragua,Managua,"Input: Nicaragua Answer: Managua
"
Niger,Niamey,"Input: Niger Answer: Niamey
"
Nigeria,Abuja,"Input: Nigeria Answer: Abuja
"
Niue,Alofi,"Input: Niue Answer: Alofi
"
Norfolk Island,Kingston,"Input: Norfolk Island Answer: Kingston
"
North Korea,Pyongyang,"Input: North Korea Answer: Pyongyang
"
Northern Ireland,Belfast,"Input: Northern Ireland Answer: Belfast
"
Northern Mariana Islands,Garapan,"Input: Northern Mariana Islands Answer: Garapan
"
Norway,Oslo,"Input: Norway Answer: Oslo
"
Oman,Masqat,"Input: Oman Answer: Masqat
"
Pakistan,Islamabad,"Input: Pakistan Answer: Islamabad
"
Palau,Koror,"Input: Palau Answer: Koror
"
Palestine,Gaza,"Input: Palestine Answer: Gaza
"
Panama,Ciudad de Panam,"Input: Panama Answer: Ciudad de Panam
"
Papua New Guinea,Port Moresby,"Input: Papua New Guinea Answer: Port Moresby
"
Paraguay,Asunci,"Input: Paraguay Answer: Asunci
"
Peru,Lima,"Input: Peru Answer: Lima
"
Philippines,Manila,"Input: Philippines Answer: Manila
"
Pitcairn,Adamstown,"Input: Pitcairn Answer: Adamstown
"
Poland,Warszawa,"Input: Poland Answer: Warszawa
"
Portugal,Lisboa,"Input: Portugal Answer: Lisboa
"
Puerto Rico,San Juan,"Input: Puerto Rico Answer: San Juan
"
Qatar,Doha,"Input: Qatar Answer: Doha
"
Reunion,Saint-Denis,"Input: Reunion Answer: Saint-Denis
"
Romania,Bucuresti,"Input: Romania Answer: Bucuresti
"
Russian Federation,Moscow,"Input: Russian Federation Answer: Moscow
"
Rwanda,Kigali,"Input: Rwanda Answer: Kigali
"
Saint Helena,Jamestown,"Input: Saint Helena Answer: Jamestown
"
Saint Kitts and Nevis,Basseterre,"Input: Saint Kitts and Nevis Answer: Basseterre
"
Saint Lucia,Castries,"Input: Saint Lucia Answer: Castries
"
Saint Pierre and Miquelon,Saint-Pierre,"Input: Saint Pierre and Miquelon Answer: Saint-Pierre
"
Saint Vincent and the Grenadines,Kingstown,"Input: Saint Vincent and the Grenadines Answer: Kingstown
"
Samoa,Apia,"Input: Samoa Answer: Apia
"
San Marino,San Marino,"Input: San Marino Answer: San Marino
"
Saudi Arabia,Riyadh,"Input: Saudi Arabia Answer: Riyadh
"
Scotland,Edinburgh,"Input: Scotland Answer: Edinburgh
"
Senegal,Dakar,"Input: Senegal Answer: Dakar
"
Seychelles,Victoria,"Input: Seychelles Answer: Victoria
"
Sierra Leone,Freetown,"Input: Sierra Leone Answer: Freetown
"
Singapore,Singapore,"Input: Singapore Answer: Singapore
"
Slovakia,Bratislava,"Input: Slovakia Answer: Bratislava
"
Slovenia,Ljubljana,"Input: Slovenia Answer: Ljubljana
"
Solomon Islands,Honiara,"Input: Solomon Islands Answer: Honiara
"
Somalia,Mogadishu,"Input: Somalia Answer: Mogadishu
"
South Africa,Pretoria,"Input: South Africa Answer: Pretoria
"
South Korea,Seoul,"Input: South Korea Answer: Seoul
"
South Sudan,Juba,"Input: South Sudan Answer: Juba
"
Spain,Madrid,"Input: Spain Answer: Madrid
"
Sri Lanka,Colombo,"Input: Sri Lanka Answer: Colombo
"
Sudan,Khartum,"Input: Sudan Answer: Khartum
"
Suriname,Paramaribo,"Input: Suriname Answer: Paramaribo
"
Svalbard and Jan Mayen,Longyearbyen,"Input: Svalbard and Jan Mayen Answer: Longyearbyen
"
Swaziland,Mbabane,"Input: Swaziland Answer: Mbabane
"
Sweden,Stockholm,"Input: Sweden Answer: Stockholm
"
Switzerland,Bern,"Input: Switzerland Answer: Bern
"
Syria,Damascus,"Input: Syria Answer: Damascus
"
Taiwan,Taipei,"Input: Taiwan Answer: Taipei
"
Tajikistan,Dushanbe,"Input: Tajikistan Answer: Dushanbe
"
Tanzania,Dodoma,"Input: Tanzania Answer: Dodoma
"
Thailand,Bangkok,"Input: Thailand Answer: Bangkok
"
Togo,Lom,"Input: Togo Answer: Lom
"
Tokelau,Fakaofo,"Input: Tokelau Answer: Fakaofo
"
Tonga,Nuku'alofa,"Input: Tonga Answer: Nuku'alofa
"
Trinidad and Tobago,Port-of-Spain,"Input: Trinidad and Tobago Answer: Port-of-Spain
"
Tunisia,Tunis,"Input: Tunisia Answer: Tunis
"
Turkey,Ankara,"Input: Turkey Answer: Ankara
"
Turkmenistan,Ashgabat,"Input: Turkmenistan Answer: Ashgabat
"
Turks and Caicos Islands,Cockburn Town,"Input: Turks and Caicos Islands Answer: Cockburn Town
"
Tuvalu,Funafuti,"Input: Tuvalu Answer: Funafuti
"
Uganda,Kampala,"Input: Uganda Answer: Kampala
"
Ukraine,Kyiv,"Input: Ukraine Answer: Kyiv
"
United Arab Emirates,Abu Dhabi,"Input: United Arab Emirates Answer: Abu Dhabi
"
United Kingdom,London,"Input: United Kingdom Answer: London
"
Uruguay,Montevideo,"Input: Uruguay Answer: Montevideo
"
Uzbekistan,Toskent,"Input: Uzbekistan Answer: Toskent
"
Vanuatu,Port-Vila,"Input: Vanuatu Answer: Port-Vila
"
Venezuela,Caracas,"Input: Venezuela Answer: Caracas
"
Vietnam,Hanoi,"Input: Vietnam Answer: Hanoi
"
"Virgin Islands, British",Road Town,"Input: Virgin Islands, British Answer: Road Town
"
"Virgin Islands, U.S.",Charlotte Amalie,"Input: Virgin Islands, U.S. Answer: Charlotte Amalie
"
Wales,Cardiff,"Input: Wales Answer: Cardiff
"
Wallis and Futuna,Mata-Utu,"Input: Wallis and Futuna Answer: Mata-Utu
"
Western Sahara,El-Aai,"Input: Western Sahara Answer: El-Aai
"
Yemen,Sanaa,"Input: Yemen Answer: Sanaa
"
Yugoslavia,Beograd,"Input: Yugoslavia Answer: Beograd
"
Zambia,Lusaka,"Input: Zambia Answer: Lusaka
"
Zimbabwe,Harare,"Input: Zimbabwe Answer: Harare
"
