input,output,text
no,show,"Input: no Answer: show
"
most,ghost,"Input: most Answer: ghost
"
people,steeple,"Input: people Answer: steeple
"
my,jai,"Input: my Answer: jai
"
over,dover,"Input: over Answer: dover
"
know,go,"Input: know Answer: go
"
water,daughter,"Input: water Answer: daughter
"
than,chan,"Input: than Answer: chan
"
call,fall,"Input: call Answer: fall
"
first,worst,"Input: first Answer: worst
"
who,pooh,"Input: who Answer: pooh
"
may,way,"Input: may Answer: way
"
down,clown,"Input: down Answer: clown
"
side,hyde,"Input: side Answer: hyde
"
been,din,"Input: been Answer: din
"
now,bow,"Input: now Answer: bow
"
find,mind,"Input: find Answer: mind
"
any,lenny,"Input: any Answer: lenny
"
new,pooh,"Input: new Answer: pooh
"
work,murk,"Input: work Answer: murk
"
part,heart,"Input: part Answer: heart
"
take,make,"Input: take Answer: make
"
get,sweat,"Input: get Answer: sweat
"
place,face,"Input: place Answer: face
"
made,laid,"Input: made Answer: laid
"
live,hive,"Input: live Answer: hive
"
where,clair,"Input: where Answer: clair
"
after,laughter,"Input: after Answer: laughter
"
back,black,"Input: back Answer: black
"
little,brittle,"Input: little Answer: brittle
"
only,lonely,"Input: only Answer: lonely
"
round,crowned,"Input: round Answer: crowned
"
man,chan,"Input: man Answer: chan
"
year,cheer,"Input: year Answer: cheer
"
came,fame,"Input: came Answer: fame
"
show,know,"Input: show Answer: know
"
every,salary,"Input: every Answer: salary
"
good,stood,"Input: good Answer: stood
"
me,glee,"Input: me Answer: glee
"
give,liv,"Input: give Answer: liv
"
our,flour,"Input: our Answer: flour
"
under,thunder,"Input: under Answer: thunder
"
name,ame,"Input: name Answer: ame
"
very,ferry,"Input: very Answer: ferry
"
through,pooh,"Input: through Answer: pooh
"
just,dust,"Input: just Answer: dust
"
form,norm,"Input: form Answer: norm
"
sentence,repentance,"Input: sentence Answer: repentance
"
great,strait,"Input: great Answer: strait
"
think,sync,"Input: think Answer: sync
"
say,way,"Input: say Answer: way
"
help,delp,"Input: help Answer: delp
"
low,go,"Input: low Answer: go
"
line,mine,"Input: line Answer: mine
"
differ,guiffre,"Input: differ Answer: guiffre
"
turn,learn,"Input: turn Answer: learn
"
cause,mas,"Input: cause Answer: mas
"
much,touch,"Input: much Answer: touch
"
mean,gene,"Input: mean Answer: gene
"
before,pour,"Input: before Answer: pour
"
move,prove,"Input: move Answer: prove
"
right,night,"Input: right Answer: night
"
boy,joy,"Input: boy Answer: joy
"
old,cold,"Input: old Answer: cold
"
too,pooh,"Input: too Answer: pooh
"
same,fame,"Input: same Answer: fame
"
tell,quel,"Input: tell Answer: quel
"
does,fuzz,"Input: does Answer: fuzz
"
set,sweat,"Input: set Answer: sweat
"
three,glee,"Input: three Answer: glee
"
want,ponte,"Input: want Answer: ponte
"
air,care,"Input: air Answer: care
"
well,quel,"Input: well Answer: quel
"
also,No,"Input: also Answer: No
"
play,day,"Input: play Answer: day
"
small,tall,"Input: small Answer: tall
"
end,friend,"Input: end Answer: friend
"
put,foot,"Input: put Answer: foot
"
home,chrome,"Input: home Answer: chrome
"
read,head,"Input: read Answer: head
"
hand,banned,"Input: hand Answer: banned
"
port,mort,"Input: port Answer: mort
"
large,marge,"Input: large Answer: marge
"
spell,quel,"Input: spell Answer: quel
"
add,chad,"Input: add Answer: chad
"
even,beavin,"Input: even Answer: beavin
"
land,banned,"Input: land Answer: banned
"
here,ear,"Input: here Answer: ear
"
must,dust,"Input: must Answer: dust
"
big,jig,"Input: big Answer: jig
"
high,sky,"Input: high Answer: sky
"
such,touch,"Input: such Answer: touch
"
follow,wallow,"Input: follow Answer: wallow
"
act,blacked,"Input: act Answer: blacked
"
why,jai,"Input: why Answer: jai
"
ask,flask,"Input: ask Answer: flask
"
men,zen,"Input: men Answer: zen
"
change,range,"Input: change Answer: range
"
went,sent,"Input: went Answer: sent
"
light,night,"Input: light Answer: night
"
kind,find,"Input: kind Answer: find
"
off,trough,"Input: off Answer: trough
"
need,he'd,"Input: need Answer: he'd
"
house,spouse,"Input: house Answer: spouse
"
picture,stricture,"Input: picture Answer: stricture
"
try,jai,"Input: try Answer: jai
"
us,bus,"Input: us Answer: bus
"
again,zen,"Input: again Answer: zen
"
animal,.decimal,"Input: animal Answer: .decimal
"
point,.point,"Input: point Answer: .point
"
mother,nother,"Input: mother Answer: nother
"
world,hurled,"Input: world Answer: hurled
"
near,creer,"Input: near Answer: creer
"
build,thrilled,"Input: build Answer: thrilled
"
self,elf,"Input: self Answer: elf
"
earth,birth,"Input: earth Answer: birth
"
father,bother,"Input: father Answer: bother
"
head,bed,"Input: head Answer: bed
"
stand,banned,"Input: stand Answer: banned
"
own,groan,"Input: own Answer: groan
"
page,sage,"Input: page Answer: sage
"
should,stood,"Input: should Answer: stood
"
country,No,"Input: country Answer: No
"
found,crowned,"Input: found Answer: crowned
"
answer,danser,"Input: answer Answer: danser
"
school,drool,"Input: school Answer: drool
"
grow,slow,"Input: grow Answer: slow
"
study,buddy,"Input: study Answer: buddy
"
still,hill,"Input: still Answer: hill
"
learn,turn,"Input: learn Answer: turn
"
plant,tant,"Input: plant Answer: tant
"
cover,hover,"Input: cover Answer: hover
"
food,chewed,"Input: food Answer: chewed
"
sun,done,"Input: sun Answer: done
"
four,pour,"Input: four Answer: pour
"
between,gene,"Input: between Answer: gene
"
state,strait,"Input: state Answer: strait
"
keep,sleep,"Input: keep Answer: sleep
"
eye,sky,"Input: eye Answer: sky
"
never,sever,"Input: never Answer: sever
"
last,mast,"Input: last Answer: mast
"
let,sweat,"Input: let Answer: sweat
"
thought,sought,"Input: thought Answer: sought
"
city,pretty,"Input: city Answer: pretty
"
tree,glee,"Input: tree Answer: glee
"
cross,kross,"Input: cross Answer: kross
"
farm,arm,"Input: farm Answer: arm
"
hard,barred,"Input: hard Answer: barred
"
start,heart,"Input: start Answer: heart
"
might,light,"Input: might Answer: light
"
story,glory,"Input: story Answer: glory
"
saw,haw,"Input: saw Answer: haw
"
far,star,"Input: far Answer: star
"
sea,see,"Input: sea Answer: see
"
draw,haw,"Input: draw Answer: haw
"
left,theft,"Input: left Answer: theft
"
late,strait,"Input: late Answer: strait
"
run,done,"Input: run Answer: done
"
don't,wont,"Input: don't Answer: wont
"
while,nile,"Input: while Answer: nile
"
press,yes,"Input: press Answer: yes
"
close,gross,"Input: close Answer: gross
"
night,right,"Input: night Answer: right
"
real,feel,"Input: real Answer: feel
"
life,knife,"Input: life Answer: knife
"
few,pooh,"Input: few Answer: pooh
"
north,forth,"Input: north Answer: forth
"
open,copen,"Input: open Answer: copen
"
seem,dream,"Input: seem Answer: dream
"
together,whether,"Input: together Answer: whether
"
next,vexed,"Input: next Answer: vexed
"
white,night,"Input: white Answer: night
"
children,stepchildren,"Input: children Answer: stepchildren
"
begin,skin,"Input: begin Answer: skin
"
got,.dot,"Input: got Answer: .dot
"
walk,talk,"Input: walk Answer: talk
"
example,trample,"Input: example Answer: trample
"
ease,t's,"Input: ease Answer: t's
"
paper,vapor,"Input: paper Answer: vapor
"
group,swoop,"Input: group Answer: swoop
"
always,pj's,"Input: always Answer: pj's
"
music,cusic,"Input: music Answer: cusic
"
those,slows,"Input: those Answer: slows
"
both,oath,"Input: both Answer: oath
"
mark,marc,"Input: mark Answer: marc
"
often,No,"Input: often Answer: No
"
letter,getter,"Input: letter Answer: getter
"
until,hill,"Input: until Answer: hill
"
mile,nile,"Input: mile Answer: nile
"
river,giver,"Input: river Answer: giver
"
car,far,"Input: car Answer: far
"
feet,beat,"Input: feet Answer: beat
"
care,air,"Input: care Answer: air
"
second,beckoned,"Input: second Answer: beckoned
"
book,hook,"Input: book Answer: hook
"
carry,barry,"Input: carry Answer: barry
"
took,hook,"Input: took Answer: hook
"
science,alliance,"Input: science Answer: alliance
"
eat,feet,"Input: eat Answer: feet
"
room,groom,"Input: room Answer: groom
"
friend,end,"Input: friend Answer: end
"
began,chan,"Input: began Answer: chan
"
idea,ia,"Input: idea Answer: ia
"
fish,swish,"Input: fish Answer: swish
"
mountain,fountain,"Input: mountain Answer: fountain
"
stop,top,"Input: stop Answer: top
"
once,bunce,"Input: once Answer: bunce
"
base,chase,"Input: base Answer: chase
"
hear,ear,"Input: hear Answer: ear
"
horse,forse,"Input: horse Answer: forse
"
cut,rut,"Input: cut Answer: rut
"
sure,moore,"Input: sure Answer: moore
"
watch,crotch,"Input: watch Answer: crotch
"
color,colour,"Input: color Answer: colour
"
face,place,"Input: face Answer: place
"
wood,stood,"Input: wood Answer: stood
"
main,seine,"Input: main Answer: seine
"
enough,huff,"Input: enough Answer: huff
"
plain,grain,"Input: plain Answer: grain
"
girl,swirl,"Input: girl Answer: swirl
"
usual,visual,"Input: usual Answer: visual
"
young,tongue,"Input: young Answer: tongue
"
ready,steady,"Input: ready Answer: steady
"
above,love,"Input: above Answer: love
"
ever,sever,"Input: ever Answer: sever
"
red,head,"Input: red Answer: head
"
list,kissed,"Input: list Answer: kissed
"
though,slow,"Input: though Answer: slow
"
feel,real,"Input: feel Answer: real
"
talk,walk,"Input: talk Answer: walk
"
bird,nerd,"Input: bird Answer: nerd
"
soon,moon,"Input: soon Answer: moon
"
body,boddie,"Input: body Answer: boddie
"
dog,blog,"Input: dog Answer: blog
"
family,natalie,"Input: family Answer: natalie
"
direct,decked,"Input: direct Answer: decked
"
pose,slows,"Input: pose Answer: slows
"
leave,heave,"Input: leave Answer: heave
"
song,long,"Input: song Answer: long
"
measure,pleasure,"Input: measure Answer: pleasure
"
door,floor,"Input: door Answer: floor
"
product,No,"Input: product Answer: No
"
black,back,"Input: black Answer: back
"
short,mort,"Input: short Answer: mort
"
numeral,kuril,"Input: numeral Answer: kuril
"
class,cass,"Input: class Answer: cass
"
wind,grind,"Input: wind Answer: grind
"
question,suggestion,"Input: question Answer: suggestion
"
happen,lappen,"Input: happen Answer: lappen
"
complete,fleet,"Input: complete Answer: fleet
"
ship,hip,"Input: ship Answer: hip
"
area,cumbia,"Input: area Answer: cumbia
"
half,calf,"Input: half Answer: calf
"
rock,mock,"Input: rock Answer: mock
"
order,border,"Input: order Answer: border
"
fire,higher,"Input: fire Answer: higher
"
south,mouth,"Input: south Answer: mouth
"
problem,No,"Input: problem Answer: No
"
piece,niece,"Input: piece Answer: niece
"
told,hold,"Input: told Answer: hold
"
knew,pooh,"Input: knew Answer: pooh
"
pass,cass,"Input: pass Answer: cass
"
since,vince,"Input: since Answer: vince
"
top,stop,"Input: top Answer: stop
"
whole,soul,"Input: whole Answer: soul
"
king,sing,"Input: king Answer: sing
"
space,face,"Input: space Answer: face
"
heard,nerd,"Input: heard Answer: nerd
"
best,chest,"Input: best Answer: chest
"
hour,flour,"Input: hour Answer: flour
"
better,letter,"Input: better Answer: letter
"
true,pooh,"Input: true Answer: pooh
"
during,touring,"Input: during Answer: touring
"
hundred,No,"Input: hundred Answer: No
"
five,hive,"Input: five Answer: hive
"
remember,ember,"Input: remember Answer: ember
"
step,pep,"Input: step Answer: pep
"
early,pearly,"Input: early Answer: pearly
"
hold,old,"Input: hold Answer: old
"
west,best,"Input: west Answer: best
"
ground,sound,"Input: ground Answer: sound
"
interest,protest,"Input: interest Answer: protest
"
reach,bleach,"Input: reach Answer: bleach
"
fast,last,"Input: fast Answer: last
"
verb,curb,"Input: verb Answer: curb
"
sing,king,"Input: sing Answer: king
"
listen,glisten,"Input: listen Answer: glisten
"
six,mix,"Input: six Answer: mix
"
table,fable,"Input: table Answer: fable
"
travel,gravel,"Input: travel Answer: gravel
"
less,yes,"Input: less Answer: yes
"
morning,warning,"Input: morning Answer: warning
"
ten,zen,"Input: ten Answer: zen
"
simple,dimple,"Input: simple Answer: dimple
"
several,kuril,"Input: several Answer: kuril
"
vowel,towel,"Input: vowel Answer: towel
"
toward,scored,"Input: toward Answer: scored
"
war,pour,"Input: war Answer: pour
"
lay,say,"Input: lay Answer: say
"
against,fenced,"Input: against Answer: fenced
"
pattern,saturn,"Input: pattern Answer: saturn
"
slow,go,"Input: slow Answer: go
"
center,enter,"Input: center Answer: enter
"
love,dove,"Input: love Answer: dove
"
person,berson,"Input: person Answer: berson
"
money,runny,"Input: money Answer: runny
"
serve,irv,"Input: serve Answer: irv
"
appear,year,"Input: appear Answer: year
"
road,sewed,"Input: road Answer: sewed
"
map,clap,"Input: map Answer: clap
"
rain,pain,"Input: rain Answer: pain
"
rule,drool,"Input: rule Answer: drool
"
govern,lovern,"Input: govern Answer: lovern
"
pull,bull,"Input: pull Answer: bull
"
cold,old,"Input: cold Answer: old
"
notice,lotus,"Input: notice Answer: lotus
"
voice,choice,"Input: voice Answer: choice
"
unit,junot,"Input: unit Answer: junot
"
power,flour,"Input: power Answer: flour
"
town,clown,"Input: town Answer: clown
"
fine,mine,"Input: fine Answer: mine
"
certain,curtain,"Input: certain Answer: curtain
"
fly,sky,"Input: fly Answer: sky
"
fall,call,"Input: fall Answer: call
"
lead,head,"Input: lead Answer: head
"
cry,jai,"Input: cry Answer: jai
"
dark,marc,"Input: dark Answer: marc
"
machine,gene,"Input: machine Answer: gene
"
note,"""quote","Input: note Answer: ""quote
"
wait,strait,"Input: wait Answer: strait
"
plan,chan,"Input: plan Answer: chan
"
figure,configure,"Input: figure Answer: configure
"
star,far,"Input: star Answer: far
"
box,foxx,"Input: box Answer: foxx
"
noun,clown,"Input: noun Answer: clown
"
field,yield,"Input: field Answer: yield
"
rest,test,"Input: rest Answer: test
"
correct,decked,"Input: correct Answer: decked
"
able,stable,"Input: able Answer: stable
"
pound,crowned,"Input: pound Answer: crowned
"
done,one,"Input: done Answer: one
"
beauty,fruity,"Input: beauty Answer: fruity
"
drive,hive,"Input: drive Answer: hive
"
stood,goode,"Input: stood Answer: goode
"
contain,seine,"Input: contain Answer: seine
"
front,blunt,"Input: front Answer: blunt
"
teach,bleach,"Input: teach Answer: bleach
"
week,freak,"Input: week Answer: freak
"
final,spinal,"Input: final Answer: spinal
"
gave,wave,"Input: gave Answer: wave
"
green,scene,"Input: green Answer: scene
"
oh,show,"Input: oh Answer: show
"
quick,nick,"Input: quick Answer: nick
"
develop,delap,"Input: develop Answer: delap
"
ocean,motion,"Input: ocean Answer: motion
"
warm,norm,"Input: warm Answer: norm
"
free,glee,"Input: free Answer: glee
"
minute,minot,"Input: minute Answer: minot
"
strong,wrong,"Input: strong Answer: wrong
"
special,meshell,"Input: special Answer: meshell
"
mind,find,"Input: mind Answer: find
"
behind,mind,"Input: behind Answer: mind
"
clear,creer,"Input: clear Answer: creer
"
tail,baile,"Input: tail Answer: baile
"
produce,truce,"Input: produce Answer: truce
"
fact,blacked,"Input: fact Answer: blacked
"
street,fleet,"Input: street Answer: fleet
"
inch,grinch,"Input: inch Answer: grinch
"
multiply,popeye,"Input: multiply Answer: popeye
"
nothing,No,"Input: nothing Answer: No
"
course,forse,"Input: course Answer: forse
"
stay,way,"Input: stay Answer: way
"
wheel,fiel,"Input: wheel Answer: fiel
"
full,bull,"Input: full Answer: bull
"
force,forse,"Input: force Answer: forse
"
blue,pooh,"Input: blue Answer: pooh
"
object,No,"Input: object Answer: No
"
decide,hyde,"Input: decide Answer: hyde
"
surface,searfoss,"Input: surface Answer: searfoss
"
deep,sheep,"Input: deep Answer: sheep
"
moon,soon,"Input: moon Answer: soon
"
island,byland,"Input: island Answer: byland
"
foot,put,"Input: foot Answer: put
"
system,No,"Input: system Answer: No
"
busy,dizzy,"Input: busy Answer: dizzy
"
test,best,"Input: test Answer: best
"
record,scored,"Input: record Answer: scored
"
boat,"""quote","Input: boat Answer: ""quote
"
common,ahmann,"Input: common Answer: ahmann
"
gold,cold,"Input: gold Answer: cold
"
possible,horrible,"Input: possible Answer: horrible
"
plane,seine,"Input: plane Answer: seine
"
stead,head,"Input: stead Answer: head
"
dry,jai,"Input: dry Answer: jai
"
wonder,thunder,"Input: wonder Answer: thunder
"
laugh,calf,"Input: laugh Answer: calf
"
thousand,No,"Input: thousand Answer: No
"
ago,go,"Input: ago Answer: go
"
ran,chan,"Input: ran Answer: chan
"
check,sec,"Input: check Answer: sec
"
game,fame,"Input: game Answer: fame
"
shape,tape,"Input: shape Answer: tape
"
equate,strait,"Input: equate Answer: strait
"
hot,.dot,"Input: hot Answer: .dot
"
miss,kiss,"Input: miss Answer: kiss
"
brought,sought,"Input: brought Answer: sought
"
heat,feet,"Input: heat Answer: feet
"
snow,go,"Input: snow Answer: go
"
tire,sire,"Input: tire Answer: sire
"
bring,swing,"Input: bring Answer: swing
"
yes,bless,"Input: yes Answer: bless
"
distant,persistent,"Input: distant Answer: persistent
"
fill,hill,"Input: fill Answer: hill
"
east,least,"Input: east Answer: least
"
paint,ain't,"Input: paint Answer: ain't
"
language,No,"Input: language Answer: No
"
among,tongue,"Input: among Answer: tongue
"
grand,banned,"Input: grand Answer: banned
"
ball,brawl,"Input: ball Answer: brawl
"
yet,get,"Input: yet Answer: get
"
wave,pave,"Input: wave Answer: pave
"
drop,hop,"Input: drop Answer: hop
"
heart,fart,"Input: heart Answer: fart
"
am,cham,"Input: am Answer: cham
"
present,peasant,"Input: present Answer: peasant
"
heavy,levy,"Input: heavy Answer: levy
"
dance,chance,"Input: dance Answer: chance
"
engine,No,"Input: engine Answer: No
"
position,mission,"Input: position Answer: mission
"
arm,harm,"Input: arm Answer: harm
"
wide,hyde,"Input: wide Answer: hyde
"
sail,baile,"Input: sail Answer: baile
"
material,burial,"Input: material Answer: burial
"
size,spies,"Input: size Answer: spies
"
vary,ferry,"Input: vary Answer: ferry
"
settle,kettle,"Input: settle Answer: kettle
"
speak,weak,"Input: speak Answer: weak
"
weight,strait,"Input: weight Answer: strait
"
general,kuril,"Input: general Answer: kuril
"
ice,hice,"Input: ice Answer: hice
"
matter,platter,"Input: matter Answer: platter
"
circle,berkel,"Input: circle Answer: berkel
"
pair,clair,"Input: pair Answer: clair
"
include,chewed,"Input: include Answer: chewed
"
divide,hyde,"Input: divide Answer: hyde
"
syllable,horrible,"Input: syllable Answer: horrible
"
felt,knelt,"Input: felt Answer: knelt
"
perhaps,wraps,"Input: perhaps Answer: wraps
"
pick,mick,"Input: pick Answer: mick
"
sudden,budden,"Input: sudden Answer: budden
"
count,mt,"Input: count Answer: mt
"
square,clair,"Input: square Answer: clair
"
reason,season,"Input: reason Answer: season
"
length,strength,"Input: length Answer: strength
"
represent,sent,"Input: represent Answer: sent
"
art,fart,"Input: art Answer: fart
"
subject,decked,"Input: subject Answer: decked
"
region,legion,"Input: region Answer: legion
"
energy,allergy,"Input: energy Answer: allergy
"
hunt,blunt,"Input: hunt Answer: blunt
"
probable,horrible,"Input: probable Answer: horrible
"
bed,head,"Input: bed Answer: head
"
brother,nother,"Input: brother Answer: nother
"
egg,keg,"Input: egg Answer: keg
"
ride,hyde,"Input: ride Answer: hyde
"
cell,quel,"Input: cell Answer: quel
"
believe,heave,"Input: believe Answer: heave
"
fraction,action,"Input: fraction Answer: action
"
forest,forrest,"Input: forest Answer: forrest
"
sit,grit,"Input: sit Answer: grit
"
race,space,"Input: race Answer: space
"
window,lindo,"Input: window Answer: lindo
"
store,door,"Input: store Answer: door
"
summer,comer,"Input: summer Answer: comer
"
train,rain,"Input: train Answer: rain
"
sleep,keep,"Input: sleep Answer: keep
"
prove,groove,"Input: prove Answer: groove
"
lone,groan,"Input: lone Answer: groan
"
leg,keg,"Input: leg Answer: keg
"
exercise,franchise,"Input: exercise Answer: franchise
"
wall,tall,"Input: wall Answer: tall
"
catch,batch,"Input: catch Answer: batch
"
mount,mt,"Input: mount Answer: mt
"
wish,swish,"Input: wish Answer: swish
"
sky,high,"Input: sky Answer: high
"
board,scored,"Input: board Answer: scored
"
joy,boy,"Input: joy Answer: boy
"
winter,splinter,"Input: winter Answer: splinter
"
sat,kat,"Input: sat Answer: kat
"
written,britain,"Input: written Answer: britain
"
wild,piled,"Input: wild Answer: piled
"
instrument,tenement,"Input: instrument Answer: tenement
"
kept,stepped,"Input: kept Answer: stepped
"
glass,cass,"Input: glass Answer: cass
"
grass,cass,"Input: grass Answer: cass
"
cow,bow,"Input: cow Answer: bow
"
job,slob,"Input: job Answer: slob
"
edge,pledge,"Input: edge Answer: pledge
"
sign,mine,"Input: sign Answer: mine
"
visit,revisit,"Input: visit Answer: revisit
"
past,last,"Input: past Answer: last
"
soft,coiffed,"Input: soft Answer: coiffed
"
fun,one,"Input: fun Answer: one
"
bright,night,"Input: bright Answer: night
"
gas,cass,"Input: gas Answer: cass
"
weather,whether,"Input: weather Answer: whether
"
month,No,"Input: month Answer: No
"
million,trillion,"Input: million Answer: trillion
"
bear,clair,"Input: bear Answer: clair
"
finish,finnish,"Input: finish Answer: finnish
"
happy,scrappy,"Input: happy Answer: scrappy
"
hope,slope,"Input: hope Answer: slope
"
flower,flour,"Input: flower Answer: flour
"
clothe,loathe,"Input: clothe Answer: loathe
"
strange,change,"Input: strange Answer: change
"
gone,yawn,"Input: gone Answer: yawn
"
jump,rump,"Input: jump Answer: rump
"
baby,maybe,"Input: baby Answer: maybe
"
eight,strait,"Input: eight Answer: strait
"
village,No,"Input: village Answer: No
"
meet,fleet,"Input: meet Answer: fleet
"
root,hoot,"Input: root Answer: hoot
"
buy,jai,"Input: buy Answer: jai
"
raise,k's,"Input: raise Answer: k's
"
solve,resolve,"Input: solve Answer: resolve
"
metal,kettle,"Input: metal Answer: kettle
"
whether,weather,"Input: whether Answer: weather
"
push,kush,"Input: push Answer: kush
"
seven,heaven,"Input: seven Answer: heaven
"
paragraph,falstaff,"Input: paragraph Answer: falstaff
"
third,nerd,"Input: third Answer: nerd
"
shall,al,"Input: shall Answer: al
"
held,spelled,"Input: held Answer: spelled
"
hair,wear,"Input: hair Answer: wear
"
describe,bribe,"Input: describe Answer: bribe
"
cook,hook,"Input: cook Answer: hook
"
floor,door,"Input: floor Answer: door
"
either,breather,"Input: either Answer: breather
"
result,cult,"Input: result Answer: cult
"
burn,stern,"Input: burn Answer: stern
"
hill,sill,"Input: hill Answer: sill
"
safe,chafe,"Input: safe Answer: chafe
"
cat,kat,"Input: cat Answer: kat
"
century,salary,"Input: century Answer: salary
"
consider,bidder,"Input: consider Answer: bidder
"
type,stripe,"Input: type Answer: stripe
"
law,haw,"Input: law Answer: haw
"
bit,grit,"Input: bit Answer: grit
"
coast,ghost,"Input: coast Answer: ghost
"
copy,poppy,"Input: copy Answer: poppy
"
phrase,k's,"Input: phrase Answer: k's
"
silent,No,"Input: silent Answer: No
"
tall,lol,"Input: tall Answer: lol
"
sand,hand,"Input: sand Answer: hand
"
soil,foil,"Input: soil Answer: foil
"
roll,soul,"Input: roll Answer: soul
"
temperature,signature,"Input: temperature Answer: signature
"
finger,linger,"Input: finger Answer: linger
"
industry,tapestry,"Input: industry Answer: tapestry
"
value,valu,"Input: value Answer: valu
"
fight,right,"Input: fight Answer: right
"
lie,jai,"Input: lie Answer: jai
"
beat,feet,"Input: beat Answer: feet
"
excite,light,"Input: excite Answer: light
"
natural,kuril,"Input: natural Answer: kuril
"
view,pooh,"Input: view Answer: pooh
"
sense,pense,"Input: sense Answer: pense
"
ear,hear,"Input: ear Answer: hear
"
else,No,"Input: else Answer: No
"
quite,light,"Input: quite Answer: light
"
broke,woke,"Input: broke Answer: woke
"
case,race,"Input: case Answer: race
"
middle,fiddle,"Input: middle Answer: fiddle
"
kill,hill,"Input: kill Answer: hill
"
son,one,"Input: son Answer: one
"
lake,rake,"Input: lake Answer: rake
"
moment,No,"Input: moment Answer: No
"
scale,baile,"Input: scale Answer: baile
"
loud,vowed,"Input: loud Answer: vowed
"
spring,swing,"Input: spring Answer: swing
"
observe,irv,"Input: observe Answer: irv
"
child,piled,"Input: child Answer: piled
"
straight,strait,"Input: straight Answer: strait
"
consonant,continent,"Input: consonant Answer: continent
"
nation,haitian,"Input: nation Answer: haitian
"
dictionary,rosemary,"Input: dictionary Answer: rosemary
"
milk,silk,"Input: milk Answer: silk
"
speed,feed,"Input: speed Answer: feed
"
method,No,"Input: method Answer: No
"
organ,morgen,"Input: organ Answer: morgen
"
pay,play,"Input: pay Answer: play
"
age,sage,"Input: age Answer: sage
"
section,flexion,"Input: section Answer: flexion
"
dress,mess,"Input: dress Answer: mess
"
cloud,vowed,"Input: cloud Answer: vowed
"
surprise,eyes,"Input: surprise Answer: eyes
"
quiet,riot,"Input: quiet Answer: riot
"
stone,bone,"Input: stone Answer: bone
"
tiny,shiny,"Input: tiny Answer: shiny
"
climb,time,"Input: climb Answer: time
"
cool,fool,"Input: cool Answer: fool
"
design,mine,"Input: design Answer: mine
"
poor,jour,"Input: poor Answer: jour
"
lot,.dot,"Input: lot Answer: .dot
"
