input,output,text
He massaged my toes with his fingers as he pressed his hardness into my sole.,Past,"Input: He massaged my toes with his fingers as he pressed his hardness into my sole. Answer: Past
"
"But she damn well owes us all an apology. """,Present,"Input: But she damn well owes us all an apology. "" Answer: Present
"
"Considering calling out to him, he quickly changes his mind, fearful of what else may hear him.",Present,"Input: Considering calling out to him, he quickly changes his mind, fearful of what else may hear him. Answer: Present
"
"' He deserves some, though, doesn't he ?",Present,"Input: ' He deserves some, though, doesn't he ? Answer: Present
"
Obviously everyone blamed me for this mission to begin with.,Past,"Input: Obviously everyone blamed me for this mission to begin with. Answer: Past
"
"I promise you, I vow on my soul that's not it. """,Present,"Input: I promise you, I vow on my soul that's not it. "" Answer: Present
"
""" I'm a wreck because of you, "" Devon mumbled.",Present,"Input: "" I'm a wreck because of you, "" Devon mumbled. Answer: Present
"
"Trevor Mitchell loves you, "" she teased.",Present,"Input: Trevor Mitchell loves you, "" she teased. Answer: Present
"
He stands and shows it to the Detective.,Present,"Input: He stands and shows it to the Detective. Answer: Present
"
Zeus' wristband beeped and he looked down.,Past,"Input: Zeus' wristband beeped and he looked down. Answer: Past
"
"We clung to each other, a tiny island of serenity amidst the storm that blew around us.",Present,"Input: We clung to each other, a tiny island of serenity amidst the storm that blew around us. Answer: Present
"
""" You people arrested my father.",Present,"Input: "" You people arrested my father. Answer: Present
"
Stetson solved the problem.,Past,"Input: Stetson solved the problem. Answer: Past
"
I strapped myself in and logged onto the tracking software on my tablet.,Past,"Input: I strapped myself in and logged onto the tracking software on my tablet. Answer: Past
"
"she uttered, "" It must be twelve feet tall. """,Past,"Input: she uttered, "" It must be twelve feet tall. "" Answer: Past
"
""" I'll kill her, "" he announced, just loud enough for all to hear.",Past,"Input: "" I'll kill her, "" he announced, just loud enough for all to hear. Answer: Past
"
"She throws her arms around me and I savor the feel of her holding me close, treasuring me.",Present,"Input: She throws her arms around me and I savor the feel of her holding me close, treasuring me. Answer: Present
"
""" The forum is now in session, "" announced a male council member.",Past,"Input: "" The forum is now in session, "" announced a male council member. Answer: Past
"
"He stole Rachel from me ! """,Past,"Input: He stole Rachel from me ! "" Answer: Past
"
His eyes flicked down my body.,Past,"Input: His eyes flicked down my body. Answer: Past
"
""" Happy Friday ladies ! """,Present,"Input: "" Happy Friday ladies ! "" Answer: Present
"
""" The barbs are sharp, "" I warn her.",Present,"Input: "" The barbs are sharp, "" I warn her. Answer: Present
"
""" Then thanks, I guess, "" Jace mumbled.",Present,"Input: "" Then thanks, I guess, "" Jace mumbled. Answer: Present
"
"How long before the fire consumes your humanity ? """,Present,"Input: How long before the fire consumes your humanity ? "" Answer: Present
"
She hugs her arms around herself as she collapses to the floor on her knees.,Past,"Input: She hugs her arms around herself as she collapses to the floor on her knees. Answer: Past
"
"Timothy snaps the photo and says, "" Nice one.",Present,"Input: Timothy snaps the photo and says, "" Nice one. Answer: Present
"
A voice boomed behind the tree.,Past,"Input: A voice boomed behind the tree. Answer: Past
"
"And meanwhile, what of the day that awaited her, and the night, and the next night ?",Past,"Input: And meanwhile, what of the day that awaited her, and the night, and the next night ? Answer: Past
"
"Unfortunately, the phone intruded.",Past,"Input: Unfortunately, the phone intruded. Answer: Past
"
When she was walking with that cheat.,Present,"Input: When she was walking with that cheat. Answer: Present
"
Watson reported that it would have facilitated the act in both aim and the one-handed force required to pass through the unfortunate victim.,Past,"Input: Watson reported that it would have facilitated the act in both aim and the one-handed force required to pass through the unfortunate victim. Answer: Past
"
The technician explains that she is going to take some pictures and then she'll show us the baby.,Present,"Input: The technician explains that she is going to take some pictures and then she'll show us the baby. Answer: Present
"
I cringed as I realized that he might think I was some sort of gold digger.,Past,"Input: I cringed as I realized that he might think I was some sort of gold digger. Answer: Past
"
Another migraine she didn't need.,Present,"Input: Another migraine she didn't need. Answer: Present
"
"Once they were off Fremont Street, the crowd thinned considerably.",Present,"Input: Once they were off Fremont Street, the crowd thinned considerably. Answer: Present
"
"That holds three or four outfits at best, so I need to pick my favorites.",Present,"Input: That holds three or four outfits at best, so I need to pick my favorites. Answer: Present
"
""" We have a baby, "" she crowed.",Present,"Input: "" We have a baby, "" she crowed. Answer: Present
"
"When he entered, the munchkin eyed the two girls waiting for their orders at the counter, lingering on the backside of the prettier one.",Past,"Input: When he entered, the munchkin eyed the two girls waiting for their orders at the counter, lingering on the backside of the prettier one. Answer: Past
"
Fia throws a knife into the apparition before it can show its ugly face.,Present,"Input: Fia throws a knife into the apparition before it can show its ugly face. Answer: Present
"
"Not even bothering to dry her hair after taking her shower, she crawled into bed and was asleep as soon as her head touched the pillow.",Past,"Input: Not even bothering to dry her hair after taking her shower, she crawled into bed and was asleep as soon as her head touched the pillow. Answer: Past
"
Dark hair falls into his blue eyes and there's a crooked grin on his lips.,Present,"Input: Dark hair falls into his blue eyes and there's a crooked grin on his lips. Answer: Present
"
I limped out of our room and into Nana's and Papa's room where I found Meagan just staring into Nana's closet.,Past,"Input: I limped out of our room and into Nana's and Papa's room where I found Meagan just staring into Nana's closet. Answer: Past
"
"A career required money, connections, and influence, and I had none of those.",Past,"Input: A career required money, connections, and influence, and I had none of those. Answer: Past
"
""" Yes, "" Maris whispered, watching his lips.",Present,"Input: "" Yes, "" Maris whispered, watching his lips. Answer: Present
"
""" Did Little Miss Tantra teach you about this, too ? """,Present,"Input: "" Did Little Miss Tantra teach you about this, too ? "" Answer: Present
"
Questions Bjorn heading out from the darkness of the building towards the forest with Kol following in tow.,Present,"Input: Questions Bjorn heading out from the darkness of the building towards the forest with Kol following in tow. Answer: Present
"
"They served "" rot gut brandy "" and "" red eye bordeaux. """,Past,"Input: They served "" rot gut brandy "" and "" red eye bordeaux. "" Answer: Past
"
""" I await only your demise. """,Present,"Input: "" I await only your demise. "" Answer: Present
"
"Well, that along with all those loud waves, chirping birds, and noisy insects. """,Present,"Input: Well, that along with all those loud waves, chirping birds, and noisy insects. "" Answer: Present
"
"Kent circled around for the ball, dribbling back inbounds.",Past,"Input: Kent circled around for the ball, dribbling back inbounds. Answer: Past
"
"That woman treated dogs like people, which should have warned him to stay away from her in the first place.",Past,"Input: That woman treated dogs like people, which should have warned him to stay away from her in the first place. Answer: Past
"
Emma's body froze in fear and dread.,Past,"Input: Emma's body froze in fear and dread. Answer: Past
"
""" So what gives, Red ?",Present,"Input: "" So what gives, Red ? Answer: Present
"
He kills the headlights as he slows the car to a stop and everything around us gets taken out by night.,Present,"Input: He kills the headlights as he slows the car to a stop and everything around us gets taken out by night. Answer: Present
"
"A soft, southern drawl accented his words.",Past,"Input: A soft, southern drawl accented his words. Answer: Past
"
Rob's quizzical look begs for further explanation.,Present,"Input: Rob's quizzical look begs for further explanation. Answer: Present
"
"' Do it,' Oliver orders.",Present,"Input: ' Do it,' Oliver orders. Answer: Present
"
""" So Inquisition raid ? """,Present,"Input: "" So Inquisition raid ? "" Answer: Present
"
""" Beg pardon ? """,Present,"Input: "" Beg pardon ? "" Answer: Present
"
"When he was done, I sensed the patience he was seeking eluded him.",Past,"Input: When he was done, I sensed the patience he was seeking eluded him. Answer: Past
"
It points like an arrow away from civilization.,Present,"Input: It points like an arrow away from civilization. Answer: Present
"
I sniffed my hand.,Past,"Input: I sniffed my hand. Answer: Past
"
"She likes it when I kiss her, she kisses me and on top of that, she's a seriously kickass girl.",Present,"Input: She likes it when I kiss her, she kisses me and on top of that, she's a seriously kickass girl. Answer: Present
"
"He treated me like an equal. """,Past,"Input: He treated me like an equal. "" Answer: Past
"
"He freezes as he catches a glimpse of my upset expression, taken off guard by the extremity of my discomfort.",Present,"Input: He freezes as he catches a glimpse of my upset expression, taken off guard by the extremity of my discomfort. Answer: Present
"
"Jack rolled and took me with him, capturing me on top of him, my head fitting perfectly into the hollow of his shoulder.",Past,"Input: Jack rolled and took me with him, capturing me on top of him, my head fitting perfectly into the hollow of his shoulder. Answer: Past
"
Through the silence a persistent knocking vibrated.,Past,"Input: Through the silence a persistent knocking vibrated. Answer: Past
"
"He grabbed my arm, pul ing me around one of the arcade games.",Present,"Input: He grabbed my arm, pul ing me around one of the arcade games. Answer: Present
"
"Out of... us. """,Present,"Input: Out of... us. "" Answer: Present
"
"Jez whispers, "" Let's just go in. """,Present,"Input: Jez whispers, "" Let's just go in. "" Answer: Present
"
"Secondhand stores provided some luck as well, particularly for things like sweaters.",Past,"Input: Secondhand stores provided some luck as well, particularly for things like sweaters. Answer: Past
"
I sniffed it and immediately made a face.,Past,"Input: I sniffed it and immediately made a face. Answer: Past
"
""" What about Benny ? """,Present,"Input: "" What about Benny ? "" Answer: Present
"
"I collapsed against his heaving chest, paralyzed with happiness.",Past,"Input: I collapsed against his heaving chest, paralyzed with happiness. Answer: Past
"
""" It will cling to your hand, so that you will not drop it, Partner Elijah.",Present,"Input: "" It will cling to your hand, so that you will not drop it, Partner Elijah. Answer: Present
"
"That brings me to another point, and this one's for you, Slugs.",Present,"Input: That brings me to another point, and this one's for you, Slugs. Answer: Present
"
All three of them jolted as the mysterious voice spoke.,Past,"Input: All three of them jolted as the mysterious voice spoke. Answer: Past
"
The road stretches to a line.,Present,"Input: The road stretches to a line. Answer: Present
"
Sometimes he just holds on too tight.,Present,"Input: Sometimes he just holds on too tight. Answer: Present
"
"The feeling of his pale white, cool and huge palm comforts me instantly and I finally allow my battered muscles to relax.",Present,"Input: The feeling of his pale white, cool and huge palm comforts me instantly and I finally allow my battered muscles to relax. Answer: Present
"
"he enquired instead "" only it was taken from my desk this morning before I had a chance to open it. """,Past,"Input: he enquired instead "" only it was taken from my desk this morning before I had a chance to open it. "" Answer: Past
"
"I negotiated a deal with Russell, since I didn't want to be looking over my shoulder for the rest of my existence.",Past,"Input: I negotiated a deal with Russell, since I didn't want to be looking over my shoulder for the rest of my existence. Answer: Past
"
""" Mother, "" Emma whispered harshly, "" shame on you.",Present,"Input: "" Mother, "" Emma whispered harshly, "" shame on you. Answer: Present
"
""" They teased me and said it's a bunch of hooey. """,Present,"Input: "" They teased me and said it's a bunch of hooey. "" Answer: Present
"
"Everyone froze, staring at the baby.",Past,"Input: Everyone froze, staring at the baby. Answer: Past
"
Then draws tighter as they move in on their prey.,Present,"Input: Then draws tighter as they move in on their prey. Answer: Present
"
He wove the fingers of both hands into my hair and held me firmly as he kissed me.,Present,"Input: He wove the fingers of both hands into my hair and held me firmly as he kissed me. Answer: Present
"
Oppression helps create a stronger longing for all that is good in life.,Present,"Input: Oppression helps create a stronger longing for all that is good in life. Answer: Present
"
"She offers us cool, clear water to drink, and naught else.",Present,"Input: She offers us cool, clear water to drink, and naught else. Answer: Present
"
She donned her boy shorts and long-sleeve Henley before returning to her room.,Past,"Input: She donned her boy shorts and long-sleeve Henley before returning to her room. Answer: Past
"
"And he hears everything. """,Present,"Input: And he hears everything. "" Answer: Present
"
"Clary slowed down just enough to retrieve her stele and slash the glamour rune back onto her arm ; it hurt, but she welcomed the sting.",Past,"Input: Clary slowed down just enough to retrieve her stele and slash the glamour rune back onto her arm ; it hurt, but she welcomed the sting. Answer: Past
"
""" Completely certifiable, "" Deuce provided without looking at either of them as he examined a bowl full of peanuts on the coffee table.",Past,"Input: "" Completely certifiable, "" Deuce provided without looking at either of them as he examined a bowl full of peanuts on the coffee table. Answer: Past
"
Madison feared she was slurring her words.,Past,"Input: Madison feared she was slurring her words. Answer: Past
"
Garen crawled that way.,Past,"Input: Garen crawled that way. Answer: Past
"
"I unfolded, willing myself into a visible form.",Past,"Input: I unfolded, willing myself into a visible form. Answer: Past
"
""" Ride me, Paige. """,Present,"Input: "" Ride me, Paige. "" Answer: Present
"
""" I don't know, "" Della lied and opened her eyes.",Past,"Input: "" I don't know, "" Della lied and opened her eyes. Answer: Past
"
She donned a soft linen dress that once belonged to her mother.,Past,"Input: She donned a soft linen dress that once belonged to her mother. Answer: Past
"
Mrs. Voss again faltered.,Past,"Input: Mrs. Voss again faltered. Answer: Past
"
""" I like his friend, he likes my friend - "" "" Marlon cant stand me, "" Alice answered, and Pandora smirked.",Present,"Input: "" I like his friend, he likes my friend - "" "" Marlon cant stand me, "" Alice answered, and Pandora smirked. Answer: Present
"
The city rises like a beacon in the distance.,Present,"Input: The city rises like a beacon in the distance. Answer: Present
"
She panicked for a split second then released a sigh as he placed that arm along her shoulders.,Past,"Input: She panicked for a split second then released a sigh as he placed that arm along her shoulders. Answer: Past
"
"Kowalski hollered, drawing his attention away from the currents to the skies above.",Past,"Input: Kowalski hollered, drawing his attention away from the currents to the skies above. Answer: Past
"
""" Can I... "" Cheers erupt from somewhere as the runners approach.",Past,"Input: "" Can I... "" Cheers erupt from somewhere as the runners approach. Answer: Past
"
Light shattered the darkness and woke Jackson from a deep sleep.,Past,"Input: Light shattered the darkness and woke Jackson from a deep sleep. Answer: Past
"
The nurse hooked Julia up to the fetal monitor and said that everything sounded great.,Past,"Input: The nurse hooked Julia up to the fetal monitor and said that everything sounded great. Answer: Past
"
""" Very fucking funny, sweetheart.",Present,"Input: "" Very fucking funny, sweetheart. Answer: Present
"
I relax a little.,Present,"Input: I relax a little. Answer: Present
"
"Asa pins my arms to my side, locking me in his grip as he holds my body against his, immobilizing me.",Present,"Input: Asa pins my arms to my side, locking me in his grip as he holds my body against his, immobilizing me. Answer: Present
"
