input,output,text
Other gangs soon fell under Chairman Z's control.,Plural,"Input: Other gangs soon fell under Chairman Z's control. Answer: Plural
"
An occasional reward was better than no reward at all.,Singular,"Input: An occasional reward was better than no reward at all. Answer: Singular
"
"The calm tide is black, as is the sky, dotted by the thousands ( millions ? )",Plural,"Input: The calm tide is black, as is the sky, dotted by the thousands ( millions ? ) Answer: Plural
"
Three letters glowed with a soft phosphorescence against the dark concrete.,Plural,"Input: Three letters glowed with a soft phosphorescence against the dark concrete. Answer: Plural
"
"The times could be faked, of course, but... What if the images were legit ?",Plural,"Input: The times could be faked, of course, but... What if the images were legit ? Answer: Plural
"
"If there was ever a time to let loose, this vacation would have to be it.",Singular,"Input: If there was ever a time to let loose, this vacation would have to be it. Answer: Singular
"
"The pranks that our young and ambitious like to perform, that we frown upon the most, are the abductions.",Plural,"Input: The pranks that our young and ambitious like to perform, that we frown upon the most, are the abductions. Answer: Plural
"
On the opposite wall there was a large flat screen TV mounted on the walls.,Singular,"Input: On the opposite wall there was a large flat screen TV mounted on the walls. Answer: Singular
"
"Looks like the kitchen light is on. """,Plural,"Input: Looks like the kitchen light is on. "" Answer: Plural
"
"His lumpy mattress left knots in his shoulders, a feeling not uncommon to the nights spent asleep in the barn back home.",Plural,"Input: His lumpy mattress left knots in his shoulders, a feeling not uncommon to the nights spent asleep in the barn back home. Answer: Plural
"
The ramp drops with a louder thump as I back step from the chair then follow last into the hot sands I hear.,Singular,"Input: The ramp drops with a louder thump as I back step from the chair then follow last into the hot sands I hear. Answer: Singular
"
""" I imagine it's nothing good, but speak, "" the colonel said.",Singular,"Input: "" I imagine it's nothing good, but speak, "" the colonel said. Answer: Singular
"
""" What are the chances of him going to University after this school of yours ? """,Plural,"Input: "" What are the chances of him going to University after this school of yours ? "" Answer: Plural
"
How soon would the vodka wear off ?,Singular,"Input: How soon would the vodka wear off ? Answer: Singular
"
""" Two other priorities to be precise, Madam Executive.",Plural,"Input: "" Two other priorities to be precise, Madam Executive. Answer: Plural
"
"The Master wants information, and two of us can get it faster than one.'",Singular,"Input: The Master wants information, and two of us can get it faster than one.' Answer: Singular
"
""" Well, "" Ferguson said, "" The legends never really did say.",Plural,"Input: "" Well, "" Ferguson said, "" The legends never really did say. Answer: Plural
"
Things are going to be noticed.,Plural,"Input: Things are going to be noticed. Answer: Plural
"
My uncle's still a highway patrolman in California.,Singular,"Input: My uncle's still a highway patrolman in California. Answer: Singular
"
Romulus was unreadable as ever.,Plural,"Input: Romulus was unreadable as ever. Answer: Plural
"
Our directions said to veer left after the second Tourist Island.,Plural,"Input: Our directions said to veer left after the second Tourist Island. Answer: Plural
"
"Not just a hearty chuckle, mind you.",Singular,"Input: Not just a hearty chuckle, mind you. Answer: Singular
"
"Her uncle's captains were nodding firmly, as were many across both tables.",Plural,"Input: Her uncle's captains were nodding firmly, as were many across both tables. Answer: Plural
"
My theory was that I loved her before I even met her.,Singular,"Input: My theory was that I loved her before I even met her. Answer: Singular
"
Things were about to get difficult.,Plural,"Input: Things were about to get difficult. Answer: Plural
"
The girl's movements had grown so vigorous there was a distinct possibility of being hit.,Plural,"Input: The girl's movements had grown so vigorous there was a distinct possibility of being hit. Answer: Plural
"
"The servants, who did guess, would never dream of telling on the young couple.",Plural,"Input: The servants, who did guess, would never dream of telling on the young couple. Answer: Plural
"
The spider rubbed her front legs over her chest as if she were playing the harp.,Singular,"Input: The spider rubbed her front legs over her chest as if she were playing the harp. Answer: Singular
"
""" Sunday, Kim, "" Jared said, cal ing after her.",Singular,"Input: "" Sunday, Kim, "" Jared said, cal ing after her. Answer: Singular
"
"Also, there were thousands of people moving back and forth, in the pyramid city, so there would be nothing to follow.",Plural,"Input: Also, there were thousands of people moving back and forth, in the pyramid city, so there would be nothing to follow. Answer: Plural
"
But the electricity is back on.,Singular,"Input: But the electricity is back on. Answer: Singular
"
"There are also posters of student artwork, pictures of animals, self-portraits, scenes of nature and random objects.",Plural,"Input: There are also posters of student artwork, pictures of animals, self-portraits, scenes of nature and random objects. Answer: Plural
"
The actions were buttery smooth as he worked them and let them retract into their metal housing.,Plural,"Input: The actions were buttery smooth as he worked them and let them retract into their metal housing. Answer: Plural
"
and finally reached the clearing.,Singular,"Input: and finally reached the clearing. Answer: Singular
"
"If true, maybe the suspect could have provided information of the three, other missing women.",Singular,"Input: If true, maybe the suspect could have provided information of the three, other missing women. Answer: Singular
"
The effects of alcohol were wearing off but she did not feel any less emboldened.,Plural,"Input: The effects of alcohol were wearing off but she did not feel any less emboldened. Answer: Plural
"
Chapter 8 And so Antonia found herself in another strange place and time.,Singular,"Input: Chapter 8 And so Antonia found herself in another strange place and time. Answer: Singular
"
Hephaestus took a deep breath and quickly scribbled his name.,Plural,"Input: Hephaestus took a deep breath and quickly scribbled his name. Answer: Plural
"
That doesn ´ t make any sense.,Singular,"Input: That doesn ´ t make any sense. Answer: Singular
"
"The EMP grenades are hardened against their own effects, so the others should still work.",Plural,"Input: The EMP grenades are hardened against their own effects, so the others should still work. Answer: Plural
"
Clara's tits bounced with the jerk of her h * ps as he plunged deep into her.,Plural,"Input: Clara's tits bounced with the jerk of her h * ps as he plunged deep into her. Answer: Plural
"
"My Master had never been kind to me as a boy, and I hadn't had friends.",Singular,"Input: My Master had never been kind to me as a boy, and I hadn't had friends. Answer: Singular
"
"The only garbage here is that useless lump of lard. """,Singular,"Input: The only garbage here is that useless lump of lard. "" Answer: Singular
"
The android nurses ignored Alessia when she came in to see her father.,Plural,"Input: The android nurses ignored Alessia when she came in to see her father. Answer: Plural
"
A fluffy but skinny gray kitten with white paws was circling his feet.,Singular,"Input: A fluffy but skinny gray kitten with white paws was circling his feet. Answer: Singular
"
""" But creatures like that never chased me before.",Plural,"Input: "" But creatures like that never chased me before. Answer: Plural
"
"The wolves circled restlessly, their glowing yellow eyes fixed on the driver's door.",Plural,"Input: The wolves circled restlessly, their glowing yellow eyes fixed on the driver's door. Answer: Plural
"
The six other board members present were all for firing the woman summarily.,Plural,"Input: The six other board members present were all for firing the woman summarily. Answer: Plural
"
There were several drips of whatever it was.,Plural,"Input: There were several drips of whatever it was. Answer: Plural
"
The discs entered and exited them repeatedly until they fell to the ground in flames.,Plural,"Input: The discs entered and exited them repeatedly until they fell to the ground in flames. Answer: Plural
"
"Had Josie still been wearing nothing more than glorified lingerie, the outlook for keeping my hands to myself wasn't good.",Singular,"Input: Had Josie still been wearing nothing more than glorified lingerie, the outlook for keeping my hands to myself wasn't good. Answer: Singular
"
"Dire wolves, perhaps, trapped here for thousands of years by high water in the cave. """,Plural,"Input: Dire wolves, perhaps, trapped here for thousands of years by high water in the cave. "" Answer: Plural
"
""" Well, when it was first enclosed, there were many exits left.",Plural,"Input: "" Well, when it was first enclosed, there were many exits left. Answer: Plural
"
"Eventually her visits stopped entirely. """,Plural,"Input: Eventually her visits stopped entirely. "" Answer: Plural
"
A new determination helped bay their fear as they turned toward the light and pressed on.,Singular,"Input: A new determination helped bay their fear as they turned toward the light and pressed on. Answer: Singular
"
"The two suits with radios on the other side of the lounge kept their attention below, talking into their radios.",Plural,"Input: The two suits with radios on the other side of the lounge kept their attention below, talking into their radios. Answer: Plural
"
The receptionist snatched the folder off her bar.,Singular,"Input: The receptionist snatched the folder off her bar. Answer: Singular
"
"The colors bombarded my head, and I wailed in agony.",Plural,"Input: The colors bombarded my head, and I wailed in agony. Answer: Plural
"
"I put the note on the pillow beside her, then write on the back of my hand no regrets.",Plural,"Input: I put the note on the pillow beside her, then write on the back of my hand no regrets. Answer: Plural
"
"Shooting her an angry glance, Link manages to silence the fairy for now.",Singular,"Input: Shooting her an angry glance, Link manages to silence the fairy for now. Answer: Singular
"
"Yellow, bell-shaped blooms hang down the stem, overlapping each other.",Plural,"Input: Yellow, bell-shaped blooms hang down the stem, overlapping each other. Answer: Plural
"
""" The shooter's close, and I can't risk him taking a shot at you. """,Singular,"Input: "" The shooter's close, and I can't risk him taking a shot at you. "" Answer: Singular
"
"Things have been pretty busy. """,Plural,"Input: Things have been pretty busy. "" Answer: Plural
"
"The garage itself is extremely tidy, all the tools lined up on a rustic wood table that stretches the length of the room.",Singular,"Input: The garage itself is extremely tidy, all the tools lined up on a rustic wood table that stretches the length of the room. Answer: Singular
"
The description the owner of the gallery gave of his Richard Wolsey Keen does not fit you.,Singular,"Input: The description the owner of the gallery gave of his Richard Wolsey Keen does not fit you. Answer: Singular
"
"There were footsteps, and she drew a smile on her face.",Plural,"Input: There were footsteps, and she drew a smile on her face. Answer: Plural
"
The warriors painted their faces with four fingers dipped in paint.,Plural,"Input: The warriors painted their faces with four fingers dipped in paint. Answer: Plural
"
The cameras continued to roll.,Plural,"Input: The cameras continued to roll. Answer: Plural
"
"Once the connection is made and locked, the boom operator says, "" contact "".",Singular,"Input: Once the connection is made and locked, the boom operator says, "" contact "". Answer: Singular
"
"Gliding effortlessly out of the darkened perimeter into the light, three ghostly figures emerged, coasting silently in on skis.",Plural,"Input: Gliding effortlessly out of the darkened perimeter into the light, three ghostly figures emerged, coasting silently in on skis. Answer: Plural
"
The challenge in his voice startled her.,Singular,"Input: The challenge in his voice startled her. Answer: Singular
"
"Lost Souls are... well, they're not the best looking creatures in the world.",Plural,"Input: Lost Souls are... well, they're not the best looking creatures in the world. Answer: Plural
"
"Sadness overwhelmed me, and for a moment all I wanted was to sink into the surrounding mist and disappear.",Plural,"Input: Sadness overwhelmed me, and for a moment all I wanted was to sink into the surrounding mist and disappear. Answer: Plural
"
"Maybe the garage could sponsor me. """,Singular,"Input: Maybe the garage could sponsor me. "" Answer: Singular
"
"Mental migraine aside, the stench of alcohol mixed with human waste was appalling.",Singular,"Input: Mental migraine aside, the stench of alcohol mixed with human waste was appalling. Answer: Singular
"
"Except this time, the images were not just from his life, but from the lives of countless others.",Plural,"Input: Except this time, the images were not just from his life, but from the lives of countless others. Answer: Plural
"
Two ages have passed since we dwelled beneath the seas that coated most of our planet.,Plural,"Input: Two ages have passed since we dwelled beneath the seas that coated most of our planet. Answer: Plural
"
"The strike swelled on my cheek, as if thunder was being crushed by lightning.",Singular,"Input: The strike swelled on my cheek, as if thunder was being crushed by lightning. Answer: Singular
"
"Others shook with fever, their complexions sallow, almost green.",Plural,"Input: Others shook with fever, their complexions sallow, almost green. Answer: Plural
"
""" They have control, "" the pilot called back to Winston.",Singular,"Input: "" They have control, "" the pilot called back to Winston. Answer: Singular
"
"There are some great bars in Dunedin, if you head down to the Octagon.",Plural,"Input: There are some great bars in Dunedin, if you head down to the Octagon. Answer: Plural
"
"Interesting observation, when the man was rather like a dangerous, cornered animal, lethal at any provocation.",Singular,"Input: Interesting observation, when the man was rather like a dangerous, cornered animal, lethal at any provocation. Answer: Singular
"
Myles asked the driver.,Plural,"Input: Myles asked the driver. Answer: Plural
"
The elderly ladies and the cyclist had gone.,Plural,"Input: The elderly ladies and the cyclist had gone. Answer: Plural
"
"In front of them the cameraman said,' Tell me again who are you incredible guys ?'",Singular,"Input: In front of them the cameraman said,' Tell me again who are you incredible guys ?' Answer: Singular
"
But all these actions he had performed mechanically.,Plural,"Input: But all these actions he had performed mechanically. Answer: Plural
"
""" Thirty-six cruisers, "" said Aileen, "" and counting. """,Plural,"Input: "" Thirty-six cruisers, "" said Aileen, "" and counting. "" Answer: Plural
"
Folks had whispered about him for most of his life.,Plural,"Input: Folks had whispered about him for most of his life. Answer: Plural
"
Another reference to an 80's pop ballad.,Singular,"Input: Another reference to an 80's pop ballad. Answer: Singular
"
"She sat hunched forward, her forearms resting on her knees, chewing methodically.",Plural,"Input: She sat hunched forward, her forearms resting on her knees, chewing methodically. Answer: Plural
"
"And your credits make it possible. """,Plural,"Input: And your credits make it possible. "" Answer: Plural
"
The spikes attached to the grill of the truck were four feet long and was driven by Shawn.,Plural,"Input: The spikes attached to the grill of the truck were four feet long and was driven by Shawn. Answer: Plural
"
"But the one that interested Mateo showed not the damage, but the person who had caused it.",Plural,"Input: But the one that interested Mateo showed not the damage, but the person who had caused it. Answer: Plural
"
""" You will have to tell your friend, "" he whispered, "" our Prince is not as weak as he thought. """,Singular,"Input: "" You will have to tell your friend, "" he whispered, "" our Prince is not as weak as he thought. "" Answer: Singular
"
"The bulldozer operator, guiding the machine along the side of the farmhouse, had reached the opposite side.",Singular,"Input: The bulldozer operator, guiding the machine along the side of the farmhouse, had reached the opposite side. Answer: Singular
"
Mel's amber gaze lifts and meets mine.,Singular,"Input: Mel's amber gaze lifts and meets mine. Answer: Singular
"
The gold coin appeared out of thin air.,Singular,"Input: The gold coin appeared out of thin air. Answer: Singular
"
His belly suddenly felt cold.,Singular,"Input: His belly suddenly felt cold. Answer: Singular
"
"Our accommodation was only a couple of streets away from the main campus, the landscape sloping up toward the University of Edinburgh.",Singular,"Input: Our accommodation was only a couple of streets away from the main campus, the landscape sloping up toward the University of Edinburgh. Answer: Singular
"
"The mountains were full of stories about buried treasure, lost gold mines, hidden caches that were never reclaimed.",Plural,"Input: The mountains were full of stories about buried treasure, lost gold mines, hidden caches that were never reclaimed. Answer: Plural
"
"There was determination behind them, he saw, but something else too.",Singular,"Input: There was determination behind them, he saw, but something else too. Answer: Singular
"
"There's nothing sexier than a good waltz or tango. """,Singular,"Input: There's nothing sexier than a good waltz or tango. "" Answer: Singular
"
""" Others are coming ? """,Plural,"Input: "" Others are coming ? "" Answer: Plural
"
"Mistress requests my presence. """,Plural,"Input: Mistress requests my presence. "" Answer: Plural
"
""" My little Princess, your song has filled everyone's hearts with the most wonderful memories. """,Singular,"Input: "" My little Princess, your song has filled everyone's hearts with the most wonderful memories. "" Answer: Singular
"
The small burns miraculously stopped stinging under his ministrations.,Plural,"Input: The small burns miraculously stopped stinging under his ministrations. Answer: Plural
"
"If that was the case, the dragon would be close, too close for her to escape.",Singular,"Input: If that was the case, the dragon would be close, too close for her to escape. Answer: Singular
"
The hobbits waited patiently.,Plural,"Input: The hobbits waited patiently. Answer: Plural
"
"All the teachers he knew complained about their pay, and most looked for other ways to augment their income.",Plural,"Input: All the teachers he knew complained about their pay, and most looked for other ways to augment their income. Answer: Plural
"
""" Witches and shape shifters ?",Plural,"Input: "" Witches and shape shifters ? Answer: Plural
"
"And my sources claim that you had a great deal to do with that. """,Plural,"Input: And my sources claim that you had a great deal to do with that. "" Answer: Plural
"
The fours are evolving.,Plural,"Input: The fours are evolving. Answer: Plural
"
""" In truth, Mr. Neil, her recovery is very slow.",Singular,"Input: "" In truth, Mr. Neil, her recovery is very slow. Answer: Singular
"
There are no demands on my time.,Plural,"Input: There are no demands on my time. Answer: Plural
"
Rufus warned me that there were a series of house break-ins a couple of towns away.,Plural,"Input: Rufus warned me that there were a series of house break-ins a couple of towns away. Answer: Plural
"
"Things have changed since then, but he's obviously still jealous if I spend my time with another man.",Plural,"Input: Things have changed since then, but he's obviously still jealous if I spend my time with another man. Answer: Plural
"
An ape like Amy was not a cheap and stupid version of a human worker.,Singular,"Input: An ape like Amy was not a cheap and stupid version of a human worker. Answer: Singular
"
This cart is heavy and cumbersome and leaves me feeling anything but free.,Singular,"Input: This cart is heavy and cumbersome and leaves me feeling anything but free. Answer: Singular
"
The crash of the colony ship that first reached the Stanza Nine system had been a complete disaster.,Singular,"Input: The crash of the colony ship that first reached the Stanza Nine system had been a complete disaster. Answer: Singular
"
"His shouts rang like a shotgun through the narrow halls, echoing off the doors.",Plural,"Input: His shouts rang like a shotgun through the narrow halls, echoing off the doors. Answer: Plural
"
""" But your passion did blow me away.",Singular,"Input: "" But your passion did blow me away. Answer: Singular
"
"As the gentlemen's servants collected the burned candles for their masters, His Majesty's servants replaced them with fresh tapers.",Plural,"Input: As the gentlemen's servants collected the burned candles for their masters, His Majesty's servants replaced them with fresh tapers. Answer: Plural
"
Animals have no difficulty seeing into the higher realms.,Plural,"Input: Animals have no difficulty seeing into the higher realms. Answer: Plural
"
"The honesty of that statement, together with the sincerity on his face, touched her deeply.",Singular,"Input: The honesty of that statement, together with the sincerity on his face, touched her deeply. Answer: Singular
"
"Ghost hefted him up and pinned him against the wall, his arms stretched behind his back.",Singular,"Input: Ghost hefted him up and pinned him against the wall, his arms stretched behind his back. Answer: Singular
"
In the front yard were paving stones in the shape of... an alligator.,Singular,"Input: In the front yard were paving stones in the shape of... an alligator. Answer: Singular
"
41 HE DREAMS... He's awake again but groggy and disoriented.,Plural,"Input: 41 HE DREAMS... He's awake again but groggy and disoriented. Answer: Plural
"
"Her aura had subsided, although some of it still flared here and there.",Singular,"Input: Her aura had subsided, although some of it still flared here and there. Answer: Singular
"
Colin's footsteps sounded behind her as he followed her inside.,Plural,"Input: Colin's footsteps sounded behind her as he followed her inside. Answer: Plural
"
"Countless millions in art decorated the hallways, galleries, and other exhibit spaces.",Plural,"Input: Countless millions in art decorated the hallways, galleries, and other exhibit spaces. Answer: Plural
"
"The infection would spread, but his blood was strong and he yet had time.",Singular,"Input: The infection would spread, but his blood was strong and he yet had time. Answer: Singular
"
"Occasionally, ventilation registers in the ceiling marked his passage, but aside from that it was just one endless passageway.",Plural,"Input: Occasionally, ventilation registers in the ceiling marked his passage, but aside from that it was just one endless passageway. Answer: Plural
"
"Looks like they found our last guest. """,Plural,"Input: Looks like they found our last guest. "" Answer: Plural
"
Her shoulder-length locks offered an enticing bonus of softness.,Plural,"Input: Her shoulder-length locks offered an enticing bonus of softness. Answer: Plural
"
"Our exchange took only seconds, but that was more than enough time for trouble to call.",Singular,"Input: Our exchange took only seconds, but that was more than enough time for trouble to call. Answer: Singular
"
"There were still a few last items he wanted, but he could haul those by hand.",Plural,"Input: There were still a few last items he wanted, but he could haul those by hand. Answer: Plural
"
"Any items that we can pack up and take with us to Headquarters, get them bagged or boxed up and lined up near the entrance.",Plural,"Input: Any items that we can pack up and take with us to Headquarters, get them bagged or boxed up and lined up near the entrance. Answer: Plural
"
The vote was quick and it passed.,Singular,"Input: The vote was quick and it passed. Answer: Singular
"
"His eyelids lost their moorings to flutter closed, and soon his muscles began to ease beneath her hands.",Plural,"Input: His eyelids lost their moorings to flutter closed, and soon his muscles began to ease beneath her hands. Answer: Plural
"
""" I beg your pardon, M. de Chretien, "" the captain said.",Singular,"Input: "" I beg your pardon, M. de Chretien, "" the captain said. Answer: Singular
"
"It had to be one of his most popular tunes because the moment the DJ announced it, the fans started screaming non-stop.",Plural,"Input: It had to be one of his most popular tunes because the moment the DJ announced it, the fans started screaming non-stop. Answer: Plural
"
"Reyes moaned, holding himself all the tighter as he pumped up, then down.",Plural,"Input: Reyes moaned, holding himself all the tighter as he pumped up, then down. Answer: Plural
"
The winter frozen snow caps have melted dropping streams of fresh clean drinking water over the valley.,Plural,"Input: The winter frozen snow caps have melted dropping streams of fresh clean drinking water over the valley. Answer: Plural
"
"His teacher says Anton's mother normally picks him up, so she'll explain what's happened. """,Singular,"Input: His teacher says Anton's mother normally picks him up, so she'll explain what's happened. "" Answer: Singular
"
"My face burns and the walls close in, but I find a way to deal.",Plural,"Input: My face burns and the walls close in, but I find a way to deal. Answer: Plural
"
"Shift schedules, fund allocations, project juggling, out and out looting of other projects... he'd never pulled so many stunts in his life.",Plural,"Input: Shift schedules, fund allocations, project juggling, out and out looting of other projects... he'd never pulled so many stunts in his life. Answer: Plural
"
"Our candidates don't have the family history to back up our stories when we do tell them. """,Plural,"Input: Our candidates don't have the family history to back up our stories when we do tell them. "" Answer: Plural
"
A few passengers exited the train before me.,Plural,"Input: A few passengers exited the train before me. Answer: Plural
"
A short rank of Asha' man saluted with fists to chests.,Singular,"Input: A short rank of Asha' man saluted with fists to chests. Answer: Singular
"
The gentle tapping repeated insistently.,Singular,"Input: The gentle tapping repeated insistently. Answer: Singular
"
"Bottles opened the attic door, set the box on the steps, then turned and locked the door from the inside.",Plural,"Input: Bottles opened the attic door, set the box on the steps, then turned and locked the door from the inside. Answer: Plural
"
In clear weather the mountain loomed over the city like an avenging white angel.,Singular,"Input: In clear weather the mountain loomed over the city like an avenging white angel. Answer: Singular
"
"His classes were small, and protected, as they were mostly the junior and senior ones, so I had never attended any of them.",Plural,"Input: His classes were small, and protected, as they were mostly the junior and senior ones, so I had never attended any of them. Answer: Plural
"
"A liar, admitting her guilt.",Singular,"Input: A liar, admitting her guilt. Answer: Singular
"
""" That's all you're stepping on is grapes.",Plural,"Input: "" That's all you're stepping on is grapes. Answer: Plural
"
Even the agile elves nearly stumbled under the ensuing shockwave.,Plural,"Input: Even the agile elves nearly stumbled under the ensuing shockwave. Answer: Plural
"
My pulse was beating rapidly and my stomach was a bundle of coils.,Singular,"Input: My pulse was beating rapidly and my stomach was a bundle of coils. Answer: Singular
"
"In the 20th century, great civil rights leaders like Mohandas Gandhi and Martin Luther King proved that irrefutably.",Plural,"Input: In the 20th century, great civil rights leaders like Mohandas Gandhi and Martin Luther King proved that irrefutably. Answer: Plural
"
"Shifter cats had different characteristics from family to family, clan to clan.",Plural,"Input: Shifter cats had different characteristics from family to family, clan to clan. Answer: Plural
"
""" Curious cats should be careful. """,Plural,"Input: "" Curious cats should be careful. "" Answer: Plural
"
""" When this is on the road, "" Rhys said straightening, "" someone approaching is going to think that a sinkhole has split the concrete.",Plural,"Input: "" When this is on the road, "" Rhys said straightening, "" someone approaching is going to think that a sinkhole has split the concrete. Answer: Plural
"
"The van hit a nasty bump and we were jostled around, but the gun did not waver.",Singular,"Input: The van hit a nasty bump and we were jostled around, but the gun did not waver. Answer: Singular
"
"Questions led to more questions, led ultimately, daily, to the one question that he refused to admit into his consciousness.",Plural,"Input: Questions led to more questions, led ultimately, daily, to the one question that he refused to admit into his consciousness. Answer: Plural
"
"There was a rustle of movement and some fifty yards away, I saw the back of a soldier running into the thick forest below.",Singular,"Input: There was a rustle of movement and some fifty yards away, I saw the back of a soldier running into the thick forest below. Answer: Singular
"
"A zing goes up from my knee to my hoochie mama, and I have a small orgasm.",Singular,"Input: A zing goes up from my knee to my hoochie mama, and I have a small orgasm. Answer: Singular
"
""" The graffiti, "" Jake said, "" is clearly biological in nature, hearts, livers, all of that.",Plural,"Input: "" The graffiti, "" Jake said, "" is clearly biological in nature, hearts, livers, all of that. Answer: Plural
"
Things were going even better than he had planned and it was all because of Misty.,Plural,"Input: Things were going even better than he had planned and it was all because of Misty. Answer: Plural
"
"As her eyes filled with tears, the candlelight fractured.",Singular,"Input: As her eyes filled with tears, the candlelight fractured. Answer: Singular
"
"The cold lack of conversation continued, until Antonia's mind settled a bit and she could speak.",Singular,"Input: The cold lack of conversation continued, until Antonia's mind settled a bit and she could speak. Answer: Singular
"
""" The tip you left last night was like ninety dollars ; that's too much for a tip. """,Singular,"Input: "" The tip you left last night was like ninety dollars ; that's too much for a tip. "" Answer: Singular
"
"A siren, more piercing and invasive than I thought possible erupted around the building.",Singular,"Input: A siren, more piercing and invasive than I thought possible erupted around the building. Answer: Singular
"
Now the seas are over fished and the seaweed scarce.'',Plural,"Input: Now the seas are over fished and the seaweed scarce.'' Answer: Plural
"
There was a grunt of surprise as the troll gazed down in disbelief at the wound.,Singular,"Input: There was a grunt of surprise as the troll gazed down in disbelief at the wound. Answer: Singular
"
"The zombies, for their part, had become nearly hysterical at the turning of tables.",Plural,"Input: The zombies, for their part, had become nearly hysterical at the turning of tables. Answer: Plural
"
""" If, "" the mayor said sharply.",Singular,"Input: "" If, "" the mayor said sharply. Answer: Singular
"
Specter's tail flopped once or twice in general agreement.,Singular,"Input: Specter's tail flopped once or twice in general agreement. Answer: Singular
"
"The townsfolk will be fleeing a few at a time. """,Singular,"Input: The townsfolk will be fleeing a few at a time. "" Answer: Singular
"
"Twelve seats, with a cloaked figure sitting on each.",Plural,"Input: Twelve seats, with a cloaked figure sitting on each. Answer: Plural
"
"Not servants' dress at all, but an ordinary dress.",Plural,"Input: Not servants' dress at all, but an ordinary dress. Answer: Plural
"
"The protein was a natural form of peptide nucleic acid, PNA.",Singular,"Input: The protein was a natural form of peptide nucleic acid, PNA. Answer: Singular
"
"The bullet struck the display case behind her desk, shattering the glass.",Singular,"Input: The bullet struck the display case behind her desk, shattering the glass. Answer: Singular
"
"The timbre of his soft, intimate voice shimmied down her spine.",Singular,"Input: The timbre of his soft, intimate voice shimmied down her spine. Answer: Singular
"
Thoughts of Veronica put a big smile on his face.,Plural,"Input: Thoughts of Veronica put a big smile on his face. Answer: Plural
"
"A few feet beyond, two zombies riddled with bullet holes lay on the ground.",Plural,"Input: A few feet beyond, two zombies riddled with bullet holes lay on the ground. Answer: Plural
"
"He'd always been a good little soldier, doing what he was told, his loyalty unwavering.",Singular,"Input: He'd always been a good little soldier, doing what he was told, his loyalty unwavering. Answer: Singular
"
"As if in answer to my thoughts, my comm sounds.",Singular,"Input: As if in answer to my thoughts, my comm sounds. Answer: Singular
"
""" Seems the wolves stripped the other three last night. """,Plural,"Input: "" Seems the wolves stripped the other three last night. "" Answer: Plural
"
A small briefcase fell off in the process and he had to hold the door to maneuver out and retrieve it.,Singular,"Input: A small briefcase fell off in the process and he had to hold the door to maneuver out and retrieve it. Answer: Singular
"
"Rolling galaxies like continents splitting into solar systems, comets, planets.",Plural,"Input: Rolling galaxies like continents splitting into solar systems, comets, planets. Answer: Plural
"
Skulls persisted in signaling to her to detonate the explosives strapped to Richard.,Plural,"Input: Skulls persisted in signaling to her to detonate the explosives strapped to Richard. Answer: Plural
"
"Part of me wanted to stay there forever, to feel safe and loved for a change, but I pulled away.",Singular,"Input: Part of me wanted to stay there forever, to feel safe and loved for a change, but I pulled away. Answer: Singular
"
The old goat is so madly in love with his grandchildren that there isn't much Caleb or I can say or do to upset him.,Singular,"Input: The old goat is so madly in love with his grandchildren that there isn't much Caleb or I can say or do to upset him. Answer: Singular
"
