input,output,text
16417,Yes,"Input: 16417 Answer: Yes
"
88354,No,"Input: 88354 Answer: No
"
12457,Yes,"Input: 12457 Answer: Yes
"
32555,No,"Input: 32555 Answer: No
"
89753,Yes,"Input: 89753 Answer: Yes
"
70583,Yes,"Input: 70583 Answer: Yes
"
17387,Yes,"Input: 17387 Answer: Yes
"
32916,No,"Input: 32916 Answer: No
"
3607,Yes,"Input: 3607 Answer: Yes
"
21211,Yes,"Input: 21211 Answer: Yes
"
18320,No,"Input: 18320 Answer: No
"
26777,Yes,"Input: 26777 Answer: Yes
"
38113,Yes,"Input: 38113 Answer: Yes
"
30617,No,"Input: 30617 Answer: No
"
35027,Yes,"Input: 35027 Answer: Yes
"
92090,No,"Input: 92090 Answer: No
"
61690,No,"Input: 61690 Answer: No
"
13297,Yes,"Input: 13297 Answer: Yes
"
8171,Yes,"Input: 8171 Answer: Yes
"
36923,Yes,"Input: 36923 Answer: Yes
"
11887,Yes,"Input: 11887 Answer: Yes
"
54539,Yes,"Input: 54539 Answer: Yes
"
78539,Yes,"Input: 78539 Answer: Yes
"
65288,No,"Input: 65288 Answer: No
"
66555,No,"Input: 66555 Answer: No
"
509,Yes,"Input: 509 Answer: Yes
"
97131,No,"Input: 97131 Answer: No
"
69467,Yes,"Input: 69467 Answer: Yes
"
31811,No,"Input: 31811 Answer: No
"
93647,No,"Input: 93647 Answer: No
"
40427,Yes,"Input: 40427 Answer: Yes
"
82351,Yes,"Input: 82351 Answer: Yes
"
51929,Yes,"Input: 51929 Answer: Yes
"
10597,Yes,"Input: 10597 Answer: Yes
"
99500,No,"Input: 99500 Answer: No
"
37342,No,"Input: 37342 Answer: No
"
71257,Yes,"Input: 71257 Answer: Yes
"
16831,Yes,"Input: 16831 Answer: Yes
"
49391,Yes,"Input: 49391 Answer: Yes
"
37589,Yes,"Input: 37589 Answer: Yes
"
58850,No,"Input: 58850 Answer: No
"
33721,Yes,"Input: 33721 Answer: Yes
"
56629,Yes,"Input: 56629 Answer: Yes
"
97177,Yes,"Input: 97177 Answer: Yes
"
93524,No,"Input: 93524 Answer: No
"
12653,Yes,"Input: 12653 Answer: Yes
"
74174,No,"Input: 74174 Answer: No
"
20355,No,"Input: 20355 Answer: No
"
84486,No,"Input: 84486 Answer: No
"
96675,No,"Input: 96675 Answer: No
"
13629,No,"Input: 13629 Answer: No
"
37991,Yes,"Input: 37991 Answer: Yes
"
61979,Yes,"Input: 61979 Answer: Yes
"
58576,No,"Input: 58576 Answer: No
"
64303,Yes,"Input: 64303 Answer: Yes
"
60737,Yes,"Input: 60737 Answer: Yes
"
55214,No,"Input: 55214 Answer: No
"
32308,No,"Input: 32308 Answer: No
"
799,No,"Input: 799 Answer: No
"
29863,Yes,"Input: 29863 Answer: Yes
"
64194,No,"Input: 64194 Answer: No
"
72689,Yes,"Input: 72689 Answer: Yes
"
2357,Yes,"Input: 2357 Answer: Yes
"
87429,No,"Input: 87429 Answer: No
"
19301,Yes,"Input: 19301 Answer: Yes
"
76665,No,"Input: 76665 Answer: No
"
7724,No,"Input: 7724 Answer: No
"
36529,Yes,"Input: 36529 Answer: Yes
"
27610,No,"Input: 27610 Answer: No
"
56597,Yes,"Input: 56597 Answer: Yes
"
76781,Yes,"Input: 76781 Answer: Yes
"
88259,Yes,"Input: 88259 Answer: Yes
"
587,Yes,"Input: 587 Answer: Yes
"
98745,No,"Input: 98745 Answer: No
"
52249,Yes,"Input: 52249 Answer: Yes
"
15298,No,"Input: 15298 Answer: No
"
59093,Yes,"Input: 59093 Answer: Yes
"
43037,Yes,"Input: 43037 Answer: Yes
"
29759,Yes,"Input: 29759 Answer: Yes
"
38215,No,"Input: 38215 Answer: No
"
58560,No,"Input: 58560 Answer: No
"
59890,No,"Input: 59890 Answer: No
"
88727,No,"Input: 88727 Answer: No
"
9139,No,"Input: 9139 Answer: No
"
98181,No,"Input: 98181 Answer: No
"
30911,Yes,"Input: 30911 Answer: Yes
"
66773,No,"Input: 66773 Answer: No
"
51389,No,"Input: 51389 Answer: No
"
14923,Yes,"Input: 14923 Answer: Yes
"
69275,No,"Input: 69275 Answer: No
"
64844,No,"Input: 64844 Answer: No
"
94907,Yes,"Input: 94907 Answer: Yes
"
54590,No,"Input: 54590 Answer: No
"
46266,No,"Input: 46266 Answer: No
"
17596,No,"Input: 17596 Answer: No
"
14745,No,"Input: 14745 Answer: No
"
16843,Yes,"Input: 16843 Answer: Yes
"
16433,Yes,"Input: 16433 Answer: Yes
"
60555,No,"Input: 60555 Answer: No
"
27812,No,"Input: 27812 Answer: No
"
15593,No,"Input: 15593 Answer: No
"
59239,Yes,"Input: 59239 Answer: Yes
"
52,No,"Input: 52 Answer: No
"
41290,No,"Input: 41290 Answer: No
"
80447,Yes,"Input: 80447 Answer: Yes
"
70117,Yes,"Input: 70117 Answer: Yes
"
7879,Yes,"Input: 7879 Answer: Yes
"
28559,Yes,"Input: 28559 Answer: Yes
"
17109,No,"Input: 17109 Answer: No
"
56141,No,"Input: 56141 Answer: No
"
63879,No,"Input: 63879 Answer: No
"
81953,Yes,"Input: 81953 Answer: Yes
"
48779,Yes,"Input: 48779 Answer: Yes
"
9196,No,"Input: 9196 Answer: No
"
17281,No,"Input: 17281 Answer: No
"
56779,Yes,"Input: 56779 Answer: Yes
"
63761,Yes,"Input: 63761 Answer: Yes
"
31699,Yes,"Input: 31699 Answer: Yes
"
1277,Yes,"Input: 1277 Answer: Yes
"
83287,No,"Input: 83287 Answer: No
"
48922,No,"Input: 48922 Answer: No
"
89087,Yes,"Input: 89087 Answer: Yes
"
51456,No,"Input: 51456 Answer: No
"
4046,No,"Input: 4046 Answer: No
"
87481,Yes,"Input: 87481 Answer: Yes
"
77940,No,"Input: 77940 Answer: No
"
16837,No,"Input: 16837 Answer: No
"
81128,No,"Input: 81128 Answer: No
"
86417,No,"Input: 86417 Answer: No
"
5683,Yes,"Input: 5683 Answer: Yes
"
65839,Yes,"Input: 65839 Answer: Yes
"
49627,Yes,"Input: 49627 Answer: Yes
"
94543,Yes,"Input: 94543 Answer: Yes
"
59302,No,"Input: 59302 Answer: No
"
40193,Yes,"Input: 40193 Answer: Yes
"
97630,No,"Input: 97630 Answer: No
"
58337,Yes,"Input: 58337 Answer: Yes
"
77317,Yes,"Input: 77317 Answer: Yes
"
96346,No,"Input: 96346 Answer: No
"
49891,Yes,"Input: 49891 Answer: Yes
"
28579,Yes,"Input: 28579 Answer: Yes
"
82611,No,"Input: 82611 Answer: No
"
61877,No,"Input: 61877 Answer: No
"
72614,No,"Input: 72614 Answer: No
"
30517,Yes,"Input: 30517 Answer: Yes
"
39666,No,"Input: 39666 Answer: No
"
72456,No,"Input: 72456 Answer: No
"
50145,No,"Input: 50145 Answer: No
"
77575,No,"Input: 77575 Answer: No
"
22567,Yes,"Input: 22567 Answer: Yes
"
40531,Yes,"Input: 40531 Answer: Yes
"
64091,Yes,"Input: 64091 Answer: Yes
"
88296,No,"Input: 88296 Answer: No
"
41669,Yes,"Input: 41669 Answer: Yes
"
70393,Yes,"Input: 70393 Answer: Yes
"
89628,No,"Input: 89628 Answer: No
"
89137,Yes,"Input: 89137 Answer: Yes
"
54121,Yes,"Input: 54121 Answer: Yes
"
12277,Yes,"Input: 12277 Answer: Yes
"
72499,No,"Input: 72499 Answer: No
"
78191,Yes,"Input: 78191 Answer: Yes
"
36721,Yes,"Input: 36721 Answer: Yes
"
58169,Yes,"Input: 58169 Answer: Yes
"
92671,Yes,"Input: 92671 Answer: Yes
"
57584,No,"Input: 57584 Answer: No
"
41437,No,"Input: 41437 Answer: No
"
20293,No,"Input: 20293 Answer: No
"
13513,Yes,"Input: 13513 Answer: Yes
"
62758,No,"Input: 62758 Answer: No
"
18981,No,"Input: 18981 Answer: No
"
47031,No,"Input: 47031 Answer: No
"
60867,No,"Input: 60867 Answer: No
"
80354,No,"Input: 80354 Answer: No
"
18719,Yes,"Input: 18719 Answer: Yes
"
28493,Yes,"Input: 28493 Answer: Yes
"
96281,Yes,"Input: 96281 Answer: Yes
"
85299,No,"Input: 85299 Answer: No
"
97380,No,"Input: 97380 Answer: No
"
29077,Yes,"Input: 29077 Answer: Yes
"
16601,No,"Input: 16601 Answer: No
"
25482,No,"Input: 25482 Answer: No
"
44057,No,"Input: 44057 Answer: No
"
93419,Yes,"Input: 93419 Answer: Yes
"
24451,No,"Input: 24451 Answer: No
"
31333,Yes,"Input: 31333 Answer: Yes
"
96060,No,"Input: 96060 Answer: No
"
12677,No,"Input: 12677 Answer: No
"
28767,No,"Input: 28767 Answer: No
"
70447,No,"Input: 70447 Answer: No
"
52363,Yes,"Input: 52363 Answer: Yes
"
71933,Yes,"Input: 71933 Answer: Yes
"
82721,Yes,"Input: 82721 Answer: Yes
"
94219,Yes,"Input: 94219 Answer: Yes
"
60257,Yes,"Input: 60257 Answer: Yes
"
35392,No,"Input: 35392 Answer: No
"
24971,Yes,"Input: 24971 Answer: Yes
"
86249,Yes,"Input: 86249 Answer: Yes
"
2363,No,"Input: 2363 Answer: No
"
4513,Yes,"Input: 4513 Answer: Yes
"
31812,No,"Input: 31812 Answer: No
"
71719,Yes,"Input: 71719 Answer: Yes
"
52567,Yes,"Input: 52567 Answer: Yes
"
45587,Yes,"Input: 45587 Answer: Yes
"
27799,Yes,"Input: 27799 Answer: Yes
"
32204,No,"Input: 32204 Answer: No
"
65563,Yes,"Input: 65563 Answer: Yes
"
69151,Yes,"Input: 69151 Answer: Yes
"
25957,No,"Input: 25957 Answer: No
"
8931,No,"Input: 8931 Answer: No
"
73973,Yes,"Input: 73973 Answer: Yes
"
26689,No,"Input: 26689 Answer: No
"
25814,No,"Input: 25814 Answer: No
"
95116,No,"Input: 95116 Answer: No
"
79121,No,"Input: 79121 Answer: No
"
63339,No,"Input: 63339 Answer: No
"
17449,Yes,"Input: 17449 Answer: Yes
"
2957,Yes,"Input: 2957 Answer: Yes
"
24085,No,"Input: 24085 Answer: No
"
887,Yes,"Input: 887 Answer: Yes
"
29179,Yes,"Input: 29179 Answer: Yes
"
12139,No,"Input: 12139 Answer: No
"
56921,Yes,"Input: 56921 Answer: Yes
"
96697,Yes,"Input: 96697 Answer: Yes
"
69857,Yes,"Input: 69857 Answer: Yes
"
68257,No,"Input: 68257 Answer: No
"
2897,Yes,"Input: 2897 Answer: Yes
"
58943,Yes,"Input: 58943 Answer: Yes
"
77369,Yes,"Input: 77369 Answer: Yes
"
75545,No,"Input: 75545 Answer: No
"
74633,No,"Input: 74633 Answer: No
"
45319,Yes,"Input: 45319 Answer: Yes
"
83609,Yes,"Input: 83609 Answer: Yes
"
45625,No,"Input: 45625 Answer: No
"
61297,Yes,"Input: 61297 Answer: Yes
"
30937,Yes,"Input: 30937 Answer: Yes
"
13599,No,"Input: 13599 Answer: No
"
79319,Yes,"Input: 79319 Answer: Yes
"
72503,Yes,"Input: 72503 Answer: Yes
"
31028,No,"Input: 31028 Answer: No
"
37517,Yes,"Input: 37517 Answer: Yes
"
45673,Yes,"Input: 45673 Answer: Yes
"
41179,Yes,"Input: 41179 Answer: Yes
"
83497,Yes,"Input: 83497 Answer: Yes
"
727,Yes,"Input: 727 Answer: Yes
"
50411,Yes,"Input: 50411 Answer: Yes
"
63499,Yes,"Input: 63499 Answer: Yes
"
72087,No,"Input: 72087 Answer: No
"
62773,Yes,"Input: 62773 Answer: Yes
"
35449,Yes,"Input: 35449 Answer: Yes
"
84428,No,"Input: 84428 Answer: No
"
95527,Yes,"Input: 95527 Answer: Yes
"
94441,Yes,"Input: 94441 Answer: Yes
"
6113,Yes,"Input: 6113 Answer: Yes
"
31063,Yes,"Input: 31063 Answer: Yes
"
31511,Yes,"Input: 31511 Answer: Yes
"
74441,Yes,"Input: 74441 Answer: Yes
"
82009,Yes,"Input: 82009 Answer: Yes
"
25644,No,"Input: 25644 Answer: No
"
8219,Yes,"Input: 8219 Answer: Yes
"
32175,No,"Input: 32175 Answer: No
"
75901,No,"Input: 75901 Answer: No
"
89981,No,"Input: 89981 Answer: No
"
38237,Yes,"Input: 38237 Answer: Yes
"
53645,No,"Input: 53645 Answer: No
"
18233,Yes,"Input: 18233 Answer: Yes
"
77477,Yes,"Input: 77477 Answer: Yes
"
25613,No,"Input: 25613 Answer: No
"
38917,Yes,"Input: 38917 Answer: Yes
"
10061,Yes,"Input: 10061 Answer: Yes
"
83742,No,"Input: 83742 Answer: No
"
62639,Yes,"Input: 62639 Answer: Yes
"
55667,Yes,"Input: 55667 Answer: Yes
"
78070,No,"Input: 78070 Answer: No
"
74713,Yes,"Input: 74713 Answer: Yes
"
55673,Yes,"Input: 55673 Answer: Yes
"
78929,Yes,"Input: 78929 Answer: Yes
"
93177,No,"Input: 93177 Answer: No
"
27893,Yes,"Input: 27893 Answer: Yes
"
31799,Yes,"Input: 31799 Answer: Yes
"
66383,Yes,"Input: 66383 Answer: Yes
"
44839,Yes,"Input: 44839 Answer: Yes
"
39719,Yes,"Input: 39719 Answer: Yes
"
50119,Yes,"Input: 50119 Answer: Yes
"
94849,Yes,"Input: 94849 Answer: Yes
"
13709,Yes,"Input: 13709 Answer: Yes
"
67057,Yes,"Input: 67057 Answer: Yes
"
97397,Yes,"Input: 97397 Answer: Yes
"
86613,No,"Input: 86613 Answer: No
"
46639,Yes,"Input: 46639 Answer: Yes
"
59739,No,"Input: 59739 Answer: No
"
65483,No,"Input: 65483 Answer: No
"
83587,No,"Input: 83587 Answer: No
"
19319,Yes,"Input: 19319 Answer: Yes
"
48935,No,"Input: 48935 Answer: No
"
26681,Yes,"Input: 26681 Answer: Yes
"
79133,Yes,"Input: 79133 Answer: Yes
"
55967,Yes,"Input: 55967 Answer: Yes
"
56569,Yes,"Input: 56569 Answer: Yes
"
33809,Yes,"Input: 33809 Answer: Yes
"
36662,No,"Input: 36662 Answer: No
"
51157,Yes,"Input: 51157 Answer: Yes
"
89519,Yes,"Input: 89519 Answer: Yes
"
84393,No,"Input: 84393 Answer: No
"
79422,No,"Input: 79422 Answer: No
"
1889,Yes,"Input: 1889 Answer: Yes
"
57291,No,"Input: 57291 Answer: No
"
3709,Yes,"Input: 3709 Answer: Yes
"
19927,Yes,"Input: 19927 Answer: Yes
"
95021,Yes,"Input: 95021 Answer: Yes
"
21011,Yes,"Input: 21011 Answer: Yes
"
3622,No,"Input: 3622 Answer: No
"
57693,No,"Input: 57693 Answer: No
"
75041,Yes,"Input: 75041 Answer: Yes
"
77911,No,"Input: 77911 Answer: No
"
70351,Yes,"Input: 70351 Answer: Yes
"
15042,No,"Input: 15042 Answer: No
"
74287,Yes,"Input: 74287 Answer: Yes
"
94158,No,"Input: 94158 Answer: No
"
89381,Yes,"Input: 89381 Answer: Yes
"
35123,No,"Input: 35123 Answer: No
"
68607,No,"Input: 68607 Answer: No
"
67427,Yes,"Input: 67427 Answer: Yes
"
39296,No,"Input: 39296 Answer: No
"
45827,Yes,"Input: 45827 Answer: Yes
"
89107,Yes,"Input: 89107 Answer: Yes
"
56081,Yes,"Input: 56081 Answer: Yes
"
30197,Yes,"Input: 30197 Answer: Yes
"
95168,No,"Input: 95168 Answer: No
"
74541,No,"Input: 74541 Answer: No
"
57795,No,"Input: 57795 Answer: No
"
75644,No,"Input: 75644 Answer: No
"
76351,No,"Input: 76351 Answer: No
"
51631,Yes,"Input: 51631 Answer: Yes
"
20435,No,"Input: 20435 Answer: No
"
71277,No,"Input: 71277 Answer: No
"
94033,Yes,"Input: 94033 Answer: Yes
"
6998,No,"Input: 6998 Answer: No
"
42058,No,"Input: 42058 Answer: No
"
85042,No,"Input: 85042 Answer: No
"
36261,No,"Input: 36261 Answer: No
"
40094,No,"Input: 40094 Answer: No
"
42101,Yes,"Input: 42101 Answer: Yes
"
55817,Yes,"Input: 55817 Answer: Yes
"
97849,Yes,"Input: 97849 Answer: Yes
"
92649,No,"Input: 92649 Answer: No
"
19969,No,"Input: 19969 Answer: No
"
57653,Yes,"Input: 57653 Answer: Yes
"
6053,Yes,"Input: 6053 Answer: Yes
"
25810,No,"Input: 25810 Answer: No
"
83866,No,"Input: 83866 Answer: No
"
75680,No,"Input: 75680 Answer: No
"
39167,No,"Input: 39167 Answer: No
"
5009,Yes,"Input: 5009 Answer: Yes
"
24787,No,"Input: 24787 Answer: No
"
10357,Yes,"Input: 10357 Answer: Yes
"
51169,Yes,"Input: 51169 Answer: Yes
"
2138,No,"Input: 2138 Answer: No
"
514,No,"Input: 514 Answer: No
"
21987,No,"Input: 21987 Answer: No
"
29698,No,"Input: 29698 Answer: No
"
89501,Yes,"Input: 89501 Answer: Yes
"
38654,No,"Input: 38654 Answer: No
"
59139,No,"Input: 59139 Answer: No
"
52830,No,"Input: 52830 Answer: No
"
44647,Yes,"Input: 44647 Answer: Yes
"
3870,No,"Input: 3870 Answer: No
"
93246,No,"Input: 93246 Answer: No
"
85404,No,"Input: 85404 Answer: No
"
7886,No,"Input: 7886 Answer: No
"
27487,Yes,"Input: 27487 Answer: Yes
"
72073,Yes,"Input: 72073 Answer: Yes
"
65934,No,"Input: 65934 Answer: No
"
25771,Yes,"Input: 25771 Answer: Yes
"
4718,No,"Input: 4718 Answer: No
"
3697,Yes,"Input: 3697 Answer: Yes
"
6211,Yes,"Input: 6211 Answer: Yes
"
1871,Yes,"Input: 1871 Answer: Yes
"
13351,No,"Input: 13351 Answer: No
"
69661,Yes,"Input: 69661 Answer: Yes
"
28621,Yes,"Input: 28621 Answer: Yes
"
38569,Yes,"Input: 38569 Answer: Yes
"
3966,No,"Input: 3966 Answer: No
"
77563,Yes,"Input: 77563 Answer: Yes
"
23297,Yes,"Input: 23297 Answer: Yes
"
86069,Yes,"Input: 86069 Answer: Yes
"
39634,No,"Input: 39634 Answer: No
"
79313,No,"Input: 79313 Answer: No
"
50932,No,"Input: 50932 Answer: No
"
3767,Yes,"Input: 3767 Answer: Yes
"
4987,Yes,"Input: 4987 Answer: Yes
"
29157,No,"Input: 29157 Answer: No
"
61119,No,"Input: 61119 Answer: No
"
68567,Yes,"Input: 68567 Answer: Yes
"
53359,Yes,"Input: 53359 Answer: Yes
"
72393,No,"Input: 72393 Answer: No
"
634,No,"Input: 634 Answer: No
"
79147,Yes,"Input: 79147 Answer: Yes
"
13883,Yes,"Input: 13883 Answer: Yes
"
4241,Yes,"Input: 4241 Answer: Yes
"
46132,No,"Input: 46132 Answer: No
"
33325,No,"Input: 33325 Answer: No
"
91724,No,"Input: 91724 Answer: No
"
12565,No,"Input: 12565 Answer: No
"
40787,Yes,"Input: 40787 Answer: Yes
"
42169,Yes,"Input: 42169 Answer: Yes
"
97006,No,"Input: 97006 Answer: No
"
66569,Yes,"Input: 66569 Answer: Yes
"
58394,No,"Input: 58394 Answer: No
"
95847,No,"Input: 95847 Answer: No
"
79522,No,"Input: 79522 Answer: No
"
49481,Yes,"Input: 49481 Answer: Yes
"
63019,No,"Input: 63019 Answer: No
"
83526,No,"Input: 83526 Answer: No
"
12401,Yes,"Input: 12401 Answer: Yes
"
13282,No,"Input: 13282 Answer: No
"
79307,No,"Input: 79307 Answer: No
"
34860,No,"Input: 34860 Answer: No
"
37528,No,"Input: 37528 Answer: No
"
22767,No,"Input: 22767 Answer: No
"
69203,Yes,"Input: 69203 Answer: Yes
"
74081,No,"Input: 74081 Answer: No
"
72976,No,"Input: 72976 Answer: No
"
13376,No,"Input: 13376 Answer: No
"
52228,No,"Input: 52228 Answer: No
"
37432,No,"Input: 37432 Answer: No
"
73204,No,"Input: 73204 Answer: No
"
16895,No,"Input: 16895 Answer: No
"
3547,Yes,"Input: 3547 Answer: Yes
"
11437,Yes,"Input: 11437 Answer: Yes
"
24419,Yes,"Input: 24419 Answer: Yes
"
89561,Yes,"Input: 89561 Answer: Yes
"
11694,No,"Input: 11694 Answer: No
"
49117,Yes,"Input: 49117 Answer: Yes
"
12361,No,"Input: 12361 Answer: No
"
31978,No,"Input: 31978 Answer: No
"
43397,Yes,"Input: 43397 Answer: Yes
"
15511,Yes,"Input: 15511 Answer: Yes
"
66643,Yes,"Input: 66643 Answer: Yes
"
27358,No,"Input: 27358 Answer: No
"
74159,Yes,"Input: 74159 Answer: Yes
"
55252,No,"Input: 55252 Answer: No
"
96094,No,"Input: 96094 Answer: No
"
53831,Yes,"Input: 53831 Answer: Yes
"
49463,Yes,"Input: 49463 Answer: Yes
"
85469,Yes,"Input: 85469 Answer: Yes
"
3967,Yes,"Input: 3967 Answer: Yes
"
47087,Yes,"Input: 47087 Answer: Yes
"
41726,No,"Input: 41726 Answer: No
"
51431,Yes,"Input: 51431 Answer: Yes
"
14193,No,"Input: 14193 Answer: No
"
57191,Yes,"Input: 57191 Answer: Yes
"
2517,No,"Input: 2517 Answer: No
"
28081,Yes,"Input: 28081 Answer: Yes
"
20231,Yes,"Input: 20231 Answer: Yes
"
51072,No,"Input: 51072 Answer: No
"
14030,No,"Input: 14030 Answer: No
"
67369,Yes,"Input: 67369 Answer: Yes
"
19230,No,"Input: 19230 Answer: No
"
22607,No,"Input: 22607 Answer: No
"
47265,No,"Input: 47265 Answer: No
"
